region_index,income,sector
0.058847,18.865,Manufacturing
7.9844,20.08,Tech
3.8672,20.492,Services
3.7143,2.2625,Agriculture
7.8978,15.974,Services
8.439,14.447,Agriculture
9.2302,18.585,Tech
7.6908,11.357,Manufacturing
1.3384,11.92,Tech
7.8377,1.7539,Services
0.33527,11.405,Manufacturing
6.8994,16.299,Manufacturing
8.9909,8.9196,Manufacturing
3.1538,18.77,Manufacturing
6.5849,0.49124,Agriculture
1.7639,3.6441,Services
6.9132,22.886,Manufacturing
3.8395,13.071,Agriculture
5.4112,29.99,Manufacturing
7.0422,8.2607,Manufacturing
0.33999,1.1887,Services
8.8986,19.333,Manufacturing
4.688,28.874,Agriculture
6.0603,26.294,Services
6.1138,14.191,Agriculture
0.10775,3.9088,Services
3.5179,13.38,Tech
4.8446,20.575,Agriculture
8.9118,20.962,Agriculture
8.8082,15.092,Agriculture
0.74337,12.16,Manufacturing
8.383,16.542,Manufacturing
9.8339,25.491,Tech
7.7413,15.662,Agriculture
0.8605,28.407,Agriculture
2.8986,10.717,Tech
9.4905,0.18556,Tech
7.0959,8.0345,Agriculture
0.82591,10.072,Manufacturing
8.4904,14.988,Manufacturing
2.8638,9.0482,Manufacturing
4.6437,2.8456,Agriculture
7.4846,14.057,Manufacturing
7.8347,8.6937,Tech
6.159,28.206,Agriculture
1.1929,19.29,Tech
3.7633,18.993,Tech
7.7309,18.434,Tech
1.5042,17.953,Tech
5.2828,11.068,Agriculture
4.7364,19.84,Agriculture
8.2343,17.441,Manufacturing
5.4823,18.417,Tech
5.2527,14.499,Agriculture
6.5204,27.526,Services
9.7005,13.427,Services
9.0959,18.243,Tech
2.5584,15.667,Manufacturing
4.6618,17.441,Tech
3.7363,19.074,Tech
0.47492,22.831,Services
8.3689,21.899,Manufacturing
9.8002,13.1,Agriculture
2.4036,5.9217,Tech
9.9585,20.803,Services
2.6334,8.1919,Services
3.7753,2.2132,Services
7.645,25.011,Services
0.15154,26.901,Manufacturing
9.3521,16.624,Agriculture
3.8993,17.788,Agriculture
1.4592,14.112,Manufacturing
6.8926,17.99,Tech
8.2589,1.9683,Services
8.6717,7.8244,Tech
8.9855,16.682,Tech
4.3458,26.726,Agriculture
0.43393,3.5773,Tech
2.8165,10.212,Services
7.0337,28.45,Tech
6.1113,0.83548,Services
9.8142,15.375,Agriculture
9.2122,1.6501,Services
6.9005,5.4098,Manufacturing
7.9645,12.403,Manufacturing
0.096556,12.459,Manufacturing
3.6024,20.564,Tech
5.5114,16.919,Tech
7.6717,14.466,Services
1.0599,16.899,Tech
4.5532,22.02,Agriculture
7.0853,10.552,Tech
5.3434,17.208,Tech
0.99685,10.396,Agriculture
7.9519,18.77,Tech
0.84482,18.796,Tech
8.2378,9.5686,Manufacturing
3.4831,18.95,Agriculture
0.66981,22.458,Services
2.5129,14.328,Services
8.4561,9.3069,Manufacturing
9.5945,4.3603,Tech
2.6973,25.218,Manufacturing
1.399,19.116,Tech
0.53736,18.534,Tech
5.7577,9.0589,Services
2.5204,25.817,Services
8.8393,6.4593,Manufacturing
5.9468,17.927,Tech
5.4938,23.501,Agriculture
9.8771,26.549,Manufacturing
0.86625,19.802,Agriculture
9.7829,15.757,Tech
3.5219,12.817,Services
8.5061,14.604,Manufacturing
2.4104,18.453,Tech
0.94889,0.14493,Services
1.4232,16.475,Manufacturing
5.3536,26.49,Services
7.1188,4.1528,Manufacturing
6.1538,21.706,Tech
7.7889,23.039,Agriculture
3.8959,0.31832,Agriculture
7.5266,16.953,Agriculture
0.43701,17.191,Tech
4.8881,17.896,Manufacturing
5.8978,21.074,Agriculture
0.44135,15.911,Tech
7.0546,21.744,Agriculture
4.2392,6.0769,Tech
7.9155,18.53,Tech
1.3575,20.348,Agriculture
3.5668,28.098,Services
5.1909,5.0425,Manufacturing
7.8265,17.639,Tech
4.049,28.13,Agriculture
4.395,17.405,Manufacturing
4.4319,18.811,Tech
8.3389,15.628,Tech
1.2031,17.506,Tech
4.6395,23.566,Tech
7.3004,19.13,Tech
1.4893,19.125,Tech
7.1351,21.654,Tech
6.2776,17.413,Tech
0.047136,20.527,Manufacturing
5.9146,0.96441,Services
5.3378,12.856,Agriculture
3.4241,10.854,Services
5.7795,27.409,Services
8.2738,27.567,Agriculture
8.6617,4.0872,Tech
4.0588,28.699,Agriculture
8.4014,22.954,Tech
3.7317,2.782,Agriculture
4.9999,7.0068,Services
7.084,10.66,Manufacturing
7.7129,24.126,Services
1.0668,26.927,Agriculture
9.2348,18.112,Tech
3.0159,15.871,Tech
4.9645,19.656,Tech
0.22353,25.05,Manufacturing
9.6004,27.316,Services
0.66606,9.9977,Manufacturing
6.3562,19.773,Agriculture
5.8734,3.6707,Manufacturing
0.3933,4.0601,Manufacturing
9.0598,6.3236,Agriculture
6.5509,16.808,Tech
6.6127,20.951,Manufacturing
0.52711,16.978,Tech
6.5132,4.6301,Manufacturing
8.1902,0.49327,Manufacturing
6.7756,6.4256,Manufacturing
9.9267,25.935,Services
2.8292,23.791,Services
3.3848,12.044,Agriculture
8.3047,0.17648,Services
8.4402,14.185,Agriculture
7.576,24.761,Agriculture
3.8202,19.582,Services
2.3922,9.5266,Agriculture
0.513,3.8954,Agriculture
7.9833,29.787,Manufacturing
8.7682,28.261,Manufacturing
0.54198,0.30594,Agriculture
1.8522,17.103,Tech
5.2882,27.871,Services
0.96179,2.1828,Agriculture
9.6719,17.943,Manufacturing
4.3834,4.8896,Manufacturing
3.4252,25.505,Manufacturing
6.4745,27.196,Agriculture
5.9214,17.232,Tech
1.518,12.34,Manufacturing
7.8648,15.608,Tech
4.498,29.248,Agriculture
4.6024,20.349,Services
7.4662,26.753,Services
4.5024,23.534,Manufacturing
2.0508,0.33381,Manufacturing
4.5487,17.808,Tech
8.656,10.709,Services
7.132,18.686,Manufacturing
7.8426,6.5071,Agriculture
7.833,16.47,Tech
5.3314,20.815,Manufacturing
9.9156,0.00083457,Agriculture
8.6784,23.092,Agriculture
2.553,0.024542,Agriculture
4.6561,15.536,Services
3.5033,19.031,Tech
3.0869,6.8256,Manufacturing
7.5393,17.277,Tech
2.1341,20.116,Tech
6.2491,3.0639,Tech
7.3185,21.402,Services
5.8836,17.151,Tech
7.2129,3.0144,Manufacturing
3.285,17.64,Agriculture
6.4243,26.951,Agriculture
6.5286,13.319,Agriculture
7.6639,20.624,Agriculture
7.1884,26.438,Services
9.2459,18.713,Agriculture
3.3684,17.547,Agriculture
8.7637,18.545,Manufacturing
6.4168,13.988,Agriculture
2.1609,8.3774,Manufacturing
7.5538,21.686,Manufacturing
9.3964,0.10138,Agriculture
6.7619,18.011,Tech
5.2834,17.942,Services
1.0506,7.2859,Agriculture
9.2205,3.2482,Services
2.9556,14.289,Agriculture
7.7929,3.2314,Agriculture
1.1993,10.413,Manufacturing
9.5527,28.411,Agriculture
6.7054,29.701,Services
7.4801,4.7099,Manufacturing
6.4285,11.676,Agriculture
3.2196,10.664,Manufacturing
0.86828,19.494,Tech
2.969,13.061,Manufacturing
1.4527,15.253,Services
9.116,19.799,Tech
2.6614,17.987,Tech
8.7029,2.7702,Manufacturing
3.0898,18.462,Tech
5.969,19.31,Tech
0.35154,23.409,Agriculture
1.0408,18.287,Manufacturing
5.9928,10.443,Manufacturing
4.2668,12.809,Manufacturing
0.15305,7.703,Manufacturing
5.6256,27.15,Agriculture
6.8935,10.39,Agriculture
4.3968,7.2696,Manufacturing
8.2095,3.6269,Manufacturing
2.7926,14.927,Agriculture
8.8437,14.11,Services
4.5221,29.423,Agriculture
7.9405,13.167,Services
8.569,19.439,Tech
3.759,17.795,Services
0.46832,28.277,Tech
1.245,17.717,Tech
4.1322,27.185,Agriculture
3.236,21.176,Manufacturing
0.7678,8.5026,Services
4.5932,25.624,Manufacturing
6.3609,19.664,Services
8.4485,19.304,Tech
6.2281,26.452,Agriculture
6.1783,9.0262,Agriculture
9.1857,6.2369,Services
2.0314,19.019,Agriculture
2.059,1.6749,Agriculture
7.8896,22.973,Manufacturing
1.7093,15.169,Services
8.5103,13.454,Agriculture
9.3881,21.07,Tech
4.5813,26.623,Tech
8.1152,10.871,Manufacturing
5.65,13.008,Services
1.4355,17.394,Tech
2.0538,18.693,Manufacturing
1.793,29.987,Services
7.1221,1.0772,Services
4.2107,9.336,Manufacturing
3.156,21.748,Agriculture
1.6083,11.493,Services
3.967,2.3802,Manufacturing
8.7699,12.948,Manufacturing
1.2718,17.746,Services
6.5474,6.6631,Agriculture
2.1763,11.89,Tech
5.9536,24.928,Manufacturing
2.2167,19.159,Services
7.6015,19.425,Tech
4.7532,19.251,Tech
1.714,16.934,Services
3.137,16.223,Services
2.8703,19.797,Manufacturing
7.7751,26.328,Manufacturing
9.3654,23.023,Agriculture
8.3101,18.254,Tech
6.8555,14.822,Services
4.5044,8.8862,Agriculture
8.8206,1.8639,Manufacturing
4.0651,3.4436,Manufacturing
2.1811,14.775,Manufacturing
2.2647,20.095,Services
3.4896,24.993,Agriculture
8.787,7.5129,Tech
3.5568,17.908,Tech
7.054,18.285,Agriculture
6.7533,22.848,Manufacturing
2.5355,21.168,Agriculture
3.1402,22.876,Manufacturing
6.967,16.695,Tech
7.5382,24.091,Agriculture
4.513,16.933,Tech
1.2357,4.3501,Manufacturing
0.27884,4.998,Manufacturing
4.205,19.319,Services
0.88324,28.304,Agriculture
5.2614,13.167,Manufacturing
0.69668,18.779,Tech
8.2983,24.226,Services
7.8571,22.826,Manufacturing
1.1553,14.567,Tech
1.316,19.447,Tech
9.8531,21.762,Manufacturing
6.0343,22.762,Agriculture
9.4698,16.831,Agriculture
6.9625,23.245,Services
5.6365,18.521,Tech
3.735,25.056,Manufacturing
1.6087,18.495,Tech
1.3754,27.512,Manufacturing
2.4593,10.082,Tech
8.8243,20.967,Agriculture
4.1167,12.41,Agriculture
3.3244,23.232,Manufacturing
9.6633,24.131,Manufacturing
6.1187,17.403,Tech
1.0281,8.0013,Manufacturing
2.3241,23.144,Manufacturing
9.8027,16.51,Tech
7.9685,15.141,Services
5.5435,3.3397,Services
1.0975,29.45,Tech
3.9779,1.0411,Services
8.431,18.623,Tech
9.8909,8.7328,Manufacturing
1.0841,12.48,Agriculture
9.255,4.7358,Services
5.9009,6.5661,Agriculture
0.57621,6.568,Services
9.1613,14.192,Manufacturing
8.9684,4.1645,Agriculture
7.9344,13.819,Manufacturing
4.0777,0.95821,Manufacturing
3.6187,9.5875,Agriculture
1.5885,4.345,Services
9.0511,16.949,Tech
9.0888,17.667,Tech
8.7587,2.6123,Services
1.15,1.0078,Agriculture
3.6584,1.3723,Manufacturing
8.9416,6.4793,Manufacturing
2.1089,20.684,Services
7.4291,16.6,Agriculture
2.0021,15.342,Agriculture
1.8687,27.756,Services
9.2963,27.653,Manufacturing
0.11734,1.8944,Agriculture
0.40202,0.87832,Manufacturing
3.4665,19.465,Tech
5.2381,19.452,Services
7.6587,17.66,Tech
1.3831,2.4837,Manufacturing
1.5986,0.58713,Manufacturing
5.219,14.26,Manufacturing
0.34149,25.592,Services
1.8368,4.6361,Manufacturing
8.6049,18.827,Agriculture
8.3657,28.313,Tech
4.6971,3.3117,Tech
1.0805,19.979,Services
1.4636,13.69,Agriculture
3.3819,20.62,Manufacturing
9.4919,18.923,Tech
0.67937,18.173,Tech
2.6964,17.042,Tech
4.4239,26.184,Manufacturing
2.2818,17.166,Agriculture
0.23738,28.687,Manufacturing
6.9227,29.522,Agriculture
0.75516,6.8112,Agriculture
2.827,5.9873,Agriculture
2.8907,12.776,Services
1.0257,0.9284,Tech
3.2702,1.7309,Services
5.2835,6.5383,Manufacturing
4.0375,28.876,Manufacturing
1.2716,18.661,Services
7.2267,19.96,Manufacturing
2.3233,23.946,Manufacturing
6.6037,20.538,Services
0.18849,9.1014,Agriculture
0.98015,15.468,Agriculture
2.1469,17.693,Tech
8.5171,4.7735,Tech
4.207,0.24826,Manufacturing
1.6005,11.528,Manufacturing
5.5974,18.9,Tech
6.5643,23.196,Agriculture
9.0705,7.6182,Services
3.116,29.844,Services
1.5785,20.98,Services
2.5446,17.134,Services
8.1756,0.21192,Agriculture
9.983,2.4004,Services
5.6011,12.142,Services
9.5489,2.4036,Agriculture
2.5809,7.0549,Services
0.72908,16.387,Agriculture
8.7504,0.26619,Services
5.0985,23.508,Manufacturing
5.234,1.6605,Manufacturing
7.06,23.992,Services
4.513,18.467,Tech
7.496,28.597,Services
0.54147,10.467,Services
8.2381,4.514,Agriculture
7.8293,5.5524,Agriculture
5.8294,11.894,Services
3.8663,22.179,Manufacturing
0.43894,25.797,Agriculture
0.51819,18.04,Services
6.4248,17.895,Tech
5.7153,18.893,Tech
0.34766,17.27,Tech
9.0721,18.053,Tech
9.6998,18.852,Tech
0.88657,13.547,Services
0.17997,2.1996,Manufacturing
0.32625,13.597,Services
4.6927,9.9121,Manufacturing
5.8178,17.015,Tech
0.045747,19.526,Services
4.444,2.2171,Services
6.5985,26.984,Manufacturing
9.81,1.5215,Services
3.4115,19.311,Tech
0.69455,17.5,Manufacturing
0.13473,2.6331,Services
3.5734,21.315,Services
2.0515,13.471,Manufacturing
0.28535,10.016,Agriculture
0.055314,14.018,Services
5.6551,20.336,Services
8.7103,26.742,Services
2.6323,13.955,Services
8.127,16.474,Agriculture
8.1047,17.362,Services
1.6867,19.748,Tech
0.59396,10.685,Agriculture
7.3454,26.86,Manufacturing
9.2454,16.972,Tech
2.4375,16.603,Tech
7.7554,24.675,Services
2.7556,16.901,Tech
1.277,3.4245,Agriculture
3.9226,29.738,Tech
7.0858,18.61,Tech
6.7579,25.488,Tech
7.1598,6.6281,Services
5.3288,25.105,Agriculture
9.0728,3.8627,Agriculture
5.7487,25.726,Agriculture
7.4015,12.821,Agriculture
6.4644,17.839,Tech
0.22278,21.761,Agriculture
1.7235,24.261,Services
6.9503,7.4511,Manufacturing
9.4111,26.648,Agriculture
3.6834,15.928,Services
9.7703,17.006,Agriculture
1.3099,20.715,Services
0.20809,2.8251,Services
6.236,9.4419,Tech
7.3061,28.072,Services
6.6074,20.389,Manufacturing
6.0567,23.26,Agriculture
3.5033,17.602,Tech
0.38304,23.531,Manufacturing
3.5194,5.7455,Services
6.2584,7.8805,Tech
5.4951,24.538,Manufacturing
9.0513,24.2,Services
3.01,4.4716,Services
9.742,24.774,Services
6.2987,9.2714,Manufacturing
9.9996,12.036,Services
8.9685,29.416,Agriculture
0.32001,2.0226,Services
9.9743,19.572,Tech
9.2132,13.964,Agriculture
6.7679,12.481,Manufacturing
2.5352,17.743,Services
6.2753,6.6221,Agriculture
8.9437,27.947,Agriculture
7.8033,3.303,Manufacturing
9.2896,25.023,Services
9.1465,23.641,Manufacturing
6.387,20.208,Services
1.122,2.4509,Services
3.4448,11.598,Agriculture
7.2525,2.4128,Agriculture
9.6844,16.5,Tech
5.6746,7.2646,Agriculture
3.1977,10.198,Manufacturing
5.7493,5.4005,Services
7.6538,9.3455,Manufacturing
8.6111,17.772,Tech
0.6218,0.14885,Services
3.5622,19.539,Agriculture
2.4735,15.952,Tech
0.45113,29.814,Agriculture
9.6832,21.375,Agriculture
2.6276,21.621,Agriculture
3.947,2.1727,Agriculture
1.9021,29.012,Tech
4.5371,20.51,Services
5.5688,17.828,Tech
5.5367,25.839,Manufacturing
8.6719,16.52,Services
9.4607,12.808,Manufacturing
8.2034,12.222,Tech
1.3704,28.277,Services
9.3871,28.95,Manufacturing
9.2123,0.70939,Tech
3.2047,19.1,Tech
2.8501,26.595,Services
3.8817,16.35,Tech
4.2132,2.0706,Services
7.2956,11.841,Manufacturing
9.2712,23,Services
6.6782,16.68,Tech
8.4005,5.3459,Services
7.366,24.848,Agriculture
5.6888,3.1311,Services
3.8594,13.462,Agriculture
1.4743,4.5147,Agriculture
3.3555,3.724,Agriculture
5.0783,6.1165,Agriculture
2.9532,18.068,Tech
2.6603,22.05,Manufacturing
4.8748,7.1901,Manufacturing
6.4323,26.45,Agriculture
2.3202,5.5708,Agriculture
5.3392,4.859,Manufacturing
3.6868,24.934,Services
2.1387,15.927,Manufacturing
9.9021,26.456,Services
2.2153,20.626,Agriculture
8.4147,24.392,Manufacturing
4.7272,16.278,Tech
6.8797,27.299,Manufacturing
9.8678,1.4971,Agriculture
9.1682,20.068,Services
9.4516,5.2431,Services
2.1059,20.327,Services
6.8871,29.167,Services
6.7549,14.775,Tech
7.3111,29.635,Manufacturing
9.4148,17.618,Tech
5.7381,17.81,Tech
1.5236,21.142,Services
3.9344,28.681,Agriculture
5.1779,23.939,Services
8.6158,8.935,Services
4.1868,3.2066,Agriculture
0.83307,24.042,Services
5.0239,22.815,Agriculture
8.1445,17.897,Tech
0.39482,6.7064,Services
3.2333,21.137,Agriculture
9.9077,23.789,Manufacturing
8.8415,16.763,Manufacturing
5.5537,17.779,Tech
3.006,21.424,Services
3.3213,12.993,Tech
3.3388,7.3668,Services
2.7697,13.296,Manufacturing
4.8354,18.891,Agriculture
6.5765,16.99,Tech
8.8092,20.192,Manufacturing
1.8584,11.688,Agriculture
7.3604,2.377,Services
5.8251,16.294,Tech
4.0076,17.486,Tech
4.149,11.891,Tech
7.3418,4.5404,Services
8.6254,1.3747,Services
0.14246,20.054,Tech
0.32603,5.6118,Services
7.6756,5.5362,Tech
6.341,16.626,Manufacturing
0.34565,18.12,Tech
3.3038,25.172,Agriculture
4.3762,23.144,Services
8.3155,2.7838,Agriculture
2.2846,20.829,Manufacturing
3.1781,18.313,Tech
3.7099,17.805,Tech
4.133,2.4898,Agriculture
6.7994,8.8128,Agriculture
3.8586,19.056,Tech
0.30892,7.383,Agriculture
5.0256,18.522,Tech
9.1187,25.647,Services
0.50757,4.7579,Manufacturing
8.8049,2.4071,Agriculture
3.9302,28.255,Agriculture
1.6041,10.672,Services
0.30861,13.407,Services
2.2232,17.337,Services
4.2785,21.57,Services
5.6424,19.611,Manufacturing
1.4561,14.736,Tech
2.4448,16.304,Agriculture
1.8463,16.604,Tech
1.0233,11.268,Tech
9.6752,18.162,Tech
5.5765,11.264,Services
4.3426,3.5711,Agriculture
8.147,17.166,Tech
5.581,28.158,Agriculture
6.7727,9.6831,Manufacturing
8.9395,2.4182,Agriculture
3.1467,9.864,Agriculture
3.5903,2.8235,Agriculture
2.6081,29.971,Services
5.5016,15.668,Agriculture
1.989,28.774,Services
5.902,4.75,Manufacturing
1.9805,23.369,Services
7.4427,15.354,Services
5.9011,1.2082,Agriculture
2.2796,5.0045,Manufacturing
9.9498,0.11712,Agriculture
4.353,4.5696,Agriculture
8.8732,5.8045,Agriculture
1.3641,20.279,Tech
8.4742,19.772,Tech
7.9754,9.0011,Tech
6.0141,10.087,Manufacturing
0.084339,2.632,Agriculture
8.6922,28.441,Manufacturing
5.7121,19.301,Agriculture
8.1561,4.8108,Services
0.61493,18.16,Tech
5.9594,18.011,Tech
4.8359,15.629,Tech
7.1445,12.019,Services
8.1896,10.285,Agriculture
1.1369,26.179,Services
0.17591,2.2631,Manufacturing
1.9918,17.065,Tech
5.7539,6.1884,Agriculture
8.8226,24.591,Agriculture
8.5494,21.711,Services
7.1098,28.957,Agriculture
1.4874,9.0766,Manufacturing
5.7035,18.101,Tech
6.1729,6.2277,Agriculture
0.61723,23.876,Agriculture
6.2377,25.772,Manufacturing
1.4974,17.326,Agriculture
0.18363,7.2413,Manufacturing
7.4812,5.8527,Manufacturing
6.8565,27.983,Agriculture
7.8843,22.501,Manufacturing
3.4441,12.088,Services
5.8042,28.752,Services
2.6249,17.641,Tech
7.6672,18.732,Tech
7.868,5.4642,Services
4.5719,7.2038,Manufacturing
5.3941,2.7692,Agriculture
1.0672,8.8668,Manufacturing
9.2229,14.271,Services
0.82915,17.587,Tech
9.4357,0.92135,Services
8.6424,7.0806,Agriculture
3.4309,0.16163,Services
4.1703,19.062,Tech
1.4313,14.519,Services
1.8376,18.717,Agriculture
5.1762,18.239,Tech
6.7376,1.766,Agriculture
6.4269,18.288,Tech
4.9694,22.517,Services
4.1621,9.9203,Manufacturing
4.4716,17.447,Tech
1.0466,5.692,Manufacturing
0.1475,17.112,Agriculture
7.9808,21.786,Agriculture
8.7002,18.91,Tech
2.8587,15.163,Manufacturing
7.4342,1.034,Services
8.2399,14.749,Agriculture
9.9387,18.085,Tech
6.8192,10.891,Services
3.8958,13.238,Agriculture
7.4643,4.0354,Services
9.5496,11.242,Agriculture
5.198,7.762,Services
3.4525,18.836,Services
0.09529,17.458,Tech
4.2456,9.8884,Tech
1.1915,17.366,Tech
9.6252,13.084,Agriculture
5.3105,21.934,Agriculture
5.0777,29.361,Services
9.886,26.757,Agriculture
3.573,1.839,Manufacturing
2.8394,15.691,Tech
7.2515,15.827,Tech
1.4781,27.608,Manufacturing
5.757,0.35589,Manufacturing
4.2036,26.415,Manufacturing
9.22,18.469,Services
3.0144,20.752,Tech
2.8127,18.559,Tech
3.0043,17.031,Tech
0.59744,5.2414,Services
4.4287,16.18,Services
6.9103,0.019323,Manufacturing
0.51302,24.029,Agriculture
8.38,11.359,Manufacturing
3.2859,9.7198,Services
3.6562,8.5899,Manufacturing
2.0255,19.68,Services
4.435,15.935,Agriculture
4.9318,23.821,Tech
2.2069,12.757,Agriculture
8.4772,24.54,Manufacturing
4.8393,17.525,Manufacturing
9.6241,18.913,Tech
9.3893,1.5834,Manufacturing
4.3929,13.536,Manufacturing
8.3985,17.899,Tech
3.3545,16.52,Tech
6.6213,23.372,Services
1.7603,28.784,Manufacturing
9.9139,25.884,Manufacturing
5.7776,3.8083,Services
1.8676,11.303,Agriculture
9.4464,10.766,Manufacturing
9.7245,0.88872,Manufacturing
3.065,2.195,Services
7.1114,9.7415,Services
8.3763,0.83281,Services
7.0523,7.4812,Manufacturing
3.2264,2.1436,Manufacturing
7.4573,18.163,Agriculture
2.3035,11.316,Services
8.5604,28.074,Services
0.77579,7.6958,Agriculture
1.1893,4.0256,Services
2.6594,25.155,Tech
9.0944,28.13,Agriculture
0.55227,23.596,Manufacturing
2.5828,4.4378,Agriculture
9.1329,18.774,Agriculture
6.885,20.85,Tech
3.283,26.991,Agriculture
4.2084,5.8941,Manufacturing
1.0771,16.449,Tech
1.42,25.878,Agriculture
4.1584,24.932,Manufacturing
3.3147,26.97,Manufacturing
6.2881,15.415,Manufacturing
0.91011,10.88,Manufacturing
2.193,18.193,Tech
5.6098,16.681,Services
1.135,12.235,Services
0.17496,12.372,Manufacturing
6.8853,23.823,Agriculture
8.5245,7.9517,Manufacturing
1.438,5.2301,Manufacturing
0.70179,17.905,Tech
7.8247,28.964,Agriculture
5.5418,3.7768,Manufacturing
5.3422,4.9894,Tech
4.6533,29.973,Manufacturing
5.3202,14.711,Manufacturing
4.0967,2.8453,Services
2.5592,9.533,Services
9.388,25.456,Agriculture
9.1073,17.246,Tech
5.3036,13.416,Manufacturing
4.14,0.29302,Manufacturing
3.3457,14.238,Manufacturing
2.3486,16.843,Services
3.1958,16.782,Tech
0.64031,3.0398,Agriculture
9.295,22.223,Manufacturing
3.3356,8.925,Services
7.5891,17.834,Tech
0.27645,12.667,Services
7.6666,17.957,Agriculture
5.2556,23.76,Services
6.9143,21.517,Agriculture
5.652,18.577,Tech
0.74011,24.425,Services
6.4931,3.6182,Manufacturing
1.3286,4.777,Manufacturing
9.1925,18.808,Tech
3.9375,17.161,Tech
7.3034,19.436,Tech
3.2091,17.574,Tech
7.1314,15.957,Manufacturing
5.0386,3.7903,Services
2.4738,12.032,Manufacturing
6.6709,17.563,Manufacturing
1.3931,20.365,Services
9.4198,19.789,Services
7.1623,29.464,Tech
4.7467,26.198,Services
7.4401,12.213,Manufacturing
6.1352,1.3797,Services
7.0939,7.2776,Manufacturing
5.7264,4.0138,Services
7.7213,20.39,Services
8.3826,24.235,Services
9.4675,18.264,Tech
7.2226,27.75,Services
5.782,11.691,Manufacturing
2.4431,17.641,Manufacturing
9.653,7.9054,Tech
5.0825,20.975,Manufacturing
8.0575,18.199,Tech
9.7065,18.383,Services
1.1326,20.128,Tech
5.3151,18.194,Manufacturing
