month,humidity,season
8.5526,6.7899,Fall
0.7938,7.5926,Fall
0.71772,8.4296,Fall
5.927,12.913,Fall
9.9047,29.725,Spring
5.4255,14.009,Winter
2.8621,27.447,Summer
0.10638,20.421,Spring
6.8713,13.612,Spring
8.3584,4.6949,Fall
3.3184,18.199,Winter
6.4789,18.888,Fall
8.2961,0.60743,Spring
0.82303,11.177,Spring
9.6779,27.678,Winter
4.4074,13.108,Fall
4.2853,12.645,Winter
8.4944,12.052,Summer
8.7303,12.669,Spring
1.7196,12.214,Summer
5.6143,23.57,Spring
5.7899,21.643,Spring
3.2758,3.8361,Fall
3.5446,11.819,Spring
8.2287,25.98,Spring
9.8533,9.3974,Fall
7.4106,17.009,Summer
6.5201,7.8137,Spring
8.0697,15.072,Spring
8.1952,7.1088,Summer
9.2083,26.642,Summer
8.3713,8.0101,Winter
2.8452,13.528,Spring
9.6605,19.501,Summer
8.8374,7.796,Winter
8.189,20.606,Summer
7.7546,4.2043,Fall
9.1545,8.6913,Spring
6.9529,26.587,Winter
8.1198,15.256,Winter
7.8157,3.8254,Spring
5.9001,9.3236,Fall
4.1881,3.203,Spring
7.8773,26.644,Summer
5.8504,10.212,Winter
2.8902,6.1646,Spring
8.4972,4.0996,Spring
4.4336,17.931,Summer
0.4409,25.981,Summer
0.9082,0.97439,Winter
5.9126,27.277,Summer
2.292,15.903,Winter
9.8422,3.9454,Spring
8.7828,24.514,Winter
6.6363,9.6713,Fall
6.2891,17.908,Fall
9.9631,9.7861,Spring
3.5983,7.056,Winter
3.2729,6.1789,Spring
4.2376,19.464,Fall
5.401,17.807,Summer
5.111,10.409,Fall
6.6267,20.896,Spring
2.1096,9.366,Fall
9.5556,1.4141,Spring
8.0195,17.934,Fall
2.9832,12.778,Summer
5.5095,24.56,Summer
4.5552,10.15,Spring
9.3715,5.2234,Fall
0.47704,24.399,Winter
8.6209,3.0719,Spring
5.04,9.006,Fall
0.023454,2.8353,Spring
5.3375,16.627,Winter
3.5666,9.2686,Summer
6.488,27.692,Winter
1.2094,24.226,Spring
6.5739,16.927,Summer
0.82696,19.596,Winter
3.3535,26.755,Spring
8.22,27.592,Summer
1.5688,20.186,Winter
9.6968,16.858,Summer
2.0331,4.9399,Fall
0.39004,26.158,Winter
3.51,9.4309,Fall
0.65601,16.246,Summer
5.6702,12.209,Spring
5.1275,18.498,Fall
6.2683,14.304,Spring
8.7149,1.5738,Summer
2.6695,23.079,Winter
7.8091,6.1213,Fall
8.7679,9.0563,Spring
7.1169,1.5126,Fall
7.6202,17.601,Winter
9.7626,8.3735,Fall
6.6076,23.104,Spring
2.9815,16.434,Fall
4.262,23.926,Summer
4.5837,19.216,Fall
2.4908,2.9639,Summer
7.4782,1.5057,Summer
9.4202,19.39,Winter
8.5278,0.059727,Spring
0.082306,7.5978,Fall
2.2149,16.329,Winter
3.6302,5.4136,Spring
1.4997,18.132,Winter
7.8067,15.826,Summer
1.3751,16.172,Summer
4.9543,8.7692,Fall
3.6876,15.816,Fall
7.7947,8.7428,Fall
5.5202,19.194,Fall
9.6227,3.7594,Fall
6.2846,28.765,Winter
9.2428,13.522,Summer
4.8361,1.7323,Fall
6.1604,28.251,Spring
6.0157,14.876,Winter
4.1063,14.714,Winter
8.9519,22.869,Winter
9.181,18.793,Winter
8.2127,24.335,Summer
7.0873,7.6127,Fall
5.1092,0.29928,Spring
6.7243,8.8842,Summer
7.8427,3.2395,Summer
9.4051,20.103,Fall
9.9874,11.31,Winter
1.0127,4.8218,Summer
8.4966,2.2092,Summer
1.7777,8.8415,Spring
5.9585,22.908,Summer
1.7401,12.265,Winter
3.0193,12.978,Summer
3.2817,11.329,Fall
5.7321,7.8411,Winter
2.0532,12.03,Spring
4.7029,27.826,Spring
1.2517,14.655,Spring
8.76,14.341,Summer
5.389,27.029,Spring
2.2974,13.574,Winter
3.8292,5.8065,Winter
2.4965,6.294,Winter
4.2215,22.251,Winter
3.529,5.7241,Fall
2.3505,25.065,Spring
2.0345,12.348,Fall
4.8307,1.9349,Fall
8.5755,16.93,Summer
0.08304,23.14,Winter
2.3178,9.5759,Spring
4.4422,27.398,Summer
8.5399,12.487,Winter
6.8649,18.803,Spring
7.2885,1.3526,Winter
3.1003,0.55518,Summer
3.4954,14.284,Summer
9.5344,25.954,Summer
8.9028,2.1763,Spring
2.1084,2.0427,Summer
4.1779,5.1595,Winter
3.3696,28.395,Winter
9.022,18.755,Fall
2.7538,10.899,Spring
9.1447,15.869,Spring
7.6797,1.1818,Winter
6.1466,21.088,Fall
2.0414,3.3003,Winter
5.7732,0.9038,Spring
2.9284,0.076017,Winter
5.5036,19.498,Spring
9.4018,12.336,Summer
7.5437,27.518,Spring
7.7658,11.707,Fall
0.99945,12.652,Winter
6.3417,12.917,Summer
8.3526,19.386,Fall
7.2658,14.717,Spring
2.5561,13.387,Summer
1.1875,29.818,Winter
1.9311,8.583,Fall
2.8806,29.164,Spring
0.86097,19.657,Fall
4.745,15.736,Fall
8.2893,29.065,Spring
9.6603,2.8596,Spring
6.2844,13.37,Winter
2.7588,4.6736,Fall
9.456,28.927,Spring
3.8124,17.775,Spring
5.6083,13.432,Winter
1.823,13.954,Fall
7.8727,10.149,Winter
5.3828,4.7225,Winter
2.2235,18.188,Winter
5.6743,16.363,Fall
2.5611,0.14158,Summer
0.82022,5.7135,Summer
7.5799,16.382,Winter
9.4408,5.9473,Winter
9.9849,17.649,Spring
4.9228,23.252,Winter
0.75247,29.361,Winter
9.9196,10.217,Summer
7.054,27.952,Summer
0.86837,16.535,Summer
9.837,21.644,Winter
8.4028,17.373,Fall
6.4265,12.006,Fall
4.0127,5.4735,Fall
8.6412,7.6443,Fall
5.7116,5.9506,Fall
3.1373,15.039,Winter
1.3997,18.023,Spring
4.8249,3.5311,Summer
8.6837,13.832,Summer
8.8672,1.4415,Summer
9.8977,29.919,Summer
9.2325,8.8331,Spring
2.2154,0.55147,Summer
3.2483,8.4649,Fall
5.0621,12.246,Spring
3.0262,4.4306,Fall
8.3138,7.9645,Summer
5.849,0.66761,Winter
3.4618,8.1844,Winter
7.644,10.134,Fall
0.087155,7.0645,Spring
8.6647,26.781,Spring
8.3088,0.10834,Fall
1.7633,17.328,Spring
1.0794,9.1698,Winter
7.2077,23.697,Spring
3.0014,3.0577,Fall
2.9393,0.63633,Winter
3.1927,1.2727,Winter
0.85355,21.762,Winter
0.0031806,28.083,Spring
0.75402,16.988,Fall
2.6456,11.462,Fall
4.133,18.302,Spring
4.1766,19.244,Summer
4.6447,1.9056,Fall
8.8174,12.388,Fall
2.9116,21.697,Spring
1.5175,11.214,Fall
0.2628,29.709,Spring
3.6256,27.108,Winter
8.3591,16.96,Spring
1.7208,3.6551,Summer
5.8217,25.936,Winter
2.9327,6.6786,Winter
5.1784,1.3069,Fall
0.87584,3.6534,Summer
2.1347,18.812,Fall
4.1829,20.026,Fall
0.86943,3.6827,Spring
7.8581,20.768,Spring
2.4833,10.704,Summer
4.8074,1.7849,Winter
7.037,7.9166,Summer
2.3326,6.7399,Fall
5.948,1.9156,Fall
9.7391,3.8231,Winter
9.2621,20.92,Summer
8.7796,25.852,Summer
3.6801,1.6219,Fall
9.3727,17.013,Fall
8.323,3.1867,Winter
0.12465,4.8569,Winter
1.4019,0.44977,Winter
1.3527,12.513,Spring
1.0614,27.745,Winter
7.3127,17.59,Spring
1.328,15.843,Summer
8.0267,0.38007,Summer
6.7764,10.65,Fall
1.0612,12.579,Fall
6.8207,8.9491,Fall
7.9034,13.608,Spring
2.2947,20.909,Fall
5.5546,29.015,Spring
2.3237,1.292,Summer
8.5425,1.7193,Summer
5.171,9.2578,Summer
0.36729,8.8467,Spring
0.82004,12.284,Winter
6.1365,20.823,Summer
9.0314,13.264,Summer
5.9443,6.9187,Summer
6.2712,7.3857,Spring
9.0939,5.6512,Winter
0.022819,7.1599,Spring
9.537,20.777,Fall
3.3075,7.2329,Spring
2.5227,11.393,Fall
3.978,23.572,Summer
0.33099,19.078,Spring
4.2533,13.007,Fall
7.6909,15.081,Winter
5.2084,2.2946,Fall
3.6124,12.406,Spring
1.8285,10.793,Summer
7.0448,29.018,Summer
9.8447,7.6171,Fall
1.2793,26.528,Spring
8.8794,12.533,Summer
5.5212,9.0255,Fall
8.188,27.958,Winter
1.2703,14.605,Fall
0.11319,20.655,Fall
9.2081,17.271,Summer
5.8551,4.3354,Spring
3.2176,10.834,Summer
2.0495,4.6828,Spring
2.2807,18.062,Winter
2.623,21.281,Fall
0.032906,25.856,Summer
2.7996,4.2877,Spring
2.9624,24.708,Summer
6.6682,21.194,Fall
9.6727,12.498,Winter
2.5344,0.10295,Summer
7.9832,28.871,Spring
8.3,21.129,Winter
6.1674,12.736,Winter
5.6847,7.9361,Summer
4.2703,11.857,Summer
9.4675,24.314,Spring
9.43,4.541,Summer
0.48388,4.0689,Summer
6.9882,22.246,Summer
3.4221,24.613,Winter
6.8549,7.2953,Summer
7.2684,26.516,Spring
9.9075,7.0181,Summer
9.5822,22.347,Winter
1.3434,23.052,Summer
4.5586,8.6537,Spring
3.6099,16.421,Winter
9.6146,0.86698,Fall
2.9434,8.2047,Spring
9.7186,3.1882,Spring
9.9609,8.1985,Fall
6.8835,23.14,Summer
4.0728,14.854,Summer
7.7912,15.863,Summer
6.5574,26.785,Spring
8.8758,22.057,Spring
1.9846,7.6852,Fall
2.4755,13.676,Fall
2.9659,5.4192,Summer
9.0396,20.41,Fall
4.4806,11.805,Summer
5.2851,4.4692,Spring
1.6914,24.335,Summer
0.6667,25.608,Winter
4.9724,19.031,Spring
7.461,7.2456,Summer
0.2075,1.0416,Summer
4.9768,7.6973,Spring
6.4668,8.0625,Fall
4.4614,1.6466,Spring
0.66443,16.693,Fall
0.24547,4.9885,Winter
0.22056,14.525,Fall
7.1299,14.335,Fall
5.1203,0.42541,Spring
2.6701,17.476,Winter
1.5323,29.132,Summer
4.0896,2.315,Fall
0.3458,2.8096,Spring
7.1156,13.429,Fall
9.7819,10.086,Winter
8.9554,18.691,Spring
0.67211,11.503,Summer
8.3484,0.53686,Fall
1.6087,0.43927,Winter
8.6418,5.3248,Spring
1.1697,3.6038,Summer
2.1487,17.006,Winter
5.9329,26.583,Winter
8.8166,28.727,Summer
3.4813,9.9319,Fall
8.6177,13.186,Fall
8.0403,19.348,Spring
2.1995,27.408,Winter
2.9707,5.4621,Fall
5.4511,27.955,Summer
7.0124,2.4309,Summer
4.0866,21.11,Fall
3.5767,0.76678,Spring
4.1422,19.138,Spring
3.8532,9.6517,Fall
6.8488,10.26,Fall
6.8408,28.252,Winter
1.3063,10.926,Fall
4.1552,27.339,Winter
7.8584,1.4509,Fall
1.9788,23.729,Summer
1.9582,14.282,Fall
5.0112,18.892,Fall
9.7657,29.445,Winter
5.115,10.304,Spring
3.1711,10.687,Spring
7.4911,8.8657,Fall
2.8709,2.1679,Summer
0.95278,18.035,Spring
3.6576,17.719,Summer
8.2007,9.5521,Summer
1.9435,27.99,Summer
7.2245,0.95844,Fall
6.0628,18.863,Winter
5.9024,10.995,Spring
2.8484,2.976,Spring
6.5517,14.898,Spring
8.2556,27.523,Winter
3.9318,5.2788,Fall
8.3261,20.634,Winter
2.946,27.285,Winter
6.928,17.797,Winter
2.1333,5.3167,Summer
7.5193,4.414,Winter
5.4688,16.821,Summer
9.3954,14.487,Fall
0.028728,7.6223,Fall
7.0356,14.982,Fall
8.4987,6.3118,Summer
5.7756,1.3631,Fall
4.5121,4.1076,Spring
3.0692,28.206,Spring
0.75494,24.364,Spring
2.6376,3.2727,Spring
8.2695,11.094,Spring
2.175,17.891,Spring
8.8916,6.1614,Spring
6.9238,8.182,Spring
9.9009,26.099,Winter
9.6829,15.614,Fall
1.0908,17.046,Fall
3.4348,19.71,Spring
8.2615,3.8164,Winter
5.1518,12.68,Summer
5.6086,10.688,Summer
8.225,26.242,Summer
0.39841,6.1383,Fall
1.8418,11.963,Fall
3.6892,15.36,Fall
5.6905,7.08,Fall
1.0867,20.74,Summer
8.9427,6.4669,Fall
9.8442,10.071,Summer
1.1803,19.508,Spring
5.9948,20.022,Fall
3.1879,18.59,Fall
5.4486,4.4487,Winter
7.1724,10.798,Summer
9.88,29.013,Winter
9.1197,15.859,Spring
9.664,22.903,Summer
9.973,10.176,Winter
4.5426,29.317,Winter
3.3247,12.397,Fall
1.3474,27.72,Winter
4.8468,8.8734,Spring
2.1751,11.189,Fall
8.3521,28.481,Summer
3.5935,23.384,Winter
9.5189,11.053,Fall
5.7195,18.455,Winter
7.7671,23.156,Winter
8.1399,20.553,Fall
4.8944,22.242,Winter
3.443,6.3833,Summer
6.9096,27.164,Winter
5.6765,13.764,Winter
4.7642,22.747,Winter
6.6532,7.7793,Spring
5.3586,13.466,Summer
3.4546,2.9888,Spring
5.9238,12.755,Winter
2.917,2.9791,Fall
8.2406,16.207,Spring
9.1107,16.852,Fall
8.4071,4.8546,Summer
7.5409,18.529,Spring
5.2391,26.221,Winter
4.518,2.4939,Spring
5.1008,5.4538,Summer
8.6463,18.099,Spring
3.9871,8.5164,Spring
6.8932,20.276,Winter
0.66342,13.804,Fall
7.2687,6.8756,Summer
5.7002,10.609,Winter
6.5132,13.45,Fall
7.2058,9.5051,Summer
3.1422,1.3799,Summer
4.1132,22.471,Spring
4.9727,20.397,Fall
1.4957,15.357,Fall
2.5077,23.748,Summer
6.3522,10.655,Spring
7.4648,16.034,Spring
9.9876,8.7024,Winter
3.7892,29.997,Winter
9.1783,14.44,Summer
8.7633,20.268,Winter
1.0378,6.2498,Fall
4.6387,12.241,Spring
3.9622,17.382,Fall
6.386,0.4581,Summer
5.2457,20.461,Summer
6.5893,12.404,Summer
5.2587,6.5243,Summer
9.7362,4.1205,Summer
4.3414,21.159,Fall
4.7111,26.985,Winter
8.1834,19.772,Fall
2.5526,6.0039,Fall
3.3109,24.911,Winter
2.0074,26.14,Spring
0.32944,3.8489,Spring
8.5272,14.675,Fall
2.5607,6.5922,Winter
0.20976,14.649,Fall
4.4378,7.3392,Winter
6.1247,5.2579,Summer
4.0171,28.582,Winter
5.9265,15.625,Summer
6.6408,15.719,Fall
7.7273,23.731,Winter
3.4572,22.15,Spring
5.9549,11.284,Winter
7.5859,29.519,Summer
5.9157,25.603,Spring
8.5061,12.362,Summer
5.4395,17.35,Fall
7.5114,25.07,Winter
9.2174,5.7483,Spring
2.8523,6.0275,Summer
9.1662,6.5443,Fall
1.5066,23.68,Winter
7.4707,21.773,Summer
2.1489,21.069,Fall
8.3219,11.218,Fall
9.2777,15.158,Fall
0.69708,9.963,Winter
0.86867,16.693,Winter
4.9621,28.67,Winter
4.6812,2.6846,Spring
9.8552,25.31,Winter
2.3021,15.991,Summer
5.2811,11.463,Spring
3.5732,18.514,Summer
5.3852,25.851,Spring
5.7791,25.608,Spring
5.0276,29.692,Winter
2.9351,13.838,Fall
5.6451,23.107,Spring
6.8921,22.34,Summer
1.4461,10.786,Winter
8.905,6.0748,Fall
9.6818,21.207,Summer
2.8878,14.696,Fall
6.0186,8.896,Summer
1.1651,6.4979,Winter
7.5711,11.594,Summer
2.4711,17.723,Spring
3.925,12.985,Winter
3.7419,11.883,Winter
3.4357,20.315,Winter
4.4288,25.541,Winter
5.0823,15.583,Fall
3.5471,20.087,Winter
5.3256,19.597,Fall
8.8616,22.089,Winter
9.0133,17.81,Winter
3.5334,0.97247,Winter
8.6185,19.043,Summer
0.83317,3.6539,Summer
1.4964,0.99353,Winter
3.764,13.286,Summer
6.0653,11.222,Summer
0.18875,22.125,Winter
2.7758,4.8512,Summer
6.6865,22.097,Winter
3.3738,0.14688,Winter
9.1346,27.103,Summer
5.0914,20.044,Fall
5.7476,22.721,Winter
0.079735,27.829,Spring
0.66987,3.9747,Winter
6.6326,28.449,Spring
7.1406,0.6831,Fall
1.4678,14.135,Winter
2.6664,18.019,Spring
7.2226,24.23,Spring
1.9335,8.4331,Summer
4.2907,26.559,Winter
6.4439,19.596,Summer
1.3449,0.36973,Winter
5.9273,0.46588,Winter
9.6871,29.166,Summer
4.2429,29.208,Winter
5.0344,15.127,Fall
7.4073,14.318,Fall
0.12456,13.833,Spring
6.2216,27.47,Winter
6.8023,24.568,Spring
6.8274,13.662,Summer
4.3526,9.1266,Spring
9.2896,8.4984,Fall
5.613,9.6873,Spring
2.4006,7.057,Summer
9.944,14.27,Fall
4.4252,17.611,Spring
3.2059,8.115,Winter
2.3969,22.915,Spring
5.78,5.5736,Spring
8.433,23.014,Summer
4.8071,18.558,Spring
5.4865,23.733,Summer
0.10367,22.498,Spring
9.7364,18.276,Summer
4.2361,11.019,Summer
6.3478,24.703,Winter
9.2919,15.986,Winter
1.4979,2.1644,Fall
7.6663,27.287,Summer
0.052346,4.3225,Winter
6.0627,18.409,Fall
0.43606,3.7914,Fall
3.4061,14.795,Summer
3.3134,21.197,Fall
0.60906,23.654,Summer
9.2946,17.897,Fall
3.7684,15.696,Spring
1.5768,10.522,Fall
3.2976,13.679,Fall
8.1046,2.7083,Fall
0.76799,13.884,Fall
0.67184,11.185,Fall
8.1155,22.925,Winter
9.7228,0.2074,Fall
1.8408,19.894,Summer
9.9693,1.4686,Summer
2.207,29.614,Spring
7.1192,20.526,Spring
5.2221,0.40203,Summer
6.2442,22.415,Summer
6.7947,29.397,Spring
1.8237,16.257,Winter
2.0298,24.63,Spring
8.4621,5.8512,Spring
0.042945,1.0934,Spring
1.9764,23.087,Winter
8.0259,13.117,Fall
2.1341,21.661,Summer
3.5283,16.921,Summer
8.151,25.094,Summer
3.3635,8.9364,Spring
0.759,17.284,Winter
1.0652,7.9478,Fall
1.4038,0.51975,Winter
2.1785,9.9931,Fall
3.3504,20.527,Summer
9.9634,18.356,Winter
4.038,2.1384,Winter
0.3573,5.5538,Winter
6.8595,2.6188,Spring
9.7908,17.358,Summer
7.9566,23.785,Winter
1.947,26.741,Spring
4.6498,0.57865,Fall
0.059913,23.326,Summer
2.7743,16.664,Summer
5.2961,12.48,Fall
5.5604,18.701,Summer
8.0766,10.023,Fall
7.1573,14.612,Winter
5.5811,16.772,Fall
5.8535,10.217,Winter
1.8515,20.224,Fall
3.4881,23.448,Summer
5.0432,1.0663,Summer
1.1937,16.234,Spring
4.0168,11.353,Summer
0.14016,19.726,Spring
7.1694,1.9348,Fall
6.4594,17.739,Fall
5.7707,15.421,Spring
6.5778,9.37,Spring
6.1498,9.3392,Winter
3.8893,29.574,Winter
1.0884,7.4936,Winter
7.8415,15.554,Fall
8.339,2.4963,Spring
9.4804,27.608,Winter
8.2823,0.38265,Summer
5.9754,9.6611,Fall
8.1954,26.617,Spring
4.2838,6.8732,Fall
8.0594,9.6238,Spring
1.3396,5.7827,Fall
5.5725,6.5582,Winter
9.4851,5.95,Fall
0.83916,29.768,Spring
9.6152,30,Winter
3.1688,0.11241,Summer
9.8044,9.2852,Spring
4.0252,28.469,Spring
5.5523,26.084,Spring
5.4593,2.1067,Winter
1.5985,15.827,Fall
4.8183,10.657,Spring
8.4819,3.3287,Spring
9.409,19.686,Fall
3.8314,10.046,Summer
6.9984,16.815,Fall
3.5923,6.0102,Winter
4.7439,2.4876,Spring
9.5215,24.564,Spring
1.106,29.485,Summer
6.4985,13.179,Summer
9.9148,25.64,Winter
0.7041,17.177,Spring
2.5922,17.797,Fall
6.3876,18.596,Spring
7.987,0.26927,Summer
2.3137,25.858,Winter
6.408,5.0856,Summer
7.4172,16.127,Fall
8.1713,20.984,Spring
1.6703,12.483,Spring
2.6578,11.473,Spring
1.6997,12.967,Fall
1.1035,24.224,Summer
8.1793,14.068,Winter
1.54,29.414,Spring
1.5302,13.681,Winter
4.4667,18.571,Fall
5.7394,14.538,Summer
6.59,17.437,Spring
4.0273,11.606,Summer
5.1817,29.629,Summer
8.4814,19.852,Fall
7.5742,12.782,Fall
8.5228,14.009,Winter
4.6906,18.798,Summer
6.3251,21.335,Summer
1.7402,17.38,Spring
3.8019,16.71,Spring
0.53202,29.706,Summer
5.4212,28.985,Winter
6.2973,2.8942,Winter
1.1325,3.3467,Winter
9.9247,2.1746,Summer
0.1103,26.87,Summer
1.8883,23.935,Summer
0.27665,27.676,Summer
8.7894,7.0444,Winter
4.7716,13.542,Fall
0.90912,27.03,Summer
1.9541,10.184,Summer
8.183,4.3387,Winter
4.7483,9.6325,Fall
1.9669,6.6371,Fall
9.9749,14.531,Summer
2.841,7.343,Summer
2.7964,10.641,Summer
2.4931,0.70995,Fall
6.9655,26.072,Winter
9.6159,2.5402,Winter
7.3794,6.7095,Summer
3.037,6.8699,Spring
3.9178,17.871,Fall
7.1612,0.78711,Summer
1.341,27.939,Winter
0.72064,13.621,Fall
9.8358,23.299,Winter
1.1049,9.2162,Spring
5.5343,17.668,Spring
0.059087,26.431,Spring
9.2079,19.36,Winter
9.4064,19.523,Summer
0.36999,0.78483,Winter
2.6563,4.5347,Spring
1.6055,28.998,Winter
9.0527,12.823,Summer
5.1906,8.0483,Fall
3.6533,11.476,Summer
0.032744,8.9341,Fall
7.4707,17.608,Summer
2.9855,25.209,Summer
3.1854,8.3015,Winter
2.1648,12.678,Winter
8.6976,17.308,Spring
2.1103,27.887,Winter
7.4499,14.565,Fall
3.4931,17.234,Spring
3.2358,24.08,Winter
4.2049,4.3326,Fall
3.2502,28.25,Winter
5.033,9.9121,Winter
5.3279,11.65,Fall
7.2445,9.3022,Spring
5.1294,5.7739,Fall
2.8553,27.048,Spring
7.0208,18.289,Winter
5.8653,9.7293,Spring
4.9315,4.1707,Winter
6.5729,8.6013,Winter
6.0443,11.453,Fall
0.35452,8.7822,Spring
1.3712,9.1282,Spring
5.7121,8.1773,Summer
6.7497,19.593,Fall
4.6928,18.508,Fall
4.9183,21.66,Winter
5.6167,12.829,Spring
8.18,6.3742,Fall
7.0351,5.6811,Spring
4.8084,14.809,Spring
5.9045,10.858,Fall
6.8062,29.169,Winter
3.9282,14.631,Fall
8.1198,26.238,Spring
