month,humidity,season
1.0178,9.6096,Winter
0.71753,11.575,Fall
2.3212,18.851,Spring
9.7517,4.8043,Spring
4.2,10.914,Summer
1.3565,27.388,Winter
3.2929,17.311,Winter
2.6885,10.044,Fall
8.5219,29.428,Winter
0.5945,7.5032,Winter
1.2361,3.0698,Winter
7.3949,6.2636,Spring
5.6417,11.27,Winter
4.4893,13.849,Winter
8.8142,22.267,Winter
4.1272,15.582,Spring
9.4711,9.2519,Spring
4.0945,14.681,Summer
2.7151,14.611,Summer
4.3606,2.7311,Winter
6.5494,4.3428,Spring
4.0936,9.0733,Winter
8.7916,0.82788,Summer
7.8027,2.7438,Summer
0.92472,17.596,Summer
8.2903,25.035,Winter
7.7362,18.56,Spring
7.0987,12.98,Winter
5.726,27.097,Fall
4.3719,21.091,Spring
9.4426,1.2679,Spring
4.1677,16.208,Spring
5.0756,29.639,Summer
9.7016,17.434,Fall
6.0618,12.354,Spring
3.6107,7.4714,Summer
3.0448,23.911,Winter
7.3766,6.668,Winter
2.5732,15.675,Spring
9.2256,7.4433,Spring
5.2339,9.5606,Spring
1.8247,12.703,Winter
1.3013,0.25772,Summer
2.7172,2.4558,Winter
6.6694,27.992,Summer
5.369,28.006,Fall
8.6973,11.131,Spring
4.1476,0.40578,Summer
2.6139,23.579,Winter
0.99589,16.528,Fall
0.83856,24.815,Fall
7.5965,29.459,Summer
4.3767,1.7988,Fall
7.8787,8.1645,Winter
1.6225,0.11121,Spring
8.0801,3.068,Winter
3.1147,0.052204,Summer
4.1589,20.666,Summer
6.6914,6.9269,Summer
6.3486,18.05,Fall
6.8447,17.564,Winter
2.4135,14.636,Fall
4.8308,10.623,Summer
6.9458,14.905,Summer
2.7366,22.409,Fall
6.1836,2.0296,Spring
7.415,15.199,Fall
5.8375,27.831,Fall
8.8692,18.899,Spring
4.8606,24.13,Summer
1.8619,5.5988,Winter
1.6807,19.542,Spring
5.6879,17.07,Winter
8.9171,16.761,Winter
0.92712,27.124,Summer
5.9954,14.454,Spring
0.31274,3.8699,Winter
9.8804,8.0431,Winter
2.715,15.18,Fall
8.4298,6.4842,Summer
3.2586,2.981,Fall
3.2834,22.058,Fall
6.188,21.172,Spring
3.8614,24.344,Summer
7.995,13.699,Summer
1.019,12.947,Winter
3.4921,15.233,Spring
3.5822,7.0851,Spring
9.9344,3.4888,Winter
0.31567,23.316,Summer
4.778,28.479,Fall
4.0964,5.7373,Spring
5.2695,18.733,Winter
4.1586,4.3454,Winter
6.0128,11.703,Winter
5.2979,29.16,Summer
3.0089,7.4991,Spring
0.16299,15.851,Spring
1.8122,12.261,Summer
3.1099,26.14,Fall
5.0761,15.195,Spring
2.8966,18.796,Summer
5.119,25.261,Fall
5.9921,0.63448,Winter
1.857,20.592,Summer
8.4686,0.96628,Winter
3.0035,18.26,Summer
6.0377,3.0023,Spring
4.6981,6.0113,Spring
9.7547,15.523,Spring
8.4885,16.643,Fall
4.5364,13.923,Spring
8.5035,21.611,Spring
8.304,2.8599,Spring
1.2388,3.8821,Fall
8.6883,24.357,Winter
9.4577,14.893,Summer
7.5634,1.0933,Winter
4.961,0.21977,Summer
2.4382,7.0327,Fall
9.468,16.661,Summer
5.6798,9.5568,Fall
9.5883,23.646,Summer
1.4875,23.502,Fall
7.3213,5.2278,Spring
6.4766,24.687,Winter
0.89714,3.9984,Fall
9.6765,2.3911,Spring
1.6463,2.3787,Summer
5.7055,3.9662,Winter
2.5012,4.5913,Fall
4.8538,16.901,Fall
9.5933,20.947,Fall
8.5631,0.96239,Spring
0.31032,13.146,Fall
5.005,11.849,Fall
2.8983,18.409,Summer
5.7077,13.536,Summer
1.7847,25.308,Summer
0.77356,7.8949,Spring
4.8338,14.37,Spring
1.8554,28.174,Fall
1.2403,9.9135,Spring
1.0717,23.408,Fall
1.8339,10.435,Winter
4.2488,14.326,Fall
0.56315,18.587,Spring
0.39553,16.744,Summer
8.226,17.445,Winter
4.649,25.942,Fall
8.575,12.854,Spring
8.5676,27.895,Summer
9.8388,16.929,Winter
6.2845,15.092,Spring
8.7957,29.387,Summer
1.7314,16.474,Spring
6.7848,5.6404,Summer
0.41685,6.7964,Winter
3.6554,25.184,Winter
9.4655,13.916,Spring
6.2628,20.14,Summer
3.5022,1.7776,Winter
6.5232,28.124,Fall
1.5203,24.528,Summer
1.7769,17.364,Winter
6.5866,23.045,Winter
6.7793,0.051141,Spring
4.4229,9.5951,Fall
8.7684,11.633,Spring
0.75196,4.9053,Summer
4.9766,5.2683,Fall
3.742,9.2987,Summer
0.13372,10.302,Fall
7.8802,5.3658,Summer
8.6036,5.0099,Summer
8.6418,8.2264,Fall
4.7966,10.274,Winter
9.0291,10.88,Summer
4.9589,6.878,Spring
5.9727,9.4969,Fall
5.2397,7.8712,Summer
4.491,13.856,Summer
9.5089,19.581,Spring
1.4972,26.287,Winter
8.3194,4.6432,Spring
2.6826,6.4506,Spring
5.7275,7.0703,Summer
7.2759,9.4136,Summer
7.3819,17.22,Spring
9.1524,15.228,Summer
0.3113,18.935,Winter
2.7777,12.584,Summer
5.4766,9.9666,Summer
5.2399,11.909,Spring
0.52378,11.352,Spring
8.678,22.028,Spring
7.2999,24.099,Summer
7.2899,4.3935,Summer
7.5253,12.109,Fall
7.2247,13.324,Summer
7.1809,14.517,Spring
6.8329,2.979,Fall
4.0765,19.771,Spring
8.1525,19.253,Spring
4.5815,28.626,Fall
6.1408,17.33,Summer
4.0922,27.313,Summer
8.5356,4.7212,Fall
1.75,8.4489,Fall
3.9111,4.7384,Summer
0.85081,17.211,Summer
4.3401,15.557,Summer
3.9565,0.93057,Summer
1.9712,7.7622,Fall
4.1219,3.2563,Summer
8.4395,2.7791,Spring
6.3694,29.166,Summer
0.80018,27.804,Summer
4.7843,20.549,Spring
7.0022,3.079,Summer
4.4062,14.022,Winter
6.4042,7.0966,Winter
7.0313,29.647,Fall
1.6366,2.2197,Fall
2.8222,4.0309,Winter
6.8355,29.974,Fall
6.1494,17.818,Fall
6.374,14.995,Winter
0.12635,9.4229,Spring
7.8644,13.003,Fall
7.3658,5.7248,Winter
5.9383,8.5822,Fall
8.972,7.5941,Winter
8.7054,4.4333,Summer
5.4909,21.592,Fall
1.3267,17.282,Summer
0.95485,24.779,Winter
1.1202,6.7244,Spring
2.0515,26.106,Summer
5.6782,18.988,Fall
1.9378,2.6057,Summer
7.8053,29.163,Winter
8.8771,3.8943,Summer
9.5301,20.258,Fall
4.3482,20.208,Summer
2.9748,14.759,Fall
1.4433,1.43,Fall
4.2857,8.6381,Spring
5.5011,2.2372,Winter
4.1632,21.474,Summer
1.5872,7.664,Fall
3.2958,29.104,Winter
1.5184,26.597,Winter
1.9948,21.39,Fall
6.025,6.3668,Spring
7.9762,3.5409,Fall
0.081605,9.9663,Winter
3.621,17.177,Fall
9.7447,15.978,Spring
7.8185,17.956,Fall
6.3565,16.118,Winter
2.0276,18.144,Summer
5.7882,24.946,Fall
4.1055,8.8088,Spring
1.5163,18.339,Fall
6.9264,7.3527,Spring
5.6065,19.515,Summer
3.7951,6.0796,Spring
6.9451,23.514,Summer
0.1634,23.664,Fall
8.4023,25.806,Fall
5.3526,5.7582,Summer
9.3433,15.014,Summer
5.6189,9.8178,Summer
2.6031,7.5463,Winter
1.3026,17.736,Spring
6.252,9.9989,Fall
9.067,19.742,Winter
3.0718,29.917,Winter
0.47427,20.349,Fall
1.0508,25.712,Winter
7.1978,19.005,Winter
9.7351,24.067,Summer
1.3294,9.518,Winter
3.5621,1.9592,Fall
3.9269,27.028,Fall
8.5769,24.056,Fall
7.7922,22.567,Summer
0.85847,17.441,Spring
4.2277,15.613,Spring
4.9156,21.37,Spring
6.741,4.3114,Winter
5.2016,1.9426,Fall
0.79338,10.517,Fall
4.2948,2.3366,Summer
4.2776,17.608,Summer
4.7405,9.7208,Spring
6.1203,16.165,Spring
2.7503,19.746,Spring
3.2701,1.4938,Spring
0.17755,9.7318,Winter
8.7454,28.933,Summer
8.2451,29.442,Fall
1.7616,19.885,Spring
7.9514,26.525,Fall
7.2181,24.549,Summer
6.1767,8.1495,Fall
4.911,26.116,Winter
4.6466,6.5773,Summer
1.5165,25.823,Summer
7.0161,29.366,Summer
1.9066,26.37,Fall
1.2149,2.0722,Spring
8.1711,26.895,Fall
1.3189,21.829,Fall
9.0807,17.376,Summer
3.8221,2.3073,Summer
6.0632,16.062,Fall
4.124,18.519,Spring
2.4618,1.9598,Summer
3.572,12.996,Spring
9.6816,15.173,Fall
3.4831,10.071,Summer
6.5523,0.26372,Summer
3.3049,0.68596,Spring
3.579,9.5084,Winter
7.2727,12.266,Summer
7.8577,11.992,Spring
6.7857,0.30997,Summer
0.0292,14.161,Fall
3.1294,25.865,Summer
3.2674,1.2782,Spring
8.3142,11.994,Spring
1.1046,19.957,Spring
5.0277,6.7523,Spring
5.6949,25.778,Fall
2.7848,18.7,Fall
2.5127,9.5367,Spring
0.81117,5.8879,Summer
9.0432,18.89,Winter
7.6131,9.7948,Spring
6.9697,18.686,Winter
2.3626,18.873,Winter
6.6279,0.83989,Summer
2.0442,20.955,Spring
3.387,0.36976,Spring
4.4338,27.448,Winter
9.7734,20.393,Fall
4.566,3.6023,Summer
7.0104,11.749,Spring
8.9487,28.87,Winter
2.0571,28.71,Fall
3.6381,19.067,Summer
5.4026,21.307,Winter
6.009,1.4463,Fall
5.9861,11.512,Winter
2.3143,4.3397,Winter
8.6526,4.0761,Summer
3.8291,24.471,Summer
9.2199,8.9175,Fall
6.9727,1.485,Fall
7.1444,1.9303,Fall
2.0868,0.41597,Winter
2.1058,2.0855,Fall
9.8749,29.236,Summer
1.933,20.281,Summer
7.6765,23.536,Summer
8.2813,5.0158,Winter
6.5574,24.469,Fall
3.6572,28.006,Fall
0.21507,28.319,Winter
3.5491,20.599,Fall
0.46839,28.947,Summer
6.355,10.647,Fall
0.55312,0.10249,Spring
8.786,14.908,Spring
6.3201,21.747,Spring
6.2466,17.42,Winter
5.9272,2.727,Fall
5.5053,15.864,Winter
2.9978,25.977,Fall
6.7254,4.1264,Summer
6.6647,15.762,Spring
4.5696,23.375,Fall
7.9746,16.932,Spring
7.3665,28.601,Fall
1.6887,3.1261,Summer
2.5035,27.848,Summer
4.7324,1.9148,Summer
7.8362,9.4717,Fall
6.0804,18.257,Winter
9.5125,21.967,Spring
6.6796,6.7499,Summer
7.8097,13.839,Winter
1.7769,20.734,Fall
0.64837,2.1888,Spring
7.966,15.8,Winter
5.897,1.1589,Summer
1.0004,12.048,Winter
5.8304,16.434,Summer
1.6478,14.795,Fall
5.3216,13.918,Fall
2.4956,18.241,Winter
8.0055,13.848,Spring
1.957,10.652,Spring
4.2961,14.703,Summer
3.1969,8.7518,Winter
4.0587,27.65,Summer
7.6283,16.551,Fall
8.051,0.78137,Fall
5.5349,11.339,Summer
3.6117,21.39,Spring
2.2549,0.82913,Winter
4.3377,12.782,Fall
4.9955,4.8589,Fall
6.9095,11.972,Winter
6.7458,9.6462,Spring
2.2836,7.9887,Spring
8.6053,1.38,Winter
0.37026,29.481,Winter
7.0865,6.8413,Fall
1.4741,20.906,Spring
7.6472,25.578,Fall
1.3907,17.475,Summer
9.9666,29.132,Summer
4.385,10.237,Winter
6.4187,3.6998,Spring
5.1726,25.462,Summer
4.4707,12.09,Spring
5.7597,18.598,Summer
1.3871,21.185,Fall
3.3935,25.579,Fall
1.9119,17.163,Winter
4.9983,3.326,Spring
0.0041269,4.3002,Spring
7.8038,18.329,Spring
8.0561,6.9496,Winter
9.9569,0.44999,Winter
2.9469,29.506,Fall
0.93081,18.911,Winter
2.4036,22.408,Winter
9.092,2.4531,Spring
7.9223,0.23977,Spring
7.3114,2.5742,Summer
4.244,17.333,Summer
3.605,11.272,Spring
2.8082,15.545,Spring
9.8229,13.991,Winter
9.4448,12.746,Spring
4.7834,14.285,Winter
9.573,12.284,Fall
4.3884,5.184,Fall
6.1681,2.7184,Summer
2.8415,11.015,Summer
0.23497,9.1604,Spring
7.7163,27.677,Summer
1.7596,19.525,Summer
5.7275,13.423,Spring
5.2004,12.28,Summer
5.6085,14.864,Summer
4.6885,25.829,Summer
6.312,19.937,Winter
4.1628,17.929,Summer
1.2915,22.152,Winter
0.62059,15.46,Fall
2.8539,26.705,Fall
0.67173,13.017,Spring
8.5383,23.7,Summer
3.3919,19.523,Summer
7.9885,0.25874,Spring
6.5813,3.2453,Winter
8.9239,22.66,Summer
0.49934,4.7019,Fall
1.3397,19.308,Summer
6.2867,13.933,Winter
1.1924,12.82,Fall
1.7904,21.663,Winter
7.1015,8.8583,Winter
4.4415,2.7386,Winter
2.4175,17.615,Winter
7.9074,17.988,Spring
0.99211,25.052,Winter
3.1608,29.107,Winter
0.73903,21.872,Summer
0.49696,24.394,Winter
9.9739,14.435,Spring
1.1822,5.0112,Spring
1.7715,18.28,Winter
2.2964,20.767,Winter
0.62755,2.4647,Winter
6.941,19.139,Summer
2.9721,28.966,Fall
6.7932,5.1635,Summer
6.666,3.9385,Winter
3.8629,8.3782,Summer
8.7709,7.665,Winter
3.8924,24.615,Summer
9.8837,5.6759,Fall
2.3356,26.386,Summer
8.9402,12.449,Fall
3.0996,8.6214,Fall
3.7696,9.7478,Summer
5.7607,7.9634,Spring
4.4547,27.011,Fall
3.8698,9.0591,Winter
7.6907,4.0573,Summer
8.0566,4.6082,Winter
2.6389,3.6304,Winter
7.7616,6.8287,Fall
8.8981,6.1643,Summer
4.3916,11.471,Fall
7.9433,29.744,Winter
0.92909,18.023,Summer
3.5932,29.814,Fall
8.0534,8.9161,Summer
3.6305,20.2,Spring
6.6984,9.9066,Winter
9.985,18.216,Fall
9.3332,27.878,Winter
1.6507,15.083,Summer
3.2559,24.371,Winter
4.6994,10.526,Fall
0.58607,25.522,Fall
4.5221,23.567,Fall
8.36,9.8791,Spring
6.2938,24.336,Fall
7.3185,21.619,Fall
3.042,10.316,Spring
7.7106,20.316,Spring
7.6288,21.988,Winter
1.1801,18.938,Spring
6.3921,13.823,Fall
4.7193,15.712,Spring
4.1998,20,Winter
8.901,16.209,Summer
1.5954,21.904,Summer
2.6134,12.848,Fall
2.9889,16.334,Summer
0.022046,17.849,Fall
5.4476,18.535,Winter
6.1646,2.2424,Summer
4.2877,17.034,Spring
8.1406,17.025,Winter
4.0516,19.887,Winter
4.7054,7.8091,Summer
5.8412,21.139,Summer
1.3257,0.67376,Fall
8.8435,1.6968,Summer
6.5698,8.3182,Summer
1.6186,15.256,Fall
4.1993,17.997,Summer
5.0475,13.029,Spring
8.8542,8.9747,Summer
3.5201,11.598,Summer
3.2249,11.823,Spring
8.9072,5.7039,Spring
8.2795,16.826,Spring
8.6992,15.251,Spring
5.7742,1.6178,Spring
6.4558,14.538,Summer
4.698,16.795,Summer
4.6833,6.7961,Summer
9.1417,14.466,Fall
1.999,9.8318,Summer
5.9304,3.2487,Winter
1.9751,22.762,Summer
2.4533,11.207,Summer
7.2809,1.5757,Spring
9.9369,24.564,Winter
0.60671,14.134,Summer
8.6399,19.289,Summer
7.0301,5.368,Summer
3.4942,5.8228,Summer
2.8028,17.334,Spring
1.5786,0.47173,Spring
7.2911,5.9615,Spring
5.3868,14.285,Fall
9.1903,12.967,Summer
5.7835,15.599,Summer
8.488,11.79,Fall
1.4649,19.959,Summer
1.8069,19.826,Winter
9.7837,22.87,Summer
0.20253,5.7842,Fall
2.1462,5.9833,Winter
3.6493,11.452,Spring
3.0537,18.147,Winter
6.8328,18.563,Fall
9.5479,9.9884,Winter
5.6858,8.1314,Spring
7.7923,26.689,Summer
3.861,7.8354,Fall
6.0386,5.4062,Summer
1.4057,3.7935,Summer
8.3458,2.544,Spring
9.629,11.856,Spring
2.8415,4.1506,Winter
5.625,8.1748,Spring
5.6369,18.65,Summer
0.64868,1.7803,Spring
7.8007,21.25,Spring
1.2867,17.61,Winter
9.1848,5.5262,Spring
4.1522,4.3,Fall
8.2135,0.52007,Winter
3.667,13.014,Summer
3.1639,11.514,Summer
4.0563,26.995,Fall
1.2642,21.549,Winter
2.3428,13.962,Winter
6.1088,0.29699,Summer
6.5644,7.5831,Summer
9.208,1.1868,Summer
0.84855,4.9148,Summer
3.5857,18.484,Winter
8.3333,15.738,Winter
5.3818,15.015,Winter
6.0453,1.8891,Winter
6.859,5.97,Spring
8.0948,5.8867,Fall
1.7563,10.246,Winter
0.036312,7.9036,Spring
1.1291,27.553,Winter
8.3673,15.427,Winter
6.5959,11.637,Spring
3.4754,8.6368,Spring
5.0732,13.365,Winter
8.4464,24.316,Winter
0.98239,18.668,Fall
0.32534,12.323,Summer
4.236,25.744,Winter
9.0435,13.709,Summer
7.8519,24.898,Winter
5.9663,16.971,Winter
4.0483,15.944,Summer
0.19346,22.652,Fall
9.3938,19.184,Spring
1.785,6.345,Spring
3.0082,1.6448,Fall
8.7752,6.2387,Summer
5.678,3.8951,Fall
4.9289,2.2589,Winter
3.7408,23.964,Winter
3.4876,18.781,Summer
9.68,26.731,Winter
6.022,29.318,Fall
4.9389,14.496,Winter
3.7903,18.38,Summer
3.0526,8.5089,Fall
8.2312,7.147,Fall
5.2866,26.289,Winter
2.5256,15.803,Summer
1.8379,21.074,Fall
9.2271,19.001,Fall
3.5767,27.549,Winter
8.0984,13.735,Spring
8.5822,3.6375,Winter
1.845,8.9142,Fall
6.9993,3.9755,Fall
7.8128,15.718,Fall
3.9904,21.702,Spring
5.5363,27.46,Winter
4.4867,15.634,Fall
3.7955,3.709,Fall
6.3766,13.238,Summer
5.7359,11.065,Spring
3.9117,15.55,Winter
8.6054,21.027,Winter
7.5218,17.618,Winter
6.5933,1.0147,Winter
9.9015,12.512,Winter
9.7136,21.678,Spring
4.3035,29.848,Fall
2.693,21.774,Winter
4.9393,15.39,Spring
7.2594,1.1948,Summer
8.6616,8.7621,Winter
1.1272,23.483,Fall
7.2136,1.98,Fall
4.174,15.602,Spring
2.1502,29.216,Summer
4.4449,18.485,Winter
9.7055,3.0654,Spring
5.537,12.006,Spring
3.7307,26.863,Fall
0.67153,7.1981,Spring
7.0186,24.409,Summer
7.6195,15.538,Summer
6.4511,0.80734,Spring
8.8381,2.8559,Spring
8.854,19.13,Fall
2.7355,4.235,Winter
2.719,19.944,Spring
1.6378,18.708,Summer
4.2455,14.788,Winter
5.8424,24.848,Summer
9.1595,13.095,Winter
9.0278,2.2765,Summer
5.5091,11.399,Summer
5.2387,20.638,Summer
5.5211,2.6755,Winter
6.0393,27.353,Winter
0.55839,12.602,Summer
7.4299,5.2793,Winter
6.3367,17.187,Summer
3.9245,17.293,Fall
5.1344,16.468,Spring
0.07104,4.8197,Fall
3.3396,21.136,Summer
7.0041,8.3524,Summer
8.0729,21.197,Winter
9.0953,5.0845,Fall
4.0237,8.1414,Spring
9.0248,23.287,Summer
2.338,4.3502,Fall
3.9594,7.341,Spring
0.34865,12.521,Summer
7.2753,4.7219,Fall
0.35729,19.851,Spring
2.8144,11.648,Fall
1.0919,9.7263,Summer
4.1927,23.147,Fall
1.7965,14.98,Spring
5.8207,19.841,Fall
5.404,28.703,Winter
7.9152,6.8172,Winter
6.7861,22.266,Spring
5.9142,1.6949,Spring
6.1632,21.268,Winter
6.903,4.9589,Winter
3.5703,26.973,Winter
6.1254,20.777,Winter
7.8539,15.501,Winter
3.0352,19.656,Winter
4.2403,25.324,Summer
3.8595,14.047,Summer
6.1261,19.517,Fall
5.7504,15.473,Fall
1.1534,16.57,Summer
2.9775,13.577,Spring
6.5383,15.295,Winter
3.4485,15.825,Winter
6.7899,26.19,Summer
4.0828,10.895,Winter
7.9963,6.6651,Spring
0.72132,20.803,Summer
7.2874,28.392,Fall
8.3508,26.204,Winter
7.1886,22.617,Summer
1.751,17.633,Spring
7.5337,18.833,Spring
5.4028,4.7404,Fall
8.9983,5.4778,Winter
4.5256,7.6946,Summer
5.8792,28.474,Summer
8.7229,2.1644,Fall
6.8338,3.5119,Summer
4.5079,24.16,Summer
4.1122,19.994,Winter
8.6452,17.694,Spring
5.1239,16.636,Winter
8.9162,11.248,Fall
3.9036,28.58,Winter
1.0863,26.167,Fall
4.8943,20.324,Spring
0.47601,18.01,Spring
8.528,23.676,Summer
2.2368,4.2746,Spring
4.3179,8.0925,Spring
4.3623,6.9626,Winter
2.4539,5.5308,Fall
3.2998,2.7392,Fall
2.8059,14.846,Fall
0.30218,20.979,Fall
0.65658,15.756,Winter
7.7411,5.2602,Summer
3.7514,12.742,Winter
3.0693,19.584,Summer
5.0596,16.77,Spring
7.6775,26.676,Fall
2.1126,19.441,Summer
2.3481,14.009,Winter
1.7172,19.485,Summer
8.7379,23.637,Winter
8.4895,21.347,Spring
6.4282,8.0897,Fall
0.51648,9.4408,Winter
8.2912,18.812,Fall
2.8224,27.454,Fall
9.9872,18.145,Summer
9.9738,9.1125,Spring
9.2448,19.241,Spring
7.323,17.73,Fall
4.9302,11.497,Fall
0.36687,17.926,Fall
5.0175,2.5155,Spring
8.4281,14.415,Spring
5.9176,14.373,Winter
5.4545,16.467,Summer
8.6559,16.393,Summer
0.12564,21.277,Winter
2.0284,21.854,Fall
3.898,12.727,Spring
7.4323,9.8498,Spring
8.6679,19.037,Fall
9.4114,20.39,Winter
5.9645,27.438,Winter
9.5225,15.489,Fall
8.8925,19.476,Spring
7.0263,13.971,Fall
2.6913,8.3607,Summer
6.2146,26.944,Winter
0.61559,1.3064,Spring
5.201,1.9784,Winter
8.1198,7.5821,Spring
6.4979,12.736,Fall
9.9497,2.8349,Winter
0.67619,21.25,Summer
4.8257,22.914,Summer
1.5348,26.447,Summer
8.1307,12.773,Spring
5.7595,16.01,Winter
9.0534,13.84,Summer
1.9051,3.1025,Spring
3.9637,17.981,Spring
4.5454,22.086,Summer
1.0075,22.17,Spring
7.7094,25.496,Fall
9.7376,14.713,Fall
0.28694,18.063,Summer
3.2133,26.561,Summer
6.6587,16.89,Winter
4.0065,13.567,Winter
0.50555,12.229,Summer
8.8825,13.818,Spring
9.3447,6.8173,Summer
8.3931,6.7006,Spring
2.1508,8.7255,Fall
0.3761,18.477,Fall
1.9338,29.233,Winter
5.3717,19.777,Summer
8.8944,8.8483,Spring
1.2449,10.877,Fall
9.0111,18.585,Fall
0.34652,14.605,Fall
0.59932,18.087,Spring
3.619,28.72,Winter
0.12754,2.7326,Spring
6.2365,1.2211,Fall
8.2172,4.2657,Fall
0.17947,12.654,Winter
1.5786,14.815,Winter
2.0385,5.2886,Spring
0.62471,2.0495,Summer
9.4829,3.7593,Summer
0.055981,10.529,Fall
6.7155,17.232,Winter
4.0289,2.66,Spring
8.1832,16.502,Summer
5.9377,4.7634,Spring
1.922,7.5596,Summer
0.35289,6.7077,Summer
2.1757,3.4193,Summer
