region_index,income,sector
9.9427,13.344,Agriculture
5.4124,2.2207,Manufacturing
3.3323,11.181,Manufacturing
2.0058,2.6315,Manufacturing
1.166,22.542,Agriculture
2.4957,23.998,Agriculture
3.1237,9.0995,Manufacturing
0.68434,5.3844,Services
9.2547,14.521,Services
3.9837,19.563,Manufacturing
3.9391,15.817,Manufacturing
7.7418,15.15,Manufacturing
1.3202,4.5556,Services
8.6475,9.337,Tech
9.7978,20.644,Services
1.7275,12.502,Manufacturing
7.2037,10.451,Manufacturing
2.2227,17.811,Agriculture
1.6917,18.573,Agriculture
6.1988,10.688,Manufacturing
6.5925,10.129,Manufacturing
7.724,4.8008,Manufacturing
3.8241,13.717,Agriculture
3.2449,21.562,Services
6.3619,12.956,Agriculture
3.9798,12.408,Tech
6.8735,1.0316,Tech
5.2853,20.813,Agriculture
1.9313,8.5179,Tech
5.0206,14.368,Manufacturing
3.9535,20.151,Manufacturing
2.3445,22.049,Agriculture
5.5237,17.42,Manufacturing
7.0362,3.9089,Tech
0.55524,8.4951,Manufacturing
0.13203,7.8589,Tech
1.9112,12.004,Tech
0.45422,27.933,Services
7.3872,13.054,Agriculture
5.9844,18.075,Services
0.50427,28.234,Tech
8.7685,20.63,Services
8.9335,11.84,Agriculture
0.10465,12.293,Services
8.3867,4.2116,Manufacturing
7.9885,17.956,Services
3.6776,3.4709,Tech
4.7063,7.057,Services
3.2428,9.1241,Manufacturing
5.8951,11.958,Agriculture
2.0506,9.5538,Manufacturing
8.4416,18.323,Manufacturing
5.308,24.573,Services
9.3023,11.515,Services
5.1911,20.866,Tech
3.2051,29.946,Agriculture
6.6422,24.989,Agriculture
6.5801,16.628,Services
7.158,20.51,Services
0.15767,25.858,Agriculture
6.623,14.283,Services
3.2659,8.6437,Manufacturing
0.041125,23.008,Services
9.5022,25.911,Services
4.3806,10.017,Agriculture
8.1474,23.918,Tech
2.4217,24.381,Tech
2.7265,6.8609,Tech
0.010005,18.24,Manufacturing
8.4753,22.955,Services
7.4236,23.418,Tech
7.7931,1.4933,Agriculture
2.225,23.567,Tech
7.4273,14.053,Agriculture
2.1782,16.131,Manufacturing
5.9266,11.847,Agriculture
9.4911,3.762,Manufacturing
4.4932,19.813,Services
2.0577,15.356,Services
8.2675,8.4426,Tech
0.32651,6.5078,Manufacturing
8.038,16.539,Manufacturing
1.7363,3.2706,Tech
9.1914,29.303,Agriculture
7.2812,21.895,Agriculture
6.4002,25.444,Tech
7.843,19.753,Manufacturing
6.4526,19.359,Manufacturing
1.3177,0.32321,Manufacturing
6.277,0.60857,Services
3.3279,15.287,Manufacturing
9.6519,28.295,Tech
5.1635,1.281,Manufacturing
7.5897,21.395,Services
8.4593,9.6529,Manufacturing
0.13077,3.8044,Tech
6.8273,5.8154,Tech
7.5857,26.808,Agriculture
2.5067,7.4379,Tech
8.918,29.92,Services
8.0263,11.393,Agriculture
7.8863,2.246,Manufacturing
5.3875,7.3687,Tech
0.082601,0.41409,Manufacturing
5.8618,12.571,Manufacturing
4.947,7.14,Agriculture
5.2058,2.2174,Agriculture
8.3898,21.414,Manufacturing
6.1139,15.962,Services
6.2478,8.052,Services
5.2055,28.475,Tech
7.9663,0.012721,Manufacturing
8.4922,9.858,Tech
9.8957,8.4012,Manufacturing
4.6545,29.053,Agriculture
8.8019,14.386,Manufacturing
1.3618,22.045,Services
6.9198,7.3976,Agriculture
7.8731,13.048,Manufacturing
1.1894,9.4794,Services
6.3459,3.0314,Services
4.1471,17.73,Manufacturing
7.5484,22.596,Agriculture
0.072983,13.131,Agriculture
5.2658,4.422,Agriculture
2.1587,10.015,Manufacturing
7.7327,15.434,Manufacturing
6.027,7.6616,Tech
9.6901,17.729,Services
0.26897,11.456,Tech
2.3374,0.91366,Manufacturing
7.2603,28.472,Agriculture
2.3785,1.9087,Tech
5.1174,4.2776,Services
5.2335,7.1651,Manufacturing
3.2498,28.181,Agriculture
2.923,3.9082,Agriculture
4.4498,5.6546,Services
7.5888,4.2541,Services
7.1868,8.2798,Manufacturing
4.1757,2.3961,Manufacturing
0.69153,7.7857,Services
8.5632,9.7041,Tech
8.407,28.461,Agriculture
1.4386,11.689,Manufacturing
1.5576,0.89818,Services
7.0335,8.9339,Manufacturing
2.3321,8.6175,Services
1.3135,4.8493,Agriculture
1.6052,2.8093,Tech
3.6531,25.26,Agriculture
1.1746,0.053223,Agriculture
2.9038,12.32,Agriculture
9.0101,15.996,Agriculture
4.1259,12.075,Tech
2.9068,17.156,Tech
1.0762,18.344,Agriculture
5.6244,14.634,Tech
8.0076,11.994,Agriculture
2.9331,15.144,Services
9.6939,10.198,Services
2.8112,4.7119,Manufacturing
1.4149,25.936,Services
3.0825,9.565,Manufacturing
7.356,7.8492,Manufacturing
8.9989,4.8102,Agriculture
2.5697,17.18,Manufacturing
4.9749,16.44,Tech
4.9189,7.7648,Services
2.5402,6.3932,Services
7.1567,23.252,Agriculture
8.7402,23.35,Agriculture
9.6995,24.175,Agriculture
1.5131,0.50756,Agriculture
0.71695,19.055,Agriculture
2.8419,24.292,Tech
7.4172,19.49,Manufacturing
8.9892,4.6225,Manufacturing
2.7476,20.261,Manufacturing
9.8751,2.9704,Manufacturing
1.3971,14.14,Manufacturing
3.7609,15.299,Manufacturing
8.0894,23.598,Agriculture
2.8851,24.017,Agriculture
9.3909,15.19,Manufacturing
9.3691,10.735,Manufacturing
0.72365,15.105,Manufacturing
7.7821,6.1146,Manufacturing
9.7777,6.8173,Tech
0.19501,17.66,Tech
0.76882,9.8344,Manufacturing
5.3633,5.2309,Manufacturing
8.9286,4.394,Agriculture
0.35467,20.026,Services
8.8087,15.69,Tech
1.2548,9.9814,Agriculture
1.6399,6.1367,Services
5.6322,2.0785,Manufacturing
9.3777,12.971,Agriculture
6.9661,1.7041,Services
3.6614,3.6755,Manufacturing
8.6376,17.68,Agriculture
8.4071,14.261,Services
4.9536,0.74209,Services
5.7441,24.417,Services
3.6358,6.3037,Manufacturing
2.7673,0.71242,Tech
9.1141,29.546,Tech
9.7352,9.423,Manufacturing
4.3583,24.318,Tech
5.4913,27.194,Agriculture
6.6804,13.039,Tech
7.6341,19.501,Services
7.2314,21.591,Agriculture
2.0304,13.291,Manufacturing
5.4173,3.5731,Agriculture
6.2264,26.326,Agriculture
6.8179,12.939,Agriculture
9.0685,14.191,Tech
5.1884,1.3599,Agriculture
0.069317,27.481,Agriculture
3.2247,10.561,Tech
9.3202,3.1922,Services
1.2936,26.587,Services
2.7508,20.086,Agriculture
1.4234,29.917,Agriculture
0.30021,7.725,Services
4.1795,29.036,Agriculture
6.0921,4.3429,Manufacturing
0.015096,16.958,Tech
7.1264,20.569,Agriculture
4.3366,6.2141,Tech
8.5976,20.719,Tech
4.8769,18.939,Services
6.9386,6.5426,Agriculture
4.8496,11.412,Manufacturing
4.8507,19.793,Manufacturing
7.0002,14.396,Tech
7.1572,5.876,Manufacturing
4.2751,21.171,Services
1.6789,15.17,Tech
5.5702,25.2,Services
4.9466,7.1572,Agriculture
3.0702,1.3981,Services
5.0148,12.665,Services
6.5101,11.635,Agriculture
7.8472,6.3757,Tech
0.32925,11.215,Tech
3.2319,13.971,Services
8.2218,26.46,Agriculture
0.83313,25.429,Tech
9.4333,12.05,Services
3.8298,3.869,Services
4.5335,6.1197,Tech
9.6653,29.38,Tech
3.5604,12.48,Services
9.1127,17.738,Services
0.2798,9.2674,Agriculture
6.9917,8.2914,Agriculture
7.8379,6.4793,Tech
3.1683,7.4503,Manufacturing
7.6123,26.537,Services
5.0547,26.56,Tech
3.0926,12.958,Tech
8.0268,18.777,Agriculture
8.3871,13.687,Tech
1.0805,4.7034,Services
8.5567,29.41,Services
1.0151,27.208,Services
8.6224,0.42734,Services
8.7765,25.955,Tech
0.52318,19.599,Manufacturing
8.6462,9.9532,Manufacturing
9.7039,0.38499,Manufacturing
8.0965,12.839,Services
3.3991,11.51,Agriculture
6.039,17.801,Services
6.6248,8.9568,Manufacturing
6.8817,29.105,Agriculture
9.5468,17.168,Agriculture
7.1655,8.6719,Manufacturing
7.5299,15.321,Manufacturing
9.7692,5.4655,Tech
5.7773,3.1945,Services
5.3675,21.131,Tech
6.8773,10.378,Agriculture
7.0506,27.957,Tech
9.5204,18.821,Services
4.4654,14.881,Services
3.8879,13.608,Tech
5.2513,1.89,Manufacturing
3.1897,1.8892,Tech
2.1005,0.94791,Services
3.4706,5.7483,Manufacturing
5.2868,3.9659,Agriculture
9.3499,13.432,Agriculture
2.4082,10.071,Services
3.1642,10.426,Agriculture
4.8863,25.687,Tech
6.7132,11.57,Tech
3.499,20.086,Manufacturing
3.9436,17.515,Agriculture
8.0811,13.16,Tech
0.082613,6.142,Services
2.5175,29.351,Tech
1.802,23.203,Tech
2.3387,18.658,Agriculture
9.2884,8.7623,Services
7.1615,24.482,Services
7.5042,9.6723,Manufacturing
4.0553,11.2,Agriculture
3.2949,12.934,Agriculture
7.6255,7.4412,Manufacturing
7.0048,7.4738,Services
4.8474,20.825,Agriculture
6.2807,7.6981,Manufacturing
1.8478,25.844,Tech
0.22483,2.6437,Services
4.382,8.9699,Manufacturing
5.2843,1.3066,Services
5.0212,16.744,Services
1.2372,20.7,Tech
3.249,6.9523,Tech
4.6008,27.212,Agriculture
7.4615,26.759,Tech
3.0086,2.2114,Tech
3.4637,6.7307,Manufacturing
3.0674,1.8797,Agriculture
6.3315,14.653,Agriculture
2.2504,3.0572,Manufacturing
5.3504,10.367,Agriculture
8.8704,24.156,Tech
3.8607,5.4647,Manufacturing
4.8667,25.667,Tech
0.10891,4.8641,Tech
9.9171,19.17,Tech
9.395,9.6686,Services
0.056774,22.928,Tech
2.4759,16.653,Services
2.4544,22.75,Services
1.0739,24.858,Tech
7.3013,19.018,Manufacturing
7.8042,6.5186,Services
7.7256,24.603,Tech
4.5168,9.7107,Services
3.945,6.7881,Agriculture
1.8594,1.4066,Agriculture
5.651,12.359,Tech
9.9976,3.0456,Tech
4.9125,10.007,Tech
4.6711,14.541,Services
2.1914,28.587,Tech
9.7268,16.337,Agriculture
1.4501,17.952,Manufacturing
7.5561,3.8006,Agriculture
5.3579,6.1328,Tech
1.267,2.2623,Tech
7.7799,18.243,Tech
4.9235,21.264,Tech
7.9673,10.662,Tech
2.5673,15.456,Agriculture
2.1432,18.636,Services
0.14121,1.8283,Services
3.7407,19.595,Agriculture
5.8729,18.201,Services
2.2398,15.222,Services
8.9435,0.62446,Tech
3.8414,21.39,Agriculture
1.2498,28.311,Agriculture
5.4029,4.2104,Agriculture
4.0893,22.985,Agriculture
9.3017,1.9508,Tech
8.7667,9.5266,Manufacturing
9.9031,14.56,Services
7.6856,21.461,Agriculture
7.4034,5.2924,Manufacturing
1.4653,15.745,Agriculture
0.47678,4.4179,Services
6.1358,4.0352,Tech
3.5184,27.448,Tech
8.9988,0.21275,Tech
5.8632,11.58,Services
4.4198,6.9689,Services
2.0551,0.092732,Tech
6.8689,12.406,Services
7.5855,5.2004,Manufacturing
0.96432,1.9819,Manufacturing
8.6375,2.8451,Tech
3.4412,12.475,Services
9.5725,5.6256,Agriculture
8.3168,21.131,Agriculture
4.3449,3.3373,Agriculture
2.997,27.195,Services
6.885,0.59768,Agriculture
8.813,20.342,Manufacturing
7.5687,1.6608,Agriculture
8.9392,9.2824,Agriculture
2.2078,25.989,Tech
3.379,0.61018,Agriculture
8.6883,15.678,Tech
8.9349,27.111,Agriculture
1.6131,15.487,Manufacturing
4.577,26.537,Tech
5.5345,25.052,Tech
8.0229,12.239,Manufacturing
8.5175,16.74,Manufacturing
3.1867,1.1923,Services
0.82532,4.5928,Tech
6.0163,16.064,Agriculture
8.9701,5.5603,Manufacturing
8.4695,18.711,Services
7.1719,11.714,Manufacturing
3.2562,5.3314,Manufacturing
4.875,13.737,Agriculture
1.2831,3.5912,Services
9.1918,2.4599,Services
6.9208,17.907,Services
2.9707,12.973,Manufacturing
7.8801,27.323,Services
0.45209,5.0482,Agriculture
9.2832,28.865,Agriculture
2.1855,2.5019,Services
9.8241,22.255,Services
3.5209,2.9097,Manufacturing
9.7061,27.153,Tech
9.5277,22.761,Services
9.6135,17.698,Manufacturing
1.1335,16.349,Manufacturing
9.1134,3.9468,Services
2.3298,3.3236,Tech
7.8628,15.335,Tech
8.8665,13.724,Services
5.1222,17.998,Tech
3.8378,25.449,Agriculture
6.273,1.4573,Services
3.9668,25.242,Services
9.727,12.05,Agriculture
8.2123,22.752,Services
6.9818,2.7711,Services
7.5152,7.5116,Agriculture
7.8691,19.099,Agriculture
2.2017,3.2932,Manufacturing
9.6873,9.5868,Manufacturing
8.6427,20.53,Manufacturing
1.3126,12.471,Tech
7.2964,27.476,Agriculture
6.723,19.465,Tech
7.3314,1.1261,Tech
7.4897,25.594,Services
0.58624,11.434,Tech
1.2015,9.9973,Agriculture
8.1997,24.914,Services
9.4853,15.244,Tech
8.6259,1.856,Services
0.61161,20.887,Services
3.7996,4.3071,Agriculture
2.8447,2.7858,Services
5.1771,6.0428,Manufacturing
6.5402,8.7112,Manufacturing
7.1942,7.2215,Agriculture
4.2991,14.181,Manufacturing
7.8438,20.517,Manufacturing
5.8879,9.1847,Tech
6.5356,19.737,Services
2.9772,2.8773,Tech
0.51024,10.481,Manufacturing
0.98316,1.9697,Manufacturing
9.4875,15.26,Manufacturing
5.69,3.4038,Services
4.0956,2.6641,Tech
4.9955,19.957,Manufacturing
1.7121,4.4762,Tech
4.7184,15.443,Services
6.3179,24.052,Services
9.6982,0.22509,Manufacturing
1.0529,2.375,Agriculture
4.1703,12.801,Services
1.3688,18.598,Manufacturing
9.139,3.6182,Agriculture
1.2696,20.259,Manufacturing
5.2866,2.8966,Services
9.6113,11.465,Services
1.0134,8.2736,Manufacturing
4.3509,5.0074,Agriculture
9.282,4.9321,Tech
7.2768,15,Agriculture
3.3699,4.3131,Tech
4.6947,2.5917,Manufacturing
4.8799,16.528,Manufacturing
2.3203,1.5665,Services
8.1688,0.9236,Services
5.9989,8.2603,Tech
9.4058,1.0854,Manufacturing
8.5929,8.0481,Services
4.9777,12.295,Manufacturing
0.74366,18.019,Manufacturing
9.1356,1.9738,Manufacturing
3.7743,18.237,Agriculture
4.7077,6.2315,Tech
7.9203,14.911,Manufacturing
4.7354,13.025,Services
4.3391,2.8342,Manufacturing
8.7386,5.0354,Manufacturing
9.5766,22.494,Tech
4.8264,19.553,Manufacturing
2.6173,1.6693,Services
5.4619,17.884,Services
2.6226,5.382,Services
9.1734,19.95,Services
4.1913,8.2167,Manufacturing
7.8429,0.8618,Services
5.2363,7.4634,Agriculture
3.7556,21.092,Services
5.3743,17.177,Manufacturing
7.8763,17.254,Manufacturing
1.3968,28.537,Services
3.5082,29.21,Services
8.2595,19.651,Manufacturing
7.0266,2.1287,Tech
5.1488,6.995,Manufacturing
1.4462,1.5277,Manufacturing
7.6407,29.914,Agriculture
8.822,15.813,Agriculture
7.0142,13.749,Tech
6.9719,23.035,Agriculture
2.6713,23.436,Tech
6.3457,12.647,Services
0.90095,22.775,Agriculture
2.9584,28.632,Agriculture
5.8145,13.557,Agriculture
3.0558,16.508,Tech
9.9181,7.2513,Manufacturing
4.9985,25.16,Tech
8.0947,7.8121,Services
4.1339,29.505,Tech
5.015,22.702,Tech
1.8741,5.3457,Services
9.6187,14.162,Tech
7.6123,14.213,Services
8.3347,3.2178,Services
8.7654,4.3688,Services
7.2889,3.4204,Agriculture
1.455,26.228,Services
3.1697,2.0134,Tech
8.4731,25.873,Services
5.6046,19.775,Tech
9.6202,5.054,Services
9.7978,8.4995,Manufacturing
8.3715,16.556,Manufacturing
0.48525,16.646,Manufacturing
0.98692,19.205,Services
4.0217,18.517,Services
5.5904,5.2324,Agriculture
9.6011,17.092,Agriculture
9.4031,2.2704,Services
7.7291,18.998,Tech
7.2793,28.931,Agriculture
2.5354,0.96334,Agriculture
8.6934,20.166,Tech
2.9057,11.962,Tech
8.8281,17.88,Services
9.296,1.3999,Manufacturing
9.9808,20.061,Agriculture
9.732,5.4583,Services
9.3879,14.345,Manufacturing
9.0484,23.224,Tech
0.54341,17.442,Manufacturing
2.9719,13.112,Tech
7.5408,12.473,Services
2.1122,26.276,Tech
4.2975,15.167,Manufacturing
2.6257,9.222,Agriculture
3.3901,19.437,Agriculture
5.4066,24.336,Tech
0.81797,9.4993,Manufacturing
1.6059,29.362,Tech
0.73871,10.87,Tech
0.4212,10.12,Manufacturing
8.9976,0.77737,Tech
4.7021,8.9375,Services
0.45879,16.416,Agriculture
5.7074,7.4993,Manufacturing
4.944,26.059,Services
9.2135,19.119,Manufacturing
7.2805,14.782,Manufacturing
1.5249,14.621,Tech
6.7137,1.8964,Manufacturing
9.9634,16.1,Agriculture
7.6292,18.351,Tech
5.0666,16.495,Services
5.2385,10.802,Manufacturing
5.4816,16.733,Agriculture
4.2661,5.9673,Tech
8.6254,1.6131,Manufacturing
2.6328,23.231,Services
0.22052,6.508,Services
8.4616,21.676,Agriculture
9.5022,9.1745,Tech
6.195,13.055,Tech
7.799,2.9596,Tech
7.5331,26.657,Agriculture
7.2019,3.5645,Services
7.4342,28.305,Agriculture
4.1008,28.316,Services
6.2816,4.2959,Manufacturing
8.2577,1.5577,Agriculture
7.2385,28.64,Services
0.29827,19.576,Tech
8.2807,3.5253,Tech
1.3311,9.4928,Tech
7.4831,6.3208,Agriculture
1.2823,12.588,Manufacturing
2.6345,14.054,Agriculture
5.3405,5.7111,Manufacturing
3.5434,8.362,Services
0.63012,17.649,Agriculture
1.0166,19.935,Agriculture
5.4009,23.553,Tech
9.4477,24.936,Services
9.1482,25.715,Services
1.7273,0.044427,Manufacturing
1.1864,8.7144,Manufacturing
5.7193,17.168,Agriculture
0.68881,22.948,Agriculture
3.884,7.5059,Manufacturing
0.77707,1.4978,Tech
7.4604,14.55,Tech
7.3375,3.0003,Manufacturing
8.4997,12.882,Manufacturing
4.2998,4.8607,Services
9.5151,26.65,Services
2.5927,25.223,Agriculture
9.4602,4.7742,Manufacturing
1.8777,6.35,Manufacturing
8.8287,0.043727,Manufacturing
4.2446,8.9312,Manufacturing
4.1503,23.499,Services
9.6853,24.354,Agriculture
2.4268,9.7683,Services
3.9074,24.769,Tech
1.9463,12.832,Tech
4.581,7.5451,Tech
5.4157,20.226,Agriculture
8.2257,13.542,Manufacturing
3.0098,5.8722,Tech
2.3727,26.728,Tech
9.3151,2.3636,Agriculture
1.2533,19.146,Services
6.9721,13.101,Services
9.8237,28.827,Tech
4.4735,26.698,Agriculture
2.6759,25.391,Services
1.395,4.3473,Agriculture
4.364,21.23,Manufacturing
7.1217,4.4658,Services
6.4547,6.0343,Agriculture
5.5738,13.926,Agriculture
4.1983,25.65,Agriculture
0.99239,18.539,Agriculture
4.4707,15.985,Agriculture
2.7631,0.011835,Manufacturing
2.49,12.485,Services
2.2151,29.872,Services
4.6164,0.67698,Tech
8.7927,22.286,Agriculture
7.2735,15.019,Agriculture
2.252,20.123,Agriculture
6.2148,15.021,Tech
8.7995,14.045,Tech
1.2741,0.031398,Services
0.74623,20.855,Tech
9.317,15.261,Manufacturing
2.7334,18.355,Tech
9.0734,24.238,Tech
6.5492,25.426,Agriculture
4.7896,7.6271,Manufacturing
6.7685,8.9197,Agriculture
7.3848,25.235,Tech
8.2484,20.084,Manufacturing
4.1281,8.2965,Manufacturing
7.5679,25.354,Tech
5.3296,24.738,Services
1.1816,6.515,Agriculture
7.0714,15.945,Services
3.9526,14.521,Agriculture
3.5013,18.49,Tech
7.1983,7.6991,Tech
1.2234,17.212,Tech
8.9106,1.6381,Manufacturing
3.1226,15.44,Services
9.2029,22.778,Services
2.7388,28.766,Agriculture
2.9757,19.601,Tech
7.7108,11.315,Tech
7.0799,10.443,Manufacturing
6.0816,0.12561,Agriculture
3.7097,19.265,Services
8.6741,22.381,Services
8.264,12.576,Manufacturing
3.5687,8.4279,Services
0.69355,18.754,Tech
3.6146,22.581,Tech
4.9669,29.508,Tech
3.4454,4.0851,Services
1.0841,12.545,Services
7.077,21.29,Tech
5.971,13.462,Manufacturing
6.4492,4.3865,Services
0.97508,16.354,Manufacturing
7.811,5.6495,Manufacturing
1.0996,3.8577,Services
1.6254,16.313,Services
8.0353,14.586,Services
8.0392,13.175,Tech
1.112,1.968,Services
1.9017,3.142,Tech
6.657,12.333,Agriculture
6.1456,9.1343,Agriculture
6.2472,6.5455,Manufacturing
1.4819,18.02,Manufacturing
6.3576,25.193,Services
8.5595,11.323,Agriculture
6.6178,19.353,Tech
3.8054,21.175,Services
1.5142,10.238,Agriculture
9.9671,2.6603,Agriculture
4.2666,6.1883,Agriculture
8.7126,12.133,Tech
3.1099,22.494,Tech
6.8785,7.1782,Services
5.8756,11.352,Services
0.63955,13.47,Tech
1.6532,0.70975,Manufacturing
1.0319,21.339,Agriculture
5.3254,22.197,Tech
2.9539,8.3403,Manufacturing
2.3503,18.913,Agriculture
8.5633,26.64,Services
4.3291,10.003,Agriculture
9.9911,14.216,Tech
9.9091,9.65,Agriculture
8.5344,18.985,Tech
8.7773,12.026,Tech
4.7922,7.9529,Manufacturing
4.4036,3.5478,Tech
6.5428,20.357,Manufacturing
8.6828,19.962,Manufacturing
