region_index,income,sector
0.85108,8.4689,Tech
0.43476,12.096,Agriculture
4.8542,13.475,Services
0.60595,3.288,Agriculture
1.7355,17.491,Manufacturing
6.649,15.825,Tech
2.8995,29.199,Tech
9.3979,20.168,Manufacturing
6.7977,17.73,Manufacturing
1.9986,19.681,Agriculture
9.5904,25.248,Agriculture
6.2245,14.565,Services
8.6979,16.554,Services
9.8757,24.043,Tech
2.1955,6.933,Services
5.319,18.746,Manufacturing
1.5402,22.112,Tech
7.4715,6.6696,Tech
6.6612,9.2303,Manufacturing
9.3051,2.2228,Agriculture
1.9094,19.468,Manufacturing
6.0046,27.192,Services
8.2714,7.3125,Agriculture
7.3192,29.576,Tech
0.3543,24.518,Services
5.7478,18.029,Manufacturing
9.0322,19.205,Manufacturing
7.2872,25.324,Tech
6.6703,27.367,Agriculture
4.1638,16.742,Tech
8.8176,18.692,Services
2.832,28.363,Tech
4.7024,16.561,Manufacturing
1.9802,23.415,Agriculture
6.1695,18.108,Manufacturing
2.029,18.174,Manufacturing
6.7239,4.4187,Tech
4.0489,6.7781,Services
0.53802,6.8802,Tech
2.3719,18.415,Manufacturing
4.2085,16.868,Manufacturing
6.9133,23.027,Tech
1.5424,4.0853,Tech
2.3204,22.788,Agriculture
8.4492,11.276,Agriculture
0.70224,23.979,Services
0.47651,1.3718,Services
5.3333,7.1954,Tech
1.2301,1.3133,Services
9.1652,4.0122,Manufacturing
7.5272,6.3476,Services
8.6623,18.02,Agriculture
0.67659,26.345,Agriculture
7.8218,17.805,Manufacturing
7.7014,18.639,Agriculture
1.7233,12.203,Services
3.0497,4.9196,Agriculture
1.4677,22.967,Services
3.3532,23.155,Tech
2.7601,12.562,Tech
2.5654,4.04,Services
3.8843,11.586,Agriculture
7.247,19.004,Tech
5.111,15.914,Services
0.10399,27.878,Tech
8.1531,19.017,Manufacturing
8.6292,29.286,Services
7.6786,15.44,Services
7.5438,17.987,Manufacturing
0.095312,5.4891,Agriculture
7.405,21.785,Agriculture
9.5469,1.4402,Agriculture
9.9172,16.652,Agriculture
6.0704,18.667,Manufacturing
7.7718,17.396,Manufacturing
1.027,2.2069,Tech
2.4062,0.66225,Services
4.3468,18.194,Manufacturing
3.8303,16.781,Manufacturing
3.5682,16.555,Tech
4.5976,15.732,Services
9.4106,4.8895,Tech
7.501,24.968,Tech
6.6881,27.54,Manufacturing
7.3133,26.992,Services
5.3977,15.245,Agriculture
4.8543,16.255,Services
8.836,26.875,Agriculture
4.9711,20.558,Agriculture
7.395,22.213,Agriculture
0.51001,28.209,Tech
0.49281,19.495,Manufacturing
5.0205,25.259,Services
2.183,18.443,Manufacturing
9.1869,28.191,Services
5.2638,16.484,Services
2.569,23.548,Manufacturing
9.5563,17.707,Tech
0.1624,28.678,Services
7.7917,2.7663,Services
9.2973,17.875,Agriculture
5.6192,5.4877,Tech
3.6261,27.4,Manufacturing
5.9535,18.954,Tech
3.1717,16.012,Services
8.613,15.548,Tech
7.5281,9.4103,Agriculture
9.8968,19.351,Agriculture
2.6698,18.535,Manufacturing
6.6428,19.075,Manufacturing
7.5003,9.9284,Agriculture
3.5437,19.671,Agriculture
4.6526,11.496,Tech
9.3602,26.428,Agriculture
1.2966,18.208,Manufacturing
6.9691,17.579,Manufacturing
4.0509,18.226,Manufacturing
0.24188,20.239,Tech
3.2992,7.901,Services
5.2514,17.69,Manufacturing
7.4451,18.144,Tech
8.133,25.702,Tech
8.8085,25.918,Agriculture
8.0527,9.4917,Tech
9.5779,26.27,Services
2.7989,9.0957,Tech
8.3506,16.545,Manufacturing
0.17018,4.1697,Agriculture
2.9944,7.7417,Tech
2.9915,28.572,Agriculture
9.1811,9.7805,Manufacturing
2.7966,4.8686,Tech
3.4672,12.234,Tech
6.7936,24.971,Services
6.3469,8.1195,Agriculture
5.7694,12.57,Agriculture
5.2399,26.144,Agriculture
6.5595,28.33,Agriculture
6.1071,0.0932,Tech
0.045839,12.855,Services
2.3235,5.9416,Services
8.0792,1.311,Tech
6.4184,24.322,Services
1.0304,20.228,Manufacturing
0.75766,6.6816,Tech
8.7363,20.803,Services
2.9312,10.4,Agriculture
5.3262,17.193,Manufacturing
4.3557,6.7569,Tech
9.4408,18.086,Services
2.1093,18.511,Manufacturing
8.0425,25.728,Agriculture
6.3173,8.8846,Services
2.8221,11.7,Services
5.067,8.393,Agriculture
7.8976,20.599,Agriculture
6.5971,22.882,Agriculture
1.7602,4.4045,Services
3.2004,20.279,Tech
5.8721,9.531,Tech
0.64272,18.829,Agriculture
4.0275,27.244,Tech
4.7225,18.12,Tech
1.1869,17.905,Manufacturing
2.7126,0.28437,Services
5.9103,15.788,Services
9.838,4.0308,Agriculture
9.0308,19.956,Tech
4.3306,1.2014,Services
5.0167,17.359,Manufacturing
6.5673,19.273,Manufacturing
5.5203,23.625,Services
0.33582,10.228,Services
4.2471,23.961,Agriculture
5.81,11.312,Services
1.4972,24.332,Tech
7.8056,20.165,Manufacturing
2.4489,28.302,Agriculture
9.9556,16.48,Manufacturing
7.817,19.878,Manufacturing
0.44609,25.453,Services
9.8562,18.139,Manufacturing
6.8378,24.888,Agriculture
1.632,15.2,Tech
1.5786,16.75,Tech
6.246,16.701,Manufacturing
8.557,19.637,Manufacturing
0.6917,5.4703,Manufacturing
9.9952,8.3112,Tech
2.0194,25.211,Manufacturing
2.1889,17.861,Manufacturing
2.0362,19.32,Tech
9.9946,26.065,Tech
8.8244,25.099,Services
5.4909,12.76,Agriculture
7.1896,13.654,Agriculture
0.54228,10.637,Services
9.4269,1.7995,Tech
7.6506,13.41,Manufacturing
0.70874,12.183,Agriculture
5.453,0.051145,Agriculture
1.3171,21.059,Manufacturing
9.9542,2.6359,Tech
1.9063,21.558,Manufacturing
3.1267,17.991,Manufacturing
5.2093,18.318,Agriculture
3.0298,7.8554,Tech
1.5096,29.361,Services
6.1691,0.87909,Tech
3.1377,22.081,Services
2.3566,0.76135,Agriculture
1.3635,21.628,Manufacturing
7.5202,29.814,Agriculture
3.1749,14.841,Tech
2.6004,18.299,Manufacturing
9.4911,17.53,Tech
4.2663,5.703,Tech
3.1259,16.659,Manufacturing
4.262,10.287,Agriculture
1.0164,17.461,Manufacturing
1.5368,10.66,Agriculture
4.7464,20.127,Tech
3.9048,18.663,Manufacturing
7.418,21.604,Agriculture
6.0785,17.674,Manufacturing
2.2255,22.699,Services
0.27905,23.932,Tech
0.1382,18.879,Manufacturing
7.805,1.3474,Agriculture
4.4289,8.283,Tech
6.6959,22.061,Manufacturing
3.2318,23.506,Agriculture
6.4594,29.919,Manufacturing
1.2633,20.331,Services
8.13,1.8033,Services
4.7769,15.396,Agriculture
6.6511,6.3173,Agriculture
4.519,25.951,Manufacturing
3.208,15.149,Agriculture
9.2667,27.689,Agriculture
6.2767,17.18,Manufacturing
9.2397,23.591,Agriculture
0.31565,18.217,Manufacturing
8.774,25.35,Tech
3.9686,7.3365,Services
4.9394,17.898,Manufacturing
9.6834,15.563,Manufacturing
3.2494,29.397,Services
2.4866,22.165,Tech
3.8534,13.28,Services
9.0405,27.004,Services
8.625,17.108,Manufacturing
0.14455,20.171,Services
5.1132,5.6055,Services
0.53119,19.802,Manufacturing
4.2153,14.885,Tech
2.6373,9.2101,Services
9.9408,17.818,Manufacturing
7.4999,5.0995,Tech
3.7092,12.796,Services
9.0078,13.012,Tech
5.7405,2.1547,Tech
2.8481,18.162,Manufacturing
6.3498,0.75307,Services
2.4599,11.585,Tech
7.4939,20.711,Services
5.9336,28.993,Tech
1.8088,2.9764,Manufacturing
4.3459,2.9965,Agriculture
0.015762,22.374,Tech
7.6699,29.579,Tech
1.6719,6.5508,Services
5.4391,9.7153,Agriculture
2.9526,8.9588,Services
6.1702,19.196,Manufacturing
5.5908,13.188,Agriculture
5.4557,26.274,Services
9.942,13.973,Agriculture
8.8195,17.854,Manufacturing
2.9873,24.825,Services
9.8262,24.9,Agriculture
4.2504,18.413,Tech
3.716,12.955,Tech
0.97485,13.572,Services
4.0153,3.4792,Agriculture
3.7073,8.168,Tech
5.0552,26.488,Tech
8.2587,21.906,Manufacturing
1.8468,10.088,Agriculture
4.2526,20.55,Services
0.42102,20.811,Tech
7.4766,1.3145,Tech
6.2953,19.504,Agriculture
5.8316,18.53,Agriculture
0.63918,24.308,Services
2.2329,21.422,Tech
4.464,24.625,Services
9.0794,2.6254,Manufacturing
7.4094,4.4273,Agriculture
5.1601,18.282,Manufacturing
5.8146,17.773,Manufacturing
6.752,21.501,Services
3.804,5.6243,Services
7.3096,28.469,Tech
2.5461,11.27,Manufacturing
1.7593,7.447,Agriculture
9.1142,27.975,Agriculture
5.1834,28.209,Tech
9.7602,24.741,Services
1.3721,20.378,Manufacturing
3.4896,14.216,Agriculture
5.6279,5.8172,Services
5.048,1.3551,Agriculture
8.5476,6.6551,Tech
2.1706,6.9483,Agriculture
7.645,1.1771,Agriculture
8.5422,0.87458,Manufacturing
0.75139,23.061,Services
9.2793,1.4847,Manufacturing
7.4266,15.044,Services
8.7778,3.6205,Tech
7.4443,28.471,Services
6.9237,3.1326,Services
5.2967,17.166,Manufacturing
2.6358,18.487,Manufacturing
1.5104,11.028,Tech
0.46053,26.005,Services
6.5811,4.197,Tech
6.4078,26.65,Manufacturing
6.9461,10.047,Manufacturing
0.62961,17.947,Manufacturing
8.272,29.05,Agriculture
5.3273,12.133,Tech
8.5483,9.0396,Agriculture
6.865,13.811,Tech
5.1109,14.816,Services
6.4333,4.7439,Agriculture
5.0026,0.31756,Agriculture
7.3564,18.44,Manufacturing
3.5926,14.109,Agriculture
5.7824,17.736,Manufacturing
6.114,3.9605,Agriculture
4.8512,26.776,Manufacturing
1.4742,23.149,Agriculture
7.792,25.119,Services
0.34276,25.359,Services
6.4669,24.833,Agriculture
0.55062,22.397,Manufacturing
4.9494,19.047,Agriculture
1.4997,23.938,Tech
1.3627,23.903,Agriculture
0.17359,0.8755,Agriculture
9.8407,4.4359,Agriculture
5.8983,21.684,Services
5.4096,23.922,Services
4.9269,11.566,Tech
3.5479,0.87198,Manufacturing
4.6891,10.558,Services
1.7161,12.49,Services
0.51111,1.7152,Tech
8.8737,17.608,Manufacturing
8.1811,23.137,Services
0.76398,7.5995,Manufacturing
8.8813,5.6614,Manufacturing
0.3568,6.793,Agriculture
1.7157,19.482,Manufacturing
0.58309,12.68,Agriculture
5.6598,5.7157,Services
3.4301,17.377,Services
4.9361,22.176,Services
3.1685,0.38305,Services
3.6044,18.42,Tech
2.6555,27.797,Agriculture
4.0247,20.304,Services
2.3445,8.4276,Services
6.7317,19.019,Manufacturing
0.19746,3.6004,Agriculture
8.5412,27.184,Tech
3.4902,9.2914,Agriculture
1.4445,16.834,Manufacturing
3.2105,6.607,Manufacturing
8.5255,23.664,Agriculture
2.4383,16.38,Manufacturing
7.8901,16.924,Tech
6.9191,3.3555,Services
9.3101,1.9439,Services
7.6567,18.545,Manufacturing
5.1768,24.62,Agriculture
5.374,19.686,Manufacturing
0.59228,14.117,Services
2.9261,8.7106,Agriculture
3.1352,14.881,Agriculture
6.1868,20.93,Services
8.9291,18.091,Manufacturing
8.3217,20.496,Agriculture
9.3841,17.525,Manufacturing
1.5725,20.331,Manufacturing
6.3752,23.322,Services
4.9884,3.4945,Tech
7.2615,8.9093,Services
0.31317,0.25788,Services
4.3245,9.7154,Services
5.7457,18.143,Agriculture
5.8457,17.927,Manufacturing
1.3896,3.4985,Tech
3.6636,22.437,Agriculture
4.043,6.6678,Tech
4.1384,15.098,Tech
8.6989,18.229,Agriculture
2.9868,16.685,Services
0.84885,20.736,Agriculture
9.4459,18.185,Manufacturing
9.97,27.049,Manufacturing
1.515,18.66,Manufacturing
5.5414,14.808,Manufacturing
8.5487,22.666,Tech
8.467,3.0449,Services
0.41254,18.241,Agriculture
2.4564,17.255,Manufacturing
3.9459,13.979,Tech
8.4335,15.6,Manufacturing
4.1706,18.212,Services
3.7527,22.143,Services
9.0778,5.4867,Agriculture
3.3779,26.365,Tech
9.0882,7.0581,Services
2.063,19.865,Agriculture
0.75611,4.4442,Manufacturing
2.9226,16.45,Manufacturing
9.1919,19.711,Tech
5.6383,19.91,Agriculture
1.96,22.947,Services
5.792,18.375,Manufacturing
4.1689,3.1481,Services
9.2459,27.826,Tech
7.0694,15.603,Tech
8.5506,19.824,Services
6.1507,22.019,Manufacturing
2.3241,4.6391,Tech
7.8561,0.074036,Agriculture
3.2593,11.928,Services
6.4846,18.858,Manufacturing
3.8834,3.5332,Agriculture
5.8949,8.8922,Tech
0.17861,11.65,Agriculture
4.9972,7.55,Manufacturing
5.9478,17.918,Manufacturing
7.5148,20.973,Services
2.4071,17.415,Tech
0.071392,6.5805,Agriculture
3.6924,29.306,Tech
8.5272,14.917,Agriculture
3.894,16.317,Tech
8.1335,16.033,Manufacturing
0.76514,18.545,Manufacturing
7.8122,23.039,Manufacturing
7.923,28.11,Agriculture
9.0032,7.571,Agriculture
9.8133,4.6846,Services
8.6425,29.167,Services
5.4463,17.727,Manufacturing
1.6436,9.7914,Services
0.81425,1.808,Manufacturing
5.4446,15.403,Tech
2.4189,7.4452,Tech
8.2199,6.139,Services
9.3395,16.161,Agriculture
3.1197,6.3993,Tech
7.8566,8.4788,Services
9.8834,10.969,Agriculture
2.0376,9.4476,Tech
0.31743,12.386,Agriculture
9.8306,13.563,Tech
2.7172,14.351,Services
4.1002,14.279,Services
1.0336,20.24,Tech
3.7402,0.67706,Services
5.1793,1.7391,Tech
0.98589,16.043,Manufacturing
4.6314,20.037,Manufacturing
1.0114,26.212,Services
0.7824,29.239,Services
2.4594,4.9916,Agriculture
5.2651,8.0321,Services
1.4565,3.3777,Tech
3.253,25.073,Services
0.062892,17.59,Manufacturing
4.1139,6.5504,Services
2.4651,29.831,Agriculture
3.4538,12.415,Tech
9.8118,23.13,Tech
9.1811,19.027,Tech
7.4828,28.007,Tech
3.6425,16.739,Agriculture
5.9747,24.366,Agriculture
3.5571,24.07,Agriculture
7.2715,18.834,Manufacturing
8.2792,9.2192,Services
1.9385,19.301,Manufacturing
9.5491,17.036,Agriculture
3.5966,25.862,Agriculture
5.2872,29.449,Agriculture
2.6885,23.142,Tech
3.2767,22.001,Agriculture
3.8392,18.481,Manufacturing
6.2773,3.5245,Tech
3.4516,19.022,Services
6.5075,20.722,Services
4.9021,20.167,Tech
0.20688,18.974,Manufacturing
0.70505,28.535,Services
0.28742,17.69,Manufacturing
9.672,23.399,Manufacturing
0.82086,18.547,Agriculture
2.7218,12.701,Tech
6.7263,14.643,Tech
4.5982,12.345,Services
7.3818,23.281,Agriculture
9.229,9.5903,Manufacturing
5.5213,16.714,Manufacturing
7.157,17.508,Manufacturing
0.97656,8.8702,Agriculture
9.5508,19.302,Agriculture
1.769,19.81,Manufacturing
0.49823,29.595,Services
5.969,4.9967,Tech
0.20395,5.9419,Agriculture
6.9543,11.138,Services
5.7358,22.987,Tech
0.91896,7.6821,Agriculture
6.2315,11.353,Tech
0.49062,17.353,Manufacturing
3.3035,10.86,Services
1.6636,17.893,Manufacturing
9.039,26.793,Manufacturing
3.6802,5.6096,Services
3.9492,19.964,Manufacturing
7.7343,11.787,Agriculture
4.143,19.087,Manufacturing
9.8686,3.4613,Services
6.8053,23.885,Tech
1.3681,18.544,Tech
7.4017,9.8671,Services
7.6722,24.185,Services
2.1552,11.259,Tech
1.0684,29.744,Tech
3.4302,17.411,Manufacturing
5.5913,6.1981,Agriculture
0.4627,5.7852,Tech
2.4599,20.948,Manufacturing
0.8374,0.80935,Agriculture
6.0598,16.349,Manufacturing
3.9258,17.247,Manufacturing
9.251,4.4336,Manufacturing
9.3734,29.02,Services
3.8237,17.503,Manufacturing
8.3568,16.513,Manufacturing
9.8097,13.795,Services
6.0457,0.54392,Manufacturing
8.6102,20.216,Manufacturing
2.4436,23.909,Agriculture
0.26959,17.902,Agriculture
5.7347,10.421,Agriculture
5.0766,5.8488,Services
8.2803,29.589,Services
2.912,12.886,Tech
3.5807,27.083,Services
3.5467,24.434,Manufacturing
5.9221,6.2583,Services
8.0953,14.428,Agriculture
4.3383,22.494,Services
4.7796,5.0084,Agriculture
6.9185,10.53,Tech
4.0026,6.114,Tech
5.5549,17.741,Manufacturing
0.23514,1.878,Tech
8.2087,17.591,Agriculture
7.9884,7.2451,Agriculture
5.5899,4.3114,Agriculture
5.7147,18.897,Manufacturing
2.5407,20.725,Services
8.8485,6.4315,Services
2.0536,5.4823,Tech
2.2531,19.943,Manufacturing
3.3805,17.738,Manufacturing
5.08,22.336,Services
1.9522,25.447,Agriculture
1.2107,29.656,Services
7.2921,17.692,Manufacturing
7.714,6.7368,Agriculture
1.2602,8.6172,Tech
4.6796,22.378,Tech
9.9171,10.238,Tech
7.9479,22.464,Agriculture
7.8505,17.022,Manufacturing
6.1163,25.471,Agriculture
4.4209,17.324,Services
1.9078,13.854,Manufacturing
6.58,18.757,Agriculture
5.4785,17.939,Manufacturing
4.9371,16.805,Agriculture
1.8175,9.0137,Manufacturing
1.152,14.545,Services
0.32144,26.281,Services
0.35471,15.025,Manufacturing
9.275,0.7191,Manufacturing
5.4445,10.572,Tech
4.1013,1.8122,Tech
6.1948,6.324,Agriculture
7.0335,8.6022,Tech
9.077,13.058,Services
2.8179,23.927,Manufacturing
3.4445,15.984,Services
5.5611,7.7132,Manufacturing
8.4843,9.3018,Services
1.7436,19.777,Manufacturing
5.673,5.1415,Tech
2.6794,17.353,Services
6.4954,17.925,Services
8.3429,18.82,Manufacturing
2.3789,5.0096,Tech
1.8191,21.049,Services
0.47195,15.758,Tech
2.4903,19.564,Manufacturing
5.8866,7.8975,Services
5.8064,16.303,Tech
1.3565,17.636,Manufacturing
7.8553,17.63,Manufacturing
3.8948,16.859,Manufacturing
0.16342,5.0056,Agriculture
9.8718,7.1076,Agriculture
3.9322,17.545,Tech
0.52909,18.319,Services
0.04672,8.8305,Tech
9.2499,5.1876,Services
3.7746,17.929,Manufacturing
3.3953,21.088,Services
6.033,19.492,Manufacturing
3.9477,20.661,Tech
2.3208,15.385,Manufacturing
3.7207,24.593,Agriculture
7.6657,17.357,Manufacturing
5.3392,26.248,Agriculture
3.6929,16.633,Tech
4.7804,16.576,Manufacturing
8.3311,19.809,Manufacturing
5.7871,13.045,Tech
8.3553,20.132,Manufacturing
0.75747,15.707,Manufacturing
9.4956,17.914,Manufacturing
4.686,1.74,Agriculture
5.4889,8.5574,Tech
8.4087,0.66863,Services
8.3182,6.2789,Services
2.6339,18.439,Manufacturing
0.1532,2.5316,Tech
0.76179,14.69,Tech
0.19912,14.642,Agriculture
2.5052,9.1956,Tech
8.7053,18.169,Tech
5.6173,0.22444,Tech
0.25213,0.76434,Tech
6.455,5.3593,Agriculture
4.6337,3.8351,Services
3.3533,21.549,Manufacturing
3.0178,14.883,Tech
3.7372,9.8942,Tech
3.4474,28.918,Services
1.7993,19.784,Manufacturing
9.4877,14.629,Tech
1.6261,9.683,Tech
8.5486,12.286,Tech
6.9286,4.0005,Tech
4.1406,13.043,Manufacturing
4.5172,17.397,Services
4.0706,10.424,Agriculture
0.60678,20.947,Tech
5.8229,7.4414,Tech
1.0283,17.314,Agriculture
3.1718,11.511,Tech
0.79467,21.1,Services
5.5569,29.768,Agriculture
4.9704,5.4724,Agriculture
1.4971,3.9211,Agriculture
9.8959,9.9391,Tech
1.9378,0.6778,Agriculture
7.9302,7.2157,Agriculture
5.9656,6.4931,Tech
3.3864,8.0824,Tech
6.473,15.679,Manufacturing
8.2582,6.8131,Agriculture
0.65386,17.905,Agriculture
5.4954,28.245,Agriculture
3.242,6.1563,Services
2.6528,24.453,Services
1.5185,17.369,Manufacturing
3.4064,14.724,Tech
4.8166,17.405,Manufacturing
7.2346,1.1893,Services
6.2435,17.474,Manufacturing
1.3011,24.362,Agriculture
2.7322,28.532,Agriculture
3.6479,7.2295,Manufacturing
3.1041,12.454,Services
6.494,20.07,Agriculture
0.41617,0.36123,Manufacturing
5.7831,10.697,Tech
1.0826,0.86999,Agriculture
1.0327,15.877,Manufacturing
2.9763,8.0882,Agriculture
1.2273,0.84287,Tech
0.17594,10.668,Tech
4.9876,19.065,Services
1.8642,22.423,Agriculture
2.7485,3.8099,Agriculture
3.8422,24.322,Services
2.4902,6.9063,Services
9.1194,19.188,Agriculture
2.5888,23.106,Manufacturing
5.3486,10.014,Services
6.3633,22.485,Services
3.5911,4.8237,Services
2.7676,21.75,Tech
6.5277,16.836,Manufacturing
6.2955,22.686,Tech
5.0587,10.744,Tech
8.2996,2.7942,Services
8.6387,16.024,Tech
5.6226,4.365,Agriculture
9.2809,22.802,Services
7.2734,11.291,Agriculture
9.1431,8.7327,Agriculture
2.6645,21.618,Agriculture
7.2492,19.184,Manufacturing
1.0094,15.529,Tech
1.2056,6.8822,Services
6.2792,22.193,Services
0.99151,6.8063,Services
5.5939,1.3182,Tech
4.9174,18.853,Tech
5.6777,4.4826,Agriculture
7.7723,13.682,Agriculture
0.77399,18.372,Tech
8.1761,9.8759,Services
4.7778,8.8938,Agriculture
4.1242,6.0571,Agriculture
0.55076,19.085,Tech
6.2859,11.072,Agriculture
9.9531,21.203,Services
2.1778,18.381,Manufacturing
0.86034,27.35,Services
8.713,22.18,Services
5.2499,11.56,Tech
9.7454,17.968,Manufacturing
8.394,18.698,Manufacturing
5.9218,29.489,Services
2.724,15.113,Services
1.8853,19.72,Tech
0.060358,2.1679,Services
7.4863,13.319,Services
1.5005,8.7894,Tech
7.9543,14.66,Tech
8.6893,24.847,Agriculture
6.3639,25.947,Agriculture
1.3966,17.931,Tech
7.3908,29.968,Tech
2.2689,12.412,Services
6.249,16.325,Tech
4.5261,9.72,Manufacturing
9.9076,14.777,Services
6.2031,6.9974,Services
5.2037,25.901,Services
7.9468,19.852,Manufacturing
7.2422,10.285,Services
1.6427,13.174,Manufacturing
1.977,4.8116,Agriculture
7.668,8.464,Tech
7.8593,18.738,Services
3.5858,26.554,Manufacturing
5.0605,8.862,Services
9.7485,12.659,Tech
0.38317,19.54,Services
3.5526,6.4487,Services
6.8749,25.589,Tech
6.1251,11.612,Agriculture
8.4614,16.901,Manufacturing
6.0136,21.886,Tech
6.642,11.284,Services
2.3125,23.12,Tech
9.508,8.1852,Services
5.655,19.263,Manufacturing
3.4358,17.044,Manufacturing
6.5349,11.117,Agriculture
3.0558,18.451,Manufacturing
6.2489,5.7324,Agriculture
9.4065,15.361,Manufacturing
2.7367,0.66211,Tech
7.9747,18.989,Manufacturing
8.0995,18.304,Manufacturing
7.8506,19.078,Manufacturing
3.734,2.0674,Services
1.4867,1.8829,Services
3.2948,3.1313,Tech
0.15341,8.1576,Services
5.2015,8.1513,Services
2.9404,10.903,Services
1.9299,25.433,Services
1.2519,27.278,Services
9.7758,24.594,Manufacturing
2.4942,16.352,Manufacturing
4.5157,0.94686,Agriculture
2.1919,10.147,Tech
2.5487,16.715,Tech
1.1993,17.483,Manufacturing
9.3802,2.6061,Manufacturing
5.7056,22.136,Agriculture
2.2763,28.163,Tech
4.9874,19.686,Manufacturing
7.257,25.988,Services
2.1031,12.042,Services
9.2169,9.4512,Tech
7.6778,4.1265,Tech
6.7692,10.061,Agriculture
0.032259,22.561,Tech
6.8078,17.966,Manufacturing
6.7515,7.3333,Services
4.8484,10.721,Tech
0.13775,12.687,Tech
1.4406,25.57,Services
2.5302,5.0169,Agriculture
7.1902,4.7192,Tech
4.0199,18.229,Agriculture
6.4635,1.0567,Services
1.3365,15.091,Services
9.9311,8.3099,Tech
6.0612,16.034,Agriculture
8.1603,0.22163,Tech
1.236,17.169,Manufacturing
0.88135,22.003,Agriculture
0.46704,13.906,Services
2.9208,12.239,Agriculture
1.7192,28.995,Manufacturing
8.1749,25.472,Services
5.9902,2.7173,Services
0.19148,12.604,Tech
0.64894,25.942,Agriculture
2.5211,26.131,Agriculture
9.7171,19.151,Services
9.5161,4.8533,Tech
7.6863,18.998,Manufacturing
8.8274,7.5942,Tech
6.0431,19.837,Agriculture
5.1286,23.614,Services
0.66507,16.344,Services
3.7726,26.931,Manufacturing
3.3577,6.1488,Services
4.0234,1.1594,Agriculture
6.6741,17.792,Manufacturing
0.26627,17.645,Manufacturing
5.229,10.847,Tech
5.7251,18.476,Manufacturing
1.2881,18.3,Manufacturing
8.1392,10.521,Agriculture
1.9515,9.0034,Agriculture
4.3081,28.375,Agriculture
7.1412,4.323,Agriculture
5.8669,17.255,Manufacturing
5.3798,20.588,Agriculture
6.6561,6.9521,Services
1.58,16.738,Manufacturing
4.841,28.787,Agriculture
5.1163,4.8277,Agriculture
1.2022,17.183,Agriculture
0.3238,3.4718,Tech
4.4508,3.2256,Tech
8.0895,22.2,Agriculture
9.227,5.8015,Agriculture
8.892,11.285,Services
6.0931,26.225,Tech
2.9572,15.823,Services
2.5591,15.664,Manufacturing
7.6501,16.396,Services
0.79797,17.543,Manufacturing
5.4184,2.5689,Tech
4.3632,15.605,Services
3.9212,9.7136,Agriculture
1.3397,8.558,Agriculture
8.1719,28.293,Tech
3.5387,26.565,Agriculture
4.6341,9.3639,Agriculture
3.7978,1.4397,Services
6.0602,18.258,Services
1.6963,17.923,Services
0.247,17.338,Manufacturing
7.9327,5.2151,Manufacturing
7.366,25.646,Services
9.0111,0.36257,Services
6.9836,16.502,Agriculture
0.62007,8.5143,Tech
0.345,22.761,Services
