experience,salary,department
5.8293,9.0471,HR
1.0461,18.282,Marketing
9.5856,9.6104,HR
6.0715,16.167,Marketing
0.30532,24.565,Marketing
6.1741,25.646,Marketing
2.6453,6.257,Engineering
8.1844,11.4,HR
9.2541,26.121,Marketing
9.4693,8.6816,Engineering
9.3028,28.151,Sales
5.755,23.214,Marketing
1.5761,7.135,Engineering
9.5565,12.94,Engineering
7.0244,16.249,Sales
4.6828,15.231,Sales
0.28148,13.914,Engineering
8.7928,4.962,HR
9.077,7.1338,HR
8.6323,3.6518,Sales
6.6589,24.522,Engineering
8.2772,18.559,Marketing
9.3554,13.874,Sales
1.8882,15.083,Engineering
7.1568,21.896,Sales
5.3849,22.509,Sales
3.6447,27.95,Sales
0.7486,26.888,Sales
1.6724,1.8397,HR
4.7921,3.3184,Marketing
6.8859,25.998,Engineering
5.6837,15.73,Marketing
0.26991,18.545,Engineering
7.149,12.768,Sales
8.8147,18.763,Marketing
2.661,0.2569,Marketing
3.2659,10.521,Marketing
6.6222,7.8349,HR
0.2695,10.736,Marketing
0.6367,3.5779,HR
0.71431,3.9692,Engineering
2.61,10.736,Sales
3.8549,15.392,Engineering
3.6453,10.4,Marketing
3.5591,8.6889,HR
5.8681,1.7199,HR
4.3044,25.613,Engineering
6.4958,16.543,Sales
1.4106,14.716,Sales
9.0731,3.5301,HR
5.0695,7.2957,HR
0.95724,17.039,Marketing
7.2214,5.2868,Sales
1.7334,23.006,Marketing
4.216,7.1704,HR
3.5225,2.7447,Marketing
8.675,13.119,HR
4.0326,8.7732,Sales
8.8961,23.266,Engineering
2.5065,16.326,Marketing
0.012626,0.20843,Marketing
5.5493,0.59133,HR
9.1751,2.2587,HR
9.0965,9.0496,Marketing
2.2563,16.337,Sales
3.9006,12.305,Marketing
9.2174,1.6047,HR
1.0998,6.2739,Engineering
7.7635,9.5298,Sales
1.4255,10.087,HR
7.0114,9.0626,Sales
5.2327,13.946,Sales
2.5901,21.56,Marketing
0.22205,5.7845,Marketing
9.9678,3.8285,Sales
7.5962,26.27,Engineering
5.2325,23.936,Marketing
7.5511,25.342,Engineering
9.2008,28.254,Sales
6.5812,23.45,Marketing
8.5679,2.9327,HR
2.5715,24.392,Sales
7.8665,0.20181,Engineering
4.1924,6.8031,HR
0.48467,20.563,Sales
9.2261,5.4549,Engineering
0.048997,16.344,Sales
0.58263,24.609,Marketing
8.4727,23.38,Engineering
4.1974,9.7509,Marketing
1.6907,15.938,Marketing
1.407,13.64,HR
5.211,5.4841,Engineering
7.0556,22.911,Marketing
0.24617,22.452,Marketing
3.5964,7.9731,Sales
9.6516,18.997,Engineering
1.3285,26.277,Marketing
4.7261,25.608,Sales
4.7633,5.9054,Sales
7.2803,2.6395,HR
3.8609,12.975,HR
7.2204,7.9108,HR
3.5575,9.5402,HR
4.9873,19.507,Sales
0.86835,28.382,Marketing
7.9255,2.2403,Engineering
5.5538,28.962,Engineering
7.8983,26.503,Engineering
9.5673,13.48,Sales
9.6102,8.0063,HR
8.9049,9.9372,Engineering
6.4974,7.7232,Marketing
1.0578,25.272,Marketing
7.0859,11.276,HR
8.6712,12.359,Engineering
3.4477,19.832,Marketing
2.7786,13.882,HR
8.6007,21.261,Engineering
4.9867,16.346,Marketing
3.6208,25.261,Sales
3.8737,4.0007,Marketing
8.5355,3.2773,Engineering
4.0325,14.112,Marketing
5.3148,8.6113,HR
9.7638,16.218,Sales
6.019,13.813,HR
7.6146,26.052,Engineering
5.1885,3.3617,HR
8.5851,6.2459,HR
0.80466,27.408,Marketing
2.5665,28.589,Marketing
4.0695,6.1966,HR
4.1779,9.8331,Engineering
5.9353,13.717,Engineering
7.6948,14.531,Engineering
3.7604,26.882,Sales
9.386,19.108,Marketing
9.5831,29.661,Engineering
0.26416,13.261,Marketing
7.3344,17.294,Engineering
9.2704,11.34,Sales
5.45,11.793,Sales
5.8354,20.433,Marketing
0.30791,6.1702,Engineering
3.379,1.927,Engineering
0.16137,7.653,Marketing
5.16,9.3926,HR
8.4867,1.1611,HR
4.0557,7.3837,HR
2.0121,24.385,Sales
3.4807,14.53,Marketing
9.847,12.837,Marketing
2.6116,19.903,Marketing
4.1226,11.082,HR
9.4028,23.71,Sales
7.385,28.929,Marketing
3.6261,9.7353,Marketing
3.943,24.953,Marketing
5.2515,8.7062,Marketing
7.5054,28.139,Engineering
2.5561,25.617,Engineering
4.3296,4.4746,HR
3.1309,12.174,Marketing
4.5039,1.0527,HR
7.102,25.789,Marketing
3.0216,5.4736,HR
3.0508,29.489,Marketing
9.389,16.109,Engineering
7.9293,28.236,Engineering
2.678,0.67677,Engineering
1.9887,1.3947,Sales
9.7795,2.3872,HR
9.6242,16.554,Engineering
9.3446,3.4479,HR
2.407,27.122,Engineering
4.5309,24.596,Sales
4.6145,5.9929,HR
1.4685,8.625,Engineering
6.5189,0.0909,Engineering
6.7647,8.0945,Engineering
3.4276,27.238,Marketing
7.1312,10.839,HR
3.0135,7.2601,HR
4.4468,13.297,Marketing
8.218,16.252,Sales
4.2918,1.5011,Sales
5.2752,11.103,Marketing
3.2122,22.601,Engineering
8.5946,20.65,Sales
5.1697,1.6809,HR
0.39824,1.055,Sales
0.83962,6.6332,Marketing
5.5998,8.1755,HR
6.3007,7.8175,Engineering
0.89512,5.078,HR
5.6386,14.563,Sales
5.7266,6.5805,HR
7.1587,9.6159,HR
7.888,13.731,HR
3.3512,7.7704,Engineering
2.7392,23.224,Sales
0.1127,0.66515,HR
6.0261,20.514,Sales
9.1714,14.228,Engineering
2.5032,2.668,Marketing
8.3456,10.367,HR
5.605,16.399,Sales
8.8731,21.326,Engineering
2.9032,10.531,HR
6.3629,4.062,Sales
0.93418,12.724,HR
4.5999,29.899,Sales
2.3763,13.167,HR
8.4461,21.71,Sales
9.8124,9.4205,Engineering
2.5921,4.2594,Sales
1.3306,8.3673,HR
7.9034,22.893,Sales
1.7254,29.825,Marketing
8.1481,14.182,Engineering
2.9496,8.4023,Engineering
5.333,23.972,Marketing
9.464,16.913,Marketing
7.8032,26.327,Engineering
7.4412,1.8636,HR
7.3307,22.565,Sales
4.8261,25.138,Marketing
3.2069,21.165,Sales
6.8251,5.9251,HR
3.9359,0.70585,Engineering
4.2803,1.6567,HR
9.5589,13.286,HR
5.1126,26.986,Marketing
9.2499,1.6575,HR
3.5379,3.2822,Marketing
6.6711,13.218,Sales
8.6619,2.7482,HR
5.4249,11.71,Engineering
7.9134,3.5583,HR
4.1907,8.7724,HR
1.9547,20.063,Marketing
6.4228,26.051,Sales
9.3017,1.4409,Engineering
6.5971,8.5681,Sales
0.054346,7.7334,Sales
9.3917,9.9711,HR
3.9948,11.708,Engineering
4.1453,27.528,Sales
7.5297,1.2511,Engineering
3.2178,22.038,Marketing
7.7933,15.885,Engineering
4.3407,10.827,Sales
9.4631,13.711,Engineering
0.94918,6.9706,Sales
1.7685,19.719,Engineering
7.5519,2.3204,HR
3.2126,9.4038,HR
1.9506,7.2589,HR
1.769,6.4368,Engineering
3.2267,27.137,Marketing
1.4896,7.9815,Sales
9.2069,3.9045,HR
2.5628,0.53317,HR
8.8369,26.407,Engineering
7.5141,6.008,Marketing
0.52789,11.402,Engineering
9.1624,3.5636,Engineering
0.45385,27.533,Engineering
0.79668,3.8932,Marketing
7.0911,11.424,HR
4.4326,2.9369,Engineering
7.2043,1.3696,HR
6.6147,6.3778,Marketing
8.5819,14.374,Marketing
1.3029,4.8047,Marketing
3.0079,4.2478,HR
2.8512,5.6238,Sales
3.3561,12.692,Marketing
6.0842,1.1703,Marketing
3.7376,6.0817,Engineering
4.4424,19.009,Sales
3.4545,14.48,Sales
4.2077,11.294,Engineering
1.9471,11.721,HR
5.1397,29.456,Engineering
7.594,0.40977,HR
4.0229,22.572,Marketing
6.9346,3.1764,Sales
8.5473,3.9306,Engineering
0.12222,12.757,HR
4.6039,10.679,Marketing
0.5083,11.049,HR
9.7691,6.4982,HR
2.8561,10.568,Sales
8.2588,1.3799,Engineering
3.4329,3.7043,Sales
2.9621,24.794,Engineering
1.7462,26.126,Marketing
6.0807,23.961,Sales
0.89706,7.4839,Engineering
6.1214,24.046,Sales
4.816,29.01,Sales
4.8182,10.65,Marketing
2.5217,10.917,Marketing
6.0009,0.54231,Marketing
5.8575,5.0142,Marketing
1.9943,24.312,Marketing
8.8728,13.572,Sales
9.3892,7.4353,Marketing
1.3691,5.2835,HR
6.1832,8.1577,HR
8.1276,21.259,Engineering
3.9995,8.7782,Sales
8.4786,5.8488,Sales
3.0969,18.308,Marketing
0.31304,5.29,HR
6.3838,4.4593,Engineering
9.5701,8.3019,Sales
4.7893,29.698,Engineering
7.0233,21.427,Marketing
9.7492,6.1038,Sales
1.9333,21.086,Marketing
2.8271,5.1267,Engineering
1.9823,26.8,Marketing
2.3185,11.976,HR
2.8154,26.735,Engineering
5.0329,17.45,Engineering
2.2616,14.811,Marketing
6.6502,23.716,Engineering
3.4507,26.703,Sales
3.5297,3.863,Engineering
7.2174,13.141,Engineering
2.039,10.477,Sales
2.027,5.4056,Sales
7.4505,8.3582,Sales
9.4085,3.6381,Marketing
1.537,14.089,HR
3.3513,16.325,Marketing
1.9006,0.1923,HR
8.7104,18.895,Sales
5.8361,23.483,Engineering
7.4644,15.838,Marketing
0.55417,2.259,HR
3.279,5.2615,Engineering
2.4051,23.288,Marketing
1.7779,17.916,Marketing
5.4954,12.887,HR
8.778,8.4603,Marketing
8.3789,27.88,Sales
0.27664,10.057,HR
6.0514,3.77,Sales
5.6759,4.2299,Engineering
0.61675,8.8361,Engineering
2.5488,4.1585,Sales
0.87614,3.0309,HR
3.5193,11.465,Engineering
7.6127,3.1283,Sales
6.8348,3.8378,Engineering
3.9063,17.834,Sales
2.8351,2.5409,HR
4.3596,3.4349,Engineering
1.1952,11.674,Sales
2.2179,3.4303,Engineering
6.1488,3.8234,Engineering
6.4199,4.0859,HR
7.9484,28.143,Sales
2.5849,22.96,Sales
6.9532,26.212,Sales
2.4375,21.086,Marketing
4.8642,21.411,Marketing
1.9279,14.052,HR
0.34662,12.354,Marketing
2.8391,14.198,Marketing
8.4873,7.8467,HR
8.6523,10.352,HR
1.736,9.4654,Engineering
7.879,28.918,Engineering
6.8811,15.365,Engineering
7.951,22.789,Sales
1.7447,17.44,Marketing
0.26366,4.4342,Sales
5.9859,8.2182,HR
6.0118,9.9053,HR
5.3196,27.243,Engineering
2.7225,7.7214,HR
7.3724,24.826,Marketing
6.4703,18.113,Engineering
8.0749,7.0693,Engineering
3.0123,6.0361,HR
6.6017,19.046,Engineering
5.258,9.782,Sales
7.5777,0.98223,Sales
5.7687,8.1179,Sales
2.6819,1.3701,Marketing
3.7844,21.884,Engineering
2.071,20.634,Marketing
2.9616,7.2556,Engineering
9.2097,6.3394,Engineering
3.4159,15.976,Engineering
6.2118,4.743,Engineering
0.034418,7.0227,Sales
6.6186,20.194,Sales
7.872,14.175,Marketing
9.4007,3.2092,Sales
3.4845,10.302,HR
7.5692,22.012,Sales
4.362,4.1562,HR
8.265,11.559,Sales
3.1131,21.326,Sales
3.9787,23.8,Sales
2.2824,0.10591,HR
0.87588,3.0663,Sales
6.8291,27.719,Sales
0.23693,20.918,Marketing
3.656,15.203,Engineering
9.2552,12.308,Engineering
1.4917,28.638,Marketing
5.2071,6.8906,Engineering
2.4543,18.838,Engineering
9.0251,12.997,Engineering
2.18,27.999,Marketing
0.48989,11.34,Sales
3.6629,9.5374,Engineering
8.54,0.39657,Engineering
9.6334,15.553,Marketing
5.3778,21.114,Engineering
9.1538,7.4301,Engineering
3.9012,7.2121,Sales
0.82672,19.315,Marketing
1.2981,12.459,Engineering
3.4277,24.914,Sales
0.44988,24.494,Marketing
2.7288,10.203,Marketing
2.4852,11.969,HR
9.2106,26.993,Sales
1.7246,6.6225,Sales
0.75646,11.698,Sales
4.1611,9.9617,Marketing
8.6806,13.985,Engineering
4.2253,24.935,Marketing
4.1553,7.2055,Sales
5.0122,12.575,HR
4.8854,2.5763,Marketing
0.28824,6.6291,HR
3.8458,0.098225,HR
4.6778,4.4515,Engineering
2.2767,10.444,HR
6.9877,6.8503,Sales
6.8207,16.221,Engineering
1.5799,5.6185,HR
3.5386,10.612,Marketing
5.8201,29.042,Engineering
6.4996,22.081,Engineering
6.1184,15.329,Sales
3.7125,10.594,HR
6.7872,21.956,Sales
8.947,25.061,Engineering
2.4595,10.586,HR
3.9702,4.0524,Engineering
9.2131,27.651,Engineering
3.3677,0.22,Engineering
2.3794,0.87985,Marketing
2.5845,1.4809,HR
6.8394,17.602,Engineering
6.8371,6.6056,Sales
9.6972,3.5513,HR
0.75542,16.867,Sales
1.9834,14.862,Marketing
1.0999,3.9553,HR
0.89667,12.654,HR
6.1549,5.6316,HR
5.7081,4.4965,Marketing
3.3091,1.8911,Sales
1.0583,24.366,Engineering
1.5133,21.311,Engineering
4.7207,18.005,Engineering
0.93567,13.187,Engineering
0.014622,10.619,Marketing
2.8301,0.54584,Sales
5.9813,16.997,Engineering
8.0718,17.689,Sales
6.0266,4.5592,Sales
3.3634,9.7084,HR
2.3711,20.182,Engineering
6.6089,12.269,Engineering
7.9662,16.004,Marketing
6.1819,6.2698,Sales
8.872,12.3,HR
1.6955,7.0757,Sales
7.7648,9.7917,HR
3.7035,9.3858,Sales
4.1282,29.391,Engineering
6.9662,9.6411,Marketing
0.69776,25.733,Marketing
6.8333,1.4609,Engineering
9.1783,3.1241,Engineering
3.4784,12.623,Marketing
3.4203,7.1286,Engineering
5.8344,0.58459,Marketing
4.7754,4.1017,HR
9.662,15.847,Engineering
5.9792,12.565,Marketing
7.9237,12.832,Sales
1.3406,7.8886,HR
4.8021,11.942,Engineering
2.2805,19.521,Marketing
5.7255,10.989,Marketing
3.1157,7.2177,Marketing
2.8551,6.4784,Engineering
4.5863,1.1032,Marketing
8.3322,11.274,HR
7.2811,0.09169,HR
6.9159,0.59293,HR
9.8895,28.524,Engineering
8.9086,10.533,Engineering
7.0587,1.1403,Sales
9.6035,2.3906,Sales
1.6795,10.087,HR
4.3239,14.576,Sales
1.7799,15.412,Engineering
6.8774,23.12,Marketing
7.292,28.556,Engineering
2.1509,6.9567,HR
1.3774,7.463,Sales
9.952,0.11944,HR
2.1907,11.444,HR
5.5978,14.598,Engineering
7.5652,3.2106,HR
3.1519,14.176,Engineering
5.083,9.9158,HR
4.1145,26.505,Engineering
4.5123,15.988,Engineering
5.3856,25.283,Marketing
1.3833,18.573,Sales
3.4096,16.682,Sales
3.2807,28.887,Sales
4.9571,2.7325,HR
1.7223,3.7381,Marketing
7.258,3.643,Marketing
4.5205,9.268,HR
5.8056,21.427,Sales
0.21852,10.802,HR
5.2508,4.1955,Engineering
6.1169,12.533,HR
3.4967,2.9945,HR
8.6699,6.4443,Sales
2.1129,26.125,Sales
1.9343,13.059,HR
7.7992,19.927,Engineering
3.8838,28.968,Sales
0.38429,14.422,HR
2.2981,28.441,Sales
5.3145,0.99707,HR
7.8974,18.808,Engineering
2.3972,8.2639,Engineering
4.9093,14.501,Engineering
4.0774,27.584,Marketing
3.6891,14.296,HR
9.8059,4.9902,HR
9.6827,20.533,Marketing
6.4732,12.341,HR
0.68774,26.297,Marketing
7.7831,5.0962,HR
9.5877,14.33,HR
7.1514,12.339,HR
2.1459,19.656,Marketing
9.4841,28.008,Marketing
7.174,17.807,Sales
3.7001,25.854,Engineering
6.2596,19.353,Sales
4.1074,0.93787,Marketing
5.8804,17.198,Engineering
4.9515,3.4471,Marketing
6.9323,24.001,Sales
7.5186,18.126,Sales
5.1473,10.547,Engineering
8.4226,29.583,Engineering
2.3474,13.941,Sales
3.4191,10.969,Sales
7.662,10.819,Marketing
2.3958,8.3804,Marketing
4.8566,7.4676,HR
8.5557,24.185,Marketing
8.5989,6.3088,Sales
4.7049,15.121,Sales
9.3826,8.8397,HR
7.2873,18.952,Marketing
0.40715,14.786,Sales
6.2146,12.978,HR
7.0406,14.885,Marketing
8.2335,4.7095,Engineering
1.074,15.971,Sales
7.8089,8.5425,HR
6.7652,12.383,Engineering
7.8826,2.6663,Engineering
0.85109,10.229,HR
1.0031,23.839,Marketing
8.3652,4.4065,Sales
1.6932,10.027,Engineering
6.3582,17.124,Marketing
9.6463,19.063,Marketing
3.8462,12.989,HR
3.9403,19.016,Marketing
3.1832,9.2621,Marketing
2.9453,12.372,HR
9.3732,11.415,HR
1.4165,20.32,Sales
6.0106,11.665,Engineering
5.3195,3.0993,Marketing
7.5034,9.6414,HR
1.7029,25.569,Marketing
0.53729,21.737,Marketing
1.9992,18.736,Marketing
5.1634,9.5593,Marketing
7.426,17.517,Marketing
6.0866,13.48,Marketing
8.8114,0.97009,HR
7.5253,3.379,Engineering
1.5477,15.744,Marketing
0.21497,28.5,Marketing
0.10967,6.461,HR
5.6088,5.8338,Sales
3.7816,18.028,Engineering
0.08412,14.496,Sales
1.1511,25.906,Marketing
9.96,9.6506,HR
4.7312,3.2526,HR
8.4252,19.175,Marketing
4.2822,18.899,Marketing
7.3767,18.78,Marketing
8.7533,6.8252,Engineering
2.6558,27.331,Engineering
0.41742,5.1279,Engineering
4.1002,3.5874,HR
0.83616,6.4139,HR
2.6552,26.132,Marketing
8.7436,28.766,Marketing
7.7121,6.0385,HR
3.8739,9.8239,Marketing
7.7887,9.4694,Marketing
8.8703,6.5024,Engineering
1.5324,6.838,Engineering
4.6605,12.836,HR
9.7461,8.2784,Sales
1.097,29.89,Sales
9.1674,22.565,Engineering
9.8014,10.543,Sales
7.6133,3.2988,HR
7.4181,11.353,Engineering
6.5326,9.2847,Marketing
9.8572,7.5011,Sales
5.5585,14.883,Engineering
5.1914,5.8311,Sales
7.1282,7.2961,HR
3.1885,6.6059,Marketing
3.3194,23.683,Engineering
8.3218,29.835,Engineering
0.76272,9.2826,Engineering
3.0495,24.116,Engineering
6.3827,26.363,Marketing
3.4353,12.657,HR
6.6754,25.272,Marketing
5.1695,12.163,HR
2.5386,9.7631,HR
5.7014,23.733,Sales
6.5765,19.901,Sales
1.3249,29.53,Marketing
2.8505,29.017,Engineering
9.7555,19.744,Marketing
3.683,14.883,Sales
6.0733,0.54564,Sales
7.6272,16.013,Marketing
4.4464,29.093,Engineering
0.56349,8.5653,Engineering
7.9067,6.4588,Marketing
4.0592,25.992,Engineering
9.7045,12.345,HR
7.4156,7.9221,HR
5.9579,29.787,Engineering
9.3424,7.4139,Marketing
5.0813,14.399,Sales
2.0548,13.082,HR
2.4541,3.0385,HR
4.9507,7.2623,Sales
2.5441,26.101,Engineering
4.3486,29.987,Engineering
7.6289,14.437,HR
0.46656,10.389,HR
7.112,3.0935,HR
8.7758,14.14,HR
7.2271,17.367,Marketing
0.45879,0.028499,HR
9.1267,27.153,Sales
9.3059,5.1081,Sales
7.6186,16.045,Sales
0.45055,8.514,HR
7.5338,25.239,Sales
2.0211,10.795,Sales
6.8719,5.2563,Sales
5.7106,5.8253,Sales
9.3881,20.333,Marketing
1.8843,6.957,Engineering
8.7766,1.2739,Sales
2.8136,3.8044,Marketing
4.4771,10.335,Sales
5.9372,27.035,Sales
9.208,18.875,Engineering
3.3068,23.332,Engineering
1.7257,4.4905,HR
7.9805,15.106,Marketing
7.5637,15.216,Marketing
5.7605,3.3498,Engineering
3.996,23.32,Engineering
2.778,24.574,Marketing
7.2352,4.8592,HR
1.9293,18.093,Marketing
8.974,6.9873,Sales
7.6759,18.726,Marketing
3.1986,16.296,Engineering
9.8693,6.7503,Engineering
6.3068,2.6277,HR
1.6452,11.02,HR
9.6109,14.468,Engineering
1.9687,23.627,Sales
3.4982,1.3986,HR
8.1075,5.0779,Marketing
0.69615,13.314,HR
8.9668,23.804,Sales
8.4712,25.618,Marketing
5.243,19.795,Sales
4.4068,21.567,Marketing
2.4012,5.7064,Engineering
2.5279,0.76199,Marketing
5.9885,20.913,Engineering
5.8946,8.817,Marketing
5.1734,21.559,Sales
4.4614,17.738,Engineering
4.8654,24.836,Sales
8.9939,26.836,Sales
0.21244,28.282,Marketing
2.5323,29.64,Engineering
1.8399,21.048,Marketing
6.7815,5.8857,Engineering
7.7268,17.91,Engineering
8.6557,2.4697,Engineering
2.6705,21.903,Marketing
5.8748,22.744,Engineering
4.1823,19.332,Engineering
3.8329,1.0548,HR
7.5752,21.136,Marketing
3.2906,21.35,Engineering
1.6543,0.88404,Marketing
4.8305,3.9629,Sales
7.589,6.035,HR
4.3734,18.083,Marketing
1.8699,16.563,Marketing
0.88142,5.195,HR
4.5081,10.039,HR
0.084564,12.063,Sales
8.5743,29.409,Marketing
4.0205,5.0176,HR
2.0672,13.664,HR
4.6638,22.275,Engineering
9.2153,11.599,HR
9.8427,19.057,Marketing
7.0559,22.189,Marketing
6.9604,19.716,Engineering
6.4074,8.7693,Marketing
3.4083,1.3964,HR
3.4649,9.5102,Marketing
6.354,5.12,Sales
4.9408,14.73,Marketing
0.624,6.4258,Sales
4.1257,22.646,Marketing
2.8378,10.185,Engineering
0.9015,7.2044,HR
3.6881,15.346,Sales
3.4293,10.824,HR
7.98,21.466,Marketing
0.79339,4.7612,HR
4.8069,1.8031,HR
4.0131,15.615,Engineering
8.7314,28.039,Engineering
1.439,0.24054,HR
8.3901,13.294,Engineering
1.6177,29.398,Sales
5.2006,8.3208,Sales
8.8869,26.034,Marketing
0.93541,11.446,HR
1.2276,27.021,Engineering
0.63789,14.71,Sales
4.4391,4.3086,Engineering
7.4321,3.2299,HR
0.88264,4.5163,HR
7.5774,10.914,Sales
4.6363,28.3,Marketing
0.003999,7.5376,HR
0.67931,13.021,Sales
3.7013,6.4038,HR
5.6313,7.4748,Sales
4.8206,29.554,Engineering
3.2285,8.0277,Engineering
5.653,26.563,Sales
2.2831,17.592,Sales
1.1936,18.84,Sales
3.5959,11.722,Marketing
5.4864,18.627,Marketing
2.151,9.2845,HR
9.3666,1.9974,HR
5.9307,13.775,Marketing
7.2749,24.939,Engineering
9.5001,26.415,Sales
1.6099,12.247,HR
4.1935,2.0245,Sales
4.9909,0.98525,Engineering
2.0881,9.733,HR
1.9954,1.6765,HR
2.8151,15.816,Marketing
3.8529,0.16774,HR
2.7398,3.0059,Marketing
9.0908,7.2909,Marketing
7.8336,0.47949,Engineering
2.5893,17.313,Sales
3.9058,29.601,Marketing
9.5334,18.055,Sales
4.2446,15.837,Marketing
9.5623,8.3949,Engineering
9.3132,14.392,Engineering
6.5872,23.941,Engineering
8.4914,11.881,Marketing
1.4129,0.94622,HR
6.605,11.876,Marketing
5.9532,4.2746,Sales
4.5802,15.822,Sales
0.055591,7.9987,Engineering
7.973,13.761,HR
0.52819,2.7882,Engineering
9.4185,4.8437,Marketing
5.9163,18.174,Marketing
0.42889,5.0575,HR
1.2299,23.437,Sales
3.526,14.056,Marketing
3.4794,10.687,Sales
9.4256,4.0897,Sales
1.2249,24.224,Marketing
1.1098,1.4093,HR
5.4121,2.7969,HR
4.5658,0.41056,Sales
3.3196,28.656,Engineering
6.2811,10.533,HR
1.2377,25.869,Marketing
8.2456,11.512,Sales
1.0953,0.13838,Sales
7.66,6.1351,Marketing
4.4361,23.774,Engineering
7.2361,5.2577,Marketing
4.3006,4.8214,HR
5.1191,12.562,Engineering
5.9088,20.284,Sales
4.1452,19.015,Engineering
5.1499,4.5374,HR
3.6386,24.423,Engineering
7.2334,8.9367,HR
8.6548,4.6128,HR
7.6637,1.567,Sales
5.18,6.4551,Sales
2.3184,20.935,Sales
5.281,0.41605,HR
4.1762,11.852,HR
1.2844,3.4265,Sales
7.9362,13.044,Marketing
5.9807,13.646,Engineering
9.0818,6.3744,Marketing
1.7074,1.492,HR
1.4311,8.0565,HR
4.6334,11.882,Marketing
8.6632,9.8789,Sales
2.9662,12.155,Engineering
7.3528,6.4862,HR
3.9278,8.9109,HR
6.6494,7.3042,HR
9.8246,5.4243,Engineering
9.9275,7.6801,HR
0.60511,3.3278,Marketing
9.503,23.982,Marketing
1.9047,19.411,Sales
5.0276,7.6235,Engineering
9.3711,4.1198,HR
0.04073,7.5969,HR
8.1324,26.45,Engineering
0.63253,25.739,Engineering
1.7284,14.332,Sales
9.2598,10.444,HR
8.8723,27.718,Sales
6.3048,20.118,Marketing
9.2,10.88,Sales
9.611,15.947,Engineering
2.5454,0.20956,Marketing
