region_index,income,sector
6.7891,21.551,Services
2.6686,10.206,Tech
8.9626,16.267,Agriculture
8.1627,17.882,Agriculture
6.0317,5.8576,Manufacturing
0.753,25.597,Manufacturing
1.8584,23.093,Services
6.1907,0.81714,Manufacturing
4.0525,17.672,Tech
8.4986,9.4888,Manufacturing
3.5713,27.663,Agriculture
5.1973,26.369,Tech
9.2477,3.52,Services
8.6508,13.059,Manufacturing
8.8624,26.501,Agriculture
4.608,10.965,Tech
0.46477,23.346,Agriculture
1.6722,0.37828,Manufacturing
0.050912,27.051,Tech
7.7393,14.99,Agriculture
1.5587,8.3443,Manufacturing
1.7621,20.099,Services
6.7366,21.03,Services
3.7022,23.795,Services
5.6598,11.738,Services
8.7496,21.47,Tech
1.1146,4.0189,Tech
7.2512,28.945,Services
1.7896,15.013,Manufacturing
2.4125,21.188,Tech
6.6194,23.339,Tech
3.8925,22.079,Services
4.4654,0.43406,Agriculture
7.4323,22.026,Services
2.7085,6.4156,Agriculture
8.8452,5.6222,Manufacturing
2.8174,9.2477,Agriculture
4.0053,15.532,Tech
2.963,27.787,Agriculture
0.72782,4.134,Manufacturing
4.5766,16.018,Services
2.2782,19.659,Manufacturing
7.2646,14.886,Manufacturing
5.0038,22.208,Services
2.6691,29.957,Manufacturing
4.0153,7.4397,Tech
5.9548,13.988,Manufacturing
8.2765,20.406,Services
2.7899,6.625,Agriculture
9.6671,4.8686,Tech
3.5367,20.503,Tech
6.4369,21.995,Services
6.1938,5.5516,Tech
6.6996,13.735,Tech
8.283,7.1599,Manufacturing
9.9638,10.82,Agriculture
1.3692,26.091,Services
9.6228,3.4379,Services
1.8864,1.0356,Tech
4.1588,1.1725,Tech
9.0682,20.289,Tech
3.0214,7.3662,Agriculture
4.8151,23.796,Services
9.7865,22.026,Services
4.7247,22.409,Services
9.8618,3.9939,Tech
2.5449,20.976,Manufacturing
2.8178,7.1637,Tech
7.1043,20.297,Services
3.2161,5.4212,Services
5.8699,1.5781,Manufacturing
1.7905,3.0772,Agriculture
8.2266,23.132,Services
5.6618,21.561,Services
0.51882,23.332,Services
4.4444,27.847,Tech
8.7148,6.5226,Services
1.1095,25.992,Manufacturing
2.5382,14.82,Agriculture
3.1702,5.1032,Agriculture
0.17945,12.315,Manufacturing
0.87994,19.006,Tech
8.981,21.06,Services
0.83523,29.501,Tech
0.7965,0.15789,Manufacturing
6.7142,15.845,Manufacturing
0.83883,7.9735,Tech
6.1263,20.059,Manufacturing
3.5659,5.6491,Agriculture
3.1523,28.011,Tech
1.2911,18.444,Manufacturing
0.79076,21.495,Services
4.7376,20.986,Services
2.8551,26.119,Agriculture
4.0316,19.836,Services
8.4393,16.477,Tech
3.0078,16.589,Manufacturing
3.0497,7.7804,Tech
5.6065,25.812,Agriculture
6.1539,21.73,Services
3.6437,26.224,Manufacturing
1.9997,19.436,Manufacturing
9.2566,21.147,Services
7.0246,16.897,Manufacturing
3.6008,4.6714,Agriculture
8.0892,16.175,Manufacturing
8.6729,16.294,Tech
0.3528,20.121,Services
8.4853,11.052,Tech
4.2191,3.7708,Tech
9.9537,20.284,Manufacturing
4.7022,4.8184,Manufacturing
5.9537,24.74,Manufacturing
5.9037,16.152,Agriculture
8.0791,22.182,Manufacturing
7.0584,7.3849,Tech
8.8271,19.966,Services
9.2292,21.634,Services
0.40195,12.79,Agriculture
1.6809,21.729,Services
1.1394,26.37,Manufacturing
3.938,12.512,Manufacturing
5.8749,25.779,Services
4.3993,15.503,Tech
5.8523,20.033,Services
2.9662,3.2217,Services
4.424,21.555,Manufacturing
1.8039,17.422,Agriculture
2.6428,5.9467,Tech
6.4455,20.253,Services
7.2539,22.211,Services
6.8474,6.126,Agriculture
5.0856,27.381,Agriculture
5.3632,26.307,Agriculture
1.6055,12.058,Manufacturing
3.3162,23.245,Services
3.9364,16.668,Services
6.9135,20.728,Services
7.5143,19.807,Manufacturing
0.061224,23.724,Services
6.4587,22.473,Services
8.1097,8.0008,Manufacturing
8.538,7.2758,Manufacturing
3.1451,23.843,Agriculture
3.3072,8.0962,Agriculture
9.8407,12.784,Manufacturing
5.3894,12.629,Manufacturing
4.8664,23.073,Services
8.1013,29.865,Agriculture
0.37658,18.209,Manufacturing
1.938,1.0446,Agriculture
9.5538,4.625,Manufacturing
9.1061,29.371,Agriculture
2.7508,29.114,Manufacturing
7.4886,20.526,Agriculture
4.4731,21.222,Tech
3.3869,9.2498,Agriculture
2.6504,27.079,Services
3.6235,18.321,Agriculture
2.4029,21.287,Services
1.2444,2.261,Agriculture
1.7083,28.524,Manufacturing
1.0237,11.581,Tech
6.8618,16.469,Tech
7.5968,21.698,Agriculture
0.15567,29.09,Agriculture
6.2912,23.068,Services
4.4597,26.798,Tech
6.0775,24.866,Services
8.3294,5.2351,Agriculture
5.6038,18.864,Agriculture
0.38611,12.369,Services
3.0155,22.227,Services
8.4901,19.758,Manufacturing
6.2803,14.375,Tech
7.5235,10.269,Agriculture
7.4859,4.6083,Tech
4.4106,22.675,Services
2.3129,23.318,Manufacturing
8.9832,26.168,Agriculture
6.9254,28.075,Agriculture
8.029,4.9623,Manufacturing
8.66,26.681,Manufacturing
9.0551,27.751,Agriculture
5.4895,23.367,Agriculture
2.44,10.647,Manufacturing
6.5271,27.855,Agriculture
8.04,27.029,Tech
4.7455,24.05,Manufacturing
4.7048,1.8921,Manufacturing
7.0659,0.070393,Agriculture
5.9407,19.332,Tech
4.5323,5.0784,Tech
2.3804,20.843,Services
9.284,24.807,Tech
6.129,16.607,Tech
0.5714,13.086,Tech
8.0242,4.9929,Agriculture
2.8035,4.6404,Agriculture
1.7727,28.803,Tech
2.986,5.9425,Tech
6.2394,14.97,Agriculture
4.0535,27.198,Agriculture
6.8326,25.965,Manufacturing
6.6031,29.637,Services
2.1444,4.6789,Agriculture
9.7466,10.588,Manufacturing
5.6979,14.629,Manufacturing
9.275,3.1938,Tech
1.0211,7.3953,Tech
3.6405,14.053,Tech
6.9528,13.613,Tech
0.21805,21.479,Services
1.3447,16.669,Agriculture
4.7656,27.529,Agriculture
2.8841,1.6416,Manufacturing
3.7914,7.7686,Manufacturing
1.1439,9.5227,Tech
9.536,27.006,Manufacturing
9.5602,20.804,Services
1.8609,22.777,Agriculture
2.0808,21.382,Tech
5.3456,29.625,Manufacturing
8.0816,1.6889,Services
4.4095,24.723,Services
6.1666,1.445,Manufacturing
7.8887,24.278,Services
5.563,1.6865,Manufacturing
2.2355,27.783,Agriculture
6.6495,6.3772,Tech
1.1522,22.482,Services
4.3242,22.028,Services
8.1307,14.449,Manufacturing
7.2234,4.4937,Manufacturing
7.7806,25.236,Tech
8.5486,18.054,Tech
6.2125,22.259,Tech
5.3293,0.044819,Tech
4.1841,16.855,Tech
8.9442,22.6,Services
6.854,26.172,Manufacturing
5.6842,17.382,Tech
0.48591,12.359,Services
9.1605,24.307,Agriculture
9.7367,3.6844,Tech
7.4433,23.629,Services
1.5497,14.037,Tech
8.7928,21.849,Services
8.8144,1.7673,Agriculture
6.2124,15.977,Agriculture
6.6663,15.589,Services
2.5294,21.086,Manufacturing
4.9261,25.96,Manufacturing
5.33,14.541,Agriculture
4.7895,16.859,Tech
1.053,19.271,Manufacturing
9.2466,8.7882,Agriculture
4.9186,6.2232,Services
5.3601,14.073,Agriculture
4.2821,7.4166,Manufacturing
4.0422,6.1723,Tech
0.83107,22.444,Services
2.4665,19.909,Manufacturing
7.8153,19.742,Manufacturing
1.7084,26.223,Agriculture
0.05811,25.994,Tech
0.78768,14.527,Tech
1.0508,23.14,Services
4.0387,12.711,Tech
5.4731,21.441,Tech
7.816,0.097893,Agriculture
7.8385,21.731,Services
9.1857,19.393,Tech
5.858,8.6709,Services
7.984,22.919,Services
4.1651,5.7831,Tech
4.9247,21.267,Services
3.4335,8.2277,Tech
1.5013,14.837,Services
6.4064,15.248,Tech
6.1705,26.054,Agriculture
7.7164,23.652,Tech
8.5483,28.875,Agriculture
3.1947,24.028,Services
0.18062,0.71832,Services
8.4202,3.6295,Manufacturing
5.7521,26.271,Manufacturing
8.3155,5.0501,Manufacturing
9.3442,23.024,Services
8.5463,21.671,Services
9.7303,18.778,Tech
8.3061,5.124,Manufacturing
5.1818,19.136,Tech
6.1908,8.3555,Manufacturing
3.4664,2.4324,Agriculture
5.1944,5.8595,Manufacturing
3.4345,18.181,Manufacturing
7.486,13.531,Manufacturing
8.3237,14.881,Tech
2.825,0.3352,Manufacturing
3.2024,6.4575,Tech
6.1465,18.055,Manufacturing
7.0053,7.846,Agriculture
4.7397,9.5366,Agriculture
2.9374,12.923,Manufacturing
2.2535,14.985,Agriculture
3.353,1.3513,Tech
9.0017,28.254,Manufacturing
9.1655,2.9223,Agriculture
3.3401,11.796,Manufacturing
0.59435,14.032,Manufacturing
6.4024,21.057,Services
7.4495,5.602,Tech
8.298,20.674,Services
6.6576,12.402,Tech
1.4185,13.558,Agriculture
4.1181,11.992,Services
6.2778,15.176,Manufacturing
4.7457,23.148,Services
6.7778,24.738,Services
9.3747,29.535,Agriculture
1.9529,12.872,Manufacturing
5.9267,0.68004,Agriculture
6.0069,20.452,Tech
1.6594,7.8747,Agriculture
7.0242,10.459,Manufacturing
0.0085379,29.094,Manufacturing
0.020836,2.2811,Tech
7.1998,12.813,Tech
2.769,17.401,Tech
4.46,13.178,Manufacturing
6.7192,13.972,Agriculture
2.2032,9.154,Manufacturing
9.5961,10.689,Manufacturing
1.1538,19.482,Manufacturing
4.7898,21.866,Agriculture
0.28292,11.228,Manufacturing
3.1444,6.4415,Agriculture
6.562,12.441,Manufacturing
6.8098,2.4906,Agriculture
3.8849,6.0097,Agriculture
4.4504,6.6633,Agriculture
4.1391,28.452,Tech
0.98292,16.224,Services
2.4093,10.945,Agriculture
8.1042,3.0194,Agriculture
1.1121,18.793,Tech
1.0438,20.236,Agriculture
8.5629,22.902,Services
1.8873,8.4351,Tech
8.1487,16.03,Manufacturing
7.2061,9.2442,Tech
8.3896,20.394,Tech
5.1587,20.206,Services
8.1755,3.8392,Tech
0.80464,14.269,Manufacturing
9.981,28.052,Manufacturing
9.7127,10.308,Tech
0.49722,27.148,Tech
7.6314,25.08,Manufacturing
2.8775,19.243,Agriculture
0.19147,18.614,Services
2.1371,0.71481,Agriculture
5.6947,4.6371,Services
7.8736,29.456,Manufacturing
9.101,21.977,Services
5.4566,11.404,Manufacturing
2.0669,25.084,Manufacturing
6.027,9.8136,Agriculture
0.82484,14.184,Agriculture
1.0861,21.437,Tech
8.2667,23.707,Tech
1.3112,28.818,Tech
9.6215,15.115,Agriculture
6.2445,28.488,Tech
2.0638,5.8906,Tech
5.6364,19.154,Services
2.3645,19.962,Services
6.0841,19.212,Agriculture
8.7274,22.94,Services
5.1215,29.344,Tech
7.8435,15.292,Tech
2.9163,6.9142,Agriculture
9.4527,18.682,Agriculture
2.1387,9.4246,Manufacturing
6.8678,21.968,Services
0.56366,0.38011,Services
0.27573,10.086,Manufacturing
0.66371,24.746,Agriculture
4.9861,14.55,Agriculture
5.2536,18.261,Agriculture
0.43913,13.58,Tech
5.0201,17.988,Services
1.8851,22.609,Services
7.3363,6.2212,Services
0.060879,6.4494,Tech
2.9434,16.765,Tech
9.1153,28.573,Manufacturing
5.6767,14.251,Agriculture
7.5216,27.94,Tech
9.4478,20.979,Services
3.6402,0.54701,Tech
0.27045,4.5307,Manufacturing
5.2106,2.4715,Manufacturing
6.3762,23.216,Services
7.3219,21.993,Services
4.08,18.276,Agriculture
9.9782,21.611,Services
7.3469,20.377,Manufacturing
0.95351,22.86,Services
3.547,10.75,Services
6.0452,20.208,Services
9.1331,21.167,Services
8.9636,12.408,Tech
7.2647,24.183,Services
9.6361,14.915,Agriculture
2.0402,2.3263,Agriculture
7.2294,29.015,Manufacturing
3.1494,15.704,Agriculture
0.12114,18.495,Agriculture
1.8724,25.818,Agriculture
3.0809,0.5883,Agriculture
8.5548,13.685,Agriculture
6.6582,29.199,Agriculture
6.0252,0.8727,Tech
4.1589,4.9671,Manufacturing
5.8529,0.2209,Agriculture
9.1662,8.1945,Manufacturing
7.0586,14.565,Agriculture
4.1064,23.101,Services
3.5728,11.423,Tech
0.42001,28.166,Manufacturing
0.40352,15.631,Manufacturing
3.1281,21.25,Manufacturing
2.8139,6.4231,Agriculture
7.5082,11.497,Manufacturing
9.0154,21.136,Agriculture
6.3747,5.4871,Agriculture
6.8576,18.414,Agriculture
3.8508,14.626,Manufacturing
9.251,14.307,Tech
1.0802,6.1076,Tech
2.5208,29.412,Manufacturing
5.8954,19.827,Tech
1.1185,22.854,Services
1.3332,6.3817,Manufacturing
6.4816,12.99,Agriculture
1.6661,20.555,Tech
6.1576,16.443,Tech
6.066,0.22887,Tech
9.0687,21.304,Services
9.8675,21.594,Agriculture
9.5021,17.452,Agriculture
2.9954,21.534,Services
4.7556,28.968,Agriculture
9.1945,26.077,Agriculture
9.4001,21.123,Manufacturing
5.9603,12.095,Tech
4.0708,15.989,Tech
5.9755,17.833,Tech
0.10023,24.394,Services
0.75508,3.1021,Agriculture
9.7597,7.8416,Agriculture
5.9836,16.999,Agriculture
0.52665,12.071,Agriculture
8.8762,19.723,Services
9.8094,14.686,Agriculture
3.2043,14.545,Agriculture
9.0695,2.2336,Manufacturing
3.3532,15.789,Tech
5.967,10.35,Agriculture
3.0749,16.993,Agriculture
8.3648,29.344,Agriculture
2.1905,22.543,Services
7.5124,7.3598,Agriculture
4.2678,21.533,Services
5.2316,18.486,Manufacturing
2.7601,5.3201,Manufacturing
7.2518,26.072,Services
7.6668,28.289,Agriculture
9.5707,29.342,Agriculture
7.1829,13.438,Manufacturing
2.6573,22.778,Services
4.4635,19.771,Services
7.0693,26.904,Tech
0.57741,15.805,Agriculture
1.5513,5.0368,Tech
9.8874,7.7453,Agriculture
2.5619,26.607,Agriculture
8.0275,4.2986,Agriculture
2.0022,11.584,Tech
4.3674,1.395,Services
5.2587,22.489,Services
5.174,9.0841,Manufacturing
1.0018,25.558,Agriculture
7.6403,21.343,Services
8.723,21.86,Services
9.3017,21.932,Agriculture
3.7921,21.563,Services
3.0378,6.3568,Manufacturing
5.958,22.728,Services
2.7093,13.259,Agriculture
5.4565,5.1805,Agriculture
9.869,15.251,Tech
1.2332,29.384,Tech
4.9583,6.0006,Manufacturing
8.893,24.778,Services
7.2992,21.986,Services
4.3691,5.2533,Agriculture
7.4936,6.0857,Agriculture
8.1693,25.428,Manufacturing
5.8177,21.81,Agriculture
5.1541,23.206,Services
3.0132,3.2291,Agriculture
3.3044,11.327,Manufacturing
2.7944,9.3333,Manufacturing
5.7868,11,Tech
7.8029,21.195,Services
3.0005,25.455,Tech
6.7499,7.0389,Tech
6.5338,21.296,Services
1.7204,7.8303,Manufacturing
2.3796,29.774,Tech
2.4178,22.539,Services
2.8411,22.759,Agriculture
6.4089,24.208,Agriculture
5.2262,6.4215,Tech
9.7814,26.589,Manufacturing
1.4852,0.73718,Manufacturing
4.7285,24.319,Services
4.03,11.073,Tech
5.4274,26.481,Tech
1.6981,10.243,Tech
7.6296,20.121,Services
3.756,19.567,Manufacturing
6.3857,29.306,Tech
6.7148,25.633,Services
4.6078,24.478,Agriculture
5.624,24.427,Manufacturing
0.88007,10.455,Tech
4.7346,15.317,Manufacturing
3.0172,21.973,Services
4.1327,22.601,Manufacturing
5.203,22.556,Services
6.5158,6.9081,Services
6.4157,27.328,Manufacturing
1.1795,29.815,Tech
2.4405,11.884,Tech
6.0369,19.709,Services
7.4661,22.448,Tech
0.34134,25.758,Tech
2.9282,27.858,Tech
3.7389,23.871,Agriculture
7.267,24.927,Tech
5.5477,23.287,Agriculture
1.3528,23.179,Services
3.9451,16.102,Tech
9.1079,22.937,Services
5.3489,4.0689,Manufacturing
2.7794,2.2013,Agriculture
5.9991,21.59,Manufacturing
5.4185,12.413,Tech
7.9659,23.341,Manufacturing
7.7468,20.502,Manufacturing
6.3419,21.161,Services
5.3487,9.2673,Tech
5.4767,20.991,Services
8.1922,28.977,Agriculture
4.3687,21.468,Manufacturing
9.0106,15.737,Agriculture
2.3273,21.369,Services
4.724,20.96,Services
6.6886,1.4349,Manufacturing
8.0671,21.414,Services
0.092735,5.7939,Agriculture
8.2134,29.688,Manufacturing
9.3923,20.901,Services
4.6891,10.762,Agriculture
2.8934,2.758,Manufacturing
7.9181,21.008,Services
8.103,20.142,Tech
1.6196,13.868,Services
0.99309,24.266,Services
4.1238,9.5358,Manufacturing
8.7975,23.561,Services
8.2573,23.821,Services
7.3793,13.408,Manufacturing
4.6973,0.82638,Manufacturing
9.2249,3.96,Agriculture
0.80054,16.043,Agriculture
1.8677,4.0804,Agriculture
1.0189,27.482,Agriculture
9.1854,2.3649,Tech
3.8957,20.593,Tech
6.258,11.912,Manufacturing
6.3206,0.9204,Tech
9.5557,22.995,Services
3.7407,24.859,Agriculture
9.0117,23.494,Services
2.8336,15.513,Tech
5.7071,20.653,Services
8.9782,23.014,Manufacturing
5.7281,8.638,Agriculture
0.58243,0.96653,Tech
5.986,15.705,Agriculture
7.908,23.976,Manufacturing
4.1634,15.516,Tech
4.98,23.91,Manufacturing
9.1952,5.3878,Manufacturing
0.64259,19.962,Services
2.8188,11.457,Agriculture
5.236,1.3983,Agriculture
9.5686,26.312,Tech
3.1554,23.745,Agriculture
7.9865,20.828,Agriculture
6.4286,20.81,Manufacturing
9.6193,11.948,Agriculture
4.2726,22.04,Services
4.2141,23.094,Manufacturing
9.1566,16.962,Tech
3.8022,12.873,Agriculture
7.3957,19.842,Tech
2.384,26.978,Tech
2.0688,27.797,Agriculture
6.4861,23.895,Services
2.2532,25.342,Tech
1.2687,5.2889,Tech
5.9942,15.362,Agriculture
1.9639,11.112,Tech
2.1883,23.843,Services
2.1008,19.563,Tech
8.8054,29.637,Manufacturing
4.4572,6.5572,Tech
9.8847,21.962,Services
2.8871,11.251,Agriculture
2.9335,21.485,Services
3.2449,23.826,Agriculture
8.8145,11.013,Services
4.8256,22.383,Services
8.7774,29.486,Tech
3.2604,22.387,Services
5.8963,10.084,Agriculture
7.8999,24.238,Agriculture
3.4195,11.133,Tech
9.7512,17.296,Manufacturing
7.8239,27.831,Tech
5.6063,18.832,Manufacturing
8.7878,28.662,Manufacturing
9.4138,22.82,Services
0.13926,8.4632,Manufacturing
7.1958,21.033,Services
9.4914,25.906,Agriculture
5.7101,15.779,Tech
4.8753,17.923,Manufacturing
9.6623,10.029,Tech
7.7765,27.776,Manufacturing
4.3312,9.0274,Services
6.1108,1.3895,Manufacturing
1.458,20.915,Services
2.1768,29.349,Tech
4.4699,19.853,Manufacturing
6.5101,8.7465,Agriculture
9.6782,22.771,Services
0.48774,22.387,Services
3.7603,18.979,Manufacturing
1.3527,8.4766,Services
7.5269,27.078,Tech
4.8612,29.882,Manufacturing
7.2598,25.639,Agriculture
7.2357,17.093,Tech
6.841,2.2243,Services
6.548,2.8615,Tech
3.6272,26.928,Agriculture
0.41883,18.759,Agriculture
2.0164,22.756,Services
3.5031,6.5419,Agriculture
3.528,28.317,Manufacturing
6.9031,5.7499,Services
3.542,16.693,Services
4.1234,25.03,Services
7.6861,2.6192,Manufacturing
3.9013,22.837,Services
9.7776,8.7707,Agriculture
8.5089,29.287,Agriculture
9.5005,22.901,Services
6.826,8.8951,Manufacturing
7.1114,18.164,Agriculture
0.93711,26.379,Services
2.0548,22.259,Services
4.2529,12.677,Agriculture
1.6192,16.208,Agriculture
8.8041,15.143,Agriculture
2.5873,22.229,Services
7.5944,18.07,Tech
3.652,23.058,Services
3.2487,0.095558,Manufacturing
5.43,22.86,Manufacturing
1.9591,24.661,Services
0.62013,19.052,Agriculture
4.3974,2.7017,Agriculture
6.3277,12.545,Manufacturing
7.9067,9.9576,Manufacturing
8.3066,20.535,Services
8.7313,13.873,Agriculture
6.9494,22.553,Tech
4.5,6.5702,Agriculture
2.0395,13.227,Manufacturing
6.35,10.625,Manufacturing
6.8939,12.473,Agriculture
4.6768,29.005,Manufacturing
4.3338,1.6368,Manufacturing
6.2611,21.937,Manufacturing
6.2285,11.847,Services
1.0599,18.154,Tech
7.4866,16.498,Manufacturing
8.0752,15.518,Tech
9.4186,22.278,Services
1.8855,17.485,Manufacturing
6.3545,13.892,Manufacturing
0.91902,22.073,Manufacturing
2.1322,27.817,Agriculture
2.8739,25.237,Tech
3.04,19.129,Manufacturing
6.4041,8.6411,Agriculture
6.7277,10.14,Services
4.8092,27.178,Tech
4.2493,13.952,Services
9.9912,8.8456,Tech
3.2285,22.466,Services
4.5,15.604,Manufacturing
5.3205,21.418,Manufacturing
7.5332,19.76,Manufacturing
7.6402,10.775,Tech
7.5889,20.998,Services
6.5549,23.871,Manufacturing
0.54723,28.633,Manufacturing
0.73691,20.125,Services
9.2923,29.911,Agriculture
8.1072,29.175,Agriculture
0.18633,12.757,Agriculture
3.3621,21.8,Services
3.4248,14.063,Agriculture
8.8055,5.7798,Agriculture
4.5588,24.243,Services
7.5138,26.296,Manufacturing
3.4153,19.551,Agriculture
3.7254,15.532,Tech
1.1097,14.584,Agriculture
3.5812,4.2861,Manufacturing
7.5993,24.908,Services
8.9822,0.10669,Agriculture
2.3108,9.9894,Manufacturing
4.4804,29.36,Agriculture
4.8073,14.238,Manufacturing
4.5796,25.745,Manufacturing
6.0946,29.93,Agriculture
2.4457,20.764,Services
2.3372,15.536,Agriculture
9.2675,20.33,Agriculture
1.6136,0.31017,Agriculture
8.3087,20.586,Services
3.9496,19.976,Manufacturing
7.7102,2.6228,Agriculture
1.8524,26.603,Agriculture
4.5592,22.127,Services
1.072,12.71,Manufacturing
2.3778,27.937,Manufacturing
8.4446,16.251,Agriculture
1.6505,4.0377,Agriculture
1.4393,23.865,Tech
4.4906,16.766,Agriculture
9.1473,29.327,Agriculture
7.7826,6.6521,Tech
0.032862,16.343,Tech
2.944,0.089118,Manufacturing
3.8419,17.389,Tech
7.3909,13.906,Tech
5.754,4.3792,Manufacturing
2.1387,1.4777,Tech
3.566,29.624,Manufacturing
2.0692,27.662,Manufacturing
8.9487,14.152,Agriculture
2.6288,15.322,Agriculture
0.44258,21.883,Services
8.2091,17.575,Manufacturing
6.3095,28.259,Manufacturing
9.9273,11.105,Manufacturing
4.5669,12.908,Agriculture
1.5233,21.902,Services
5.6525,1.2907,Manufacturing
3.2198,18.725,Agriculture
2.8153,22.605,Services
4.3644,9.65,Agriculture
5.5925,16.657,Agriculture
9.8101,1.6638,Manufacturing
7.5187,24.125,Manufacturing
0.15133,17.399,Tech
6.9537,27.324,Tech
0.50689,17.727,Tech
0.12062,2.014,Agriculture
5.552,14.915,Agriculture
7.5893,5.1221,Manufacturing
1.4577,10.33,Agriculture
4.005,22.493,Tech
6.8693,22.362,Services
3.8333,9.932,Tech
0.25563,7.3107,Tech
2.7586,10.422,Agriculture
1.527,22.067,Agriculture
3.628,5.9401,Manufacturing
2.1532,21.453,Agriculture
9.4297,29.428,Tech
4.5461,19.944,Manufacturing
8.2098,11.129,Agriculture
6.2883,22.879,Services
9.7783,4.648,Services
9.6274,22.385,Services
7.1592,0.30523,Manufacturing
7.7407,21.537,Services
2.0649,22.736,Tech
4.6297,21.458,Services
3.9924,24.939,Manufacturing
6.4467,8.8826,Manufacturing
8.0022,8.9651,Tech
4.9415,7.9279,Services
3.5668,21.211,Services
5.2021,0.20143,Manufacturing
0.20121,2.1819,Tech
1.892,22.645,Services
3.9039,23.282,Agriculture
8.5383,3.2468,Services
7.2067,21.38,Services
8.2411,21.332,Manufacturing
7.0177,0.90428,Tech
3.5857,29.505,Agriculture
0.032354,6.2476,Manufacturing
0.37729,1.0727,Tech
7.4075,1.0963,Manufacturing
7.1043,21.145,Manufacturing
6.5545,22.913,Services
3.2222,1.7808,Tech
0.65117,22.994,Services
3.0794,22.379,Services
2.8241,22.668,Services
2.9083,21.675,Services
4.1266,20.589,Agriculture
5.1833,3.0614,Tech
0.3421,1.1661,Agriculture
1.0274,24.276,Tech
7.9338,2.7734,Manufacturing
9.4668,29.52,Agriculture
2.0028,18.756,Tech
5.275,8.1161,Tech
9.9154,9.0338,Tech
8.2605,23.931,Tech
5.8632,7.7263,Agriculture
3.4172,16.622,Manufacturing
2.6703,21.25,Services
1.4532,22.426,Services
6.4171,7.0634,Agriculture
0.39275,23.34,Manufacturing
3.0727,18.254,Manufacturing
8.8394,17.404,Agriculture
3.4873,17.391,Manufacturing
0.22088,7.4515,Agriculture
5.5188,5.8786,Services
6.2949,15.749,Services
1.6129,15.106,Manufacturing
5.222,26.914,Agriculture
6.0537,23.215,Manufacturing
6.7148,9.8588,Manufacturing
5.3845,22.844,Services
9.1563,1.317,Manufacturing
4.6434,24.167,Agriculture
9.2553,17.658,Manufacturing
1.1445,1.9506,Tech
5.7295,28.116,Manufacturing
5.4254,28.398,Agriculture
7.1795,24.808,Tech
9.0354,16.053,Tech
2.5342,9.9427,Manufacturing
7.3005,24.067,Manufacturing
4.9728,2.5676,Agriculture
3.1621,23.324,Services
2.0697,2.9133,Services
0.79058,22.124,Services
7.1852,19.915,Tech
9.1773,12.722,Agriculture
7.0769,21.897,Tech
9.8445,14.745,Tech
6.5652,7.5846,Manufacturing
2.7911,21.572,Services
1.6517,17.198,Tech
9.7489,19.028,Manufacturing
5.2503,9.6219,Manufacturing
9.1809,11.38,Tech
8.6225,14.115,Manufacturing
6.8529,13.169,Manufacturing
5.2527,23.517,Tech
8.1464,12.287,Tech
5.4351,20.235,Agriculture
5.5962,22.223,Tech
0.54731,7.9425,Manufacturing
7.2491,22.921,Manufacturing
6.8628,0.73061,Services
