region_index,income,sector
0.086256,1.5674,Tech
4.3487,15.487,Manufacturing
9.4561,15.095,Manufacturing
8.5623,14.836,Agriculture
8.5718,25.136,Manufacturing
5.3953,28.07,Services
1.5837,17.198,Agriculture
4.5648,26.521,Services
7.1402,23.216,Services
4.972,9.3292,Services
8.7601,1.8887,Services
2.9337,16.814,Agriculture
3.8149,19.039,Services
6.3852,16.769,Agriculture
4.6342,14.989,Tech
3.4002,17.835,Agriculture
0.50033,11.824,Services
5.0569,20.353,Tech
0.12101,24.403,Tech
5.1941,24.651,Services
4.7306,19.242,Agriculture
0.26688,21.343,Services
5.4769,3.0719,Manufacturing
6.5864,20.786,Tech
8.4321,4.0586,Manufacturing
6.1693,1.1237,Services
7.3977,16.661,Agriculture
4.954,7.6725,Manufacturing
6.4707,9.2389,Services
4.4992,12.353,Tech
3.9029,21.851,Services
9.4503,14.825,Manufacturing
7.2218,15.389,Agriculture
5.3765,25.722,Tech
2.3379,3.6878,Tech
2.1056,14.642,Tech
7.2726,0.96467,Services
4.8544,18.269,Agriculture
4.7611,12.943,Manufacturing
6.4464,9.7663,Manufacturing
5.7058,19.35,Agriculture
2.9813,9.5156,Tech
3.8793,17.35,Agriculture
6.2993,9.4547,Manufacturing
9.5941,6.0329,Services
6.1118,18.305,Agriculture
0.62074,0.32172,Tech
6.6381,18.843,Agriculture
4.329,28.16,Manufacturing
2.6181,6.5663,Tech
9.4252,21.722,Services
0.076092,16.866,Agriculture
9.2592,20.392,Services
6.5948,19.67,Manufacturing
9.919,8.8707,Manufacturing
1.2473,2.7912,Manufacturing
2.7188,25.436,Services
3.1617,26.287,Tech
9.6652,17.001,Agriculture
3.1542,23.732,Tech
5.2014,17.301,Agriculture
5.5476,17.187,Agriculture
1.7006,25.574,Services
5.636,18.117,Agriculture
4.7453,18.507,Agriculture
3.0944,13.616,Manufacturing
6.9564,27.456,Tech
6.6754,17.188,Tech
2.4836,13.706,Agriculture
8.1215,8.555,Manufacturing
8.5637,28.048,Tech
4.8003,16.441,Agriculture
8.1095,16.792,Agriculture
9.7032,24.213,Services
4.9465,18.274,Agriculture
8.0389,20.732,Tech
7.3334,6.9601,Services
9.4821,27.826,Agriculture
0.52377,17.757,Agriculture
4.2314,5.737,Manufacturing
3.2059,25.523,Services
3.9746,25.898,Agriculture
7.3187,4.8012,Tech
2.6984,3.3402,Services
9.845,18.098,Tech
0.66298,8.4613,Services
6.1166,18.078,Agriculture
6.1512,10.837,Tech
4.6886,14.098,Tech
3.6696,16.905,Agriculture
7.8806,29.238,Agriculture
2.3523,9.8889,Services
3.2314,0.17612,Services
5.1954,4.3868,Agriculture
3.945,16.447,Agriculture
3.3962,28.464,Tech
4.5522,25.93,Services
8.8355,2.2186,Manufacturing
2.5251,23.245,Services
0.66007,14.626,Services
4.6897,27.325,Services
3.4649,0.70764,Tech
5.0238,27.591,Agriculture
9.3973,3.6748,Tech
7.4364,26.835,Manufacturing
9.2401,21.549,Services
0.82114,16.994,Agriculture
4.2484,7.5397,Tech
3.0599,17.235,Agriculture
0.64996,21.719,Services
2.8366,22.465,Manufacturing
3.3029,17.492,Agriculture
4.2524,16.016,Agriculture
3.7036,20.185,Services
2.6546,17.03,Agriculture
2.5368,0.65069,Tech
0.69584,4.4313,Services
9.4558,14.874,Agriculture
3.1211,27.121,Services
5.7624,23.109,Services
3.6457,15.264,Agriculture
1.1513,29.418,Services
5.7361,15.828,Agriculture
9.9507,25.491,Manufacturing
4.1266,16.361,Tech
0.14033,7.8064,Tech
4.3539,16.472,Manufacturing
3.4886,17.104,Manufacturing
6.4644,27.919,Tech
7.0579,27.785,Tech
2.5152,14.491,Tech
9.061,5.0211,Manufacturing
8.0685,28.667,Tech
3.241,11.086,Tech
8.8824,24.761,Services
4.7729,18.232,Tech
8.5677,17.849,Tech
7.0544,16.572,Agriculture
3.4612,16.208,Agriculture
7.9716,1.1753,Agriculture
5.2811,16.407,Agriculture
4.0035,8.135,Agriculture
0.34385,3.4078,Manufacturing
9.4711,27.122,Manufacturing
0.57928,25.97,Agriculture
5.2637,28.576,Manufacturing
8.4434,22.03,Manufacturing
4.0249,27.321,Manufacturing
0.15477,7.1136,Services
5.6343,17.569,Agriculture
0.99895,10.435,Agriculture
3.3526,14.316,Agriculture
8.3065,0.088699,Services
6.0123,25.937,Services
0.41467,16.55,Agriculture
3.0798,9.3512,Tech
0.95332,29.684,Manufacturing
3.3439,22.451,Manufacturing
2.0669,12.57,Tech
8.897,25.083,Agriculture
8.6316,6.8541,Services
4.6988,20.643,Tech
3.434,10.102,Manufacturing
4.6298,0.58475,Services
2.1626,11.03,Manufacturing
0.2817,16.915,Agriculture
7.8163,16.704,Agriculture
6.7682,28.945,Manufacturing
6.4889,15.464,Agriculture
0.35027,26.504,Services
9.1199,27.01,Manufacturing
6.3539,16.567,Manufacturing
3.7119,7.7052,Agriculture
3.2969,15.153,Services
9.5708,15.635,Services
4.4335,6.5992,Tech
9.3344,28.576,Tech
8.0017,4.6245,Tech
4.0597,14.596,Services
8.1112,23.892,Services
5.9266,12.433,Tech
5.1378,1.7809,Manufacturing
6.418,10.051,Manufacturing
9.2607,10.621,Tech
7.9068,1.0604,Tech
5.4341,22.411,Services
6.6994,8.0073,Tech
9.9874,18.963,Agriculture
6.7992,18.699,Manufacturing
8.2684,23.743,Services
9.3862,7.9314,Tech
5.2354,3.8051,Services
3.2895,2.0551,Tech
6.1379,5.4689,Services
4.1344,21.898,Manufacturing
2.5523,11.179,Tech
1.5485,15.769,Agriculture
2.9879,4.1431,Tech
3.228,7.1614,Tech
9.9921,19.435,Manufacturing
6.8668,29.15,Manufacturing
8.2892,14.533,Agriculture
8.6112,6.6384,Services
4.0165,5.9903,Services
2.0232,29.723,Tech
5.2725,14.009,Tech
5.3585,27.425,Agriculture
9.3254,29.616,Services
8.9,20.587,Agriculture
1.6322,23.873,Services
8.1341,27.525,Tech
9.3908,22.955,Manufacturing
0.095233,5.4491,Tech
6.3081,4.0158,Agriculture
8.5414,0.3416,Manufacturing
9.3673,23.323,Tech
6.9641,4.2311,Services
5.1144,26.974,Services
2.9639,12.139,Tech
0.52757,26.069,Tech
4.2103,16.78,Agriculture
1.5807,1.236,Manufacturing
6.3408,17.665,Manufacturing
3.6905,8.8621,Manufacturing
0.54596,18.841,Agriculture
5.6393,9.1442,Services
1.1022,14.73,Manufacturing
7.514,11.795,Tech
7.4024,16.617,Manufacturing
8.819,16.496,Agriculture
4.3716,9.1637,Manufacturing
3.3531,17.435,Agriculture
1.5994,14.766,Agriculture
6.4157,18.688,Tech
5.5769,8.5082,Tech
5.2285,4.3814,Services
0.70721,17.163,Agriculture
5.9601,19.33,Tech
8.1692,29.563,Services
6.285,19.137,Manufacturing
5.1925,12.653,Manufacturing
9.7804,24.419,Tech
0.86591,18.188,Agriculture
4.4303,18.358,Agriculture
7.5097,15.453,Agriculture
1.1202,26.798,Tech
3.8456,1.3911,Services
9.9789,17.155,Services
6.8342,16.137,Agriculture
1.8121,8.1311,Agriculture
9.5149,17.867,Services
4.5619,8.7482,Manufacturing
9.9437,27.262,Tech
7.3641,29.363,Manufacturing
6.991,12.77,Services
8.8003,10.681,Services
8.2436,8.0014,Manufacturing
0.16586,29.546,Tech
6.2431,13.901,Tech
0.95262,10.44,Services
2.8129,18.505,Manufacturing
6.6142,2.7014,Tech
1.0401,10.587,Services
9.7895,25.708,Manufacturing
0.14571,24.959,Services
1.2101,27.416,Tech
4.7715,1.2233,Manufacturing
0.36729,11.48,Agriculture
9.0916,16.633,Agriculture
8.4206,17.552,Agriculture
1.9989,16.751,Agriculture
7.4868,29.475,Tech
0.056991,6.4685,Tech
8.5573,8.0614,Services
9.6498,17.803,Agriculture
3.3201,16.349,Manufacturing
8.1771,9.4752,Services
6.596,16.122,Agriculture
2.4408,16.435,Tech
5.7159,16.912,Agriculture
4.3089,18.474,Agriculture
9.0051,17.73,Agriculture
8.7818,1.3463,Agriculture
2.34,24.869,Services
8.6961,1.5154,Services
1.7313,1.1715,Tech
1.8761,9.9517,Manufacturing
9.9936,2.5138,Services
0.022896,9.4934,Services
9.2639,18.354,Services
6.316,13.647,Tech
2.6774,15.942,Agriculture
8.801,14.201,Tech
8.8946,17.113,Agriculture
9.8623,10.803,Agriculture
1.8498,5.0387,Services
1.566,16.426,Agriculture
2.3441,6.3338,Services
0.56608,24.527,Manufacturing
5.8467,4.628,Services
2.0934,22.358,Agriculture
5.0581,5.6034,Services
7.4345,16.355,Manufacturing
5.1049,6.4669,Manufacturing
5.3819,26.045,Services
2.3222,15.578,Agriculture
6.988,24.027,Manufacturing
4.9788,29.236,Manufacturing
9.1141,27.752,Manufacturing
1.406,22.019,Tech
1.1635,18.921,Agriculture
1.0319,25.689,Manufacturing
3.5085,15.589,Agriculture
0.32011,19.928,Services
9.811,4.1428,Manufacturing
4.3452,4.1083,Tech
4.8581,17.041,Agriculture
7.7751,18.398,Manufacturing
3.5821,23.843,Manufacturing
4.1579,9.1697,Tech
5.0673,15.519,Agriculture
9.0861,22.187,Manufacturing
1.2141,11.971,Tech
0.77901,8.2595,Services
2.2059,17.138,Agriculture
1.5779,14.178,Services
3.0068,13.589,Manufacturing
6.4098,16.915,Agriculture
7.6089,18.24,Tech
5.1253,22.424,Manufacturing
9.1515,12.49,Services
5.7124,17.158,Agriculture
3.8902,16.225,Agriculture
3.0397,29.179,Tech
1.319,16.218,Agriculture
7.9723,10.831,Tech
9.876,9.5503,Tech
0.11569,11.04,Agriculture
0.65717,28.84,Services
6.883,18.035,Services
6.9237,16.519,Agriculture
4.3852,1.297,Services
3.07,15.046,Services
7.1901,16.124,Agriculture
8.2925,12.469,Services
1.5191,7.3346,Manufacturing
6.8688,4.427,Manufacturing
4.6388,11.163,Services
9.1969,8.3669,Services
2.4593,28.04,Tech
7.7038,20.629,Manufacturing
3.041,14.984,Manufacturing
4.7484,8.9223,Manufacturing
6.0421,22.771,Manufacturing
6.6085,14.112,Services
7.7817,19.077,Tech
7.4414,26.215,Manufacturing
3.5968,0.31052,Manufacturing
9.3104,28.737,Services
3.4941,0.65331,Tech
5.6291,27.296,Agriculture
0.89151,3.1922,Manufacturing
3.6731,25.403,Manufacturing
0.57705,17.429,Manufacturing
5.1773,22.988,Tech
2.4611,9.3834,Services
9.5277,3.5894,Services
8.4176,14.454,Services
6.8368,2.8641,Agriculture
7.7734,16.121,Agriculture
9.087,12.693,Manufacturing
3.2283,2.0327,Manufacturing
4.4929,19.004,Services
8.0147,10.535,Services
1.7839,17.697,Agriculture
0.65576,20.639,Services
3.6949,13.618,Services
5.3674,18.219,Services
1.4105,12.284,Services
1.5843,14.138,Agriculture
7.9962,22.979,Services
3.1744,20.277,Services
9.12,24.744,Manufacturing
9.0738,13.301,Tech
6.1403,19.904,Manufacturing
6.8516,7.7277,Tech
0.54675,0.16144,Services
9.7552,11.584,Manufacturing
1.6558,13.237,Tech
2.6085,13.085,Tech
8.9167,26.919,Services
0.64935,20.242,Services
2.1166,13.945,Manufacturing
5.6131,3.0599,Manufacturing
8.0333,10.54,Manufacturing
1.2827,11.42,Services
9.2344,17.737,Agriculture
2.3657,25.022,Manufacturing
9.7679,8.07,Services
5.7763,22.905,Tech
8.4874,3.5525,Manufacturing
3.7878,19.565,Tech
6.4299,15.966,Manufacturing
2.8278,20.776,Manufacturing
9.7121,12.991,Manufacturing
6.6951,3.3288,Services
1.9644,24.24,Tech
0.33464,2.6132,Manufacturing
4.5529,22.825,Services
6.5871,25.968,Services
7.3521,27.128,Services
2.7721,14.698,Manufacturing
3.0634,11.271,Tech
6.1612,3.2094,Tech
1.6252,24.921,Agriculture
8.1131,16.277,Agriculture
1.9986,27.946,Services
9.7348,26.489,Agriculture
6.0061,23.795,Tech
9.1355,4.8034,Services
3.1507,21.767,Services
3.4598,5.9037,Services
3.9941,29.485,Services
1.2432,14.194,Services
3.3986,16.468,Agriculture
6.0304,28.797,Agriculture
1.5447,16.475,Agriculture
0.44864,19.045,Agriculture
5.9271,17.768,Tech
1.5214,20.357,Tech
4.4468,18.363,Services
4.1345,17.427,Agriculture
3.7896,0.66699,Tech
7.7678,19.975,Manufacturing
5.1478,16.14,Agriculture
3.3778,24.254,Manufacturing
0.023251,13.032,Services
2.4915,16.498,Tech
7.0457,19.693,Agriculture
8.368,21.886,Services
9.3277,19.876,Services
7.8436,7.478,Services
7.8206,4.7702,Services
6.2132,15.414,Tech
1.1551,9.6941,Manufacturing
7.3363,17.857,Agriculture
0.17582,16.47,Agriculture
4.1674,5.2446,Manufacturing
2.7411,22.704,Manufacturing
9.7235,28.862,Agriculture
4.1483,21.365,Services
4.1589,18.418,Agriculture
8.6291,0.24112,Services
1.948,13.067,Agriculture
3.3149,28.76,Manufacturing
1.4101,13.91,Manufacturing
4.3341,27.331,Services
2.4444,21.646,Services
3.8186,7.9609,Tech
3.8593,26.322,Manufacturing
2.7829,9.5102,Manufacturing
9.3793,11.819,Tech
0.25701,12.242,Services
4.6073,6.9353,Manufacturing
7.4615,6.9203,Manufacturing
1.3767,13.979,Manufacturing
8.2998,3.8467,Services
9.0704,28.803,Tech
7.0363,17.761,Agriculture
5.2315,8.2746,Agriculture
7.7601,28.81,Tech
7.2164,1.743,Services
4.4619,16.242,Tech
2.5288,28.951,Manufacturing
2.6983,22.941,Tech
1.9576,15.379,Tech
6.3444,13.012,Tech
1.9416,4.2989,Manufacturing
2.0738,3.3246,Tech
5.1469,2.0736,Services
0.3934,10.523,Services
0.95329,7.4139,Services
1.6076,16.583,Manufacturing
5.6668,1.2331,Manufacturing
1.1382,7.2483,Tech
7.201,28.098,Services
6.8687,16.573,Tech
7.6281,16.285,Agriculture
1.6818,21.798,Tech
4.1883,5.253,Manufacturing
3.8769,7.6428,Manufacturing
8.0901,17.057,Tech
1.7487,13.499,Tech
5.9109,27.508,Manufacturing
4.8802,15.013,Tech
7.3209,17.461,Agriculture
0.92711,18.418,Manufacturing
1.5991,3.6875,Manufacturing
6.8461,12.2,Manufacturing
6.1273,20.013,Manufacturing
6.4658,6.4978,Services
9.2079,10.658,Tech
8.3028,27.938,Tech
1.2652,17.393,Agriculture
3.3302,29.721,Services
8.1968,27.967,Tech
7.6797,21.329,Tech
1.1355,8.7832,Manufacturing
2.5109,14.031,Tech
3.7843,7.1877,Tech
9.4313,27.935,Tech
4.3257,14.987,Manufacturing
9.1189,3.2751,Manufacturing
6.8777,20.88,Services
1.9517,6.0504,Tech
4.6318,18.076,Agriculture
4.3361,18.369,Services
9.1317,5.5992,Tech
2.9218,0.15654,Manufacturing
9.8534,14.021,Manufacturing
4.4119,6.6887,Tech
4.7958,1.2326,Manufacturing
6.0298,17.132,Agriculture
7.9862,4.5175,Manufacturing
8.6799,15.334,Agriculture
1.1329,27.105,Manufacturing
4.1049,18.682,Services
4.6105,16.969,Agriculture
0.25794,29.237,Services
4.762,27.399,Services
0.70148,15.202,Agriculture
4.3769,23.763,Manufacturing
0.51881,28.624,Services
5.4004,13.005,Tech
1.9593,11.441,Tech
0.43999,3.9081,Agriculture
8.2596,23.722,Manufacturing
2.2232,27.952,Agriculture
8.4459,3.7652,Manufacturing
0.21082,16.331,Tech
2.9612,5.6065,Tech
2.0757,17.761,Agriculture
1.4464,27.164,Manufacturing
3.968,10.36,Manufacturing
5.2939,7.9041,Tech
9.1104,24.745,Agriculture
2.2612,17.251,Agriculture
5.2701,25.072,Manufacturing
9.7422,11.556,Tech
9.7667,9.4512,Manufacturing
0.74159,25.291,Tech
2.2801,18.061,Agriculture
5.2687,20.201,Manufacturing
0.50557,10.05,Services
4.5499,4.487,Manufacturing
1.6715,13.831,Agriculture
0.40143,0.81319,Tech
9.9485,3.8651,Tech
2.44,28.976,Tech
0.25671,20.401,Manufacturing
6.1816,18.804,Manufacturing
4.7697,29.158,Manufacturing
1.5318,18.99,Agriculture
8.2663,22.788,Manufacturing
7.9738,19.665,Services
7.0466,18.944,Agriculture
1.8335,3.5723,Services
4.7693,7.8536,Services
3.1937,9.2171,Services
0.42795,21.787,Services
5.2794,16.171,Manufacturing
9.2364,28.677,Agriculture
6.6041,22.101,Agriculture
6.9709,18.452,Services
0.1799,5.3461,Tech
1.4865,6.7049,Tech
9.7209,15.168,Services
7.4552,27.465,Manufacturing
0.34305,4.6279,Tech
0.4378,21.346,Services
0.96164,3.2594,Tech
1.0292,18.775,Manufacturing
2.1333,15.48,Services
5.2522,6.2506,Services
5.3047,7.5304,Tech
1.4271,19.855,Tech
0.0036159,16.362,Agriculture
2.4338,18.523,Services
3.8029,15.223,Agriculture
9.9579,23.262,Tech
1.8325,16.302,Services
6.7734,6.6139,Manufacturing
6.3484,21.246,Services
1.2579,7.6076,Manufacturing
0.12606,7.9039,Services
9.4212,17.501,Agriculture
6.4202,17.572,Agriculture
1.639,5.2925,Services
8.0148,0.1845,Tech
9.3093,16.024,Agriculture
4.2347,27.374,Tech
4.3017,3.9764,Tech
4.0863,14.7,Tech
1.6511,20.653,Tech
5.7788,17.191,Agriculture
1.9344,28.47,Services
4.7095,17.449,Agriculture
8.6879,11.513,Manufacturing
3.1375,17.352,Agriculture
2.0111,16.929,Agriculture
7.8913,2.8123,Tech
1.2144,22.505,Services
0.024915,15.766,Agriculture
3.6071,17.487,Tech
5.2927,14.467,Manufacturing
5.6573,29.212,Manufacturing
8.1658,13.283,Tech
6.0802,16.166,Agriculture
1.7629,18.73,Manufacturing
7.6755,20.962,Services
2.7497,20.867,Manufacturing
7.5868,17.863,Services
2.437,6.5013,Manufacturing
1.4113,9.2404,Services
8.4148,18.638,Tech
6.3525,5.9118,Tech
0.15719,10.886,Agriculture
8.3604,27.125,Manufacturing
9.9987,16.191,Agriculture
3.0473,13.268,Manufacturing
8.6057,21.217,Tech
6.3514,17.176,Manufacturing
2.4009,14.93,Tech
4.0993,15.554,Agriculture
1.552,19.645,Manufacturing
0.62635,1.3713,Tech
0.92243,17.458,Agriculture
0.89528,1.8816,Manufacturing
2.7859,16.124,Manufacturing
6.0746,7.6827,Tech
4.3865,14.698,Tech
0.90601,6.7238,Manufacturing
1.5504,23.639,Tech
1.762,0.35983,Tech
9.8081,6.9697,Services
5.8532,1.9481,Tech
7.892,11.145,Services
2.0095,28.616,Tech
3.3946,9.1267,Tech
3.4825,25.995,Services
3.4822,15.549,Manufacturing
0.31319,10.6,Services
0.92095,26.873,Manufacturing
5.4385,16.323,Services
9.1839,13.851,Tech
5.3453,0.53398,Tech
5.8101,26.65,Tech
7.0999,17.713,Agriculture
9.1945,19.426,Agriculture
8.3437,4.8101,Tech
4.0817,7.0673,Tech
3.6785,26.339,Manufacturing
3.8876,23.257,Services
1.5603,16.75,Manufacturing
9.0183,3.7767,Services
8.7947,6.6936,Services
1.5263,15.58,Agriculture
4.5502,29.793,Tech
4.2434,2.2212,Tech
1.1005,19.184,Agriculture
9.3707,12.568,Services
7.6518,5.0701,Tech
6.9632,18.848,Agriculture
9.4614,17.671,Services
5.5646,12.718,Services
1.4895,25.818,Manufacturing
5.8858,26.36,Tech
6.8771,5.3035,Services
5.088,11.178,Manufacturing
4.8313,23.054,Services
9.9877,17.906,Tech
3.6438,3.2135,Manufacturing
2.7658,6.529,Manufacturing
6.8487,16.804,Manufacturing
1.0718,29.858,Services
6.7979,27.396,Manufacturing
8.8256,5.4508,Services
2.2534,14.29,Manufacturing
1.8012,15.737,Agriculture
2.5879,6.4529,Tech
9.4254,16.399,Services
0.26669,15.235,Agriculture
1.0893,21.997,Tech
4.8471,18.193,Tech
5.1419,0.52372,Agriculture
2.7672,13.781,Services
3.4757,16.858,Manufacturing
4.7459,14.02,Services
0.41096,3.922,Manufacturing
6.8926,21.083,Tech
8.6476,26.877,Services
8.6951,7.5887,Tech
6.2567,6.0465,Tech
5.0102,13.448,Services
2.812,23.996,Services
4.1255,18.873,Services
1.1102,26.299,Services
7.75,22.397,Manufacturing
8.0076,15.68,Manufacturing
2.5591,3.814,Manufacturing
0.19053,16.076,Manufacturing
1.7312,25.966,Tech
5.8077,8.6116,Tech
3.6837,8.3504,Tech
2.9609,16.827,Agriculture
5.5699,16.601,Agriculture
0.58056,14.089,Tech
8.3654,2.8693,Services
7.5421,16.41,Agriculture
7.7421,9.0243,Manufacturing
5.0454,27.853,Tech
0.79862,12.247,Manufacturing
0.45316,18.63,Manufacturing
2.5332,22.29,Services
8.5922,2.5022,Services
1.6569,28.026,Agriculture
0.99908,17.551,Agriculture
5.2617,23.947,Services
7.2336,4.3483,Manufacturing
0.61547,25.927,Tech
1.8819,16.866,Agriculture
4.499,25.74,Agriculture
5.3941,16.099,Manufacturing
2.1878,24.537,Agriculture
2.2807,16.854,Agriculture
1.9283,18.957,Tech
8.5097,6.921,Manufacturing
8.2501,15.427,Agriculture
5.815,23.487,Services
2.5635,11.729,Tech
0.48225,27.957,Manufacturing
5.0562,1.7843,Tech
2.9387,17.702,Agriculture
4.743,10.485,Manufacturing
5.0118,11.991,Services
7.6856,14.284,Tech
1.4486,9.2707,Manufacturing
