experience,salary,department
5.1478,19.202,Sales
7.8904,22.494,Sales
9.1546,5.3996,Marketing
4.1232,11.592,Engineering
2.3225,12.644,Sales
7.9119,11.684,Marketing
4.1098,18.08,Sales
8.7626,8.9748,HR
1.5535,15.954,Marketing
9.7466,24.774,Marketing
6.7424,3.1522,Engineering
9.6428,8.022,Marketing
4.0371,6.2678,Marketing
9.7713,24.725,Sales
8.28,12.554,HR
3.3546,7.5447,Sales
6.0338,1.1584,Engineering
5.5731,5.0888,Engineering
6.5602,11.221,Engineering
9.2888,3.7073,Marketing
2.9604,24.736,Marketing
1.3496,8.9989,HR
1.5543,18.396,Engineering
9.2597,3.6513,Engineering
7.2005,3.0397,Marketing
1.4079,21.983,Engineering
5.1648,27.771,Sales
5.223,28.06,Marketing
3.8656,3.9466,HR
6.9856,6.5832,Sales
8.3012,25.544,Marketing
5.2034,11.755,Marketing
3.5034,5.1622,Marketing
9.3657,28.474,Engineering
4.7443,12.145,HR
5.4296,8.2647,HR
4.6206,2.6251,Marketing
1.6237,9.0495,HR
4.9925,20.709,Marketing
4.8492,10.7,Marketing
7.7614,0.8835,Engineering
6.5018,3.1522,Marketing
2.8875,29.573,Marketing
8.4834,2.4081,Sales
9.4111,3.959,Sales
1.4556,8.6618,HR
7.3891,3.0416,HR
7.3775,0.56997,HR
2.2782,4.5753,HR
5.8639,13.372,Engineering
7.8142,21.881,Sales
3.8304,7.8015,Sales
5.0478,4.1433,Marketing
2.0373,19.429,Engineering
5.267,25.578,Marketing
4.3674,15.465,Marketing
2.444,0.21412,HR
8.1926,27.022,Engineering
9.0054,2.6512,Marketing
2.6557,19.907,Marketing
8.8287,26.966,Engineering
8.9182,10.75,HR
8.6012,11.785,HR
2.2581,16.39,Sales
6.3753,24.085,Sales
7.7901,11.734,Marketing
7.2788,13.17,Engineering
0.42854,1.2051,Engineering
5.8743,10.706,Sales
3.8823,7.4292,Sales
6.8407,21.575,Marketing
6.996,17.812,Engineering
6.6784,28.886,Sales
9.0419,11.565,HR
3.195,2.6904,Engineering
9.4455,10.923,HR
9.9787,14.559,Engineering
9.64,10.759,Sales
4.729,9.209,Sales
8.6392,4.6094,HR
1.6376,12.627,HR
3.7568,1.8969,HR
3.3206,4.1638,Engineering
6.3258,6.6516,HR
6.1381,12.218,Sales
8.7364,7.5246,Marketing
9.4927,26.791,Marketing
8.67,7.804,Sales
7.5099,27.372,Engineering
3.2497,1.4024,Sales
7.913,12.667,Sales
1.7488,2.0265,Engineering
8.1893,13.745,Sales
9.9001,22.719,Marketing
3.2664,2.7315,Sales
5.4604,12.595,Marketing
4.636,6.4223,Engineering
8.3293,10.065,HR
1.0687,21.156,Marketing
7.574,21.173,Marketing
1.1173,5.9154,HR
2.4631,25.563,Engineering
9.1788,8.2418,Sales
7.702,28.069,Marketing
7.8344,25.353,Sales
3.0985,19.052,Marketing
3.6573,6.8824,HR
6.3403,15.645,Engineering
0.16137,8.7638,Sales
1.9718,3.2788,HR
2.5881,8.9197,Sales
9.4231,6.528,HR
3.9418,18.807,Sales
9.8767,2.7803,Sales
3.2683,29.42,Sales
3.2787,8.0759,HR
6.5735,1.3445,Engineering
9.7554,28.579,Engineering
0.30462,20.838,Engineering
8.5279,26.22,Marketing
6.5152,27.217,Engineering
6.3791,0.79429,Marketing
2.6177,10.89,HR
2.4712,3.8378,Engineering
7.4772,3.2403,HR
6.3055,1.706,Engineering
2.2116,7.5657,HR
6.2188,19.226,Marketing
0.22409,25.574,Engineering
8.7964,11.914,Engineering
1.5977,6.206,Marketing
3.6369,4.5068,Marketing
4.4445,0.76946,Marketing
4.1329,20.382,Marketing
2.014,8.254,Engineering
5.5612,18.583,Sales
6.4136,16.275,Marketing
5.1974,26.379,Sales
3.1802,26.13,Engineering
4.6219,10.596,HR
7.6126,29.102,Engineering
7.8072,25.845,Sales
1.24,14.279,Marketing
5.1054,6.7025,Marketing
8.0296,6.9266,Sales
8.1741,10.754,HR
6.764,15.456,Engineering
6.667,20.1,Sales
2.52,7.762,HR
9.7967,10.324,Marketing
3.9044,1.9872,HR
4.2965,17.468,Marketing
6.52,24.381,Engineering
8.8521,0.60659,HR
8.1931,5.1744,HR
7.3637,15.562,Marketing
4.8251,12.862,Sales
4.0078,9.7709,HR
6.789,23.796,Engineering
6.6727,13.809,HR
7.9738,11.896,HR
6.6031,29.48,Engineering
9.9285,25.477,Sales
0.64162,11.808,Engineering
9.7453,6.3494,Marketing
6.7842,16.813,Marketing
5.2933,8.8463,Sales
0.062164,10.754,Marketing
8.9241,19.266,Engineering
7.5286,24.139,Sales
8.522,11.374,HR
3.4998,16.475,Engineering
8.2071,28.607,Sales
7.7756,22.929,Sales
0.69363,19.1,Sales
6.9485,21.01,Marketing
5.6538,18.99,Sales
8.1451,10.265,HR
5.9328,13.444,HR
5.0967,13.625,HR
0.45398,1.1024,HR
0.59901,12.094,Engineering
3.949,25.523,Sales
7.1476,20.134,Marketing
4.1937,2.7274,Engineering
2.6108,25.947,Sales
2.012,18.545,Marketing
5.575,27.01,Sales
2.4014,8.0407,Sales
5.5743,4.0195,Sales
6.1593,2.9449,HR
7.259,13.413,HR
7.2091,1.2707,Sales
3.08,23.777,Sales
6.8727,2.1952,Engineering
4.7366,6.4138,HR
7.5531,11.728,HR
9.1717,7.7834,Sales
3.5418,12.69,Engineering
2.3486,28.278,Marketing
4.6761,29.07,Engineering
4.9164,0.68309,HR
1.4856,8.7301,Sales
3.6564,2.0569,Marketing
3.6353,10.145,Marketing
5.7806,17.978,Sales
4.5598,7.3696,Engineering
3.1445,5.3514,HR
4.3882,9.427,Marketing
1.9602,13.242,HR
0.067772,9.2332,Sales
4.2015,26.822,Sales
1.8364,9.2771,HR
6.0445,13.158,Sales
9.5953,12.008,Sales
9.029,6.9605,Engineering
9.0534,11.025,Engineering
3.7377,8.8955,Sales
2.011,9.7249,Marketing
9.2473,0.42614,Engineering
1.6607,27.924,Marketing
4.0053,0.95295,Marketing
8.2897,29.049,Sales
8.772,26.975,Marketing
4.3275,10.086,HR
0.99424,25.006,Sales
1.5875,6.2433,HR
9.9845,12.581,HR
2.718,12.677,Engineering
6.842,23.054,Marketing
5.2299,25.301,Marketing
4.21,23.268,Marketing
2.5289,2.8789,Marketing
6.4241,13.128,HR
5.1996,0.13174,Sales
5.6162,1.0799,Engineering
4.8442,2.8054,HR
3.0791,26.667,Marketing
0.66482,11.747,HR
5.8133,4.1081,HR
9.4592,0.88118,HR
5.6966,4.6382,Engineering
9.5922,28.21,Marketing
9.1734,29.368,Sales
6.5018,28.739,Sales
6.1575,11.246,Marketing
6.7279,6.942,HR
5.7142,5.415,Engineering
5.3663,18.159,Marketing
9.5396,3.0808,Marketing
7.705,10.831,HR
5.0567,4.3308,HR
2.7674,2.5868,HR
6.5982,23.975,Marketing
7.3989,27.317,Marketing
7.958,9.4032,HR
8.7376,9.1139,Engineering
5.8813,2.6395,HR
7.7028,8.9385,HR
3.7579,10.984,Engineering
6.3563,28.285,Marketing
8.202,7.9389,HR
0.046342,12.043,HR
4.721,24.564,Marketing
2.877,16.12,Engineering
9.5652,27.828,Sales
8.6083,16.961,Engineering
2.0346,12.329,HR
8.0362,24.28,Sales
6.0965,26.084,Sales
8.3273,13.178,Engineering
0.086063,6.969,Marketing
9.1059,9.9829,HR
7.8365,12.099,Engineering
2.9226,25.174,Sales
2.1431,21.394,Sales
4.3164,10.997,Sales
9.6889,2.6569,HR
0.61548,7.9105,HR
2.6824,6.5662,Sales
2.9826,0.93517,HR
3.0246,5.3622,Sales
1.574,16.34,Sales
6.569,2.3063,HR
3.9494,0.71229,HR
3.156,9.4392,HR
0.9295,9.3202,HR
2.4814,1.0589,Marketing
1.8333,27.554,Engineering
2.1465,19.786,Marketing
8.6403,20.918,Engineering
2.7196,22.965,Sales
6.182,13.644,Engineering
3.1329,2.687,HR
0.18947,21.591,Marketing
6.6249,13.75,Engineering
4.8929,13.697,Sales
6.8928,5.5282,Engineering
7.3507,5.5599,Marketing
4.7794,4.7417,HR
1.3191,9.5856,Marketing
6.1187,11.024,HR
0.35915,12.903,HR
9.2857,18.897,Sales
7.8281,3.221,HR
2.3858,12.774,Sales
0.76526,10.804,Engineering
0.9714,11.484,HR
5.008,22.946,Sales
9.9571,17.511,Sales
6.1422,29.987,Sales
8.8525,13.654,HR
5.3279,4.9173,HR
1.3013,8.4207,Marketing
4.8949,20.89,Marketing
8.7456,9.0143,Marketing
8.3432,9.8245,HR
2.4133,9.2782,Marketing
4.3388,2.4615,Engineering
9.3665,12.08,HR
4.2985,19.344,Engineering
6.4411,15.086,Engineering
2.1168,0.68661,Engineering
1.0352,25.645,Engineering
9.6986,12.324,Engineering
8.9497,0.73177,Sales
0.78426,7.6623,HR
0.51491,12.799,Marketing
0.59568,29.869,Sales
9.8188,14.256,HR
7.1184,0.6537,Sales
3.2989,1.8232,Sales
2.2571,10.882,HR
2.0981,12.119,Engineering
7.2401,15.163,Sales
5.6805,0.44381,HR
4.6963,8.0056,HR
5.9015,28.399,Marketing
8.2424,10.736,Sales
3.5851,20.351,Engineering
9.6035,3.3848,Sales
5.9739,13.974,HR
1.7756,22.145,Engineering
0.095264,13.441,Engineering
9.8576,13.752,HR
5.5941,2.6999,Marketing
1.7706,21.562,Engineering
2.4804,0.28547,Sales
6.1359,12.592,Engineering
7.7879,23.199,Sales
7.2129,9.849,Marketing
8.7678,14.098,HR
6.5757,9.3532,Engineering
1.0977,10.964,HR
3.7033,11.617,HR
6.0855,26.398,Sales
3.7151,23.817,Sales
1.43,28.378,Marketing
8.9344,20.634,Sales
6.1377,25.321,Marketing
4.2358,13.438,HR
7.1161,28.188,Engineering
2.6276,16.206,Engineering
1.3771,27.184,Sales
9.9973,2.0755,Sales
5.0865,19.052,Sales
6.3831,13.84,Engineering
7.3721,5.9066,Engineering
2.4302,6.1322,Sales
8.1509,4.8428,HR
1.0778,1.4215,HR
4.8224,15.942,Marketing
0.61611,8.475,HR
9.4652,23.491,Sales
0.59468,0.17137,Engineering
0.1561,4.7964,Engineering
2.7248,28.162,Sales
1.4243,13.993,HR
9.1777,6.8502,Sales
5.04,2.4568,HR
1.3357,8.4965,Engineering
5.5282,20.588,Marketing
8.7571,23.894,Marketing
8.5464,19.127,Engineering
9.6157,9.521,HR
5.1946,7.895,Engineering
9.5642,19.568,Marketing
3.711,26.978,Engineering
2.1252,2.1861,Engineering
7.6331,24.682,Engineering
1.1405,0.73305,Marketing
1.7912,28.166,Marketing
7.2111,0.90028,Marketing
0.053504,28.631,Marketing
4.5901,13.051,Engineering
0.46936,1.4989,Sales
4.3268,9.4714,HR
1.8491,26.922,Marketing
1.9272,25.175,Marketing
0.50209,28.186,Marketing
7.7703,17.189,Engineering
2.02,13.941,Sales
7.7992,12.978,Sales
3.0965,7.5647,HR
7.0215,3.7109,HR
8.4403,23.844,Sales
