experience,salary,department
5.1618,17.583,Marketing
0.84887,17.157,Engineering
9.411,11.802,Marketing
4.3498,13.508,Sales
3.7281,25.5,Marketing
7.3616,3.8586,Sales
9.906,3.3103,HR
6.1641,20.385,Sales
4.4673,4.1514,HR
2.9103,18.462,Engineering
9.4353,16.762,Engineering
5.3648,27.522,Engineering
4.7332,28.489,Engineering
2.6643,23.683,HR
5.136,13.394,Engineering
7.2403,18.632,Engineering
5.5282,2.8486,Sales
3.445,0.47209,Sales
4.9121,17.163,Engineering
0.72146,22.258,HR
6.1264,16.486,HR
4.4303,5.299,Sales
8.6137,18.109,Engineering
6.6073,1.9104,HR
0.17866,23.382,Sales
9.4348,7.5017,Sales
2.8053,17.164,Sales
7.1666,13.386,Engineering
4.4584,27.245,Sales
9.2336,26.989,HR
4.6417,18.079,Engineering
2.0684,17.676,Engineering
9.3404,9.9085,Sales
2.2543,9.6228,Engineering
0.4325,0.058971,Marketing
7.9533,13.617,Marketing
3.6869,11.594,Sales
7.259,13.644,Sales
9.4805,15.812,Engineering
8.3897,22.496,Marketing
9.4693,11.396,HR
2.1109,17.509,Sales
1.0662,14.03,Sales
2.9504,6.471,HR
3.761,28.637,HR
7.3886,8.6769,HR
3.2063,18.839,Engineering
4.9106,8.6737,HR
7.9235,10.545,Marketing
7.0045,4.6019,Sales
9.5312,22.297,Sales
2.0985,6.4695,Engineering
4.8961,16.389,Sales
9.6063,15.109,Engineering
9.6497,16.739,HR
5.5993,18.178,Engineering
4.8898,16.771,Engineering
3.9575,16.044,Engineering
5.6509,22.832,Marketing
6.7743,0.48897,Marketing
7.3268,15.298,Engineering
8.1336,13.349,Marketing
9.1485,18.174,HR
6.1346,19.011,Sales
7.8545,9.0938,Marketing
9.5062,25.449,Engineering
0.33593,24.43,HR
1.6287,11.693,Marketing
9.1019,19.872,Sales
7.4027,22.031,HR
7.199,3.2346,HR
5.5033,4.1881,Sales
6.212,22.064,Marketing
0.81915,20.879,HR
2.8273,3.5839,Marketing
6.1757,3.4514,HR
4.1239,19.133,Marketing
3.4254,18.004,Marketing
7.5954,16.994,Engineering
3.3613,18.699,Engineering
7.7282,25.795,Marketing
1.723,17.91,Engineering
8.6292,17.182,Engineering
4.1284,0.47545,Marketing
3.932,6.9855,Engineering
3.3482,16.274,Engineering
8.9206,6.6321,HR
0.47838,16.278,Engineering
9.8531,10.11,Marketing
2.2151,7.8454,HR
1.7063,9.2801,HR
4.2454,16.331,HR
4.3478,28.422,HR
6.4864,22.063,Sales
0.81014,23.627,HR
2.7303,3.6675,Marketing
4.3636,19.161,Engineering
6.7756,26.912,HR
7.8088,13.948,Engineering
3.6257,6.5265,Marketing
1.5968,16.51,HR
6.7413,15.483,Sales
2.2623,10.831,Marketing
0.70744,1.6727,HR
4.1569,1.467,Marketing
0.13389,15.251,Marketing
3.8785,10.986,HR
3.5132,25.291,Marketing
6.3193,13.477,Sales
8.6247,28.885,HR
8.342,16.165,Engineering
7.9051,6.2203,Engineering
8.3827,1.487,HR
5.0962,16.893,Marketing
5.0061,25.787,HR
0.4187,16.655,Engineering
9.4988,0.2521,Marketing
6.4091,3.0102,Sales
4.7965,8.1643,Sales
6.1109,7.6123,Sales
5.9604,25.178,Marketing
7.4493,18.218,Engineering
6.9059,2.2877,Engineering
3.4683,13.265,HR
5.2583,23.478,Sales
5.1256,27.174,Engineering
8.3049,14.597,Marketing
3.5732,7.9063,Sales
6.1554,29.194,Sales
0.95242,16.148,Engineering
6.347,14.639,Engineering
9.179,17.784,HR
2.2987,17.856,Engineering
4.2811,4.0105,Marketing
9.3108,15.137,HR
9.9343,24.469,Engineering
4.7619,22.303,Marketing
2.0192,12.518,HR
7.5176,1.1377,HR
2.9383,5.1809,HR
1.9721,5.1567,HR
4.3733,16.135,HR
5.9485,10.458,Engineering
5.3074,1.396,Marketing
0.21399,22.853,Sales
1.5575,18.316,Engineering
1.3215,15.257,Marketing
0.12963,29.708,Sales
8.4771,4.9741,HR
4.782,11.369,Sales
6.6014,17.329,Engineering
9.2725,20.392,Sales
7.2665,7.411,Engineering
5.162,28.153,Engineering
6.8267,17.694,Engineering
2.6485,21.188,HR
8.9134,27.927,Sales
7.1641,18.12,Engineering
8.8432,7.8557,Sales
9.5975,15.46,Engineering
9.8166,16.441,Engineering
6.6009,1.2851,HR
1.3111,17.517,Engineering
3.276,29.807,HR
0.94662,23.347,Engineering
0.15961,7.8148,Marketing
0.092976,4.6688,HR
4.7401,2.7961,Marketing
0.98024,5.9969,Marketing
0.032227,5.8743,HR
2.9794,16.285,Engineering
9.2563,16.031,Engineering
3.1454,18.8,Engineering
6.197,16.434,HR
1.6474,12.729,Engineering
3.2254,29.575,Sales
4.7912,26.405,HR
5.909,16.972,Engineering
9.1166,17.543,Engineering
1.3376,11.36,Marketing
3.3716,17.273,Engineering
6.2609,6.6757,Marketing
9.1275,5.5328,Marketing
6.5409,17.237,HR
2.1306,25.838,Sales
9.4702,7.5873,Sales
2.2454,1.0792,HR
4.7399,12.218,HR
8.2523,16.996,Engineering
1.5024,6.5052,Marketing
0.77193,11.294,Sales
7.7467,11.244,HR
3.441,17.11,Engineering
2.8621,28.488,HR
4.1934,16.975,Marketing
2.6245,27.903,Sales
9.2928,1.9249,Marketing
5.5952,2.9008,Marketing
0.26051,9.7477,Marketing
7.1136,17.011,Engineering
1.9743,22.278,Marketing
8.2022,15.541,Engineering
4.2872,8.3352,Sales
3.6535,1.4478,Marketing
7.9923,29.275,Sales
0.64152,18.876,Sales
1.3654,1.319,Engineering
5.8923,21.822,Sales
9.7215,18.566,Sales
7.0375,15.031,Engineering
8.4206,8.2539,HR
7.0969,7.6428,HR
1.8127,10.234,HR
4.2931,1.9496,HR
3.2108,19.872,Marketing
9.6528,28.416,Sales
9.6538,20.549,HR
8.6005,12.948,Sales
6.9386,15.979,Engineering
0.44266,5.9656,HR
1.1183,4.6163,HR
5.4156,13.883,HR
8.8877,14.703,HR
1.5508,22.827,HR
5.5017,9.6613,Sales
0.70778,20.014,Marketing
4.943,16.104,Marketing
7.5745,10.37,Sales
4.9154,0.99882,HR
9.2651,17.737,Engineering
4.1722,16.674,Engineering
8.9583,3.3255,Marketing
9.0209,5.7542,Marketing
5.1482,21.289,HR
8.0668,17.398,Engineering
3.9711,17.666,Marketing
6.5647,15.473,Sales
0.19087,1.7046,Sales
4.4668,8.334,Marketing
4.2808,10.927,HR
0.86772,17.459,Sales
4.3701,1.1349,HR
1.0625,15.737,HR
0.26747,12.789,Marketing
8.1888,26.189,HR
2.7362,16.072,HR
4.6133,2.5175,HR
4.8771,15.867,Engineering
1.4162,18.002,Engineering
4.2973,11.76,Marketing
4.524,26.191,HR
8.1655,24.801,Marketing
9.7295,6.1663,HR
3.6513,24.568,Sales
9.9518,0.89665,HR
6.0615,11.19,Sales
6.742,27.197,Marketing
9.5068,18.676,Engineering
6.142,27.621,HR
4.8683,27.163,Marketing
0.63008,4.5432,Marketing
6.8498,17.893,Marketing
8.8835,23.44,Marketing
0.028977,16.273,Marketing
5.2801,16.667,Marketing
3.6805,21.971,Engineering
7.4768,16.049,Engineering
7.8045,21.231,Engineering
2.8643,17.188,Sales
3.6755,28.481,Sales
6.4741,15.131,Sales
1.0848,16.047,HR
9.4628,16.599,Engineering
1.5207,22.997,HR
8.3289,1.5348,Marketing
2.4096,16.042,Engineering
8.7802,1.3047,Engineering
7.1483,17.2,Engineering
7.6975,8.1556,Sales
5.0214,19.654,Marketing
5.0145,5.4458,Marketing
5.2247,8.6733,HR
8.3349,19.734,Sales
9.8944,27.183,Sales
4.709,7.0527,Marketing
7.4685,20.577,HR
9.5319,12.888,Marketing
2.1942,17.371,Engineering
2.1377,28.555,Marketing
3.3574,13.428,Marketing
4.7311,10.634,Marketing
2.2736,17.314,Engineering
3.4341,8.5012,Marketing
7.8992,28.723,Marketing
1.0489,11.409,Sales
5.3665,19.146,Sales
7.5982,14.594,Marketing
0.24112,17.512,Engineering
8.8422,23.988,HR
6.1858,24.715,Marketing
7.4187,16.526,Engineering
3.8231,23.223,Sales
0.40071,9.1729,Sales
3.7663,19.292,HR
1.6318,18.137,Sales
9.1088,25.657,HR
0.034011,10.212,HR
9.6659,14.838,Engineering
9.9893,20.045,Sales
8.3926,23.173,Marketing
4.0138,6.9945,Marketing
2.8032,4.7913,Engineering
3.1915,19.486,Marketing
9.6577,21.386,Sales
4.7193,13.322,Sales
4.4273,1.0185,Marketing
5.8665,16.371,Engineering
8.2049,28.349,HR
0.78328,3.8993,HR
9.4753,26.194,HR
2.8988,16.293,Engineering
1.7127,21.161,Sales
7.3793,29.391,Sales
9.5029,27.506,Sales
6.0045,25.683,HR
6.7616,27.461,Sales
4.6092,9.8671,Sales
5.6547,29.202,Sales
1.4232,21.463,Engineering
4.2334,29.857,Marketing
0.11944,15.85,Marketing
7.7326,24.534,Marketing
0.92177,17.002,Engineering
2.2536,16.993,Engineering
8.4627,29.279,Sales
7.1346,8.5204,Sales
9.5429,15.454,Engineering
0.16951,11.215,Engineering
6.6583,14.944,Engineering
8.9898,4.1571,HR
9.6736,15.061,HR
2.4419,26.737,Sales
7.671,1.0546,Marketing
7.5351,26.86,Marketing
7.2956,20.666,Sales
4.2885,17.548,Engineering
5.471,21.447,HR
1.358,17.657,Engineering
6.0892,25.06,HR
2.2605,7.8263,Marketing
0.71576,20.69,Engineering
1.1399,17.809,Engineering
6.0503,1.8549,Sales
4.9445,7.6844,Sales
7.6435,8.4564,Sales
8.0442,2.3949,Sales
7.0373,3.6399,Marketing
6.1874,12.436,HR
6.2939,22.139,Sales
2.4006,5.0149,Sales
0.024637,17.794,HR
8.4885,21.739,HR
5.9804,21.248,Sales
6.5565,22.076,Sales
9.6344,3.3929,HR
3.0966,18.455,Engineering
4.0468,20.541,HR
5.8783,16.172,Engineering
2.7577,22.978,Marketing
1.0146,12.903,Marketing
7.3092,17.997,Marketing
2.5079,10.642,HR
3.2222,6.7508,Sales
1.1774,17.767,Engineering
4.6836,22.254,Marketing
6.262,27.784,Sales
7.8682,27.78,Marketing
3.1814,16.268,Sales
8.01,21.309,Sales
5.6442,1.7002,Engineering
4.7131,15.702,Engineering
9.8114,17.968,Engineering
4.5321,20.07,Sales
3.9412,9.1311,Engineering
5.5968,1.3119,Marketing
5.9825,18.292,Engineering
9.029,18.776,Sales
2.0579,17.07,Marketing
8.2261,27.655,HR
3.4472,16.047,Marketing
7.0427,1.1651,Marketing
5.5611,2.981,Engineering
2.38,18.219,Sales
2.3695,23.274,Sales
7.407,20.561,HR
4.4642,1.674,HR
5.6971,25.67,HR
0.68712,10.95,HR
1.1363,25.971,Sales
7.722,1.9022,HR
0.33339,19.902,Engineering
8.1593,21.395,Marketing
4.7229,20.329,Engineering
1.8671,9.3233,Sales
6.8876,16.83,Engineering
3.2442,4.0304,Marketing
7.4852,5.5281,Sales
2.2523,20.062,Engineering
3.5013,19.514,Marketing
0.67827,19.907,Sales
6.9848,3.7069,HR
2.6348,24.556,Marketing
2.8898,20.307,Sales
1.5162,11.801,HR
2.4684,16.717,HR
7.5537,1.5782,HR
1.3114,16.577,Engineering
3.3447,20.013,Sales
8.0092,5.3786,Engineering
7.8688,20.35,HR
2.0216,23.91,HR
2.8788,19.473,HR
8.3174,18.263,Marketing
4.7079,24.699,Sales
5.1341,11.308,Sales
8.8117,18.323,Marketing
1.3161,10.74,Engineering
2.6048,13.149,Marketing
1.3669,20.881,HR
5.3652,22.419,Sales
4.4623,13.569,HR
0.97585,3.1741,HR
3.142,19.565,HR
3.9073,22.725,Engineering
5.8024,21.935,Sales
4.6231,1.7901,HR
7.7843,24.575,Sales
3.7257,11.5,HR
8.5769,20.106,Marketing
1.7737,8.6887,HR
9.9137,12.77,Engineering
0.79137,8.9219,Marketing
8.0361,25.061,Sales
2.3847,14.093,Sales
8.5167,27.39,Marketing
9.1325,8.0644,Marketing
7.5454,6.6972,Marketing
6.9552,16.398,Marketing
8.143,19.003,Sales
6.6216,29.076,Marketing
6.4846,26.9,Marketing
1.9806,23.434,Sales
5.5417,14.786,Engineering
7.5562,15.346,Engineering
2.1573,16.911,Engineering
9.041,16.294,Marketing
0.7518,17.921,Sales
8.5232,10.134,Sales
5.3894,21.064,HR
0.71033,0.51445,Sales
6.124,1.1024,Marketing
0.52036,19.417,Sales
3.391,8.9589,Marketing
1.4878,18.77,Marketing
0.78415,18.736,Sales
0.085411,19.646,HR
0.45863,8.5329,HR
2.6111,24.994,HR
2.8737,17.303,HR
5.5299,19.12,Sales
2.9375,11.409,HR
4.7489,3.7833,Sales
2.8566,17.879,Engineering
0.94446,19.375,Engineering
3.082,3.5345,Sales
7.0573,1.3408,Engineering
3.8152,24.81,Engineering
1.003,16.319,Marketing
3.2183,21.13,Marketing
3.634,10.182,HR
3.7508,28.077,Marketing
6.3756,25.828,HR
8.3968,26.086,Sales
5.2331,17.282,Sales
0.43028,16.365,Engineering
8.3461,13.888,Marketing
0.95832,24.393,HR
0.2303,23.296,Marketing
3.4592,9.4383,Marketing
7.4261,21.5,Sales
9.5625,6.5899,Sales
0.069481,22.92,HR
8.6322,24.668,HR
5.3196,25.867,HR
5.5114,23.746,HR
6.3314,4.1431,Engineering
7.7263,17.3,Sales
9.3855,8.4284,Sales
0.26013,7.7246,Marketing
8.0009,16.219,Engineering
9.7671,18.037,Sales
1.5162,13.905,HR
4.7274,22.835,HR
1.1001,20.979,HR
0.80826,14.91,Engineering
2.6085,17.162,Marketing
3.7097,16.89,Engineering
5.7093,16.018,Sales
9.3312,23.565,HR
6.6526,10.279,HR
5.2425,17.525,Engineering
2.6919,17.508,Engineering
9.2108,12.239,HR
2.1565,11.153,Sales
1.6356,7.8974,Marketing
0.82966,11.431,Marketing
6.964,28.236,Marketing
8.8875,6.2577,Sales
4.6162,3.0464,Marketing
4.1477,16.61,Engineering
0.79174,18.047,HR
0.27721,3.2838,HR
8.8309,10.417,Sales
6.2215,14.945,HR
4.0607,9.3723,HR
7.7821,25.881,Sales
3.7235,4.3699,Sales
2.3302,7.918,HR
6.3465,16.71,Engineering
5.3304,4.758,HR
0.18555,7.4724,Sales
1.8533,19.092,Engineering
8.9173,7.0807,Sales
8.1236,20.49,HR
2.6977,7.4638,Marketing
4.4309,17.457,Engineering
6.7156,27.718,Marketing
3.7617,16.751,Engineering
4.823,8.4583,Sales
9.7291,12.05,Sales
1.4248,29.066,Marketing
4.193,17.018,HR
1.8332,28.854,Sales
1.5545,18.524,Marketing
2.8851,25.39,HR
9.8038,27.528,Marketing
3.399,18.182,HR
3.8308,17.133,Engineering
0.96421,20.689,Marketing
8.1652,21.627,Sales
9.0661,11.025,HR
4.5857,29.44,HR
8.8334,9.7205,HR
7.3618,13.075,Marketing
6.1218,3.3592,Engineering
0.53093,14.312,Engineering
7.2152,7.0403,Sales
0.26929,9.3809,Sales
9.9532,18.895,Sales
5.2393,15.222,Engineering
0.73061,25.729,Sales
8.2366,17.153,Engineering
3.9375,17.442,Sales
5.6531,26.959,HR
9.8516,17.642,Engineering
4.189,16.307,Engineering
3.4511,0.30822,HR
8.186,22.692,Sales
2.5803,18.087,Engineering
9.8873,28.281,Marketing
6.7258,22.923,Sales
8.4861,6.569,Sales
8.5224,1.1291,HR
8.929,15.885,Engineering
1.2312,18.325,Engineering
4.4269,16.89,Engineering
2.0193,22.003,Marketing
3.9406,15.066,Engineering
3.1317,3.4268,Sales
1.7638,5.8233,Sales
3.3191,24.349,Marketing
6.2555,0.19527,Sales
0.44292,1.8976,Sales
6.7332,17.48,Engineering
0.016393,25.919,Engineering
4.9843,5.4968,Sales
4.0976,8.4874,Marketing
1.8168,14.048,Engineering
1.2931,9.7048,Marketing
4.6595,16.683,Engineering
1.7117,5.2979,Sales
9.1678,11.605,HR
2.3085,3.6526,Marketing
3.6191,16.47,Engineering
2.4168,4.3439,Marketing
9.5202,17.802,Engineering
7.6695,18.061,Sales
9.8305,14.256,Sales
3.2702,27.847,Sales
2.31,7.8294,Marketing
6.2704,14.188,Engineering
6.0823,19.626,Sales
7.5586,29.135,HR
0.9455,17.335,Engineering
3.0331,17.15,Engineering
1.767,18.234,Engineering
6.1513,24.299,HR
4.4432,29.463,Marketing
9.5563,1.2686,Engineering
9.9226,29.355,Marketing
4.6276,21.742,HR
6.377,28.111,Marketing
0.34774,5.2286,Marketing
9.5529,9.8868,Marketing
5.4004,2.7672,Marketing
0.30473,9.2947,Sales
5.9402,14.783,Marketing
3.599,19.92,Sales
3.0492,5.8943,HR
6.7287,29.913,HR
5.9328,16.947,Engineering
7.1268,28.216,HR
0.34644,23.67,Marketing
9.7012,16.65,Engineering
2.8372,21.904,Engineering
0.88082,16.977,Engineering
9.2112,26.568,HR
7.9341,0.0241,HR
1.2987,8.0244,Marketing
5.4411,2.0064,HR
9.8827,10.711,Sales
0.71466,14.66,Sales
5.6435,13.659,HR
9.6897,6.8425,HR
8.168,0.22169,Marketing
1.9436,9.6533,Marketing
0.34567,15.479,Sales
1.7589,12.299,Marketing
9.7616,17.172,Sales
6.7312,6.0771,HR
0.37444,12.873,HR
4.3857,23.933,Sales
1.5476,14.577,HR
4.1371,22.69,HR
6.0846,2.8239,HR
1.317,20.051,HR
4.5046,4.7507,Sales
4.0425,13.521,HR
5.5252,12.617,HR
3.0649,18.884,Engineering
4.5939,11.903,HR
7.0207,10.264,Sales
6.2587,24.047,HR
1.2716,2.6441,Sales
2.9669,25.612,HR
0.22851,4.1669,HR
3.9301,7.113,HR
9.6394,29.137,HR
9.417,26.995,HR
2.1565,23.005,HR
8.4286,18.683,Engineering
8.7995,28.394,Marketing
0.85654,22.33,HR
1.4102,18.984,Sales
5.3248,2.8352,HR
3.6612,9.4837,Sales
2.2082,18.637,Engineering
4.9741,8.1327,Marketing
2.5532,16.593,Engineering
7.0942,16.051,Engineering
3.2746,24.72,Marketing
9.4733,16.589,Engineering
0.23287,7.5947,Marketing
5.8967,29.222,HR
7.1895,6.6627,Marketing
9.4049,29.384,Sales
5.0598,24.24,Sales
3.4346,0.73215,Marketing
7.7608,6.2643,Sales
2.9242,24.68,HR
3.5073,15.104,Sales
9.002,11.871,HR
5.5181,14.78,Marketing
8.1307,20.761,Marketing
1.2453,16.269,HR
0.30844,27.19,Marketing
1.0279,23.209,HR
1.3716,19.857,Engineering
7.6869,14.093,Marketing
6.9465,16.581,HR
7.1081,25.118,Marketing
2.7614,16.163,Engineering
8.7672,15.867,Engineering
9.7707,2.1225,Sales
7.7552,19.824,Sales
4.1682,17.229,Engineering
7.6778,7.9364,Sales
9.1472,25.315,Marketing
5.7183,22.876,Marketing
8.4009,17.458,Marketing
6.815,11.523,Marketing
1.5607,23.395,HR
8.2019,18.302,Marketing
9.5228,12.88,Sales
2.2438,3.3201,Sales
1.9173,2.6265,Sales
6.1577,3.9265,Engineering
5.0961,23,Sales
5.8492,12.26,HR
4.1219,29.357,Marketing
0.42015,28.991,Sales
0.73876,14.597,HR
6.8029,20.171,Engineering
2.2066,17.065,Engineering
2.7219,2.6084,Sales
5.0006,17.424,Engineering
8.748,28.605,Sales
8.26,29.828,Marketing
5.6903,17.143,Marketing
5.4025,21.531,Marketing
2.7338,29.067,Sales
7.0521,4.1979,Sales
1.3465,8.3916,Marketing
0.36004,18.625,Marketing
3.9342,19.016,Marketing
1.1271,1.2298,Marketing
5.3743,7.8977,Sales
9.015,18.291,HR
5.3883,27.713,Marketing
3.6857,19.235,Engineering
6.9233,7.7233,Marketing
3.1845,11.303,Sales
8.4081,19.351,Sales
3.5624,18.493,Engineering
4.6142,24.726,Marketing
2.6339,28.054,HR
6.2638,24.331,HR
3.7003,22.585,HR
8.6119,15.878,Engineering
3.9369,3.8015,Sales
7.3267,8.6534,Marketing
7.2719,6.7312,Sales
9.7459,17.33,Engineering
9.2805,26.296,Marketing
1.5766,18.708,Marketing
1.5714,23.506,Sales
5.2712,6.7189,Engineering
2.4165,22.439,Marketing
0.39653,5.6203,Marketing
4.3225,26.662,HR
2.7182,1.1473,Marketing
6.8781,3.3421,Sales
3.2964,5.8478,Marketing
2.0619,23.51,Sales
0.02837,17.154,Sales
0.46899,16.276,Engineering
9.8908,9.582,HR
