month,humidity,season
2.44,15.643,Fall
0.11506,2.3821,Fall
5.3063,17.23,Fall
0.3307,11.961,Summer
4.7319,21.232,Spring
5.6256,17.636,Fall
0.92227,5.1765,Summer
8.8449,23.637,Fall
9.9343,18.05,Winter
9.1203,18.055,Summer
0.51225,3.8272,Winter
2.0854,16.359,Winter
9.7946,27.021,Spring
5.0812,9.5433,Summer
2.3531,18.918,Fall
7.0643,2.4157,Summer
4.5344,20.661,Summer
2.4591,28.169,Spring
0.71646,26.945,Winter
7.3241,24.825,Spring
9.9297,17.222,Winter
8.8644,4.6477,Fall
4.6353,16.923,Winter
1.1886,19.879,Winter
1.6615,25.872,Summer
4.415,4.8261,Spring
5.0139,4.957,Fall
1.1234,1.9224,Spring
3.2143,18.79,Winter
2.1774,18.992,Winter
7.5455,22.945,Spring
9.8869,8.3722,Winter
5.9875,23.68,Spring
2.4737,13.358,Summer
4.4712,29.748,Spring
5.8558,18.169,Summer
2.6089,10.921,Summer
3.4494,18.224,Winter
9.3926,18.437,Summer
7.1362,21.634,Spring
2.7277,24.925,Fall
2.282,12.851,Fall
7.485,17.958,Winter
2.3564,4.164,Fall
3.2758,13.515,Summer
8.9422,20.092,Spring
5.3261,21.583,Summer
0.61711,14.573,Fall
6.5732,18.013,Spring
5.0581,13.877,Summer
1.3184,27.552,Fall
2.8719,10.006,Summer
7.6789,22.367,Summer
9.4805,17.109,Winter
2.59,2.5466,Summer
6.5143,17.934,Spring
3.9266,9.267,Spring
2.9413,8.1995,Fall
2.2529,18.133,Winter
5.3597,11.025,Fall
1.4386,11.007,Summer
5.1918,3.8945,Spring
5.8026,14.717,Summer
2.286,1.4627,Fall
2.1084,5.4053,Summer
0.56595,6.3425,Spring
6.1005,23.672,Spring
6.9954,15.202,Spring
9.4536,26.232,Winter
0.052502,19.365,Winter
9.5633,3.4597,Spring
9.258,28.163,Fall
4.9355,9.8022,Winter
9.2882,7.4032,Summer
0.19455,17.029,Fall
7.5053,3.2782,Fall
0.70222,23.257,Fall
3.323,19.254,Winter
9.9653,19.152,Winter
9.6156,18.817,Winter
8.7968,5.1525,Summer
7.2672,20.381,Spring
7.1517,23.48,Fall
2.6625,28.617,Spring
7.8847,17.053,Winter
4.9092,11.338,Spring
4.6472,25.983,Fall
0.1101,16.846,Winter
4.3866,12.157,Fall
5.938,24.478,Fall
1.2863,28.252,Fall
8.2958,17.498,Spring
7.8935,17.233,Winter
6.9263,6.547,Spring
9.7975,29.507,Spring
1.9347,18.629,Winter
2.7122,12.093,Summer
7.332,8.3435,Summer
4.9006,15.035,Summer
4.886,5.6273,Spring
3.8807,20.063,Fall
4.9091,14.65,Spring
9.242,10.829,Spring
9.5073,9.1957,Fall
3.372,24.179,Spring
8.8063,29.163,Fall
0.011644,19.583,Winter
5.3189,17.366,Spring
0.4562,3.0882,Spring
2.3833,1.1693,Spring
9.7756,3.1385,Fall
0.79348,15.038,Summer
6.6215,21.107,Winter
2.0119,21.868,Fall
8.3946,7.4963,Fall
5.8578,10.248,Spring
2.2698,3.7848,Fall
1.8225,25.619,Fall
9.3432,19.466,Winter
8.0406,19.032,Summer
3.7715,13.127,Fall
0.87222,29.854,Fall
0.47138,19.302,Summer
9.158,4.9024,Fall
0.51201,22.443,Summer
6.4674,29.308,Summer
0.28103,12.521,Summer
3.4067,23.046,Fall
6.4805,23.202,Spring
7.8919,5.0427,Winter
0.94084,15.022,Summer
9.929,6.3019,Summer
4.2493,21.487,Winter
1.3867,15.294,Spring
0.84121,14.875,Fall
3.2018,11.837,Fall
4.9804,11.14,Fall
7.2536,22.616,Spring
0.16829,1.9261,Spring
2.8668,27.675,Summer
8.6763,24.648,Spring
5.9021,16.042,Winter
6.8756,17.954,Winter
5.9737,9.9107,Spring
6.8451,28.347,Fall
7.2021,20.286,Fall
0.78481,14.467,Fall
6.6915,5.6777,Fall
1.0577,28.789,Fall
2.4828,0.4129,Spring
9.3532,20.819,Spring
9.0797,4.0469,Spring
7.2752,28.837,Spring
3.9769,24.4,Summer
2.4159,12.593,Summer
3.803,17.63,Spring
2.3104,18.098,Winter
1.0163,5.9343,Spring
4.1983,18.859,Fall
7.3033,2.2802,Fall
2.9681,17.972,Winter
1.3046,16.281,Summer
3.2192,14.94,Summer
3.8557,12.747,Spring
3.6851,20.042,Winter
9.3895,8.3305,Summer
4.3594,10.31,Fall
3.9847,15.606,Summer
2.8801,20.449,Fall
8.2421,16.41,Fall
1.9595,16.829,Summer
9.1354,19.731,Summer
8.4725,15.912,Fall
0.25549,25.244,Summer
0.091519,11.086,Spring
7.6817,18.296,Winter
3.8494,25.286,Summer
8.7594,17.473,Summer
7.4075,11.296,Summer
3.2152,16.866,Spring
0.51141,27.076,Fall
1.3641,16.469,Winter
4.0874,5.3069,Spring
7.8657,20.729,Spring
2.9175,19.409,Summer
3.5714,5.9204,Fall
9.791,27.161,Fall
2.2872,16.666,Winter
4.0591,24.467,Fall
0.48348,10.679,Fall
7.5292,13.433,Summer
1.5575,11.363,Fall
5.4614,27.195,Fall
9.3326,6.3004,Summer
7.3208,17.441,Summer
5.5434,26.256,Summer
8.7393,18.684,Winter
1.1001,17.222,Winter
3.6606,13.997,Fall
4.5857,5.668,Summer
0.0025347,20.833,Fall
3.0873,18.813,Winter
9.5876,22.803,Summer
6.2942,21.352,Fall
6.7332,6.65,Fall
3.8852,13.629,Summer
1.5904,0.86634,Summer
6.4455,28.962,Fall
3.9713,26.856,Spring
1.8786,7.7511,Fall
8.1519,13.519,Spring
1.3531,24.694,Summer
3.1979,16.109,Winter
7.0401,17.457,Winter
3.2626,21.157,Spring
1.6447,21.026,Summer
9.1526,17.983,Winter
7.2393,27.945,Winter
9.1119,27.208,Spring
7.4318,2.9028,Spring
6.2734,16.526,Winter
8.1974,16.47,Winter
5.6757,21.911,Fall
8.3795,9.7488,Spring
2.0429,10.422,Summer
6.9137,25.508,Spring
0.02682,22.819,Summer
4.4531,17.158,Winter
5.8549,18.554,Winter
9.8927,28.909,Summer
1.7633,21.619,Spring
6.7099,10.242,Fall
2.1762,17.822,Winter
6.1477,4.0619,Spring
8.0383,18.885,Winter
9.966,27.542,Summer
9.7765,9.2576,Spring
4.8821,17.422,Spring
5.0165,29.571,Summer
6.9545,10.912,Spring
1.064,23.854,Fall
1.9528,17.025,Winter
9.8276,14.868,Summer
8.4878,19.481,Winter
1.646,1.808,Winter
7.9446,23.05,Summer
8.6784,3.6518,Summer
7.9925,16.155,Spring
3.2716,17.121,Summer
5.078,17.709,Fall
0.18075,8.2515,Summer
4.3462,4.6903,Summer
6.9689,7.9526,Fall
9.4776,19.85,Summer
1.6729,17.112,Winter
4.4169,10.906,Spring
2.0399,6.8392,Fall
9.2296,16.74,Winter
8.1293,28.918,Winter
5.8979,2.1848,Summer
6.7068,29.091,Fall
1.1406,11.362,Summer
2.9666,15.378,Fall
0.671,7.8979,Spring
9.4665,26.21,Spring
7.8836,5.1007,Spring
7.777,4.9523,Summer
6.2425,6.6418,Summer
1.7555,28.622,Summer
2.1075,12.328,Winter
6.8308,16.312,Summer
7.396,20.934,Fall
6.7562,4.1084,Spring
9.2188,20.094,Winter
3.2588,18.365,Winter
8.5544,8.0559,Fall
4.2843,20.352,Spring
9.7075,2.198,Fall
7.646,12.519,Summer
6.2802,18.355,Winter
7.8916,28.094,Summer
0.47057,18.812,Fall
5.8595,18.972,Fall
2.5428,17.283,Winter
7.9992,13.56,Spring
9.1169,15.322,Winter
5.9911,28.022,Summer
8.6632,11.721,Winter
1.8201,4.7246,Winter
3.4051,14.798,Fall
1.8779,7.9701,Fall
9.5266,17.955,Winter
8.9591,6.7543,Summer
7.2542,1.8901,Fall
4.3634,4.9513,Spring
6.1872,5.1282,Summer
1.0906,18.095,Winter
5.5986,5.8225,Fall
3.1223,4.7376,Summer
9.1109,16.485,Winter
1.0847,16.316,Winter
2.0873,4.4565,Fall
4.4408,2.7215,Winter
0.75598,19.541,Winter
6.8516,19.246,Spring
3.7273,11.625,Summer
7.0409,9.5803,Spring
8.9131,18.02,Winter
7.0465,6.4542,Fall
2.0661,19.009,Winter
5.3018,16.772,Spring
0.73105,2.9266,Fall
8.8828,17.529,Winter
3.0231,21.218,Spring
2.7163,21.216,Fall
6.8742,22.419,Spring
1.2938,12.009,Fall
4.3169,16.855,Winter
9.8147,24.996,Fall
0.43455,16.72,Summer
9.0779,18.208,Fall
7.5441,11.29,Summer
8.0399,29.85,Spring
3.3458,17.663,Spring
8.0161,9.308,Winter
9.0961,7.1001,Summer
8.7778,9.3452,Fall
1.5616,15.177,Fall
8.3355,29.563,Summer
1.3848,23.451,Spring
7.9321,22.248,Fall
3.7237,3.4158,Spring
0.16138,16.621,Winter
6.4945,22.295,Fall
5.9689,19.512,Spring
1.863,19.629,Winter
3.9392,26.595,Spring
0.3998,16.861,Winter
0.10317,6.4612,Summer
9.9025,25.282,Spring
4.7652,16.79,Winter
0.27777,18.122,Winter
7.7791,29.083,Winter
7.6364,29.949,Summer
8.2166,11.282,Spring
7.0501,9.5314,Summer
1.0041,10.981,Winter
0.38092,27.535,Fall
7.6853,10.057,Fall
0.28068,29.683,Fall
7.9967,26.774,Spring
4.3376,27.382,Summer
7.1036,8.7095,Spring
9.1893,26.651,Fall
2.5466,15.459,Spring
4.4198,18.262,Winter
3.6231,21.176,Spring
4.4555,25.319,Spring
7.138,20.373,Fall
9.2976,9.28,Summer
2.6786,10.549,Summer
1.0685,18.903,Winter
1.4289,21.412,Spring
1.0008,19.244,Winter
4.9604,25.717,Spring
6.9017,14.866,Fall
1.2551,19.065,Winter
2.0193,25.602,Winter
6.755,20.525,Summer
6.2043,14.741,Summer
8.852,14.885,Fall
4.6471,4.6781,Fall
5.0473,2.2173,Fall
0.042834,24.383,Fall
4.8269,11.693,Spring
3.6364,18.459,Fall
3.6446,15.874,Fall
1.2756,19.387,Winter
8.1229,9.81,Spring
0.67612,19.738,Summer
5.3996,19.819,Fall
2.204,5.7587,Summer
3.6567,18.959,Fall
0.058725,17.308,Summer
1.249,17.208,Summer
0.54605,1.9862,Fall
9.7266,17.311,Winter
7.6174,15.855,Fall
8.5759,29.258,Summer
7.7391,1.1976,Spring
6.1738,11.351,Winter
6.8915,23.549,Summer
7.2907,26.599,Fall
5.0554,24.711,Summer
3.5786,18.898,Fall
5.4365,8.7823,Summer
2.3058,17.208,Winter
1.3572,5.5122,Spring
9.6245,11.502,Fall
2.8149,23.487,Summer
8.0697,17.294,Winter
0.070888,9.6817,Summer
8.2357,27.095,Summer
5.5313,26.125,Winter
0.75214,25.315,Fall
9.6907,16.628,Summer
4.4486,26.193,Summer
1.3782,10.461,Fall
7.3882,26.442,Spring
7.8727,12.144,Fall
2.8265,23.182,Summer
5.8691,19.942,Winter
2.7606,24.401,Fall
0.011458,19.324,Summer
6.2513,16.141,Winter
4.4466,13.147,Fall
4.8295,18.685,Winter
8.0447,18.869,Winter
6.8001,26.289,Winter
1.3911,29.749,Summer
0.71812,28.022,Spring
9.1884,18.18,Winter
4.6571,22.531,Summer
4.3041,11.878,Fall
7.3797,8.5519,Summer
5.9836,21.461,Spring
4.19,28.002,Fall
4.2614,25.117,Fall
7.4396,18.696,Winter
2.77,12.427,Spring
9.1167,1.1825,Summer
1.5145,18.385,Winter
0.27599,17.215,Winter
6.0275,0.73408,Spring
3.9529,23.38,Fall
0.1758,23.924,Fall
6.3678,7.2826,Winter
0.26712,5.5058,Summer
6.6665,23.463,Fall
3.3717,6.2098,Summer
8.3742,9.9111,Summer
8.0839,9.9388,Summer
2.6425,3.5519,Summer
7.7071,8.2038,Summer
2.1479,4.6869,Fall
9.6125,24.753,Fall
7.6661,6.92,Spring
6.5514,0.65201,Fall
6.1223,13.215,Winter
3.5114,28.205,Winter
4.3443,17.286,Winter
3.4798,18.236,Spring
1.8953,8.4262,Spring
3.6594,19.739,Winter
6.1473,13.851,Spring
3.5725,24.399,Fall
5.8067,1.339,Winter
0.44011,23.313,Fall
8.0854,7.2304,Fall
5.4228,28.609,Spring
2.3971,23.054,Spring
8.2827,16.418,Winter
7.3602,19.742,Winter
4.1311,1.6313,Spring
8.0778,11.36,Winter
2.9647,23.464,Fall
2.8449,11.574,Summer
8.6469,15.416,Winter
7.6859,15.34,Fall
1.9804,10.535,Summer
7.3975,2.6638,Spring
4.2052,23.966,Fall
0.32324,18.678,Winter
6.448,14.782,Fall
4.4545,13.2,Summer
2.2085,29.647,Spring
8.4518,0.26862,Summer
8.1341,15.029,Winter
3.558,9.7483,Summer
6.778,8.404,Fall
8.4673,4.8193,Fall
7.1419,13.194,Winter
1.2685,18.221,Winter
5.8963,4.0717,Winter
8.4023,25.294,Spring
8.8724,17.158,Winter
1.4106,22.364,Spring
9.6326,15.944,Winter
5.3454,17.99,Winter
6.4964,1.617,Spring
6.4882,7.8316,Spring
6.1143,11.836,Spring
2.9241,18.237,Winter
5.8322,21.886,Summer
9.4864,1.5816,Summer
6.6332,5.1244,Spring
9.6417,7.175,Spring
