experience,salary,department
7.2113,3.2821,Sales
3.8052,3.9862,Marketing
1.1831,26.69,Engineering
2.1999,14.025,Sales
5.2698,8.5544,Sales
4.7342,2.6416,Marketing
4.6422,24.145,HR
2.8414,12.466,Sales
2.8419,17.865,Engineering
2.3663,14.528,HR
9.8121,5.6348,Marketing
7.7534,19.113,Sales
3.247,12.455,Engineering
3.9808,24.394,HR
8.5085,27.174,Marketing
9.4327,12.931,Engineering
9.4214,7.0636,Sales
6.6733,5.8019,Sales
3.6104,11.746,Sales
7.2076,7.8957,Marketing
0.92051,26.565,Engineering
5.292,20.273,HR
5.7021,14.229,HR
0.46005,24.415,HR
3.3036,19.146,HR
9.3867,17.691,Sales
1.3336,6.4002,Engineering
2.3427,19.673,Sales
7.7131,23.727,Marketing
7.676,19.537,Sales
0.74433,11.652,Sales
2.2907,7.8317,HR
1.9376,4.994,HR
0.908,15.854,Engineering
0.61112,20.616,HR
3.9807,1.7448,HR
2.3273,20.229,HR
8.6182,7.8734,Marketing
5.4102,5.2446,HR
0.10493,16.236,Sales
1.4805,4.8197,HR
6.6745,13.342,HR
2.8864,7.4204,Sales
7.6871,26.607,Marketing
0.01219,3.6008,Sales
4.9097,4.876,Sales
6.1791,5.207,Sales
8.9216,13.548,Engineering
0.40365,2.7051,HR
3.4503,4.924,Engineering
1.4198,14.299,Sales
9.0761,27.054,Marketing
2.2764,20.513,HR
6.9637,24.294,Engineering
2.2853,0.5535,Engineering
3.6009,22.91,HR
8.7367,7.0615,HR
0.16285,2.1217,HR
6.3321,20.32,HR
4.9788,11.811,Sales
4.8981,0.21679,Sales
8.0688,8.5446,Engineering
2.5777,8.0305,Marketing
1.9767,13.105,HR
9.6731,22.661,Marketing
0.061478,0.66105,Marketing
1.8626,13.861,Sales
0.74642,23.171,Marketing
8.7569,18.547,Engineering
9.1808,8.0072,Engineering
2.961,14.245,HR
4.8297,19.382,HR
4.8612,6.318,Marketing
2.8796,14.283,Sales
0.75752,4.0402,Marketing
7.3398,26.244,Engineering
9.3093,19.357,Sales
0.47815,21.156,Marketing
4.3055,19.624,Sales
1.7712,13.646,Sales
5.6705,29.76,HR
5.2558,10.76,Marketing
9.0745,8.8102,HR
5.1073,10.394,Engineering
3.1582,24.346,Engineering
4.7411,16.964,HR
1.7254,5.6044,Engineering
6.2364,15.236,Engineering
2.5666,11.791,HR
2.3506,26.018,Engineering
3.5093,12.584,HR
7.5965,22.082,Sales
9.0407,15.67,Engineering
4.9335,12.462,Engineering
1.8124,1.2453,Sales
1.3628,5.3489,Sales
6.4872,23.813,Engineering
2.0867,6.2107,Sales
7.2031,21.216,Engineering
8.9179,21.28,Sales
0.2444,8.8184,Engineering
4.4778,22.699,Engineering
1.3162,6.0056,Marketing
7.0203,12.197,Sales
0.38157,6.002,Sales
1.4439,0.86152,Marketing
3.9264,4.5458,HR
3.592,3.5576,HR
4.3764,28.946,Engineering
0.88301,9.2954,Engineering
4.9048,6.8449,Sales
9.4654,14.674,HR
4.2947,14.254,HR
4.8751,17.409,Sales
4.2864,6.9442,HR
4.9289,7.6305,Marketing
1.206,12.602,Sales
6.5362,5.3236,HR
2.6645,25.412,Marketing
0.60928,13.725,Sales
2.8382,5.1376,HR
9.314,28.653,Engineering
8.804,22.317,HR
5.8862,6.2862,Sales
1.6451,10.038,HR
0.81982,17.489,HR
7.6509,8.6109,HR
6.5087,0.097766,Marketing
9.26,8.3543,HR
8.9812,24.766,Marketing
6.3416,21.579,Sales
2.8046,2.2084,HR
6.9121,7.6158,Engineering
0.094621,17.903,HR
3.9569,14.715,Sales
7.5502,0.72214,Sales
1.2117,24.309,HR
7.3847,14.052,HR
5.5835,15.458,HR
1.9097,24.28,Engineering
8.2465,15.525,Sales
9.5686,28.399,HR
0.071671,21.851,HR
8.1448,24.857,HR
5.2763,15.881,HR
2.8476,10.151,HR
8.3517,22.772,HR
2.7824,29.517,Engineering
2.9303,1.0702,HR
7.0101,27.578,Marketing
7.7759,4.202,Engineering
5.8705,26.701,HR
6.2516,9.7382,Engineering
6.3276,14.346,Marketing
9.9989,0.68249,Sales
2.0082,12.298,Marketing
8.6788,9.523,HR
7.614,24.714,Engineering
9.7413,1.4207,Marketing
8.7562,0.61656,HR
0.47298,15.775,Sales
9.3976,8.3468,Marketing
0.94139,3.3318,Engineering
6.2766,29.644,HR
2.1069,10.896,Sales
3.6045,11.48,HR
6.3065,9.7089,Sales
4.9323,14.162,HR
4.3999,17.829,Sales
0.65629,2.1114,Sales
8.9206,18.245,Engineering
9.4653,5.1679,Marketing
6.5219,5.4398,Sales
5.3976,7.5443,HR
3.5109,29.468,Marketing
3.4818,24.294,Marketing
1.9576,6.72,HR
0.92806,27.029,HR
5.6004,9.6948,Engineering
3.7121,23.092,HR
9.2094,16.113,Marketing
3.9247,11.012,Marketing
6.3665,27.314,HR
9.3974,20.39,HR
0.091646,10.322,Marketing
7.0667,1.0283,HR
2.8021,29.794,Engineering
1.3172,13.677,Sales
0.64068,15.302,Engineering
0.00070806,23.955,Marketing
5.9326,5.0361,Marketing
5.3633,5.0257,Sales
5.6769,2.1528,Marketing
8.1153,9.8244,Sales
5.8223,24.583,HR
8.2373,4.2964,Engineering
0.34989,5.1374,Engineering
0.070288,10.461,HR
9.7331,4.9812,Engineering
0.51055,6.6242,Engineering
6.4265,9.2049,Marketing
9.0831,10.133,Sales
2.2834,11.333,Engineering
7.2313,18.029,Marketing
9.9718,11.676,Sales
6.8905,21.182,Engineering
9.1137,25.702,Marketing
0.55022,8.1601,Engineering
6.3815,14.592,Engineering
5.4597,17.952,Engineering
8.0647,0.021771,Engineering
7.8964,23.228,Engineering
1.9171,18.472,Marketing
3.0772,19.044,Marketing
2.9711,21.088,Sales
7.5254,25.702,HR
