month,humidity,season
1.5016,21.311,Fall
4.8944,2.3313,Spring
5.9769,5.3503,Spring
8.1181,14.257,Fall
4.072,23.452,Summer
7.2678,19.525,Fall
5.9227,23.034,Summer
4.9416,24.988,Fall
0.94242,19.1,Winter
5.4036,21.23,Winter
8.9804,25.762,Fall
2.2923,22.07,Fall
8.5496,12.193,Summer
3.1579,22.367,Winter
4.8471,22.797,Winter
5.4246,16.994,Spring
0.28605,17.929,Spring
2.5288,9.1695,Winter
8.942,3.9789,Fall
8.5765,23.414,Summer
3.8618,17.937,Winter
2.686,14.721,Spring
2.9648,14.139,Winter
8.7868,27.6,Fall
2.0314,27.345,Summer
3.0645,16.347,Winter
7.3514,11.25,Summer
8.7675,7.4028,Winter
3.2136,19.586,Fall
1.0906,3.764,Fall
1.4542,10.72,Spring
0.451,15.128,Spring
5.0599,11.256,Fall
9.6248,2.9554,Summer
3.929,19.961,Spring
5.2804,17.798,Fall
1.8335,13.341,Summer
0.07323,8.5155,Fall
3.9671,11.808,Fall
0.40868,1.3876,Fall
2.5763,13.477,Winter
7.7797,11.689,Winter
3.1261,21.256,Spring
7.1578,7.4954,Fall
1.2855,25.904,Summer
5.0436,0.25658,Summer
6.3621,7.0604,Spring
6.0993,6.9423,Summer
9.7664,13.133,Spring
2.275,29.533,Winter
8.1263,5.0292,Spring
1.9148,26.951,Winter
1.6474,8.5463,Winter
1.2037,7.217,Fall
5.9394,12.829,Summer
3.9643,20.215,Winter
1.5811,9.1765,Spring
3.9764,2.6177,Fall
2.1893,11.151,Fall
0.66132,21.408,Summer
8.5578,1.634,Summer
4.5522,21.178,Spring
7.877,12.249,Summer
9.289,9.2171,Fall
2.7506,16.553,Spring
8.7101,4.3591,Summer
8.4516,11.574,Fall
8.7889,1.5808,Summer
2.6778,25.963,Winter
7.1609,18.483,Summer
6.7931,16.331,Summer
2.7974,3.565,Spring
0.53537,10.452,Spring
9.7904,16.306,Winter
0.42665,3.4781,Summer
8.322,2.2033,Fall
2.644,10.835,Summer
2.1762,4.5719,Winter
7.1757,23.135,Fall
2.3617,16.09,Fall
4.5963,11.544,Winter
5.9821,18.286,Spring
9.7329,9.3242,Summer
9.8904,5.2419,Spring
7.8469,9.1303,Winter
9.9583,1.7278,Winter
0.72566,21.15,Fall
1.1694,24.292,Summer
9.0246,1.4098,Summer
7.7089,8.3515,Summer
7.0808,5.671,Fall
0.57812,28.995,Winter
6.7956,23.262,Summer
6.3918,24.644,Fall
9.7849,26.183,Fall
0.31242,10.882,Spring
8.9918,11.966,Summer
7.2643,6.6146,Fall
6.3411,28.975,Summer
7.5262,11.421,Fall
8.2769,0.76354,Fall
6.4261,23.684,Winter
6.8986,23.261,Winter
0.35359,8.1758,Spring
1.785,9.8465,Spring
9.072,25.785,Winter
0.25488,27.191,Winter
2.6315,5.875,Spring
5.1723,4.5886,Winter
8.7069,1.5242,Summer
9.0394,23.333,Winter
2.2603,10.588,Spring
7.1148,26.928,Winter
7.3014,0.47055,Spring
7.0756,11.016,Spring
0.65335,28.336,Summer
0.70802,20.668,Summer
5.3966,9.3854,Winter
2.8623,7.4762,Fall
3.887,12.894,Summer
5.6285,1.7043,Spring
5.2969,7.4408,Summer
7.1033,3.7821,Winter
7.0035,8.318,Fall
2.7072,27.503,Summer
4.1664,6.8673,Fall
9.1993,23.522,Fall
6.8608,11.698,Summer
1.7756,11.688,Summer
8.5688,6.1586,Spring
6.0015,21.961,Fall
2.0297,12.398,Spring
7.6407,5.8495,Spring
3.9556,17.321,Fall
5.7726,22.176,Fall
4.842,28.534,Summer
9.0371,12.595,Spring
6.1736,11.096,Spring
4.3478,20.669,Winter
8.4487,15.464,Spring
4.6468,24.977,Winter
1.7361,11.783,Fall
7.2177,20.478,Spring
9.7497,1.5275,Spring
2.7628,17.528,Summer
8.6631,28.179,Fall
3.3354,11.806,Winter
1.4144,10.212,Fall
4.2654,19.533,Spring
8.5353,21.056,Summer
2.4081,10.277,Fall
9.4948,6.8197,Spring
6.8045,27.486,Fall
2.7731,6.3218,Winter
7.9779,29.116,Winter
1.095,19.46,Summer
4.3058,5.2466,Summer
5.1694,6.6214,Summer
4.638,18.179,Spring
0.51319,21.709,Winter
8.4471,8.174,Summer
9.0811,20.239,Winter
3.2582,11.846,Fall
4.345,22.633,Winter
7.4383,12.294,Fall
3.3261,0.85202,Summer
6.9312,0.81296,Winter
8.7422,3.2808,Spring
8.6846,14.203,Fall
8.546,14.948,Fall
9.3711,2.6761,Spring
3.1138,1.4028,Summer
5.5438,15.695,Fall
5.2188,1.7366,Summer
8.8856,10.699,Fall
6.2335,25.4,Winter
1.9377,20.686,Winter
7.6452,0.93866,Spring
2.7808,14.186,Summer
2.0673,2.2541,Fall
7.1552,10.79,Spring
2.6259,1.6943,Winter
5.7272,13.719,Winter
8.2499,7.3508,Winter
4.5067,19.796,Fall
4.8419,16.974,Spring
5.1062,19.445,Summer
0.35875,6.7864,Summer
0.75261,17.063,Fall
6.7157,14.98,Spring
0.36028,3.4352,Winter
8.0694,5.4037,Fall
0.38765,20.579,Winter
2.7259,18.677,Summer
3.0109,9.7278,Fall
2.1803,0.85785,Winter
3.9389,10.912,Spring
2.165,28.971,Summer
9.7602,8.1981,Summer
6.0951,4.9315,Fall
9.0999,28.991,Summer
0.84316,3.7365,Fall
5.9102,17.918,Spring
5.9253,29.693,Fall
5.8807,27.68,Winter
6.588,11.566,Winter
1.3658,16.098,Winter
4.1111,11.876,Spring
2.2351,9.2051,Winter
2.2,9.1527,Winter
3.8588,24.753,Fall
1.7688,4.0211,Summer
7.08,2.0999,Fall
7.7136,6.0976,Spring
2.0573,22.904,Winter
2.1014,1.5906,Spring
1.7532,12.479,Winter
8.9997,6.932,Spring
6.882,27.973,Winter
3.5949,29.68,Winter
1.154,19.248,Summer
2.2824,15.248,Fall
7.4856,22.716,Summer
9.5971,3.3867,Fall
9.1935,2.0476,Spring
6.5981,20.195,Fall
3.2657,8.0844,Fall
8.3732,6.4407,Fall
3.7941,15.053,Fall
4.7326,0.3364,Spring
7.5192,29.923,Summer
1.5655,25.359,Winter
6.4431,5.3009,Spring
0.54883,6.9714,Winter
7.9777,2.3984,Fall
4.408,23.898,Summer
8.1463,13.999,Winter
5.5888,13.69,Summer
2.9966,7.9399,Winter
1.3693,3.5155,Summer
7.9569,16.994,Fall
5.129,23.47,Winter
4.6263,13.376,Summer
9.9573,24.867,Summer
7.1358,14.816,Winter
7.7134,2.8288,Fall
6.849,15.85,Winter
6.8932,0.16555,Fall
9.96,14.266,Spring
0.95187,14.503,Winter
1.1025,10.326,Winter
5.6081,18.725,Spring
7.7917,12.705,Summer
2.137,29.178,Summer
5.8691,13.679,Spring
1.1598,3.0212,Winter
9.9133,15.486,Winter
4.874,12.48,Fall
4.5745,1.6258,Spring
8.0726,9.9879,Summer
7.0444,24.13,Fall
2.4412,17.556,Winter
7.6038,11.662,Spring
9.2329,11.06,Winter
8.9297,20.207,Fall
9.3971,20.076,Fall
3.7598,10.635,Spring
0.2996,16.565,Spring
7.2945,19.212,Spring
1.9617,1.421,Spring
3.8306,14.676,Winter
9.0132,17.561,Winter
1.8725,28.056,Fall
0.39212,10.427,Winter
0.29723,29.327,Summer
1.5564,9.1374,Winter
7.6688,10.004,Spring
4.7003,20.047,Winter
7.6266,11.184,Spring
2.3413,28.008,Fall
8.9236,5.6766,Fall
1.3577,0.98205,Spring
9.1293,2.4053,Summer
3.1961,26.435,Fall
2.465,5.1794,Summer
3.0454,8.9383,Winter
8.2788,3.6882,Fall
4.4678,15.77,Summer
8.8188,12.135,Fall
6.1535,3.3552,Summer
8.8281,7.4234,Summer
2.8441,0.46667,Summer
2.1618,19.227,Winter
8.431,9.4962,Fall
3.3289,8.5439,Winter
3.9259,25.318,Summer
5.7406,17.816,Spring
8.2607,10.644,Fall
6.7721,27.706,Fall
8.7429,15.516,Fall
2.6706,5.2425,Spring
5.7836,1.3823,Spring
0.61814,19.175,Spring
1.6507,6.7994,Spring
1.0189,15.34,Spring
9.9253,4.2711,Winter
5.1097,18.505,Fall
7.7657,7.2108,Fall
5.6002,13.558,Summer
6.9537,4.0295,Fall
1.9999,14.941,Winter
6.5412,6.5777,Fall
8.02,13.153,Fall
4.654,0.64242,Summer
7.9317,22.906,Winter
7.7231,3.0163,Spring
0.021316,5.1224,Winter
8.6499,20.098,Winter
7.6281,28.855,Winter
1.2695,27.472,Fall
3.6266,6.2279,Summer
3.5787,9.2491,Spring
4.5521,6.6491,Summer
9.8744,10.719,Spring
2.4949,11.267,Summer
7.1746,12.713,Summer
0.99481,13.955,Spring
4.2282,8.5849,Spring
5.3144,17.743,Fall
9.9747,13.249,Summer
6.8917,12.649,Fall
2.5028,8.7831,Summer
0.64679,12.734,Spring
0.78043,14.663,Winter
9.4717,13.41,Winter
6.2787,23.325,Fall
1.6559,3.7267,Fall
0.64286,25.581,Fall
2.8855,4.7643,Fall
2.5386,21.021,Fall
7.1386,23.742,Summer
0.4778,7.4937,Spring
3.4656,26.731,Summer
3.0902,5.7064,Spring
9.8381,8.88,Spring
1.2192,24.647,Fall
1.7132,25.794,Summer
7.4098,9.0574,Winter
0.16041,13.285,Spring
5.645,9.4789,Summer
9.5201,11.974,Winter
0.61603,17.087,Summer
7.0573,24.183,Fall
2.7625,22.426,Fall
1.2622,1.0663,Summer
9.4132,28.071,Summer
6.2437,11.203,Fall
6.8663,13.831,Winter
6.6626,17.679,Fall
0.39924,17.452,Summer
3.6221,14.873,Fall
7.3853,27.624,Winter
4.405,16.36,Winter
6.6042,9.2316,Fall
6.6861,25.312,Winter
8.5641,0.010413,Fall
2.6438,13.629,Summer
5.5512,6.1831,Winter
7.6842,9.2882,Summer
1.5551,4.4661,Spring
4.039,20.503,Fall
1.5586,7.096,Spring
9.9649,23.46,Winter
1.8096,15.579,Winter
1.8987,20.938,Winter
6.4458,10.289,Fall
8.8733,23.472,Summer
9.106,5.2949,Fall
4.1817,1.5019,Fall
8.8357,11.705,Spring
1.4673,3.8393,Summer
1.1369,16.218,Fall
8.191,0.60944,Spring
4.9754,13.418,Spring
1.3117,28.018,Fall
6.9933,3.3912,Winter
3.5957,17.541,Fall
4.928,17.313,Winter
2.9032,23.322,Summer
3.3887,25.214,Winter
7.0536,14.391,Summer
3.7444,9.0091,Winter
1.3218,10.766,Spring
6.5407,12.114,Summer
4.5508,4.1943,Summer
6.8984,6.3682,Summer
6.1392,11.758,Spring
9.8939,9.4038,Spring
0.47553,29.241,Summer
6.4791,22.281,Summer
8.351,0.81561,Winter
5.9606,13.532,Summer
9.5327,5.1023,Spring
5.0679,9.4412,Fall
4.1928,14.319,Spring
5.1524,24.131,Fall
6.574,17.412,Winter
9.5747,11.051,Spring
0.47522,25.085,Fall
0.83036,19.137,Summer
5.0627,7.7754,Spring
4.9416,20.169,Summer
3.0661,8.471,Summer
7.5949,3.3901,Fall
3.8665,3.6586,Spring
2.3434,16.594,Winter
2.7304,8.8103,Fall
8.9604,11.541,Summer
5.3723,16.562,Spring
0.46884,18.946,Spring
7.813,9.9057,Winter
3.4458,11.198,Fall
1.4941,0.50829,Winter
3.5186,6.6016,Spring
2.7379,28.3,Summer
7.3856,28.167,Summer
4.5739,1.6891,Summer
8.2298,16.866,Spring
1.389,7.0807,Fall
0.76622,11.284,Fall
2.4563,5.4254,Spring
5.5085,14.242,Winter
8.5292,5.1182,Winter
7.4002,4.5234,Spring
4.8707,15.929,Winter
0.35901,20.807,Winter
2.5368,21.101,Summer
4.6949,27.723,Winter
6.9874,15.836,Summer
3.2783,15.821,Fall
2.6125,23.676,Fall
2.8505,23.36,Summer
8.1929,8.1238,Winter
5.9489,29.989,Fall
1.1096,14.112,Summer
4.4154,3.8374,Spring
7.7986,11.848,Spring
5.249,4.6968,Spring
7.5629,6.6949,Winter
2.4555,19.832,Winter
0.15632,21.083,Winter
7.9363,18.638,Fall
7.2548,3.4753,Spring
4.7733,11.838,Winter
1.7795,21,Spring
0.65177,18.084,Summer
7.8688,8.0485,Spring
4.7546,16.393,Spring
0.92142,1.9421,Spring
8.5647,13.622,Winter
1.5629,22.799,Winter
1.9119,4.5412,Winter
2.384,7.4258,Spring
3.9839,27.778,Winter
5.0715,20.167,Summer
7.4561,0.13378,Summer
2.8316,20.537,Winter
1.556,12.75,Winter
8.2696,23.223,Fall
7.9817,6.4406,Spring
1.8133,1.8815,Fall
7.6692,20.332,Spring
4.7134,9.2177,Winter
0.32001,5.409,Fall
1.3775,0.39889,Winter
9.7277,28.514,Winter
2.6236,29.527,Fall
2.03,20.65,Spring
2.4367,16.223,Fall
3.291,9.9129,Fall
3.8331,8.3294,Winter
2.8322,2.1729,Spring
5.1761,0.83073,Summer
2.5111,1.9419,Spring
0.99266,1.3064,Fall
6.3501,1.3124,Spring
8.565,16.985,Fall
8.6447,23.145,Summer
2.2045,7.8388,Spring
8.4246,13.483,Spring
8.2018,10.901,Summer
9.1942,21.95,Fall
7.5514,13.412,Winter
2.4261,14.775,Spring
2.4754,12.659,Fall
0.63347,25.882,Winter
1.3165,25.538,Fall
2.625,12.871,Summer
6.2091,26.619,Fall
6.6361,1.9529,Spring
3.8495,24.152,Summer
9.2311,7.8349,Spring
9.6459,26.734,Summer
9.8413,14.046,Spring
3.1512,7.5401,Summer
5.3212,15.967,Summer
6.1614,8.4548,Spring
0.68687,9.097,Summer
9.6744,28.696,Fall
0.98316,16.55,Fall
5.3466,18.832,Spring
8.8319,18.052,Spring
4.5452,9.7059,Winter
2.6053,9.9139,Fall
0.83124,6.2076,Winter
6.9034,18.338,Winter
8.1253,16.617,Winter
5.5007,4.1476,Fall
7.1647,19.993,Spring
3.0843,2.9292,Summer
2.3637,17.822,Spring
7.7649,21.313,Summer
9.4074,1.1848,Fall
4.8804,14.768,Fall
7.6408,8.2628,Winter
0.11728,11.064,Summer
6.6827,25.689,Fall
0.84054,21.915,Winter
1.9205,19.718,Summer
9.4157,10.213,Winter
6.3835,21.155,Fall
8.6745,9.1141,Spring
3.3358,9.4795,Spring
0.33201,27.443,Summer
1.5653,29.062,Winter
2.641,17.762,Fall
6.7656,0.24719,Summer
2.3876,12.223,Fall
9.4798,11.835,Fall
1.4086,18.548,Summer
4.4986,5.3589,Winter
5.1626,0.37292,Spring
3.398,8.3381,Spring
5.24,15.44,Fall
0.43055,3.9258,Fall
5.6467,0.83232,Winter
8.2848,23.057,Winter
8.5489,20.831,Fall
4.9131,20.465,Spring
7.5192,17.806,Fall
2.5215,21.418,Spring
6.0798,14.16,Summer
9.0895,11.884,Fall
4.874,15.671,Fall
4.4996,21.247,Summer
9.7717,8.6025,Summer
2.4081,23.747,Summer
5.0785,12.744,Winter
0.21603,16.253,Winter
0.39669,15.82,Summer
2.2404,23.626,Summer
4.9904,24.043,Fall
1.7099,21.232,Fall
8.3107,26.716,Summer
4.8468,1.1687,Summer
0.33134,9.9797,Fall
0.78786,0.51755,Fall
9.6652,6.7836,Fall
9.9496,11.271,Spring
8.236,22.612,Summer
0.25085,1.6053,Winter
4.8415,21.49,Winter
6.2524,3.2792,Summer
9.1471,7.4461,Spring
5.2098,29.355,Fall
5.2096,20.917,Spring
3.8538,15.336,Spring
0.47585,11.016,Spring
2.5907,13.156,Spring
6.1538,16.278,Fall
2.0055,6.0664,Winter
7.7265,7.5169,Winter
5.3349,24.754,Winter
3.2757,9.2251,Summer
9.939,15.212,Winter
5.8825,18.938,Fall
0.83483,15.962,Fall
8.9785,13.095,Summer
6.2025,3.9611,Fall
2.996,15.387,Spring
7.2026,19.74,Summer
6.5023,25.832,Fall
8.5843,0.61074,Winter
9.4041,12.36,Spring
5.6501,9.5873,Summer
3.3945,19.515,Fall
9.5502,10.171,Fall
6.778,9.4946,Summer
1.1844,1.8075,Spring
6.3191,16.514,Fall
1.2044,17.066,Spring
7.2874,2.2513,Fall
2.9649,6.3231,Spring
6.6573,7.3131,Summer
6.0599,29.021,Summer
3.0236,5.1785,Fall
0.30445,6.4204,Spring
4.7753,11.547,Fall
5.2264,27.574,Winter
8.5133,13.057,Winter
6.4908,1.5404,Winter
0.66124,7.6465,Fall
6.1519,15.429,Winter
3.5699,16.608,Winter
2.4564,18.867,Summer
0.011026,21.749,Summer
6.8589,5.0928,Spring
0.36306,12.854,Winter
5.4483,14.757,Summer
5.53,12.267,Summer
4.8972,26.977,Winter
4.1838,0.83999,Spring
0.86316,1.395,Fall
3.3827,16.418,Spring
4.0358,9.2107,Spring
0.55288,14.497,Winter
4.3015,0.78133,Winter
6.5367,10.284,Winter
9.5988,7.6549,Spring
0.062439,4.1324,Winter
4.1817,4.682,Spring
5.7289,17.171,Fall
5.1352,0.45666,Fall
8.7194,24.321,Summer
6.0732,5.9192,Winter
5.3641,11.367,Winter
4.888,18.427,Fall
6.7028,0.024212,Spring
2.7476,8.2777,Winter
6.0533,18.851,Summer
4.5202,20.035,Winter
8.5196,8.8272,Summer
7.5831,11.438,Summer
7.9951,5.5943,Summer
6.3114,25.594,Winter
2.6581,0.8716,Summer
4.1945,6.6577,Winter
5.2979,20.46,Summer
4.1315,25.169,Summer
7.7801,16.919,Summer
5.5307,2.5612,Winter
3.7254,0.25851,Spring
9.3917,10.558,Spring
1.1063,26.857,Winter
2.9822,12.153,Summer
5.6797,20.024,Winter
4.276,2.6667,Winter
2.5177,8.9986,Spring
6.2377,26.676,Fall
7.0578,13.28,Spring
5.7971,5.5486,Fall
9.0496,10.495,Winter
6.6931,6.4753,Spring
2.1619,2.3391,Spring
1.2815,14.615,Winter
3.6203,19.046,Fall
8.353,23.23,Winter
9.7581,22.364,Fall
7.5661,29.228,Winter
8.9902,7.5553,Summer
1.629,18.581,Summer
5.3674,12.736,Fall
2.9317,16.143,Spring
7.9723,28.983,Winter
6.387,5.4766,Winter
6.6069,27.226,Winter
8.1238,15.774,Spring
2.35,20.11,Spring
5.6426,12.182,Winter
8.5443,28.609,Summer
3.3976,26.255,Summer
0.89448,13.639,Winter
6.5882,1.216,Fall
2.4996,0.17416,Winter
1.6764,14.897,Spring
9.7856,2.7522,Spring
8.7576,4.1844,Spring
4.9534,2.416,Fall
7.5741,6.1942,Summer
1.2171,0.40486,Spring
2.462,2.5986,Winter
6.7293,7.8669,Summer
1.1261,9.203,Fall
7.9731,7.9125,Winter
1.4691,27.71,Winter
1.8983,14.26,Summer
4.8646,1.0221,Spring
9.6706,12.28,Winter
4.2957,29.787,Summer
6.4553,17.657,Spring
9.1442,6.3111,Spring
0.31434,29.518,Winter
5.8497,19.8,Winter
7.9919,19.147,Summer
1.7393,3.5232,Winter
6.3226,24.558,Summer
3.1304,3.3898,Fall
5.1621,8.6818,Fall
0.041994,27.388,Summer
4.5183,28.315,Fall
0.53041,7.2702,Summer
5.2063,11.665,Spring
3.2942,27.007,Summer
8.7514,29.225,Fall
8.2419,20.779,Fall
3.4829,6.5544,Spring
4.3573,17.057,Fall
9.32,5.623,Fall
3.4783,26.076,Winter
0.12585,7.8321,Winter
4.9827,25.455,Fall
8.0026,19.205,Spring
4.3993,10.792,Winter
8.1361,28.457,Summer
5.16,9.383,Spring
3.0179,2.3953,Spring
6.8169,29.917,Fall
1.3927,23.615,Summer
7.1241,13.039,Summer
9.5411,6.7849,Fall
2.9221,17.971,Fall
6.656,6.5939,Fall
5.6659,15.291,Spring
8.8199,6.3466,Fall
9.5443,2.8945,Fall
7.8679,0.31808,Winter
3.897,2.0735,Summer
9.4288,23.013,Winter
2.2652,22.612,Winter
7.9124,13.695,Summer
0.14942,9.444,Summer
2.2216,25.735,Fall
4.6452,24.613,Summer
0.72834,4.635,Spring
0.32997,12.97,Spring
5.0006,2.5037,Spring
1.4168,14.603,Winter
4.1331,9.4493,Fall
2.693,17.047,Winter
8.4962,22.205,Fall
7.3796,16.77,Spring
5.4133,17.521,Spring
3.7475,4.6503,Spring
0.39954,8.6824,Spring
9.9884,0.26878,Summer
4.341,8.1939,Spring
9.8155,5.1196,Winter
0.35606,24.741,Summer
7.9415,10.235,Fall
6.9702,23.784,Fall
3.3354,28.394,Summer
5.3434,0.28044,Winter
4.3839,19.747,Fall
5.8144,5.6255,Spring
2.0542,25.114,Fall
0.047302,19.342,Spring
3.1065,1.7738,Summer
2.8026,6.6975,Summer
7.894,14.356,Fall
2.2165,10.41,Spring
7.5214,21.526,Fall
3.3309,25.06,Winter
0.20513,7.1247,Spring
6.6955,6.9349,Spring
3.7966,4.6779,Fall
5.2115,5.1639,Spring
3.8846,6.5184,Winter
3.0157,7.2622,Summer
3.646,6.7301,Spring
5.727,0.64553,Winter
4.1121,5.3949,Summer
5.437,11.44,Winter
6.6953,18.388,Fall
1.6611,20.748,Winter
8.4729,19.995,Winter
2.7474,15.855,Spring
2.1682,17.944,Summer
6.0034,12.091,Spring
4.9053,20.414,Fall
2.1082,3.0291,Winter
1.0028,2.4921,Fall
5.9493,26.631,Winter
1.8808,13.12,Summer
5.1422,24.228,Summer
9.4577,18.647,Summer
1.4144,6.3144,Spring
8.6487,5.196,Spring
6.7519,19.822,Spring
7.9794,20.364,Spring
7.6223,14.667,Winter
0.51209,28.636,Summer
3.2637,28.746,Fall
8.9278,29.319,Winter
5.9083,22.401,Fall
6.3469,21.547,Winter
3.4694,8.1234,Summer
3.1612,14.809,Spring
7.7567,2.1743,Spring
0.72525,20.038,Summer
7.0083,11.471,Summer
2.3373,17.101,Fall
8.9908,14.118,Summer
1.7228,23.767,Fall
3.6781,13.547,Winter
4.3617,1.1824,Summer
8.4537,1.3751,Winter
6.9049,1.2428,Summer
1.5213,6.3368,Summer
4.4052,4.5745,Spring
9.6821,22.285,Winter
7.1858,11.885,Summer
5.4266,28.835,Summer
0.17068,21.531,Winter
0.33397,0.80444,Summer
9.0624,6.1488,Summer
0.5769,21.171,Spring
6.9219,11.944,Winter
2.3915,28.789,Summer
5.3808,0.083048,Spring
6.3532,19.789,Spring
7.3301,18.725,Spring
2.9572,17.108,Fall
0.40956,22.703,Summer
0.52549,10.109,Spring
2.3753,15.398,Spring
7.618,18.815,Spring
2.4671,8.2568,Spring
1.6969,4.4663,Fall
6.7588,1.9726,Fall
6.2223,17.03,Spring
6.9529,8.3363,Fall
6.8087,29.816,Winter
6.4056,25.603,Summer
8.8418,6.6949,Summer
3.7378,29.965,Winter
6.7753,17.879,Winter
0.22642,14.486,Winter
8.4162,25.825,Winter
4.0088,8.3592,Summer
1.6912,5.4669,Summer
7.8407,6.7688,Spring
0.047711,24.483,Winter
4.1381,5.4322,Fall
2.3028,25.041,Fall
9.8049,13.886,Fall
8.4822,28.568,Fall
6.8059,24.715,Summer
3.2606,13.563,Spring
7.4205,0.030526,Summer
4.7459,15.955,Spring
1.9694,15.346,Winter
8.7575,11.946,Spring
4.7819,7.7994,Winter
7.3792,6.0523,Spring
3.9406,19.179,Spring
1.8086,29.417,Winter
1.1578,27.316,Fall
0.83274,26.358,Winter
7.5817,12.127,Spring
1.8853,19.957,Fall
2.6668,5.0806,Spring
0.28154,0.37999,Fall
4.4194,17.149,Winter
6.9081,18.696,Spring
9.7646,1.1605,Winter
8.9878,7.3532,Winter
6.2267,6.628,Summer
3.1283,2.0089,Winter
1.8006,15,Spring
5.442,27.105,Fall
6.241,3.0165,Spring
0.068528,4.6938,Spring
9.9726,2.7568,Spring
5.185,4.7547,Spring
