experience,salary,department
5.7828,20.484,Marketing
6.1078,17.264,Engineering
4.9587,19.19,Engineering
2.3626,23.182,Marketing
1.4132,17.011,Engineering
4.4241,16.634,Engineering
2.6814,2.8152,Marketing
7.034,17.052,HR
2.9811,9.0308,Sales
8.6691,8.9451,HR
3.3853,28.598,Marketing
9.1174,10.146,Marketing
8.9464,19.606,Engineering
3.3743,22.723,Marketing
3.297,9.0739,HR
7.8446,25.509,Marketing
6.2228,4.4902,Sales
8.4424,9.6002,HR
7.989,17.669,Sales
3.4199,10.861,Marketing
1.2544,5.0142,Marketing
0.48601,22.276,Sales
2.3835,12.148,HR
9.7745,18.303,Sales
9.9024,0.32728,Marketing
3.3115,2.6702,Marketing
7.9564,27.77,Marketing
1.241,7.0925,Sales
3.9999,27.379,Engineering
9.1884,15.999,Marketing
2.5499,19.333,Engineering
4.5179,5.6758,HR
7.3931,0.024572,Sales
6.5864,12.891,Sales
9.4164,6.3083,Engineering
1.6668,4.9988,Sales
8.7103,24.895,Marketing
2.8196,10.395,HR
3.4245,18.342,Engineering
3.1615,5.0217,Marketing
4.8784,15.732,Sales
8.0262,4.9076,Marketing
8.4631,10.946,HR
7.9065,6.2843,Marketing
2.8967,1.3933,Marketing
3.9154,22.412,HR
4.6213,3.8595,HR
6.332,5.1493,HR
6.0386,23.004,Sales
8.1648,17,Engineering
6.5525,9.0745,Sales
9.9869,11.87,HR
2.492,26.678,Sales
4.2257,4.9611,Engineering
6.4696,6.1589,Sales
4.7238,19.092,Engineering
3.165,0.94087,Sales
1.2512,2.6325,Marketing
8.8549,1.7627,Sales
6.4423,16.173,HR
6.0255,23.65,Marketing
3.0628,16.091,Sales
6.4909,15.814,Marketing
2.0665,2.28,Sales
4.996,21.7,Engineering
3.5802,17.764,HR
6.8488,17.641,Marketing
9.0503,5.1394,Sales
9.4343,11.365,HR
6.7993,17.374,Engineering
4.2632,29.685,Sales
1.9442,11.015,Sales
0.36217,2.1507,HR
8.5488,20.19,Engineering
1.1914,29.616,HR
7.7218,14.557,HR
2.5477,29.408,Engineering
5.9088,21.213,Marketing
8.0751,16.976,Engineering
1.2068,18.59,Engineering
5.082,19.704,HR
6.7596,16.623,Sales
4.9588,9.969,Sales
7.2065,17.721,Engineering
6.1027,26.669,Engineering
8.4712,16.516,Engineering
8.7118,23.728,HR
7.2957,18.115,Engineering
2.2272,1.7659,HR
4.8773,6.1606,Marketing
9.3581,19.974,Engineering
1.736,15.621,HR
2.2751,17.091,Engineering
6.4306,15.064,Sales
4.3763,23.416,HR
1.3121,10.422,Marketing
1.7372,17.621,HR
5.5078,3.0016,Marketing
3.741,19.228,Sales
8.6421,24.644,Marketing
5.6332,25.884,Sales
0.039684,11.927,Sales
4.8343,20.515,HR
9.1847,5.6547,Engineering
0.8579,8.7989,HR
0.026787,11.323,Marketing
8.7077,28.57,HR
9.6954,11.713,Sales
1.583,17.338,HR
8.0814,14.663,Marketing
2.4693,18.657,Engineering
0.47439,19.906,Engineering
3.2213,13.513,HR
0.74378,19.861,Sales
0.45999,17.742,Engineering
7.0594,26.055,Sales
3.3036,15.365,Engineering
4.3188,25.912,Marketing
5.5171,18.308,Engineering
7.7903,24.818,Sales
0.2257,8.6057,Marketing
4.434,8.5774,Sales
3.1892,18.979,Engineering
4.8091,22.524,Sales
3.7944,28.456,Marketing
2.8776,4.3514,HR
3.6068,28.966,Sales
0.11991,1.3981,HR
1.6449,2.212,HR
8.8228,27.537,Engineering
8.1793,11.959,HR
9.0746,0.20891,HR
0.38894,18.707,Sales
7.9336,20.472,HR
3.3543,19.531,Engineering
2.1204,19.929,Engineering
8.2743,14.148,Marketing
4.4226,15.821,Engineering
8.3206,2.7105,Sales
7.9997,16.921,Engineering
9.8092,9.4807,Engineering
0.95685,7.9273,Sales
8.3327,4.9789,Sales
6.8793,4.8371,Marketing
2.3348,17.936,Engineering
2.7732,20.65,Marketing
7.5521,29.138,HR
7.6286,13.083,Sales
9.2005,7.6375,Sales
1.4583,9.0195,Sales
7.231,17.731,Engineering
5.2949,23.236,Engineering
8.5857,14.21,HR
0.67035,10.942,HR
2.6606,18.268,Engineering
5.7484,15.152,HR
9.0667,17.287,Engineering
7.8505,12.926,Sales
3.608,6.9288,Marketing
7.6259,1.0348,Sales
6.105,17.971,Engineering
2.6607,17.252,Engineering
2.7517,24.296,Marketing
7.0472,17.926,Engineering
2.1491,20.425,Engineering
9.7793,17.845,Engineering
7.1541,27.655,HR
7.742,19.971,HR
8.7709,13.204,HR
0.78565,11.304,Sales
2.1169,10.001,Sales
9.3092,19.525,Sales
6.9985,16.439,Engineering
8.9778,17.148,Engineering
9.031,9.6292,Marketing
6.7543,20.044,Engineering
9.9095,17.591,Marketing
3.1803,27.179,Sales
8.0011,6.8634,Sales
9.2855,10.426,Marketing
5.4464,10.317,Marketing
9.6007,8.729,HR
9.7679,18.171,Engineering
1.5564,7.6284,Engineering
7.1672,3.7759,Sales
1.4813,19.011,Sales
2.9945,7.6953,HR
0.88657,3.3147,Engineering
2.5894,24.799,Engineering
9.3482,16.545,Engineering
9.6981,13.443,Sales
5.596,7.1356,Sales
0.014,1.8981,Marketing
1.9209,11.583,HR
6.7536,17.514,Engineering
5.2256,18.018,Engineering
0.49059,11.843,HR
1.4385,18.064,Engineering
6.5683,9.7647,Marketing
1.7495,1.519,Engineering
8.9272,0.48244,Marketing
3.3919,0.1973,Marketing
2.2953,6.587,Engineering
7.9973,12.462,Engineering
8.524,13.261,Marketing
5.2374,8.7739,Sales
9.4183,5.7218,Sales
1.4286,18.003,HR
1.1005,18.37,Engineering
5.1887,16.05,Engineering
4.0525,26.251,Sales
8.6145,13.459,HR
6.5035,6.401,Marketing
8.7702,13.116,Marketing
4.1053,10.66,HR
9.2486,25.875,HR
8.5598,29.445,HR
4.3547,17.257,Marketing
8.2979,17.695,Sales
8.818,27.868,Sales
7.0595,3.0349,Sales
6.2915,6.6904,Sales
5.9506,8.3027,HR
9.9732,7.4477,HR
0.94252,18.957,Engineering
8.0016,9.0648,Marketing
6.2227,3.1095,HR
9.5625,14.634,Marketing
3.536,20.132,Marketing
4.6373,11.378,HR
8.094,18.577,Marketing
6.9799,16.454,Marketing
7.1108,6.9772,HR
4.7417,16.13,HR
5.3354,20.395,Sales
9.7122,1.6062,Marketing
8.4962,26.046,HR
1.5229,27.131,Marketing
7.5077,17.697,Engineering
8.6171,25.921,Sales
9.2603,23.248,Sales
2.3722,3.6462,Marketing
0.061503,12.25,Marketing
7.3759,2.5246,Marketing
6.1112,7.6559,Marketing
1.0092,28.898,Engineering
5.597,6.1066,Sales
9.7815,9.4808,Sales
4.5102,4.2966,HR
9.564,7.9918,Marketing
8.5121,18.893,Engineering
3.56,18.663,Marketing
0.93016,17.933,Engineering
7.8352,9.0696,Marketing
2.9437,6.698,HR
8.012,18.916,Engineering
5.4522,19.776,Engineering
5.4874,2.439,Marketing
6.6922,4.6952,Marketing
3.9739,27.819,Marketing
4.9535,17.715,Engineering
6.8497,22.737,HR
0.41126,23.662,HR
8.999,21.226,Marketing
3.8308,16.853,Engineering
8.6551,15.417,Sales
1.145,14.283,HR
6.5014,11.444,Marketing
3.2258,4.1812,HR
9.7028,17.716,Engineering
3.9942,23.857,Sales
7.9132,26.774,Engineering
9.0543,25.983,Sales
7.7762,5.303,Marketing
3.5468,9.6477,Sales
4.7326,6.9838,HR
6.3202,18.159,Sales
8.2304,18.601,Engineering
9.0848,19.964,Marketing
7.8245,16.289,Engineering
1.7109,18.417,Engineering
3.8109,24.639,Engineering
0.57813,23.543,Marketing
1.1398,12.084,HR
1.5616,2.844,HR
8.4093,26.217,Marketing
4.3736,15.612,HR
5.2256,18.906,Engineering
0.98528,20.155,Sales
2.6974,13.288,HR
9.7627,19.447,Sales
2.2472,24.27,Sales
2.4654,14.457,Marketing
8.2706,14.042,Marketing
7.5257,21.205,Sales
3.1421,19.709,Sales
5.9252,9.1572,Sales
8.1229,18.332,Engineering
7.3642,20.945,Marketing
4.2917,18.032,Engineering
3.0712,25.457,Marketing
2.418,25.185,Marketing
0.7138,27.25,Sales
2.4884,9.8243,Marketing
1.2583,17.792,Engineering
7.4063,6.9324,Marketing
3.8608,16.764,Marketing
3.3236,23.317,HR
5.7839,9.4529,Marketing
5.0156,8.9699,HR
2.9421,24.466,Engineering
8.7701,8.2009,HR
6.5195,29.964,Marketing
0.88112,6.7932,HR
8.5076,28.823,Sales
8.1862,8.4905,Sales
9.958,14.544,Engineering
5.3135,14.051,Engineering
8.809,8.729,Marketing
0.89337,13.724,HR
6.0719,22.156,Marketing
6.7202,2.7911,Engineering
4.4649,19.395,Engineering
4.9088,22.923,Engineering
0.50794,14.943,HR
9.3856,18.692,Engineering
1.4971,16.031,Engineering
7.845,20.229,HR
9.9059,18.703,Engineering
6.473,4.1823,HR
8.5146,19.063,Marketing
7.9279,19,HR
9.2302,6.4993,Marketing
8.6143,13.88,Marketing
1.4307,2.9872,Marketing
4.4407,17.822,Engineering
1.0714,13.202,HR
7.0795,19.266,Engineering
6.5437,5.871,HR
9.5999,18.718,Engineering
0.7072,18.686,Marketing
7.2289,11.139,Sales
1.7802,24.7,Marketing
2.2873,17.831,Engineering
7.3137,15.438,Sales
9.1996,4.1707,Sales
2.0648,5.104,Marketing
2.0554,2.415,Marketing
8.798,0.35718,Marketing
7.1323,17.305,Engineering
5.7327,27.661,Engineering
3.5801,12.676,Marketing
0.51358,18.483,Engineering
8.9624,1.1189,Sales
9.9279,2.7639,Sales
1.1477,3.7842,Sales
3.4495,16.884,Sales
7.5929,23.624,Marketing
3.0538,29.458,HR
9.3526,9.6617,HR
8.9156,27.409,HR
9.7818,4.107,Sales
6.321,8.2446,HR
7.8178,22.604,HR
2.2991,0.87069,Sales
8.6941,23.443,Sales
1.1792,17.114,Sales
4.3807,19.03,Marketing
2.2572,16.787,Engineering
2.7899,12.525,Marketing
7.5009,14.573,HR
8.6508,17.847,Engineering
2.3842,15.323,Engineering
4.1308,17.492,Engineering
0.61767,17.363,Engineering
8.1381,6.2837,Marketing
7.6519,22.577,Sales
9.301,10.449,Sales
8.1366,17.764,Engineering
4.3181,4.9288,Sales
8.2632,29.697,Marketing
9.723,19.235,Engineering
6.8697,25.728,Sales
4.3135,18.924,Marketing
6.3757,21.359,Marketing
1.4091,17.79,Engineering
0.59817,21.098,Marketing
6.1476,10.647,HR
2.6654,9.4623,Sales
0.76541,20.252,Engineering
1.4409,17.414,Engineering
5.397,13.985,Marketing
6.6566,19.91,Sales
0.91773,8.2399,Engineering
9.9176,18.008,Sales
3.3306,16.796,HR
6.1729,19.135,Marketing
0.90233,8.259,Marketing
1.6603,1.8269,Marketing
9.8105,18.204,Engineering
0.58693,18.876,Engineering
8.0443,7.7988,Sales
1.6306,16.759,Sales
1.4347,17.67,HR
5.6111,2.6189,Marketing
8.439,4.1337,HR
4.8886,19.973,Marketing
5.6647,7.3405,HR
4.5749,17.869,Engineering
9.0427,14.433,Sales
7.1309,16.146,Engineering
4.1936,0.63287,Engineering
8.7817,9.0365,Sales
8.0967,18.529,HR
7.9106,4.5927,HR
6.9297,8.5783,HR
6.7338,20.782,Engineering
3.5725,5.7523,Sales
0.92974,7.1301,Sales
7.7629,1.4518,Marketing
6.0958,7.4675,HR
9.5589,25.141,HR
1.8727,24.54,Sales
4.4768,17.569,Engineering
7.1121,1.8096,Sales
1.8407,3.0398,Sales
9.1492,3.7442,Marketing
4.0701,16.662,Marketing
0.85911,21.492,HR
4.8709,21.148,Marketing
4.7841,20.566,Engineering
9.0722,17.994,HR
4.6453,1.1401,Marketing
3.3116,22.909,HR
5.6379,10.857,Sales
7.381,9.0978,Engineering
8.7386,22.909,Sales
6.1817,23.856,Sales
7.7158,11.384,Marketing
1.6086,8.0752,Sales
5.4198,7.5666,HR
9.3675,24.035,Sales
1.0578,27.702,Sales
1.4949,7.3912,Sales
3.4048,23.662,Marketing
9.0571,17.446,Engineering
4.5627,22.384,Sales
0.015919,4.7828,HR
4.7771,22.955,HR
1.2408,23.275,Marketing
3.4673,8.3011,Marketing
7.7726,12.244,Marketing
3.5237,21.453,Marketing
0.031563,18.993,Marketing
1.4283,17.85,Sales
6.0312,15.742,Sales
8.916,18.585,Engineering
9.597,18.836,Marketing
1.599,13.253,Marketing
2.9999,5.3881,Engineering
6.696,28.191,HR
7.8872,20.865,HR
0.74373,20.035,Engineering
2.9,17.882,Engineering
8.6005,28.279,Marketing
7.9107,15.653,Sales
6.6209,18.745,Engineering
2.7031,1.2226,Sales
0.97715,29.153,Sales
7.2099,16.312,Engineering
8.0846,9.4604,Sales
4.673,12.231,Marketing
5.1079,16.561,Engineering
1.6339,9.2897,HR
9.0841,0.34175,Marketing
6.7238,6.5336,HR
6.4915,17.53,HR
7.5218,14.463,Marketing
3.7636,16.641,Engineering
6.2857,3.4038,Marketing
0.0081908,27.988,Sales
6.1917,18.408,Engineering
7.4811,9.3222,Marketing
2.271,20.125,Engineering
2.5511,28.347,Marketing
9.4736,17.39,Marketing
8.6023,11.448,HR
0.25609,22.075,HR
1.4326,17.483,Engineering
9.86,22.191,Sales
0.4464,18.044,HR
7.3787,26.088,Marketing
6.7667,2.3988,Marketing
4.6468,29.132,HR
2.9257,19.685,Engineering
9.6549,23.602,HR
3.8979,13.875,Sales
5.5845,20.6,Sales
1.5087,19.844,Engineering
7.8794,23.388,HR
6.006,25.105,Sales
4.0289,26.875,Marketing
0.77647,1.012,HR
4.6776,14.215,HR
2.5782,25.418,HR
2.3419,11.649,HR
2.7425,23.701,HR
1.6925,12.872,HR
1.7061,19.08,Engineering
1.1263,27.271,Marketing
2.0444,17.422,Engineering
3.849,16.94,Engineering
8.6188,2.6109,Marketing
6.5087,24.202,HR
7.3733,17.635,Engineering
4.487,14.722,Sales
9.2419,21.093,Sales
2.7888,2.8317,HR
6.982,18.248,Engineering
2.5922,23.864,Engineering
6.1253,17.29,Engineering
5.9181,26.026,HR
9.2138,27.867,Sales
3.802,6.434,Engineering
4.3194,19.162,Engineering
8.6501,19.529,Engineering
0.41681,12.462,HR
5.7923,10.118,Sales
5.6737,10.809,Engineering
0.18312,9.0001,Engineering
7.7345,20.654,Marketing
4.0196,19.713,Engineering
6.7014,13.867,HR
9.5333,5.3875,Engineering
8.8157,25.116,Marketing
4.1333,13.811,HR
7.5426,22.649,Sales
0.85874,21.771,Sales
4.7763,10.449,Sales
4.3247,15.177,Sales
7.0438,14.823,Sales
0.1026,10.975,Sales
0.95935,18.253,Engineering
8.4372,6.7631,Marketing
8.1679,24.851,Sales
4.3333,18.46,Engineering
0.46743,18.722,Engineering
8.3492,17.179,Sales
5.8558,21.892,Marketing
9.4621,17.765,Engineering
5.1296,17.968,Sales
3.5668,18.009,HR
6.6604,18.952,Engineering
8.256,22.783,Marketing
3.2532,13.144,Marketing
2.1601,16.875,HR
2.112,5.4491,Sales
2.9737,5.1478,HR
4.4027,8.2546,HR
8.8117,22.05,HR
3.5071,0.9656,Engineering
5.1892,18.014,Engineering
6.5214,19.303,HR
4.8472,13.064,Engineering
3.494,18.508,HR
2.6076,24.335,Engineering
9.9893,18.948,Engineering
8.1649,19.68,Engineering
9.4895,27.483,HR
1.3868,29.887,Marketing
1.5838,1.1134,Sales
4.3449,22.007,HR
4.4487,9.9948,Engineering
0.073583,8.6874,HR
8.7517,17.826,Engineering
3.9305,28.759,Sales
7.4308,22.579,HR
8.7683,14.809,Marketing
1.7526,26.11,Marketing
7.1742,25.586,HR
1.1806,18.797,Sales
8.9257,25.735,HR
6.3198,23.147,Sales
5.1913,0.86211,Sales
0.98496,6.6323,Sales
8.3292,11.089,HR
5.9607,27.948,Sales
4.5256,13.727,Marketing
1.0517,6.0905,Marketing
1.4321,23.418,Sales
6.2932,26.314,Engineering
1.7542,19.477,Sales
0.052733,3.3602,HR
7.1061,6.2032,Engineering
3.4086,24.023,Engineering
3.3194,17.792,Engineering
8.2592,8.6006,Sales
5.5322,21.794,HR
1.296,22.921,Sales
2.8089,15.793,Engineering
1.8025,27.007,HR
8.216,13.344,HR
5.3781,26.976,Sales
9.1831,17.811,Engineering
1.1199,15.222,Marketing
2.4953,27.741,Sales
0.88695,10.794,HR
7.0576,25.478,HR
0.54713,18.412,HR
8.0322,5.6876,HR
2.9176,16.719,Engineering
6.6917,13.322,Marketing
7.9176,14.175,Marketing
9.3727,7.2695,HR
5.2336,19.957,HR
2.6443,10.313,Sales
6.1902,1.8268,Engineering
5.3714,27.384,HR
5.4822,5.1279,HR
4.5287,3.3763,Sales
0.71568,0.11125,Marketing
4.6153,18.504,Engineering
9.3116,8.2371,Engineering
8.5464,6.9767,Marketing
8.9784,17.575,Engineering
0.79036,10.324,HR
6.6026,23.627,HR
8.4079,20.045,Engineering
6.4969,7.18,Engineering
6.8304,17.341,Engineering
5.4733,2.3583,Marketing
4.1569,17.181,Engineering
8.5643,19.649,Marketing
3.4527,28.243,HR
4.4582,18.174,Engineering
4.1267,22.696,HR
6.3461,18.01,Engineering
8.7022,9.9589,Marketing
2.6606,19.305,Engineering
4.4323,9.3032,Engineering
3.9236,25.249,Marketing
6.8271,5.0023,Sales
0.24745,17.193,Engineering
4.7446,6.5143,HR
0.092861,17.917,Engineering
3.3724,24.449,HR
8.5666,8.6137,Marketing
2.6871,1.6515,Sales
7.7123,25.264,Sales
8.8715,5.5459,HR
5.3093,16.575,Marketing
4.9179,15.664,Engineering
2.033,16.812,Engineering
6.5951,10.728,Marketing
0.15373,18.51,Engineering
4.7575,1.6279,Marketing
9.6538,19.907,Engineering
6.9912,17.548,Engineering
8.4325,7.8155,Engineering
9.3661,15.642,Engineering
0.73089,23.389,HR
6.9297,0.8423,HR
5.639,10.213,Sales
7.1556,25.488,Sales
6.4236,25.601,Engineering
8.8728,12.881,HR
3.4947,15.99,Marketing
0.18924,28.62,Engineering
8.7022,9.1806,Marketing
4.7533,17.052,Engineering
5.256,29.472,Sales
8.3536,6.6417,Marketing
6.7353,6.8561,Sales
9.874,18.399,Marketing
4.2419,17.964,HR
3.7444,27.473,Sales
3.2575,8.5637,HR
6.7301,10.621,HR
6.363,24.182,HR
9.5933,13.081,HR
5.4716,16.495,Engineering
8.3751,4.4423,Sales
6.6412,8.2688,Marketing
9.311,10.654,HR
8.9719,15.108,Sales
9.2579,21.844,Marketing
8.2454,10.536,Sales
8.0819,14.407,Sales
4.4477,3.3412,Sales
2.1653,3.4157,HR
3.2988,3.374,HR
2.5618,7.2898,Sales
2.5026,28.473,Marketing
5.3286,16.357,Engineering
6.0064,6.8297,HR
7.4256,17.913,Engineering
2.5412,9.6397,Marketing
8.9698,16.222,Engineering
7.8559,12.11,HR
3.3851,19.024,Engineering
5.4486,17.907,Engineering
7.6087,13.79,HR
2.4992,17.519,Sales
3.2588,27.317,HR
6.4599,4.102,Sales
6.6377,9.097,Marketing
7.434,8.9844,HR
6.1059,2.5149,Engineering
1.0466,17.86,Engineering
0.23272,17.963,Engineering
1.2869,5.7909,Marketing
4.0628,23.23,HR
0.67774,18.826,HR
5.9561,2.5092,HR
2.8132,8.6023,HR
0.3584,27.574,Sales
2.5718,16.119,Marketing
0.52191,2.9057,Sales
5.3951,16.179,Marketing
5.2292,14.785,Sales
0.90855,20.711,Sales
1.0986,18.835,Engineering
0.32597,7.2687,Marketing
8.3763,27.684,HR
3.4947,24.994,Sales
8.9635,7.6567,Sales
8.2203,28.019,Marketing
4.5541,29.092,Marketing
1.5982,16.793,Marketing
5.3432,6.3206,HR
4.691,28.139,Engineering
3.646,13.486,Sales
2.5614,20.447,HR
3.1709,14.261,Sales
1.8624,20.277,HR
0.29749,7.742,HR
8.201,13.958,HR
2.8809,18.102,Marketing
4.9761,5.3564,Marketing
0.78085,21.22,HR
8.1682,27.442,Sales
6.4149,6.8116,Sales
8.6609,23.379,HR
1.9826,19.118,HR
9.73,17.437,HR
8.637,17.947,Engineering
1.7126,16.508,Engineering
0.82236,3.0432,Sales
2.6633,6.431,HR
8.6774,18.169,Engineering
6.6586,19.139,Engineering
4.3088,18.576,HR
6.5167,24.94,Sales
6.0559,21.035,Marketing
0.34017,15.314,Sales
3.3168,17.593,Engineering
4.3196,25.752,Sales
2.4289,3.5191,HR
3.0405,16.197,Sales
5.584,13.414,Marketing
7.0934,9.876,Sales
3.746,1.1125,Engineering
0.92313,20.534,Marketing
6.8834,5.5456,Sales
4.2437,16.571,Sales
8.3155,28.343,Sales
6.143,13.005,Sales
8.2664,15.097,Marketing
5.1686,9.7798,Sales
0.053908,27.515,HR
8.1665,14.676,Marketing
1.5277,6.7758,Marketing
7.4416,0.58373,HR
6.8785,10.922,HR
4.0918,4.4746,Marketing
6.7443,27.921,HR
2.9661,4.9975,Engineering
9.2533,20.124,Marketing
7.2854,2.4964,Marketing
1.1436,18.265,Engineering
4.4401,19.607,Sales
8.0728,18.128,Engineering
4.3698,18.258,Engineering
5.8163,19.638,Marketing
0.58502,17.303,Engineering
1.3794,26.714,HR
4.1329,2.7601,HR
4.9867,18.298,Engineering
6.7465,9.1199,Marketing
3.6983,18.068,Engineering
4.0043,3.1094,Sales
3.2536,27.387,HR
6.2098,14.048,Engineering
7.8826,25.724,Sales
5.4497,3.0296,HR
4.6151,14.513,Sales
4.6841,16.374,Engineering
7.9777,19.189,Sales
2.1025,8.4983,Marketing
8.5734,26.795,Marketing
1.7214,7.9735,HR
7.2707,28.682,HR
2.502,19.279,Engineering
1.6014,27.374,Sales
0.78728,17.034,Engineering
4.798,23.74,Marketing
7.0898,18.852,HR
0.044317,18.135,Engineering
9.3699,20.58,HR
7.4116,17.479,Engineering
0.57505,20.485,Sales
5.3579,0.34112,HR
0.85819,10.591,Marketing
4.3377,27.909,Sales
4.4189,22.216,Marketing
4.4567,18.979,Engineering
4.9501,28.743,Marketing
7.4476,9.8685,Sales
7.1035,5.7001,Marketing
3.3834,1.4905,Sales
0.096106,4.3547,Marketing
5.9471,19.682,Marketing
3.8994,16.418,Marketing
5.3448,12.116,HR
7.3767,13.329,HR
8.138,25.544,Marketing
3.2867,15.789,HR
8.2881,22.976,Sales
5.2851,3.9556,HR
8.0104,14.475,Sales
9.0967,0.020499,Marketing
