experience,salary,department
5.7304,4.3089,Sales
6.2065,29.305,Engineering
9.3053,17.865,HR
3.0732,1.6518,Sales
6.2303,11.62,Marketing
2.1348,14.331,HR
9.9322,7.2931,Engineering
0.13766,25.18,Engineering
0.69534,14.206,Sales
9.5305,11.107,Marketing
5.0878,18.655,Marketing
8.4451,21.422,Marketing
7.9722,19.339,Marketing
0.59822,1.478,Sales
6.2347,17.531,Sales
5.2779,6.6081,Marketing
6.3863,23.701,Engineering
4.0972,17.585,HR
6.2577,18.883,HR
2.9602,23.275,Engineering
4.922,19.274,HR
2.4714,11.306,Engineering
9.1538,18.517,HR
6.125,21.543,Marketing
6.0551,18.891,HR
1.4133,5.5183,Marketing
6.1773,25.663,Engineering
6.0709,4.0767,Marketing
8.5773,18.563,HR
0.46904,21.035,Engineering
3.7893,5.7187,Engineering
6.9632,14.216,Sales
0.97132,19.415,HR
5.8056,13.195,Engineering
6.7835,9.3899,Marketing
9.9502,27.722,Engineering
7.9925,19.105,HR
0.6773,27.222,Engineering
5.2484,0.037459,Sales
3.8513,8.8559,Engineering
7.8388,18.231,Engineering
1.7285,3.2434,Marketing
8.7168,21.522,Marketing
7.7074,11.964,Marketing
3.9742,18.088,HR
2.7113,26.242,Marketing
0.60895,17.422,HR
5.4991,20.55,HR
4.5874,4.6337,Marketing
7.9269,14.886,HR
5.2467,13.69,Marketing
1.7632,27.012,Engineering
7.8502,21.767,Sales
4.2989,28.547,Sales
3.6055,22.858,Marketing
6.6542,16.463,HR
2.7704,23.818,Sales
1.7306,15.501,Marketing
0.98752,1.7702,HR
5.5492,22.797,Sales
8.0352,2.8759,Engineering
2.3315,2.7411,Sales
8.5306,19.507,Engineering
1.427,24.023,HR
6.2193,8.5715,HR
6.1161,15.766,Engineering
0.86952,14.261,Sales
2.9024,7.1478,HR
7.3335,19.135,HR
8.4938,28.582,Sales
3.381,16.699,Engineering
0.60224,5.9032,Engineering
5.3038,10.093,Sales
6.4684,13.352,Marketing
4.9692,23.417,Engineering
4.3675,14.403,Marketing
2.7888,1.1115,Marketing
9.4581,15.535,Engineering
4.4626,24,Engineering
6.9242,23.262,Engineering
6.1047,0.27255,Engineering
9.5936,19.34,HR
4.2442,9.3155,Sales
3.5809,12.776,HR
2.3996,18.797,HR
1.3041,7.953,Sales
4.5376,6.5513,Engineering
7.2393,8.5566,Sales
3.2507,18.459,HR
7.2553,26.169,Sales
4.0138,26.076,Engineering
3.9852,13.78,Engineering
1.0091,27.123,Sales
8.5119,4.3718,Sales
2.5573,4.9014,HR
6.2274,22.982,Marketing
7.3771,26.19,Sales
0.056009,13.992,Marketing
4.855,0.16657,Marketing
9.4222,4.3201,Marketing
3.3542,15.92,Sales
3.1289,24.351,Engineering
1.5472,14.489,Engineering
6.2256,19.45,HR
0.37158,25.755,Marketing
8.0412,3.0735,HR
4.6186,18.935,Engineering
6.2567,12.778,Sales
4.5176,14.874,Engineering
7.6119,5.7564,Marketing
2.3766,17.552,HR
8.7827,22.99,HR
1.2793,13.025,Sales
1.601,10.641,Sales
4.6752,28.606,Marketing
1.0368,8.4233,Engineering
8.7957,29.23,Sales
4.4201,19.919,HR
6.3986,27.533,Engineering
3.4229,13.703,Marketing
6.6215,0.2167,Marketing
8.8492,26.194,Engineering
4.2749,2.8867,Engineering
6.4604,8.6572,Sales
5.9714,1.3279,Sales
6.1404,24.656,HR
9.0483,6.9226,Sales
6.5976,14.994,Sales
8.8511,19.061,HR
5.1199,26.474,Engineering
1.9154,2.995,Sales
7.3113,19.491,HR
6.1331,1.0671,Marketing
6.0072,4.9756,Marketing
4.5697,24.024,Sales
5.1157,17.748,HR
5.7543,28.944,Sales
8.5275,16.024,Sales
7.5216,6.4337,Sales
5.5671,0.042339,Engineering
6.3668,18.424,HR
0.29972,10.709,Sales
6.2155,19.941,Sales
9.8518,21.173,Engineering
8.3635,2.6818,Engineering
3.2979,9.2546,HR
4.0987,17.752,HR
8.8697,17.025,Sales
7.498,22.631,Marketing
1.5068,26.453,Engineering
4.8623,25.536,Sales
4.9308,0.7141,Engineering
5.3036,20.177,Engineering
7.611,13.231,Engineering
4.0868,14.176,Engineering
8.3701,25.509,Engineering
2.121,21.88,Engineering
6.2501,0.094747,Engineering
0.2177,20.638,Marketing
5.9473,16.73,Marketing
3.239,14.907,Sales
7.0223,15.041,Marketing
6.2356,12.093,Marketing
4.7006,9.6253,Sales
6.598,29.795,HR
1.3249,16.829,HR
8.0978,16.417,Marketing
2.7542,8.3103,Marketing
4.9737,10.793,Engineering
2.8016,7.8594,Engineering
6.0784,21.633,Engineering
7.7161,0.011483,Sales
4.8538,5.7143,Engineering
5.7915,20.862,Sales
5.7827,6.0852,Sales
5.9806,0.95864,Sales
6.7046,27.182,Sales
7.492,3.6625,Marketing
3.0836,3.3626,Sales
6.5619,23.857,Engineering
7.4199,9.7354,Sales
1.1254,5.128,Marketing
4.0282,17.591,HR
8.6634,10.845,Engineering
0.34751,13.193,Sales
0.24429,25.278,Engineering
7.5784,7.3141,Engineering
2.8187,9.2319,Engineering
7.8806,25.651,Sales
5.7029,19.248,HR
1.8808,15.385,HR
6.9537,29.385,Marketing
9.741,5.9112,Marketing
1.0606,14.91,Marketing
3.6778,19.972,HR
4.3662,13.38,Engineering
5.0525,24.604,Engineering
4.1353,13.302,Marketing
3.0329,26.013,Engineering
6.1686,13.827,Sales
8.1459,15.926,Sales
7.9974,8.6438,Sales
8.4159,2.0562,Marketing
9.8852,17.063,HR
7.4033,14.262,Engineering
9.1639,13.579,Sales
9.1233,22.418,HR
9.8993,13.449,Engineering
4.367,15.452,Sales
6.7675,29.102,Sales
3.6592,21.435,HR
8.1258,11.127,Sales
2.2272,23.044,Engineering
4.9854,19.405,Engineering
7.2634,2.5126,Marketing
6.5591,24.815,Marketing
3.8498,19.064,Marketing
5.6992,29.96,Sales
2.5786,3.6003,Sales
3.6167,1.2077,Engineering
8.4049,20.892,HR
3.1511,9.6758,Marketing
8.948,29.983,Marketing
7.0524,27.569,Marketing
4.1581,17.863,HR
3.1461,17.023,HR
6.2906,18.571,Engineering
2.882,17.17,HR
3.4064,3.1291,Marketing
1.6458,16.14,Sales
1.7639,12.661,Sales
2.1322,7.0879,Sales
0.11271,18.447,Sales
1.0286,4.1355,HR
7.0189,13.182,Sales
1.8343,19.117,HR
8.7058,28.374,Sales
1.8905,6.5854,Marketing
3.5222,29.479,HR
7.4283,5.7937,Engineering
7.9786,14.371,Engineering
0.8428,3.5688,Sales
7.2397,28.375,Engineering
2.5423,8.0527,Engineering
8.0548,18.142,HR
5.4643,4.2197,Sales
3.05,7.7525,Marketing
1.6744,6.781,Sales
6.579,27.447,Marketing
1.0572,28.997,HR
6.9498,17.863,HR
7.9535,24.942,Marketing
1.5824,9.0989,Marketing
6.1872,23.21,Sales
5.517,13.564,Engineering
3.0375,29.903,Engineering
2.2292,28.612,Marketing
0.26083,19.823,HR
4.4255,29.045,Marketing
0.29096,27.998,Sales
8.32,6.5536,Sales
7.9658,17.067,HR
5.5792,28.448,Engineering
3.8381,17.803,HR
4.0837,21.412,Marketing
4.079,29.331,Engineering
4.0537,21.356,Sales
7.0374,28.885,HR
1.8023,18.857,HR
7.1849,17.534,HR
9.1456,27.951,Sales
8.5297,8.7721,Sales
6.7825,11.382,Engineering
4.6575,29.705,Sales
6.6047,9.3559,Marketing
1.9039,20.237,Sales
6.8507,17.44,HR
7.3277,1.3119,Engineering
2.7427,3.8346,Marketing
0.54932,12.626,HR
6.6686,0.82482,Sales
3.4725,27.964,Engineering
4.2979,1.1086,Marketing
8.3594,25.64,Marketing
0.94624,25.092,Engineering
2.2968,22.798,HR
0.18835,9.6327,Marketing
2.5131,17.363,HR
7.5927,22.371,Marketing
1.6712,0.81846,Sales
1.9418,20.009,HR
6.168,1.1016,Sales
9.4033,23.02,Sales
1.4763,29.022,Marketing
3.9568,19.126,Sales
0.26416,2.2781,Engineering
9.5532,24.01,Marketing
3.8654,19.392,Sales
1.1432,2.6896,Sales
8.1096,2.5977,Marketing
5.8315,24.928,Marketing
9.4574,23.492,Engineering
6.3197,22.52,HR
4.7759,17.156,Engineering
3.0359,8.3143,Engineering
8.8127,16.649,Marketing
7.432,19.162,HR
7.5668,14.39,Marketing
8.767,26.835,Sales
9.2658,7.3227,Marketing
7.9354,15.642,Sales
0.96362,16.296,HR
5.0461,14.889,Engineering
0.0087188,24.914,Marketing
2.7582,2.5419,Sales
2.512,18.58,HR
0.066422,19.497,HR
6.7481,15.169,Marketing
7.4154,10.789,Engineering
7.5398,21.54,Marketing
8.8245,4.2753,Sales
4.7658,15.378,Engineering
6.5302,11.578,Marketing
4.821,9.5649,Engineering
8.5613,12.753,Sales
5.4336,1.733,Marketing
4.8447,20.501,Sales
5.9516,3.1552,Marketing
9.5297,27.148,Marketing
4.4591,10.541,Sales
8.3216,18.1,HR
8.3328,17.335,HR
8.5627,18.253,Marketing
5.7215,25.6,Engineering
6.0228,26.481,Marketing
2.7656,20.95,HR
5.2421,18.389,Sales
2.3162,14.565,Engineering
2.2974,17.519,HR
2.5465,17.757,Marketing
5.6087,17.819,HR
1.0861,17.169,HR
6.3249,9.4765,Sales
3.4431,16.07,HR
6.8409,3.4962,Engineering
6.4533,15.929,Engineering
0.78713,27.387,Marketing
0.23046,5.8986,HR
9.72,11.16,Marketing
2.6383,16.317,Engineering
6.1171,23.431,Engineering
5.7297,28.939,Marketing
1.4185,14.29,Sales
5.8411,26.702,Engineering
2.7544,19.597,Engineering
8.3812,18.047,HR
6.5968,27.924,Engineering
7.2737,18.369,HR
9.2728,19.418,HR
6.6563,10.009,Marketing
2.7111,4.6412,Engineering
5.3053,9.4383,Sales
5.169,2.9625,Engineering
8.1503,18.628,Marketing
1.5405,20.998,HR
4.3914,7.1674,Marketing
3.5157,18.486,HR
8.4615,14.629,Sales
8.7302,18.698,HR
2.5949,16.776,HR
7.6889,18.123,HR
2.5674,17.837,HR
6.6174,1.5879,Sales
5.122,21.511,Marketing
9.0475,5.1687,Engineering
8.4385,22.937,Marketing
1.7993,18.314,HR
1.2668,22.972,Engineering
6.4753,29.403,Sales
4.7501,10.607,Engineering
1.0413,19.105,HR
4.5009,16.751,HR
8.9828,2.7258,Sales
4.7111,1.0214,Marketing
1.0649,24.665,Marketing
6.8839,21.03,Marketing
1.3559,1.416,Engineering
6.3805,29.862,Engineering
0.25938,2.5145,Engineering
6.5922,11.549,Marketing
5.8399,9.943,Sales
5.7068,7.3109,Sales
1.5786,10.594,Engineering
8.697,16.562,Sales
5.6291,7.6505,Marketing
8.6828,17.082,HR
0.68383,7.9352,Engineering
5.0916,5.8132,Marketing
8.7798,4.6567,Sales
7.219,11.885,Sales
9.8964,3.1753,Marketing
0.48153,15.089,Sales
8.2936,9.0273,Marketing
9.8883,19.879,Sales
3.265,2.8472,Sales
6.6648,10.271,Sales
0.37787,22.008,Marketing
0.19625,8.9217,Sales
8.1469,25.17,Engineering
8.9528,6.5883,Sales
8.3118,9.4316,Engineering
1.6818,16.99,HR
7.1422,2.5788,Marketing
1.9459,23.568,Marketing
6.3298,7.5836,Engineering
9.8949,3.7141,Marketing
7.6091,16.169,HR
6.5693,12.689,Sales
4.0988,7.1217,Engineering
0.73768,24.42,Engineering
6.7571,6.5235,Engineering
8.9572,16.207,Sales
8.7711,20.506,Sales
7.1578,10.316,Engineering
4.7041,29.635,Marketing
8.2694,12.178,Marketing
6.0315,29.828,Marketing
3.9681,18.004,HR
0.97312,19.022,HR
9.575,12.403,Marketing
0.69555,7.9011,Marketing
6.6626,16.711,HR
7.6858,15.577,Sales
9.4255,3.4641,Engineering
1.603,8.954,HR
7.3094,3.5737,Sales
0.20266,19.053,Sales
1.9612,12.398,Engineering
5.1454,17.017,Sales
4.1759,20.128,Marketing
3.6696,16.791,Engineering
2.2215,5.3209,Engineering
0.54343,19.267,HR
8.1388,2.8367,Engineering
4.4979,17.431,HR
4.8248,19.347,HR
0.90651,18.412,HR
8.9972,18.873,HR
7.8698,1.9478,Marketing
0.21815,13.609,HR
5.7674,13.414,Sales
6.293,6.7979,Marketing
8.2241,3.4351,Marketing
9.0928,29.118,Marketing
2.4005,18.976,HR
5.637,5.3051,Marketing
0.92636,16.659,Marketing
3.1181,5.5899,Marketing
6.7462,0.34795,Sales
3.3864,18.337,HR
5.4436,22.915,Engineering
8.4354,17.97,HR
0.98605,0.84099,Marketing
3.0713,8.6867,HR
4.5562,18.074,HR
1.4777,13.445,Marketing
6.3577,18.486,HR
8.573,15.756,HR
0.96368,25.059,Sales
8.7781,29.545,Marketing
7.6941,28.985,Marketing
8.9892,10.185,Marketing
2.7782,21.071,Sales
1.8873,17.802,HR
3.3802,20.349,Marketing
3.6406,6.6176,Engineering
3.6015,28.466,Sales
8.4723,22.626,Engineering
0.98047,19.038,HR
9.1498,28.771,Sales
9.1474,16.908,HR
8.5505,12.798,Marketing
4.2347,16.59,Engineering
9.5889,15.499,Engineering
1.8188,8.4302,Engineering
7.9912,15.753,Marketing
4.9599,17.351,HR
8.643,0.087487,Sales
5.6139,10.824,Engineering
0.59117,1.1054,Sales
7.4356,1.6239,Engineering
1.044,23.369,Sales
2.3536,18.46,HR
8.2502,6.7722,Sales
6.1804,10.714,Engineering
6.6073,10.608,Marketing
7.7792,25.532,Sales
6.557,27.096,HR
5.2656,7.7325,Sales
9.6943,26.822,HR
7.3522,24.088,Engineering
5.1888,14.534,Sales
2.0987,22.304,Engineering
8.0214,4.095,Sales
0.74887,18.408,HR
1.6225,20.723,Marketing
7.8861,13.798,HR
8.0179,23.564,Marketing
5.6154,13.207,Engineering
1.6006,17.288,Marketing
1.8099,24.195,Marketing
4.5926,0.044547,Sales
1.2845,19.595,Sales
9.4047,19.154,HR
3.3206,3.7362,Engineering
0.071371,4.1504,Marketing
6.2818,22.341,Marketing
4.2097,11.299,Engineering
5.7473,22.975,Sales
0.53503,29.323,Sales
3.35,9.2103,Sales
6.8488,27.29,Engineering
4.4145,29.098,Sales
4.7113,5.6477,Marketing
2.8623,11.669,HR
9.0602,14.588,Sales
8.1872,16.938,HR
4.8846,7.7925,Sales
2.8429,15.511,HR
3.2085,12.028,Marketing
7.2941,8.655,Marketing
