region_index,income,sector
9.1582,14.46,Manufacturing
8.734,19.396,Agriculture
5.113,19.591,Agriculture
9.5609,1.1305,Agriculture
8.9024,4.1591,Tech
7.6762,11.131,Tech
8.1835,20.912,Services
9.8087,5.9525,Services
1.494,12.135,Manufacturing
9.3757,4.6337,Manufacturing
2.5682,8.8603,Services
2.6715,20.183,Agriculture
0.98746,4.5729,Tech
3.7551,2.924,Tech
4.9019,19.55,Agriculture
4.2215,20.42,Services
8.1163,20.635,Agriculture
4.3522,12.469,Manufacturing
3.3666,11.905,Tech
1.9753,29.421,Agriculture
1.051,11.522,Manufacturing
7.3872,2.4582,Services
4.8079,20.885,Services
5.3955,24.605,Agriculture
2.3576,7.4538,Tech
9.1527,10.193,Services
5.1243,1.1576,Manufacturing
2.2085,14.357,Manufacturing
8.1609,28.557,Manufacturing
0.35976,8.9934,Manufacturing
6.0317,18.467,Tech
9.6682,27.304,Manufacturing
6.4022,25.156,Agriculture
3.556,7.0408,Services
9.0502,12.536,Agriculture
4.5262,13.321,Tech
9.7765,3.6556,Tech
1.145,13.269,Tech
2.5644,23.139,Manufacturing
7.5442,3.2955,Manufacturing
1.055,29.633,Agriculture
5.7887,22.352,Agriculture
6.1882,4.9976,Services
0.66867,29.348,Agriculture
2.6278,21.559,Manufacturing
0.75899,15.366,Manufacturing
3.0258,18.534,Tech
0.56438,29.548,Services
0.99899,17.221,Services
5.0683,22.72,Services
3.7403,25.976,Manufacturing
9.2145,7.6573,Tech
8.3806,3.1754,Manufacturing
6.9097,28.234,Manufacturing
4.2426,7.2489,Manufacturing
5.0397,2.3171,Tech
6.7321,5.3242,Services
3.1932,29.957,Manufacturing
6.4304,21.615,Manufacturing
2.989,18.842,Services
2.7581,5.7502,Manufacturing
4.8447,27.232,Agriculture
5.432,18.66,Tech
8.7569,2.7147,Services
2.4628,19.842,Tech
3.5064,9.2649,Services
3.7966,29.333,Agriculture
1.0386,29.358,Agriculture
5.0899,11.94,Services
9.7838,25.439,Manufacturing
1.7551,24.191,Agriculture
0.025837,1.056,Services
3.6482,26.614,Services
2.2831,11.197,Tech
0.039969,4.0427,Manufacturing
2.8844,1.6498,Tech
1.0762,3.3954,Agriculture
8.0962,18.419,Tech
8.879,14.967,Tech
5.0243,9.8207,Manufacturing
1.5856,8.6332,Manufacturing
9.1289,26.433,Services
2.7373,18.254,Manufacturing
3.0051,23.394,Manufacturing
8.9401,2.7709,Services
0.8532,17.381,Tech
7.8883,5.7524,Tech
4.1246,19.62,Services
6.5104,28.118,Agriculture
9.5002,3.1884,Agriculture
8.8851,13.026,Manufacturing
5.8409,10.825,Services
0.63741,3.3263,Tech
2.0635,21.564,Agriculture
1.7607,27.382,Manufacturing
9.479,26.933,Services
2.7047,24.437,Services
8.8731,17.394,Tech
9.6382,13.722,Services
9.3118,2.3438,Agriculture
6.1256,13.092,Tech
7.1489,2.4771,Manufacturing
5.189,1.6821,Services
8.7915,18.684,Tech
5.5009,11.274,Tech
8.2547,15.575,Tech
6.881,24.913,Manufacturing
8.393,20.483,Services
8.0208,20.497,Agriculture
6.0876,10.491,Tech
3.5356,5.4648,Agriculture
9.606,9.4546,Agriculture
4.2635,0.20321,Agriculture
2.6951,10.526,Services
1.1225,15.484,Tech
0.45046,10.732,Agriculture
7.474,15.831,Agriculture
1.995,16.601,Services
5.5295,23.394,Services
5.1185,7.2272,Agriculture
7.0738,8.7485,Services
3.2363,16.664,Manufacturing
7.0172,1.3166,Agriculture
8.5721,13.427,Manufacturing
7.9429,27.795,Services
4.3842,1.7481,Agriculture
3.9433,13.474,Agriculture
2.7455,16.871,Manufacturing
8.7628,21.895,Manufacturing
5.8697,0.4407,Agriculture
9.2166,17.799,Agriculture
7.0226,18.538,Services
1.6674,8.0301,Tech
9.4569,0.57459,Manufacturing
0.048258,6.9588,Manufacturing
8.4604,3.7279,Services
3.5991,12.429,Services
6.3173,5.1578,Agriculture
6.1082,7.8052,Services
0.151,14.073,Tech
3.5469,13.299,Tech
6.9771,0.85339,Tech
1.6656,1.7169,Tech
7.2669,20.22,Agriculture
6.4704,1.7106,Manufacturing
7.8035,17.392,Tech
5.2496,29.035,Agriculture
2.7141,25.333,Manufacturing
3.7621,24.219,Manufacturing
0.30613,27.761,Agriculture
4.512,5.1545,Services
1.5448,17.323,Agriculture
8.0901,17.88,Tech
0.74837,12.985,Tech
6.2474,16.99,Tech
7.6398,12.978,Tech
2.0086,10.191,Services
1.8783,7.452,Services
0.13743,3.605,Agriculture
3.9521,14.862,Agriculture
9.3643,13.452,Manufacturing
7.8483,5.0579,Tech
8.0239,26.518,Services
2.1306,6.9233,Tech
6.2657,12.643,Services
1.3188,12.639,Manufacturing
7.5683,10.074,Tech
1.4349,14.377,Tech
5.0958,5.2411,Manufacturing
3.4384,8.2428,Tech
5.6175,12.371,Manufacturing
5.0895,1.1471,Agriculture
8.0379,25.453,Agriculture
0.75194,20.472,Tech
0.7639,4.3451,Manufacturing
7.6455,25.288,Services
4.8104,5.5843,Tech
5.0148,22.592,Manufacturing
5.0238,13.824,Manufacturing
5.9741,11.973,Manufacturing
2.8179,8.8114,Tech
2.1897,13.099,Manufacturing
8.5283,15.034,Agriculture
9.0653,3.7692,Services
2.2629,22.567,Services
9.0867,4.4113,Manufacturing
1.2157,2.9386,Services
7.0091,0.88512,Manufacturing
4.7608,6.3778,Services
2.6658,0.11621,Services
4.881,2.1412,Manufacturing
7.495,0.98907,Agriculture
5.9594,14.219,Agriculture
5.1208,12.858,Manufacturing
6.456,12.556,Agriculture
8.9478,6.2825,Tech
9.1655,5.3384,Tech
4.5911,2.2269,Manufacturing
5.8904,10.913,Agriculture
8.3831,9.1286,Agriculture
7.0055,22.475,Services
3.7122,19.022,Tech
7.4807,17.116,Agriculture
5.3497,13.599,Agriculture
4.4857,25.886,Agriculture
0.086917,21.169,Manufacturing
6.2362,21.511,Services
9.4203,29.639,Services
0.84499,22.334,Services
8.8856,10.738,Agriculture
8.8931,14.146,Manufacturing
3.586,24.397,Services
9.5282,29.794,Manufacturing
5.0823,16.249,Agriculture
6.7228,5.3722,Manufacturing
8.7314,0.123,Tech
9.8391,12.16,Tech
5.7687,17.784,Tech
0.60041,7.1862,Tech
6.2442,16.793,Agriculture
5.2123,26.364,Agriculture
4.3991,4.324,Manufacturing
7.3659,24.755,Services
6.6437,23.913,Agriculture
4.0667,11.376,Agriculture
6.9358,4.492,Services
4.6632,20.342,Services
5.2593,16.534,Manufacturing
9.3521,4.9493,Agriculture
4.7839,1.3107,Tech
1.241,25.785,Manufacturing
9.5288,20.449,Services
4.2549,1.8547,Tech
2.512,22.217,Services
4.4851,14.246,Tech
2.4443,7.7679,Agriculture
1.6811,8.075,Services
9.9088,14.657,Manufacturing
6.2197,3.6428,Agriculture
6.7522,7.6168,Agriculture
1.4046,16.511,Agriculture
5.0031,21.526,Services
1.355,9.8136,Manufacturing
9.2061,13.566,Agriculture
2.5841,22.924,Agriculture
0.39372,13.336,Manufacturing
3.8137,14.746,Services
4.3259,11.645,Services
2.5403,8.2945,Tech
4.3003,6.2558,Agriculture
0.47451,2.0097,Services
9.2467,0.54925,Manufacturing
8.1135,12.686,Manufacturing
1.2501,9.9029,Tech
5.2853,29.132,Manufacturing
2.0554,29.157,Services
8.7859,18.322,Manufacturing
5.4488,22.187,Manufacturing
7.0389,5.0459,Tech
1.9074,16.325,Services
8.2039,4.98,Tech
7.7977,2.7297,Agriculture
2.5353,14.038,Services
7.8455,9.9428,Tech
9.6022,4.7738,Tech
4.3613,5.1665,Tech
0.53421,25.168,Manufacturing
5.931,2.9985,Agriculture
8.5397,5.1279,Manufacturing
4.5576,16.262,Manufacturing
5.1669,8.4868,Agriculture
7.3215,4.8419,Services
6.5542,13.519,Manufacturing
8.3028,20.245,Manufacturing
7.2882,25.236,Agriculture
0.92028,12.741,Manufacturing
5.6836,17.271,Manufacturing
7.1632,3.4802,Agriculture
5.4048,20.038,Services
4.2473,0.47572,Tech
9.6256,4.6497,Manufacturing
3.07,3.7419,Agriculture
1.2973,0.34893,Services
1.4756,16.021,Tech
0.085303,13.814,Tech
0.57692,6.1073,Services
6.8848,20.183,Services
0.38183,17.844,Tech
2.9364,20.97,Manufacturing
8.8102,26.319,Manufacturing
7.7162,21.686,Manufacturing
6.9136,16.546,Services
5.0366,12.611,Tech
8.4614,10.747,Manufacturing
9.2022,22.926,Manufacturing
9.7744,13.152,Tech
2.6944,22.739,Manufacturing
9.6913,23.214,Manufacturing
1.088,18.41,Services
4.8092,8.6693,Tech
5.9095,18.711,Agriculture
6.6404,4.0463,Services
9.4949,6.2703,Agriculture
0.37277,15.253,Tech
1.5146,2.996,Agriculture
7.9421,14.668,Manufacturing
3.4698,7.3529,Tech
5.7066,18.924,Manufacturing
2.8398,1.9285,Manufacturing
2.87,24.727,Manufacturing
3.557,23.194,Agriculture
8.0102,24.488,Agriculture
7.7675,24.335,Manufacturing
3.336,22.005,Manufacturing
1.6774,8.8392,Agriculture
9.2848,10.551,Manufacturing
7.909,13.179,Tech
5.2782,5.9142,Agriculture
8.7612,13.609,Tech
3.3854,22.892,Agriculture
1.0398,18.41,Tech
1.029,19.5,Manufacturing
6.4417,18.044,Tech
5.6127,3.1582,Manufacturing
4.3725,20.398,Services
3.2137,22.966,Manufacturing
0.0083944,6.3472,Manufacturing
4.0867,17.418,Manufacturing
1.9439,11.854,Agriculture
0.66641,4.8047,Services
7.6878,15.181,Agriculture
2.4742,15.124,Tech
8.0142,11.176,Agriculture
6.8382,8.3456,Services
2.066,21.695,Services
2.6597,18.801,Tech
5.2815,28.007,Agriculture
7.7029,20.046,Services
2.5517,26.07,Agriculture
0.034434,9.0082,Manufacturing
7.4444,12.491,Tech
7.713,17.827,Agriculture
0.51464,9.2668,Tech
7.974,7.4948,Tech
6.0342,2.339,Services
1.8043,27.479,Services
5.1806,10.953,Tech
1.3731,15.382,Tech
8.2069,14.375,Services
9.4337,3.6898,Agriculture
8.3896,10.664,Tech
7.7814,4.7998,Tech
4.5333,26.192,Services
8.147,11.876,Services
1.9025,9.5996,Services
1.7106,8.5713,Tech
7.0917,6.8014,Tech
8.1428,19.171,Services
1.3434,24.727,Manufacturing
3.411,15.242,Services
8.651,26.763,Services
4.6391,7.8811,Services
9.935,16.515,Services
4.979,17.673,Services
5.8382,25.421,Agriculture
3.1978,19.473,Manufacturing
6.9931,25.606,Agriculture
0.024246,24.45,Manufacturing
4.5156,15.73,Manufacturing
0.28688,25.333,Manufacturing
2.5742,11.461,Manufacturing
0.34148,10.2,Agriculture
7.4813,0.76041,Tech
8.2645,4.9458,Tech
9.0156,12.907,Tech
8.6206,17.772,Agriculture
9.1333,7.7605,Tech
9.8774,16.389,Services
3.5119,0.59097,Services
5.0425,25.813,Manufacturing
5.6665,9.5747,Tech
3.6507,3.6984,Tech
2.27,22.95,Services
6.0566,6.8116,Services
8.5473,13.496,Services
7.5343,22.126,Services
1.0633,3.1226,Tech
7.4531,20.549,Services
4.879,22.286,Manufacturing
8.1639,8.5034,Tech
8.0596,20.181,Services
9.3393,13.665,Manufacturing
2.5927,0.95456,Tech
6.7018,5.045,Services
5.5564,7.6591,Tech
9.2324,20.587,Services
6.6006,15.434,Services
9.0225,8.8051,Manufacturing
5.0921,10.88,Tech
4.6265,22.615,Agriculture
1.5514,2.3446,Agriculture
4.8654,26.57,Agriculture
0.83486,9.4617,Tech
3.5006,23.53,Services
5.2448,4.703,Services
4.328,22.672,Services
1.2642,8.9398,Tech
8.5295,8.0003,Tech
9.321,12.853,Agriculture
1.8688,26.033,Services
2.5477,14.162,Tech
9.6227,3.4682,Tech
2.6828,3.6164,Tech
8.2815,24.46,Manufacturing
0.71023,29.777,Services
1.8045,28.362,Manufacturing
6.1217,4.5143,Tech
4.7711,27.548,Agriculture
8.9171,15.307,Services
8.991,26.657,Manufacturing
4.9577,14.363,Agriculture
6.4006,28.641,Agriculture
0.3776,16.368,Agriculture
9.6124,18.785,Services
5.9872,5.9238,Services
7.7565,13.009,Agriculture
2.8333,9.8893,Services
9.3255,18.641,Manufacturing
1.0015,25.15,Manufacturing
5.5241,29.095,Agriculture
8.0104,3.7057,Tech
5.8998,10.128,Services
2.1715,15.845,Agriculture
8.4078,0.31324,Tech
1.9398,23.169,Services
4.155,17.942,Manufacturing
2.0859,8.2692,Manufacturing
3.3739,20.68,Manufacturing
1.2267,20.82,Manufacturing
7.3654,29.893,Agriculture
3.7263,20.426,Manufacturing
2.3877,24.098,Services
3.658,8.7389,Services
6.803,23.558,Manufacturing
9.7143,15.788,Agriculture
1.1689,5.9268,Services
1.0102,0.3649,Agriculture
6.5969,0.20757,Tech
8.0308,22.033,Manufacturing
9.5975,19.206,Tech
5.0693,3.2894,Tech
1.2611,6.2807,Services
5.4904,13.668,Manufacturing
4.6551,24.426,Manufacturing
1.0168,22.415,Agriculture
2.22,19.717,Tech
1.1884,16.118,Agriculture
6.4409,18.28,Tech
7.7226,10.65,Agriculture
9.5068,1.2305,Manufacturing
4.4972,8.9707,Manufacturing
8.3934,3.3367,Tech
6.7589,18.915,Manufacturing
0.38586,8.1578,Services
5.0381,24.408,Agriculture
6.4405,11.24,Services
4.0418,21.705,Services
8.5831,18.478,Tech
3.3517,0.6653,Tech
5.9915,6.1666,Agriculture
2.0813,4.7902,Tech
0.35671,23.209,Agriculture
7.4614,11.414,Manufacturing
5.9418,24.583,Agriculture
9.9303,9.9869,Agriculture
7.286,11.98,Tech
0.68079,20.65,Services
9.1832,4.045,Tech
2.4511,1.1761,Agriculture
0.98756,25.897,Manufacturing
4.1996,24.658,Agriculture
1.579,14.611,Services
9.6044,29.17,Manufacturing
9.0499,18.647,Manufacturing
3.8897,1.3736,Services
5.2432,27.392,Agriculture
5.3515,9.7177,Tech
0.60147,17.173,Tech
9.9643,2.3594,Tech
8.599,16.907,Manufacturing
1.2755,5.1425,Manufacturing
7.3736,12,Tech
2.6145,2.5877,Tech
8.911,21.02,Agriculture
2.5933,4.372,Agriculture
4.7089,7.3356,Tech
9.8232,21.783,Agriculture
1.1248,18.967,Tech
4.6128,12.468,Agriculture
2.4377,20.9,Agriculture
8.4186,2.2185,Services
5.2587,23.844,Services
6.2711,29.596,Agriculture
3.3966,11.642,Tech
4.1475,9.7746,Services
2.3293,18.21,Manufacturing
5.1803,28.064,Services
3.967,4.1794,Services
9.3399,12.389,Tech
3.2664,3.0469,Tech
0.75478,7.7731,Agriculture
0.86514,1.9386,Agriculture
2.8879,29.326,Manufacturing
4.6835,29.748,Services
8.604,12.377,Tech
0.57712,13.986,Agriculture
6.2563,17.766,Tech
8.3543,29.649,Services
7.8456,15.111,Tech
9.5938,29.37,Services
6.606,9.3149,Manufacturing
4.191,0.68158,Manufacturing
8.1924,0.90152,Services
9.3428,6.0697,Tech
8.3756,23.86,Manufacturing
1.9701,20.431,Tech
8.6141,7.8208,Manufacturing
7.3455,15.042,Tech
9.9706,18.942,Manufacturing
2.8571,17.525,Tech
5.64,2.799,Agriculture
9.3498,6.9994,Agriculture
0.88678,2.1675,Agriculture
2.9237,2.9199,Tech
3.2434,11.779,Services
3.045,5.3005,Services
9.6417,5.7462,Tech
4.0596,22.138,Agriculture
4.7823,29.497,Manufacturing
9.937,1.1165,Manufacturing
1.2862,13.533,Agriculture
1.2415,10.562,Tech
9.6572,15.596,Manufacturing
7.3857,9.5333,Manufacturing
7.8106,18.258,Agriculture
3.2228,7.4657,Tech
3.3621,25.719,Services
4.6876,17.869,Manufacturing
1.209,10.814,Tech
8.7352,10.6,Services
5.2426,10.869,Tech
7.9417,10.183,Tech
4.0346,9.3209,Manufacturing
1.7136,17.222,Tech
9.292,12.315,Tech
3.6967,25.724,Manufacturing
6.6786,22.509,Manufacturing
4.1966,13.702,Agriculture
4.4555,14.326,Services
1.155,24.972,Services
8.2133,27.31,Services
8.6265,15.897,Tech
4.0289,14.899,Services
9.4254,10.738,Services
4.5721,25.545,Agriculture
5.0818,29.595,Services
3.1068,11.082,Tech
3.958,11.694,Manufacturing
5.1193,12.244,Agriculture
8.5311,17.873,Manufacturing
5.0097,0.88987,Manufacturing
4.4853,29.223,Services
5.8735,20.394,Agriculture
4.024,8.3578,Tech
4.5773,22.732,Services
5.214,18.442,Services
9.8872,12.183,Tech
4.9074,4.9639,Agriculture
5.0171,10.402,Tech
3.356,19.168,Tech
6.0349,6.8985,Tech
4.0673,1.396,Tech
1.6153,12.978,Services
0.78218,25.113,Agriculture
5.5926,15.631,Manufacturing
7.8683,15.406,Tech
2.1258,20.542,Agriculture
6.4204,8.2884,Manufacturing
2.3892,20.388,Manufacturing
6.8744,7.9725,Manufacturing
3.4755,2.1383,Manufacturing
5.428,19.105,Services
2.0892,16.695,Services
6.9036,5.3668,Tech
0.47621,23.974,Agriculture
0.78584,27.045,Services
4.0678,5.1321,Manufacturing
8.2064,27.207,Services
9.4143,0.67481,Manufacturing
8.6884,10.878,Services
7.7523,14.836,Services
6.7287,13.761,Manufacturing
1.186,19.453,Services
4.8657,21.779,Services
0.15769,22.446,Agriculture
0.99867,9.8605,Manufacturing
9.4379,16.461,Agriculture
3.3827,29.8,Agriculture
0.66902,29.93,Manufacturing
3.1866,2.9382,Services
3.0698,14.107,Agriculture
0.86963,19.325,Tech
4.9724,4.0588,Agriculture
3.8523,19.692,Agriculture
7.7225,24.897,Manufacturing
1.0441,22.531,Manufacturing
2.0619,0.013312,Agriculture
0.8238,4.5555,Agriculture
1.2619,4.6945,Tech
0.70399,4.14,Agriculture
9.8946,25.718,Services
0.30932,22.243,Agriculture
7.9712,27.927,Agriculture
1.7438,7.2445,Tech
0.77013,22.807,Agriculture
5.3516,19.961,Tech
3.0822,15.975,Tech
2.7202,10.948,Tech
3.658,17.055,Services
3.573,29.54,Agriculture
5.8698,6.7256,Tech
1.7852,3.9418,Agriculture
1.6893,1.6939,Services
0.5642,1.5269,Tech
7.8396,25.031,Agriculture
7.2416,5.9107,Tech
7.288,17.436,Tech
3.2924,10.142,Services
9.7055,13.039,Manufacturing
2.3409,10.909,Manufacturing
0.41278,12.675,Agriculture
4.1285,28.021,Agriculture
2.5116,2.9776,Agriculture
6.5476,9.6685,Tech
7.1508,0.66881,Manufacturing
1.8187,6.1969,Services
7.9754,9.9055,Tech
1.0117,15.19,Services
0.97196,25.292,Manufacturing
2.5644,19.848,Manufacturing
0.31583,25.271,Agriculture
4.4875,7.4401,Manufacturing
3.2397,12.46,Tech
6.9249,1.5913,Services
3.0733,10.547,Tech
2.8117,9.1392,Manufacturing
1.5471,9.2572,Tech
8.6117,7.7148,Services
2.5264,14.338,Agriculture
0.56982,1.8985,Tech
7.2977,23.418,Manufacturing
6.3983,17.375,Tech
3.6015,2.8896,Services
9.6609,2.5711,Tech
7.391,0.70949,Agriculture
8.5641,28.352,Manufacturing
8.7872,19.769,Manufacturing
8.4152,3.7025,Tech
6.1653,27.656,Services
5.0698,0.5917,Tech
9.613,18.546,Services
1.8687,13.78,Tech
2.4724,23.265,Agriculture
8.8314,12.758,Manufacturing
5.8874,16.469,Tech
7.569,7.6617,Tech
2.5453,17.793,Tech
8.2689,1.1033,Tech
5.2597,19.961,Services
1.1271,28.639,Agriculture
8.9294,9.4299,Manufacturing
1.3742,12.372,Agriculture
1.483,14.503,Tech
7.8335,23.021,Services
3.9091,7.3615,Tech
8.833,15.575,Agriculture
0.54217,13.408,Services
1.0391,10.338,Agriculture
3.6216,19.157,Agriculture
6.5031,13.49,Services
2.21,25.652,Services
8.0963,11.71,Tech
6.2896,21.317,Services
5.9988,1.4184,Agriculture
9.7505,21.89,Services
8.558,28.852,Services
4.8221,22.253,Manufacturing
8.5253,0.31724,Tech
6.4227,29.883,Services
9.8577,13.53,Tech
5.5319,16.394,Tech
1.9883,22.298,Manufacturing
8.0448,6.1577,Manufacturing
9.3695,25.528,Services
6.635,6.4823,Agriculture
6.5879,2.8388,Tech
6.0876,11.414,Services
8.9277,9.2101,Tech
7.9763,14.02,Services
2.3206,25.526,Services
8.5302,27.905,Services
1.3226,18.488,Agriculture
8.1158,2.1049,Agriculture
1.9778,13.295,Agriculture
3.7487,26.144,Services
7.662,2.3006,Tech
7.6275,26.916,Manufacturing
3.7729,2.3512,Manufacturing
3.2167,24.479,Services
9.2052,7.6112,Tech
6.1568,2.5817,Agriculture
3.4144,27.072,Agriculture
6.3795,15.892,Tech
2.6407,17.391,Manufacturing
4.3775,5.7961,Agriculture
9.8214,1.9752,Tech
5.0879,13.246,Manufacturing
4.3296,16.12,Agriculture
6.8818,14.253,Services
6.9699,29.567,Manufacturing
4.5924,13.26,Tech
9.0818,4.6822,Agriculture
9.2058,15.525,Manufacturing
4.7214,4.9043,Tech
2.5458,10.714,Services
8.3093,9.0494,Services
4.7663,9.2995,Services
8.308,19.786,Agriculture
8.4526,17.171,Services
3.5637,15.921,Tech
5.1108,12.137,Services
6.1811,19.702,Services
2.0883,11.826,Manufacturing
0.0092238,8.701,Agriculture
1.392,19.964,Agriculture
0.29394,29.06,Agriculture
2.9051,9.6337,Tech
5.8903,25.694,Services
4.6393,3.078,Agriculture
0.94948,0.40356,Agriculture
9.2335,1.5088,Services
0.73307,11.809,Agriculture
4.6281,16.747,Tech
8.5659,7.1274,Agriculture
9.8674,11.756,Services
7.8785,4.0901,Agriculture
9.1283,5.6221,Agriculture
5.2024,17.989,Manufacturing
4.5342,6.9145,Manufacturing
0.15555,19.923,Tech
1.0838,17.164,Agriculture
9.2682,0.22394,Manufacturing
6.002,4.1063,Tech
7.6202,18.998,Agriculture
2.6567,10.735,Services
0.217,7.9975,Manufacturing
3.1266,8.3779,Agriculture
5.9596,16.102,Services
7.7005,13.575,Tech
6.2033,5.5949,Services
9.974,21.547,Agriculture
8.4739,12.255,Agriculture
8.7548,13.686,Services
0.095957,11.239,Services
8.5372,9.933,Agriculture
1.7487,22.001,Services
5.2222,20.043,Tech
8.9612,14.162,Services
5.5632,21.636,Agriculture
6.9209,9.9171,Tech
7.1087,14.264,Tech
2.6168,22.42,Manufacturing
3.1126,6.9863,Services
3.3693,21.259,Services
0.15043,15.648,Services
5.717,19.785,Manufacturing
4.9019,14.128,Manufacturing
7.6687,26.653,Manufacturing
0.39212,14.916,Tech
9.6778,16.961,Agriculture
5.5668,21.967,Agriculture
7.3581,2.8773,Tech
7.5238,0.50409,Services
2.4693,12.115,Tech
2.8917,20.596,Agriculture
4.0204,11.769,Manufacturing
5.7007,22.866,Services
8.9613,12.219,Tech
6.724,11.795,Services
1.5711,20.792,Manufacturing
3.04,10.071,Agriculture
5.9301,24.026,Agriculture
7.041,7.4218,Tech
2.7906,8.7511,Services
5.0296,28.881,Manufacturing
9.5752,2.104,Services
6.6086,8.273,Services
1.5881,0.67899,Tech
4.9381,10.724,Tech
1.3118,10.284,Services
6.1675,13.653,Agriculture
1.178,6.5009,Agriculture
4.5506,27.007,Agriculture
8.7884,15.303,Manufacturing
2.918,28.228,Services
5.2216,2.6425,Services
4.0245,4.9803,Agriculture
