experience,salary,department
3.1318,20.076,Engineering
1.8395,21.087,Engineering
0.64755,13.625,HR
2.4804,11.897,Sales
8.7926,16.912,Engineering
2.6204,15.067,Engineering
8.3367,19.484,Engineering
8.8721,18.981,Engineering
0.17285,1.6701,Marketing
1.0607,19.286,Engineering
1.0717,4.9953,Marketing
6.2042,5.2685,HR
7.7955,12.947,Engineering
6.2001,20.307,Engineering
9.452,6.9096,Sales
5.4691,1.6511,HR
6.7099,16.784,Engineering
8.5983,2.0328,Sales
1.8247,1.3851,Sales
9.1434,20.021,Engineering
6.1375,4.1292,Marketing
6.004,4.7669,HR
9.6507,13.932,Engineering
5.9092,18.072,Engineering
3.6465,18.886,Engineering
9.7373,13.054,Marketing
0.84919,20.742,Engineering
2.4571,24.55,HR
2.0688,20.071,Marketing
2.7494,20.814,Sales
2.6863,14.72,HR
1.9991,18.682,Engineering
5.2438,25.239,HR
3.6282,19.575,HR
7.6867,1.4893,Marketing
5.7594,28.683,HR
4.9219,3.6936,Sales
3.0698,17.841,HR
3.5939,7.0019,Sales
8.4535,10.084,Engineering
6.614,18.384,Marketing
7.6402,13.772,Sales
7.6038,22.418,Marketing
3.1294,17.737,Engineering
1.1285,19.796,Marketing
8.2088,4.8032,Sales
5.0236,20.075,Marketing
9.3213,18.76,Engineering
4.4918,16.381,HR
6.1214,16.499,Sales
9.2395,24.136,HR
6.3651,24.083,Marketing
3.2079,18.189,Engineering
6.8479,19.214,HR
9.618,18.57,Sales
7.18,23.157,Marketing
9.1475,14.063,Marketing
5.4005,28.599,Sales
2.7659,6.2199,Sales
8.0523,12.581,Marketing
2.2184,18.151,Marketing
7.6706,26.055,HR
4.0098,11.071,Sales
4.9758,8.9498,Marketing
9.1433,23.108,Sales
4.864,18.422,Engineering
1.2214,29.608,Sales
1.5687,17.195,Engineering
3.3251,19.328,Engineering
3.8855,11.114,Marketing
5.7766,25.416,Sales
7.6644,9.4826,Marketing
3.6865,27.537,Marketing
2.6246,15.477,Sales
9.9344,18.191,HR
3.8579,19.206,Engineering
0.91424,11.514,HR
7.167,19.544,Engineering
3.9427,4.7205,Marketing
1.3558,8.2407,HR
0.11814,3.0323,Marketing
1.7988,25.829,Marketing
3.1817,22.446,Marketing
5.5067,19.384,Engineering
8.7994,18.624,Engineering
7.2908,12.313,Marketing
3.9988,13.399,HR
4.2867,21.613,Engineering
4.245,18.387,Marketing
6.5589,13.441,Sales
8.3573,23.356,Marketing
8.7807,19.518,Engineering
1.4898,24.595,HR
5.543,8.0699,Marketing
2.4972,18.01,Engineering
7.7166,11.703,Engineering
1.0387,28.828,HR
5.1071,15.831,Engineering
0.19204,7.1552,Sales
3.4558,28.401,Marketing
5.1575,10.521,Sales
9.6472,1.5381,HR
9.9769,29.663,Sales
0.46854,17.752,Engineering
6.4262,27.961,HR
5.3729,18.969,Engineering
6.2627,17.855,Marketing
7.2418,20.144,Marketing
8.1755,11.344,HR
2.5301,19.496,HR
7.8619,9.3128,Marketing
3.8347,7.5986,HR
2.2973,21.212,Marketing
7.3971,16.748,HR
3.8658,11.202,HR
0.47882,18.294,Engineering
1.5146,13.124,HR
3.7692,0.068102,Engineering
4.2203,1.3361,Marketing
7.3408,26.851,Engineering
7.7074,19.068,Engineering
3.9815,2.3095,Sales
0.95313,17.99,Engineering
2.9592,5.4938,Sales
8.7796,18.862,Marketing
3.9318,17.201,Marketing
7.3817,20.568,Marketing
6.5849,12.763,HR
6.8306,12.202,Sales
0.42883,10.587,Marketing
8.3004,21.417,Marketing
0.3066,18.619,Marketing
2.322,4.89,Marketing
0.31329,24.688,HR
8.825,26.33,Marketing
8.6405,19.344,Sales
8.1658,21.409,Engineering
0.2164,19.137,Engineering
1.8084,13.694,Sales
9.6233,20.038,Engineering
6.2408,26.744,HR
0.28461,8.6222,Sales
4.9392,10.987,Marketing
7.3119,8.6549,Engineering
4.9326,10.482,Marketing
0.90595,3.535,Marketing
1.7633,4.8736,Sales
8.1419,0.063957,HR
1.7316,13.052,Marketing
6.2484,17.988,Engineering
5.6642,23.961,Marketing
1.262,22.602,Marketing
2.6367,0.8318,HR
2.5341,21.139,HR
9.2946,22.41,Sales
7.5182,17.88,Sales
9.2227,20.9,Engineering
6.0659,25.786,Sales
1.4799,5.5295,Sales
9.1456,26.558,HR
4.9102,3.8465,HR
9.2798,17.205,Engineering
8.2148,16.381,Sales
7.5157,17.6,Engineering
7.163,0.29711,Sales
9.6524,17.932,Engineering
7.5335,19.12,Sales
3.9688,2.5291,Sales
2.3046,18.41,HR
5.1559,27.139,Sales
8.8505,19.01,Engineering
5.0403,20.574,Engineering
7.7927,20.452,Engineering
1.844,15.956,HR
5.5379,27.488,Marketing
0.7947,22.351,Engineering
6.6256,24.643,Marketing
4.1863,14.895,HR
9.2445,21.859,HR
7.0126,9.5209,Sales
4.4116,13.046,HR
9.7281,28.668,Engineering
8.6123,8.0676,Marketing
1.0553,8.063,Engineering
6.8899,18.572,HR
5.2731,12.677,Marketing
4.5349,18.663,Marketing
0.1425,13.275,Sales
8.7139,6.0853,Marketing
9.445,19.505,Sales
1.5633,2.1565,Sales
8.8073,6.3264,Sales
2.0487,4.9929,Marketing
7.7577,28.7,Sales
5.6321,24.506,Marketing
0.74504,0.22122,Marketing
4.1893,4.7525,Sales
0.86733,23.678,HR
2.9105,27.772,Sales
4.8348,11.665,HR
0.82974,19.65,Engineering
3.7067,21.955,HR
2.0611,7.5634,Sales
1.2901,17.08,Sales
7.2042,22.333,Sales
6.9233,16.73,HR
2.6469,1.5491,Marketing
4.073,22.592,Marketing
2.3626,23.48,Sales
8.3535,28.922,Sales
7.6711,19.573,Marketing
2.3371,27.859,Sales
4.7036,26.843,HR
3.5084,2.4283,Marketing
2.2241,8.2838,Marketing
4.7648,18.23,Sales
5.4178,18.968,Engineering
7.5535,1.953,Sales
3.9851,12.023,Engineering
5.1406,24.755,Sales
5.4655,26.032,Sales
1.9781,19.006,Engineering
1.1285,22.308,Marketing
7.2116,17.582,Sales
0.1033,12.737,Sales
6.2067,26.549,Sales
0.68979,19.251,Marketing
4.9594,18.311,Engineering
3.7736,14.315,Sales
5.0157,18.202,Engineering
6.4715,0.15722,HR
2.0364,16.765,Marketing
8.5359,22.818,HR
4.7193,1.4669,Marketing
0.6997,3.6593,Marketing
3.6776,8.1254,Sales
3.4546,12.325,HR
6.0019,18.51,Engineering
6.5687,15.493,Sales
0.77027,6.7462,HR
6.8513,27.505,HR
1.8422,27.192,Sales
0.8245,3.9463,HR
5.8455,3.089,HR
3.9839,6.8417,Marketing
4.0186,8.3378,Sales
5.2877,17.547,Engineering
9.4555,14.091,Sales
5.2265,8.6226,Sales
0.50482,26.624,Marketing
5.3159,10.597,Marketing
5.8115,17.45,HR
0.67677,26.766,Marketing
0.64321,24.861,Marketing
8.3276,23.791,Sales
1.0045,3.1033,Sales
8.8858,5.0714,HR
2.8638,17.773,HR
7.3,14.899,HR
0.65281,5.6828,HR
7.1786,5.0628,Sales
9.1348,20.775,Sales
3.8543,23.974,Marketing
4.306,18.902,Engineering
5.6,21.052,HR
3.0245,3.8249,Marketing
9.0834,14.416,Sales
9.2624,29.309,Sales
2.1769,24.004,Marketing
4.9879,19.477,Engineering
0.81013,4.5205,Marketing
4.5129,5.1831,Sales
2.3138,1.9795,HR
6.6518,19.425,Engineering
4.3885,2.8277,Sales
2.3985,17.746,HR
6.7881,16.379,HR
0.73348,27.145,Marketing
9.9825,7.0806,HR
4.8002,18.499,Sales
7.1434,10.509,Sales
6.0015,29.002,Sales
0.91136,26.109,Sales
4.1311,24.386,Marketing
6.5729,4.7324,HR
5.0693,4.5948,HR
9.7887,23.438,Sales
6.5854,21.563,Marketing
6.053,26.05,Sales
7.8899,6.2885,Marketing
9.1989,20.727,Marketing
3.4732,7.0403,Marketing
8.3948,0.84234,Marketing
8.5436,28.274,HR
0.90804,17.307,HR
2.0383,2.1017,Sales
7.6826,18.633,Engineering
6.8712,21.958,Sales
3.9424,19.583,Engineering
8.4661,9.2885,Marketing
8.5711,18.089,Engineering
0.67305,0.49325,Sales
8.4117,28.126,Sales
1.9667,2.1933,Sales
2.7871,19.774,HR
9.6337,20.157,Engineering
9.3055,5.4908,Marketing
8.4129,5.5035,HR
3.5153,24.397,Marketing
5.9675,11.354,Sales
2.4846,9.7269,Engineering
7.9223,25.002,HR
3.2612,12.787,Marketing
5.5653,0.3357,Sales
6.8032,27.507,Marketing
4.269,2.9715,Sales
6.0951,19.692,Engineering
4.0527,17.823,Engineering
4.3969,23.985,Sales
9.9772,3.8025,Marketing
4.5176,27.739,HR
6.5467,18.512,Marketing
1.0245,29.833,Marketing
8.8953,17.322,Engineering
8.5888,19.553,Engineering
8.9,22.086,HR
5.2645,18.864,Engineering
1.5308,14.929,Sales
8.8843,29.884,Marketing
6.8743,19.246,Engineering
2.5635,6.0133,Sales
7.5735,27.381,Engineering
6.2855,18.401,Engineering
7.8978,14.823,Marketing
8.7399,18.916,Sales
6.2693,27.471,HR
7.3278,29.053,Marketing
0.57798,26.844,HR
0.46523,22.722,Sales
0.67965,15.795,Marketing
2.1763,27.586,Marketing
7.3304,23.041,Marketing
6.0423,0.33224,HR
9.1311,18.632,Engineering
9.5528,25.689,Sales
4.4158,6.7613,Sales
3.7463,10.156,Sales
8.9219,5.6504,Sales
9.8058,14.829,Marketing
3.2537,6.6018,Sales
4.5219,16.506,Sales
6.3108,23.32,Sales
6.5663,6.5431,Marketing
4.8501,16.778,HR
8.4599,24.545,Marketing
0.38933,3.0805,HR
6.3237,14.302,HR
1.3206,18.464,Engineering
5.0293,29.922,Sales
6.4307,28.553,Engineering
3.9934,24.158,Marketing
2.0309,29.285,Marketing
4.7622,9.2128,Sales
8.3089,2.2743,Sales
0.86321,9.1038,Sales
2.6384,18.48,Engineering
4.3992,11.686,HR
2.3731,18.056,Sales
6.8605,9.6346,Sales
9.9242,23.728,Engineering
9.2377,1.615,HR
2.0534,14.773,Engineering
4.7696,24.658,HR
1.4667,14.561,Sales
4.0899,19.209,Engineering
0.7935,27.835,Marketing
6.3631,25.06,Sales
2.202,25.261,Sales
2.6207,20.267,Engineering
5.112,20.816,Marketing
6.0068,8.1256,HR
4.5795,9.6544,HR
5.2891,6.041,Sales
9.0059,19.825,Marketing
1.3054,22.752,Marketing
4.3198,16.701,HR
5.682,26.503,Sales
0.26025,19.24,Engineering
2.3646,22.908,Engineering
6.9533,14.782,Sales
5.3639,5.3825,Marketing
2.7691,26.963,Marketing
2.0803,14.721,Sales
1.4663,8.5229,Marketing
0.22034,21.896,Sales
8.9099,3.3762,HR
5.6837,18.753,Engineering
6.0333,23.473,HR
0.22607,18.701,Engineering
3.4383,16.25,Marketing
7.5147,14.609,Marketing
9.3858,5.1606,Marketing
2.6984,7.9968,HR
8.6265,26.044,Engineering
4.941,1.2724,HR
9.5215,19.51,Engineering
8.1782,16.106,Marketing
4.3103,2.1621,HR
2.9046,5.8384,Marketing
2.0198,2.1345,Sales
1.8723,17.721,Engineering
5.3383,23.823,Sales
2.5944,29.003,HR
0.064573,19.461,Engineering
7.8484,21.047,HR
7.9031,23.919,Marketing
2.9498,2.2661,Sales
2.7018,27.178,Marketing
3.5445,26.422,Sales
9.805,0.71296,Sales
7.5752,18.743,Marketing
6.4888,19.624,HR
2.6175,6.2827,Marketing
6.6782,15.037,Marketing
2.8027,10.587,Sales
6.9649,18.67,Sales
1.9855,17.98,Engineering
9.3736,4.7422,Engineering
5.9312,14.335,Marketing
7.2327,7.9285,Engineering
6.2181,3.641,HR
7.6829,11.756,Sales
8.6423,25.294,Sales
1.906,19.866,Engineering
6.5978,4.1752,HR
9.6676,20.204,Engineering
6.9057,20.211,Engineering
2.8399,12.467,Marketing
3.3963,20.347,Engineering
5.3897,3.0028,HR
3.3361,4.2823,Marketing
5.0968,19.741,Engineering
3.1772,6.4665,Marketing
2.9919,9.8274,Marketing
0.18177,22.04,Engineering
3.9666,23.942,HR
6.1604,27.884,Marketing
0.92043,28.076,Sales
4.5642,18.073,Engineering
8.1116,11.436,HR
1.0356,12.535,HR
4.9519,12.863,HR
3.8538,25.736,HR
0.99672,2.4876,Engineering
6.6086,17.018,Engineering
3.7059,22.983,Engineering
6.4195,10.79,Marketing
9.8279,10.299,Marketing
1.6802,27.335,Marketing
9.7275,3.2127,Sales
1.8658,18.799,Engineering
3.3241,15.746,Marketing
8.7698,19.278,Engineering
5.582,9.1868,Engineering
9.16,8.577,Marketing
3.3169,20.425,Marketing
8.5216,24.833,Sales
4.2213,15.839,HR
9.0088,22.929,Marketing
3.0063,16.278,Marketing
7.7142,21.114,Sales
2.8818,27.929,HR
5.786,20.074,Sales
2.1917,20.475,Engineering
6.6716,10.289,Marketing
0.53371,11.451,Sales
2.093,7.2215,HR
1.8093,25.32,Marketing
4.5753,20.261,Engineering
1.3503,21.546,Engineering
8.6533,7.4898,Engineering
8.3326,9.4907,Marketing
9.6381,19.267,Engineering
6.8667,21.991,Engineering
2.5968,21.652,HR
6.5993,17.975,Engineering
9.2874,3.9062,HR
4.457,18.581,Marketing
1.725,26.898,HR
2.9335,9.5676,HR
3.7066,19.79,Engineering
5.6115,3.1609,Marketing
0.86469,0.50785,Sales
7.9612,6.8251,Marketing
5.7131,3.4573,Marketing
7.0585,18.267,Sales
0.48028,22.261,Sales
6.1173,21.743,HR
5.6665,17.205,Engineering
7.8963,10.881,Sales
9.2304,13.255,HR
9.8092,10.817,Marketing
5.4116,29.733,HR
0.71496,7.1717,HR
1.2089,13.651,HR
6.3735,23.266,Engineering
1.9179,13.026,Marketing
1.2345,12.725,Sales
4.4034,5.2713,HR
8.1435,28.407,Marketing
6.6303,28.458,Sales
8.4485,23.004,Marketing
6.3404,24.351,Marketing
9.9321,11.909,HR
3.2287,27.502,Engineering
4.0865,13.152,Sales
9.0981,10.859,Sales
3.4154,20.075,Sales
7.0858,1.1734,Sales
2.1942,17.336,Engineering
2.3168,7.8919,Sales
4.6691,18.801,Engineering
9.3764,0.72794,Marketing
1.0047,20.152,Engineering
0.64471,20.072,HR
8.6576,21.965,Sales
3.0763,27.788,HR
5.7111,18.762,Engineering
6.3304,14.053,Sales
3.1944,3.0282,HR
1.8775,20.444,Marketing
8.4134,1.008,HR
1.5757,23.174,Marketing
3.5365,13.42,HR
6.2476,6.7637,Sales
8.8474,5.6614,HR
0.20028,13.551,Engineering
4.9011,10.084,Engineering
0.1496,17.157,Marketing
0.83334,18.443,Engineering
3.7247,12.559,Engineering
2.8551,20.57,Engineering
5.1579,11.751,Marketing
6.2143,27.216,Marketing
6.6942,14.219,HR
7.9574,29.891,Marketing
0.53129,0.66125,HR
5.2079,26.606,Marketing
5.8396,13.034,HR
8.0236,8.5773,Sales
3.2896,13.211,Marketing
2.7242,14.817,HR
8.6908,2.5226,Engineering
6.2112,27.039,Engineering
7.369,13.461,HR
