experience,salary,department
9.7795,12.549,Marketing
0.91312,14.617,Engineering
7.2386,23.537,Engineering
4.2506,12.469,HR
8.5202,7.2834,HR
9.1035,28.947,HR
8.918,19.57,HR
6.4456,8.5834,Sales
7.1365,11.307,Sales
7.7499,17.206,Engineering
0.2941,0.44784,Marketing
4.1214,10.543,Sales
4.7865,8.9514,Marketing
6.15,16.062,HR
4.9934,20.024,Sales
2.6353,5.0535,HR
7.1369,26.608,Engineering
4.893,12.693,Engineering
0.67216,17.185,HR
4.4358,14.629,HR
0.1089,18.553,HR
3.2068,14.896,Engineering
8.881,3.0782,Marketing
1.4718,19.859,HR
5.7803,4.2562,Sales
3.4072,12.607,Sales
3.9701,12.803,Marketing
0.28722,2.464,Sales
6.9116,13.768,Sales
4.4849,1.1395,Marketing
0.050468,25.056,Sales
7.7005,14.475,HR
7.0892,7.0209,Sales
5.6344,15.904,Sales
6.4929,17.203,HR
8.031,7.9828,Marketing
6.309,5.2279,Marketing
6.4025,9.0517,HR
6.4704,16.332,Engineering
0.79706,7.0535,Marketing
0.42608,24.555,Sales
5.1853,12.696,Engineering
7.5841,3.5938,Marketing
0.13805,9.2355,Marketing
2.4947,23.278,Engineering
1.3796,22.031,Sales
3.9899,9.2047,HR
3.2739,15.812,HR
5.2667,11.818,Sales
9.6066,12.841,Engineering
9.3293,4.0702,Marketing
4.2343,20.923,HR
1.5721,16.178,Sales
6.3231,4.7413,Marketing
1.1639,19.141,Sales
0.27505,13.547,Marketing
6.6,27.901,HR
8.4684,21.669,HR
6.1657,8.6603,Sales
8.4612,11.029,Sales
3.9686,3.1556,Marketing
4.2556,22.884,Sales
9.2777,28.99,HR
2.0862,29.371,HR
7.8046,5.8602,Engineering
6.782,4.004,Marketing
2.7897,0.91573,Engineering
9.5556,27.156,Sales
2.3732,13.818,Engineering
6.0564,29.925,HR
3.8698,13.278,Marketing
5.8608,3.3563,Marketing
8.4033,9.5948,Marketing
7.9816,16.166,Sales
2.2889,5.2212,Sales
6.2824,9.1274,HR
4.5523,16.695,Sales
9.6346,10.328,HR
4.0117,29.594,Engineering
5.5972,11.667,HR
4.9286,27.441,Engineering
0.40697,22.45,HR
4.3228,19.56,Engineering
2.0515,29.216,Sales
8.5644,0.69166,Marketing
6.6199,14.221,Marketing
6.1263,1.0345,Sales
7.5111,10.506,Marketing
4.3576,23.326,Engineering
2.9385,4.9165,HR
9.5108,9.6357,HR
9.024,14.22,Engineering
3.4737,5.8608,HR
7.4095,10.5,Sales
7.2672,12.692,Sales
9.7988,10.878,Engineering
5.3591,11.632,HR
2.7212,7.8891,Engineering
3.3927,4.7505,Sales
5.8324,16.79,HR
7.1526,2.3024,HR
9.8672,6.1837,Sales
8.557,15.106,Sales
0.68089,4.7936,Engineering
3.3865,21.288,HR
4.7809,21.191,Sales
9.385,10.991,Marketing
6.826,16.856,Engineering
9.3271,5.08,Marketing
0.80476,11.856,Marketing
7.7911,28.158,HR
0.76255,23.151,Engineering
6.3408,9.6423,Marketing
5.047,28.896,Engineering
4.4318,25.615,HR
4.0309,25.75,Sales
1.8172,1.951,Marketing
3.0499,13.409,Marketing
7.4194,10.949,HR
8.0026,17.825,Sales
4.5776,8.3937,Engineering
0.63173,2.6843,Marketing
5.6741,25.919,Engineering
7.7099,13.634,Engineering
6.8977,29.317,Engineering
3.1168,20.445,Engineering
3.7706,20.37,Engineering
9.7845,5.9405,Marketing
2.1417,4.7581,HR
3.2416,20.393,Engineering
3.0434,19.594,Engineering
9.8096,5.968,Sales
7.4366,7.1383,Marketing
4.5783,25.784,HR
7.1686,5.9069,Marketing
1.9223,0.87739,Sales
3.7726,0.95583,Sales
3.632,2.4947,Marketing
0.094595,12.599,Marketing
1.4714,13.071,Marketing
6.8357,16.056,HR
8.3496,13.602,Sales
4.3433,26.586,Sales
7.3311,24.458,Sales
5.0951,6.2254,Marketing
1.121,10.744,Marketing
3.7955,12.4,Marketing
6.98,6.2467,Marketing
5.9837,29.112,Sales
7.2661,2.9432,Marketing
6.1803,10.227,Sales
2.8345,17.498,Engineering
4.0088,12.133,Marketing
4.7456,1.169,Marketing
7.9286,10.098,Engineering
7.2702,17.745,Engineering
6.2297,26.485,Engineering
0.16196,10.925,Marketing
3.9913,6.4448,Sales
2.2125,26.394,Engineering
9.2338,17.649,Sales
1.2271,11.328,HR
2.5622,3.9894,Marketing
1.6902,19.749,Sales
9.5243,23.954,Sales
1.906,9.5758,Engineering
3.0452,26.536,Engineering
8.1954,4.2304,Marketing
6.0072,12.374,HR
2.7162,19.027,Engineering
9.3881,19.607,Sales
7.3368,12.349,Marketing
0.012548,22.737,HR
8.8927,0.54551,HR
7.0209,27.639,HR
4.5454,14.236,HR
2.5965,4.9238,Marketing
9.1583,25.897,HR
0.50637,25.01,Engineering
9.4431,12.479,Sales
6.2679,15.244,HR
4.8898,3.564,Engineering
2.1151,20.281,Engineering
6.9386,17.542,Sales
0.54414,2.9639,Marketing
3.2054,4.206,Marketing
6.924,3.8106,Marketing
9.3998,10.381,Marketing
0.23661,29.414,HR
6.5995,13.805,Sales
9.9375,1.8471,Sales
3.829,25.079,Sales
8.9118,12.6,Marketing
2.752,13.256,HR
3.0694,12.597,Engineering
2.0392,27.551,Sales
2.267,6.8278,HR
8.4498,17.212,HR
7.5671,20.38,HR
5.483,3.9534,Marketing
3.1298,5.6619,Sales
9.6891,20.394,HR
2.267,22,Sales
9.1884,13.572,Marketing
1.2269,18.605,HR
0.94232,20.467,Sales
9.7744,3.0998,Sales
0.84058,11.932,HR
3.199,28.823,Sales
4.7469,13.364,Sales
5.6321,9.7781,Marketing
7.9094,26.26,HR
0.42076,7.6028,Marketing
8.77,6.9591,HR
6.6228,4.621,HR
9.494,18.175,Sales
3.1495,13.544,Sales
2.477,8.2712,Engineering
9.8568,2.9213,Engineering
0.20642,25.566,Engineering
1.4555,23.628,HR
7.6981,28.749,HR
6.377,10.454,Sales
0.37289,25.666,Sales
9.9056,0.52171,Marketing
1.4842,16.398,Sales
4.0832,7.6301,Engineering
2.8439,18.447,Sales
0.039915,27.625,Sales
9.1574,2.2685,Marketing
9.1123,12.831,Engineering
3.2832,2.3282,Marketing
5.33,10.204,HR
5.2051,14.273,Marketing
1.6838,8.9792,Marketing
6.3955,27.593,Sales
2.2167,12.965,HR
9.5524,18.56,HR
9.7614,19.412,HR
0.7041,23.448,HR
8.1692,13.698,Engineering
3.8387,6.6046,Sales
3.6124,12.627,Engineering
4.2358,24.608,Engineering
7.4524,29.992,Sales
5.2232,14.486,Engineering
7.8058,11.723,Marketing
8.6107,13.956,Marketing
8.7309,28.071,Sales
9.0763,5.4145,Engineering
5.5273,10.952,Engineering
1.1093,24.112,Sales
4.1664,19.348,Engineering
3.6086,24.074,HR
5.2617,10.732,Marketing
1.0395,16.717,Engineering
7.8758,17.733,Sales
4.7957,12.546,HR
0.64337,21.079,HR
6.2951,29.677,Sales
1.8503,24.541,HR
6.9616,15.301,HR
0.034986,18.312,HR
8.8531,27.413,HR
2.653,21.58,Sales
9.9,29.223,Sales
6.2955,7.7488,Sales
5.2786,16.828,Sales
0.89727,19.429,Engineering
6.7397,19.412,HR
5.9628,25.677,Engineering
3.9396,19.509,Engineering
6.2466,16.886,Sales
9.5272,7.273,Sales
3.1735,7.0365,Marketing
3.7673,17.914,HR
0.50046,8.1553,HR
4.0262,7.3423,Engineering
2.6234,24.431,Sales
7.0116,23.447,Sales
9.8322,4.4371,Engineering
9.0209,2.6908,Engineering
8.7145,14.556,Engineering
5.6903,12.723,Sales
4.7808,9.8316,Engineering
1.7945,4.1729,Marketing
3.5359,25.685,Engineering
4.5436,3.1405,HR
5.4727,2.5724,Marketing
8.3436,23.581,Engineering
3.1404,0.64081,Marketing
9.2579,6.8826,Marketing
5.2301,13.969,Sales
6.3487,10.359,Marketing
0.44684,5.5829,Engineering
2.7739,15.1,HR
6.8697,18.196,Engineering
9.0899,25.379,Engineering
2.4525,7.1697,Sales
6.2323,18.176,HR
6.4252,13.241,HR
1.6789,18.07,Sales
6.3032,19.266,Engineering
4.0896,18.703,Sales
5.8545,13.803,Marketing
1.3707,29.845,HR
4.4162,7.9178,Marketing
3.5677,11.751,Marketing
8.3514,23.533,Sales
9.3724,2.5424,Sales
2.6417,5.4068,Sales
7.0028,9.6889,Marketing
8.805,15.419,Sales
6.0485,13.276,HR
2.7009,22.076,Sales
2.6101,25.518,Sales
1.7164,21.774,Engineering
9.2751,5.1426,Engineering
2.1691,12.013,Marketing
9.7885,3.9874,Marketing
8.0805,13.694,Engineering
7.833,0.86729,Sales
7.9932,28.115,HR
0.25821,14.756,HR
8.3354,11.164,HR
3.6905,2.8779,Marketing
5.083,8.6066,Sales
4.6464,23.968,Sales
6.6924,22.993,Sales
1.5573,9.418,Marketing
7.1951,11.268,Sales
3.9394,3.8436,HR
9.5656,7.769,Sales
0.62504,23.472,Sales
7.974,6.6605,Sales
5.0712,2.2018,Marketing
1.1536,28.283,Sales
1.6553,24.34,Engineering
8.3936,6.4815,Marketing
8.2982,11.084,Marketing
7.4176,2.3501,Marketing
2.6472,0.60995,Sales
2.5095,27.655,Sales
7.8257,11.463,HR
8.0613,13.158,Marketing
9.1448,22.813,Sales
5.6665,21.457,Engineering
2.9785,23.952,Engineering
2.1362,11.019,Sales
8.8777,1.6138,Engineering
2.8205,12.284,Engineering
2.6646,10.926,Engineering
3.4925,24.489,HR
9.6332,17.497,Sales
1.9626,23.397,HR
8.9214,6.7112,Sales
0.85539,28.751,Sales
1.0189,8.0021,Marketing
4.8459,11.061,Engineering
9.8679,1.6581,HR
8.0126,25.092,HR
5.2407,7.7352,Marketing
5.4089,11.203,Sales
9.0324,6.9415,Marketing
2.0762,8.6425,Sales
4.1374,14.269,Engineering
9.3002,1.5503,HR
0.081915,28.121,HR
8.5301,14.714,Engineering
9.4986,13.787,Marketing
3.9811,20.279,Sales
5.7729,13.387,HR
2.169,15.049,HR
6.0254,4.2514,Sales
2.0264,22.021,HR
1.5215,6.8267,HR
7.6463,12.097,Marketing
1.4674,13.387,Marketing
5.9911,6.365,Marketing
3.1686,25.414,Engineering
1.5358,6.5292,Marketing
8.9745,4.8365,Engineering
9.2628,0.022147,Marketing
0.1193,12.137,Engineering
6.111,12.242,HR
2.6704,11.45,Sales
2.6142,8.3871,Sales
2.7375,0.33488,Marketing
2.5697,28.865,Engineering
1.6564,8.2609,Marketing
6.9926,23.907,Engineering
3.9449,8.9324,Marketing
1.785,15.372,Sales
2.8114,12.328,Marketing
4.2819,22.19,Sales
3.7874,2.6452,Marketing
2.6656,6.1783,Sales
4.3899,2.2975,HR
5.8376,24.813,HR
1.9209,0.97061,Marketing
0.47691,9.1521,Engineering
8.621,18.76,HR
8.0675,12.209,Engineering
4.8035,12.014,Marketing
9.0553,12.477,Marketing
8.4957,8.4487,Marketing
3.9975,18.412,Engineering
4.1267,12.011,Marketing
1.5217,1.301,HR
4.8705,20.936,HR
9.178,11.856,HR
3.074,9.2661,Marketing
0.066037,10.101,Marketing
9.6425,17.373,Sales
0.85572,10.893,Engineering
9.5999,29.41,Engineering
9.7222,11.788,Marketing
2.0402,19.054,Engineering
8.9955,21.974,HR
7.5045,7.5563,Sales
6.8478,20.324,Engineering
9.9218,18.262,HR
8.3515,0.12653,Marketing
5.5355,18.215,HR
9.081,12.628,Sales
1.7933,25.789,Sales
1.8336,0.8693,HR
1.4139,3.8349,Engineering
3.7844,26.181,HR
5.7343,7.6223,Sales
3.2864,4.636,Marketing
9.122,3.654,HR
6.1787,29.693,HR
8.2032,10.407,HR
7.8704,22.291,HR
9.0123,9.9202,Marketing
4.8066,6.2176,Sales
8.19,13.939,Marketing
5.8111,25.939,HR
5.8399,28.361,HR
7.179,10.925,Engineering
5.5006,17.225,Engineering
1.6283,1.1228,Sales
8.8788,20.268,Engineering
8.7957,18.808,HR
9.5417,6.036,Marketing
3.1011,29.991,HR
7.0046,14.239,HR
3.9999,4.4273,Marketing
7.3987,2.6505,HR
6.6042,3.0678,HR
2.7092,3.3415,Engineering
3.6127,18.462,Sales
7.8272,3.9916,Sales
9.5245,23.104,Engineering
4.3353,11.48,Marketing
6.9228,0.42312,Engineering
1.6277,24.462,HR
2.4093,2.1941,Engineering
7.589,23.969,Sales
3.4618,3.7067,Marketing
0.085763,9.9915,Engineering
7.8369,12.205,Engineering
3.6803,9.3391,Marketing
6.0211,8.5821,Marketing
7.8778,2.1251,Marketing
7.4688,28.84,HR
2.4821,15.717,Sales
4.0238,25.53,Sales
4.0962,1.9263,Marketing
3.9503,8.7929,Engineering
5.5845,26.779,Engineering
8.3504,20.429,HR
2.677,7.1683,HR
3.4086,12.989,Sales
4.4988,11.702,Marketing
4.2956,12.987,Marketing
7.9456,1.7363,Engineering
4.2687,13.848,HR
5.3976,20.847,Engineering
3.1695,10.703,Sales
4.8578,16.996,Sales
3.4178,24.41,Sales
0.79264,11.121,Sales
7.2584,17.4,Engineering
4.9243,0.25737,Marketing
7.5549,29.054,Engineering
6.4784,10.892,Marketing
8.0775,7.7837,Marketing
8.6523,9.1065,HR
2.4796,21.217,HR
3.6446,13.552,Marketing
4.3807,7.1403,Marketing
5.7648,9.4483,Engineering
4.8895,25.294,Engineering
3.1932,6.4578,Sales
7.9343,15.989,HR
5.1156,15.591,HR
6.6975,14.526,Sales
2.1177,25.324,Engineering
5.9408,23.977,HR
9.5988,13.578,Marketing
7.0571,24.05,Sales
0.57739,3.6996,Marketing
2.3372,13.381,Marketing
8.0197,11.144,HR
2.4916,24.852,Sales
0.1252,1.7819,Sales
6.0075,13.735,Engineering
3.2046,3.1968,Marketing
0.48279,14.581,HR
8.6632,20.321,Sales
1.0035,22.404,HR
4.9951,16.449,Engineering
6.8233,27.687,HR
5.6235,7.2557,Sales
9.9334,4.1691,Marketing
0.15466,6.5918,Marketing
7.0476,10.983,Marketing
9.8217,8.7905,Engineering
0.5639,1.9235,HR
6.008,27.294,HR
8.2869,29.431,Sales
1.8621,0.98915,HR
0.77496,13.651,Engineering
5.0332,1.049,Marketing
0.20802,15.477,Sales
6.8328,16.711,Engineering
6.6663,27.127,Engineering
5.8735,10.15,HR
1.5571,2.9395,Sales
6.0114,13.866,Marketing
5.2163,28.994,Engineering
4.3407,20.771,Sales
9.6203,20.125,Engineering
6.9563,11.166,Marketing
7.6924,4.952,HR
3.2614,11.028,Sales
2.8523,6.4453,Marketing
4.6163,14.574,HR
0.76544,11.952,Marketing
2.7227,18.679,Engineering
1.1969,7.4713,Marketing
0.072144,20.858,HR
6.0267,6.7334,Marketing
8.3363,13.295,HR
9.2426,10.405,Marketing
5.3021,8.2343,HR
8.5882,28.596,Sales
9.242,9.5343,Marketing
4.3087,6.3567,Sales
6.8046,18.061,Engineering
9.7878,22.208,Engineering
1.8346,2.3409,Marketing
0.48205,13.011,Engineering
0.11282,0.94245,Marketing
4.4742,6.7224,Marketing
5.3044,8.9999,Sales
2.3625,16.042,Engineering
4.7993,9.975,Marketing
1.8214,29.209,Engineering
6.196,5.3904,Engineering
8.9922,0.73707,Marketing
9.0615,7.8926,Sales
6.7341,14.499,Sales
0.94991,21.47,Sales
8.6109,5.8671,HR
4.4824,4.5118,Sales
8.3129,9.0126,HR
8.7028,5.4822,Marketing
6.9587,8.9812,Marketing
6.2408,7.9527,HR
6.4838,10.928,HR
3.4704,1.7976,Marketing
3.7435,21.405,Sales
8.6875,26.844,Engineering
1.7189,20.302,Sales
3.4938,29.637,Sales
5.5061,7.4512,Engineering
2.6335,11.01,HR
8.768,7.5771,HR
2.1537,2.1965,Marketing
5.7998,12.736,Marketing
9.6594,1.697,HR
0.11935,14.359,Marketing
3.9829,11.35,Marketing
5.7594,12.023,Sales
4.3869,10.061,Sales
4.5293,14.266,Marketing
7.0148,13.586,Engineering
9.2282,4.5545,Engineering
8.1786,4.6123,Marketing
7.6562,5.9303,Marketing
1.1236,19.446,Engineering
9.2443,15.695,Sales
8.0987,15.986,HR
6.4695,13.062,Sales
9.4579,15.019,HR
9.9247,10.706,Sales
0.34428,6.8877,Engineering
0.84101,8.7726,HR
1.4393,16.635,Sales
9.4742,1.3402,Marketing
3.3742,3.33,Engineering
6.4013,14.857,HR
1.2632,6.2394,Marketing
1.8981,6.6708,Marketing
4.2557,10.77,Engineering
1.2677,15.58,Engineering
6.2846,6.9933,Marketing
9.1342,16.272,Engineering
7.822,28.148,Sales
6.4717,29.949,Engineering
7.2936,3.8475,HR
6.3443,8.7018,HR
2.1201,5.9399,Engineering
2.5821,8.9897,Marketing
3.0861,15.082,Engineering
0.28784,11.689,Engineering
2.865,22.194,HR
0.35666,20.123,HR
3.791,11.96,HR
0.98509,26.838,Sales
2.8633,27.878,Engineering
2.02,20.608,Engineering
4.1268,26.732,HR
8.2706,4.334,Marketing
8.2957,6.0859,HR
2.9075,1.5984,Sales
9.1603,8.1561,Sales
8.2387,27.174,Sales
1.9471,29.087,HR
9.1836,8.3343,HR
0.10128,9.6592,Sales
0.31217,1.7397,HR
5.1036,8.5949,Marketing
5.3052,9.7796,Marketing
0.99314,25.401,Sales
7.4342,10.937,Engineering
7.6594,4.4672,Marketing
6.1371,17.385,Sales
5.5518,16.13,Engineering
8.9835,2.577,Sales
1.6907,22.422,Engineering
2.5706,1.1746,Engineering
1.0671,12.792,Engineering
3.64,9.8942,HR
6.4489,16.453,HR
4.4768,24.926,HR
5.4714,3.8819,Marketing
4.7954,13.181,HR
7.3968,10.915,Marketing
6.625,12.368,Marketing
7.0095,12.386,Sales
7.1193,13.434,Sales
3.9109,14.509,Sales
7.06,22.41,HR
9.9001,6.4295,HR
1.3779,25.247,HR
0.092164,6.3091,Engineering
1.6103,1.4078,HR
0.44158,18.516,Engineering
3.6248,10.071,Marketing
5.4689,29.066,HR
8.3109,29.098,HR
7.7049,27.675,HR
2.1578,0.27928,Engineering
5.8624,24.095,Engineering
3.1559,18.402,HR
9.4608,14.36,HR
3.4574,12.618,Marketing
8.7609,15.233,Sales
3.2487,9.1047,Marketing
1.3951,8.8728,HR
8.6485,1.4039,HR
5.3742,19.123,Sales
6.5704,23.52,Engineering
1.204,14.423,Marketing
4.4782,13.337,Marketing
3.8763,9.7429,Marketing
2.0208,29.835,Engineering
8.2208,28.259,HR
5.8991,25.018,HR
2.5679,27.269,HR
2.817,12.055,HR
4.5254,7.9939,Sales
6.2587,20.283,Engineering
6.3991,15.269,Sales
0.22803,25.557,Engineering
5.3576,19.739,HR
1.1165,22.937,Sales
7.9759,0.52828,Marketing
9.6719,24.799,HR
2.8449,16.266,Sales
6.4901,13.59,Sales
7.2671,7.8557,Engineering
2.292,20.632,Sales
4.2448,22.093,HR
2.4437,10.798,HR
3.3464,16.67,HR
6.7451,14.871,HR
1.5814,0.58572,Engineering
0.37826,0.83522,Sales
9.2793,8.8071,Marketing
7.0895,22.817,Engineering
9.3303,6.1208,Marketing
0.63394,2.3156,Engineering
0.81713,20.331,Engineering
8.2449,27.509,Engineering
5.4363,12.134,Sales
1.8554,20.414,HR
0.35306,13.155,HR
3.691,5.9811,Marketing
8.7532,1.0773,Sales
6.6375,27.564,HR
7.3605,8.9679,HR
9.7824,29.767,Sales
