experience,salary,department
2.3552,9.8664,Marketing
4.8611,17.483,Marketing
6.0048,5.7608,Sales
6.6495,22.456,Engineering
6.7161,3.4569,Marketing
6.2071,22.52,Engineering
1.3086,2.3893,HR
1.9473,11.294,Marketing
7.4559,13.144,Marketing
2.8006,23.241,Engineering
1.4163,20.329,Engineering
4.4097,22.789,Engineering
4.8678,21.865,Engineering
1.5158,23.081,Engineering
9.6532,4.8995,Marketing
5.1028,23.476,Sales
2.5887,21.552,Engineering
8.9024,20.004,Sales
0.20855,2.7125,Sales
5.1127,12.383,Sales
7.0446,25.815,Sales
2.059,22.753,Sales
9.7715,28.709,Marketing
6.4959,7.5442,Marketing
8.0368,1.9907,Engineering
1.3542,29.875,HR
9.431,4.3166,Marketing
3.2707,3.3897,Marketing
7.5943,22.074,HR
4.902,1.6691,Sales
7.999,22.511,Marketing
9.8358,24.898,Marketing
6.5634,28.149,Sales
6.1496,22.606,Engineering
8.4957,22.566,Engineering
4.8165,20.791,Engineering
6.3955,16.066,Sales
6.7705,11.884,Sales
7.279,13.643,Sales
4.5685,22.881,HR
7.1875,13.598,Marketing
8.1914,10.681,Marketing
8.5252,17.633,Marketing
6.0192,24.654,Marketing
9.9714,26.045,Sales
0.3943,20.303,HR
5.4879,7.5279,Engineering
9.0901,13.429,Engineering
7.4796,21.07,Engineering
4.0488,16.796,HR
7.4906,12.955,Sales
1.6755,8.6246,Sales
8.9821,13.827,HR
4.3665,3.9526,HR
4.5397,10.845,Engineering
8.7282,2.5076,Marketing
2.9482,14.087,Sales
6.0889,24.233,HR
6.0961,24.71,Marketing
9.9731,28.58,Marketing
3.4055,28.087,Marketing
3.2116,5.5794,HR
1.292,16.618,Sales
4.5856,23.185,Engineering
2.3665,11.439,Marketing
7.2423,14.948,HR
0.30324,3.0967,Sales
8.7593,1.5421,HR
1.8879,12.103,Sales
1.1131,21.543,HR
6.1853,29.389,HR
0.0029742,24.995,HR
3.0271,2.4136,HR
6.5894,22.005,Marketing
6.7169,29.013,Marketing
8.9238,20.046,Marketing
2.989,27.031,Engineering
2.1477,11.079,HR
1.9116,25.598,Sales
7.2688,4.1444,Marketing
2.5094,20.099,Sales
1.2873,19.172,HR
6.298,8.2146,Sales
9.4552,22.281,Engineering
5.4589,14.194,Engineering
6.1291,18.681,Marketing
1.2458,20.828,Engineering
8.3901,7.6861,Marketing
0.37627,4.3084,Sales
5.1935,19.45,HR
8.8502,19.059,Marketing
4.1585,28.546,Marketing
9.1334,9.1436,Marketing
8.4723,22.022,Engineering
5.5502,15.484,HR
3.2391,10.074,HR
2.309,17.717,Engineering
0.030752,18.376,HR
4.0839,18.3,Sales
7.9515,3.004,Engineering
8.4258,9.5347,HR
6.1645,17.923,Marketing
0.38896,20.677,Marketing
4.3323,11.657,Sales
3.9311,18.635,Sales
6.5952,4.6373,Sales
4.8578,19.439,HR
5.9369,12.216,Sales
3.3074,1.8758,Sales
1.2844,22.24,Marketing
2.0065,24.606,Marketing
1.2575,7.4445,Marketing
0.87906,25.833,Marketing
5.7942,23.089,Sales
8.9849,22.687,HR
5.0712,27.259,Marketing
3.3716,14.998,Sales
0.76155,23.006,HR
6.3,16.223,Sales
7.2438,22.957,Engineering
4.5744,4.052,HR
1.1759,21.816,Engineering
2.7063,14.24,HR
9.3497,13.728,HR
7.3616,20.04,Sales
4.4718,17.901,HR
1.1018,29.632,HR
8.1771,1.1707,Sales
1.4611,20.945,Engineering
2.5427,11.489,HR
1.5046,20.925,Engineering
8.0016,19.14,HR
7.9365,6.2843,Sales
4.9178,10.436,HR
4.9821,4.4422,Sales
9.3702,21.26,Engineering
1.8353,25.356,Sales
2.4737,5.4392,Marketing
7.6321,9.3581,Marketing
8.9318,22.828,HR
6.1255,27.669,Engineering
9.1477,11.992,Marketing
2.35,1.0314,HR
6.7344,22.621,Engineering
5.6933,10.722,Marketing
5.7512,10.824,HR
4.5594,2.131,Marketing
1.7841,15.034,Engineering
4.3264,23.649,Marketing
6.8892,23.039,Engineering
7.6571,25.623,Sales
3.2648,21.196,Engineering
9.1444,12.537,Sales
1.1978,10.143,HR
6.9776,23.994,Engineering
7.133,22.461,Marketing
7.3552,2.9721,Marketing
9.7357,29.364,Marketing
6.2487,14.275,HR
3.7899,10.961,HR
6.173,6.2694,HR
9.3415,12.457,Sales
5.4179,6.5223,HR
2.4495,19.302,Marketing
5.7299,21.294,Engineering
6.7063,19.422,Marketing
0.098944,19.218,Sales
1.6295,9.2097,Marketing
5.13,29.63,Sales
8.453,23.792,Engineering
8.8869,5.7322,Sales
1.4753,29.954,HR
5.1131,14.433,Marketing
8.7112,1.1576,Sales
3.576,3.1806,Marketing
8.4491,3.1191,Sales
3.6988,19.57,Marketing
1.7715,19.563,Marketing
6.3606,9.696,HR
0.63386,19.454,Engineering
2.8678,21.648,Engineering
5.7442,19.678,HR
3.2548,1.8935,Sales
4.2423,18.628,Marketing
5.4623,22.109,Engineering
3.021,22.087,Engineering
0.76034,6.0029,Marketing
9.3088,7.3287,Marketing
4.6181,22.968,Engineering
0.60676,8.253,Marketing
7.6158,11.707,Sales
1.3167,22.388,Engineering
8.9207,3.6682,Sales
9.5687,7.0995,HR
3.8501,16.522,Sales
7.9559,22.97,Engineering
0.1731,4.5957,HR
5.6075,12.003,Engineering
5.3116,27.265,HR
1.7554,28.05,HR
0.034707,24.355,Engineering
3.9679,21.765,Engineering
9.1439,13.687,Marketing
7.2599,24.063,Engineering
6.9194,23.902,Engineering
2.1059,13.585,Engineering
4.7084,5.7503,Sales
1.2228,22.224,Marketing
3.2526,23.167,HR
1.0006,20.981,Engineering
0.29663,7.7738,HR
9.4912,21.512,Engineering
0.86395,3.2498,Sales
2.8144,22.025,Engineering
8.0785,23.728,Sales
0.95775,0.21832,HR
9.4179,8.671,Sales
2.3517,9.2084,Marketing
9.6635,24.663,Marketing
0.059882,26.936,Marketing
6.7005,3.1962,Marketing
2.5232,27.322,Sales
4.8974,13.917,Marketing
8.8087,23.587,Sales
1.5764,4.6179,Sales
4.2237,1.4098,Marketing
7.4718,22.225,Engineering
2.1311,21.834,Engineering
3.3086,5.7547,Marketing
3.8143,6.5938,Sales
4.6021,1.4271,HR
9.0485,29.091,Marketing
8.422,9.7589,HR
4.9284,16.965,Marketing
2.8338,10.702,Marketing
5.793,21.627,Engineering
6.1207,19.599,Sales
1.8014,16.499,HR
3.9936,23.471,Sales
2.0764,8.3816,Marketing
7.2822,6.0466,Engineering
1.163,5.7271,Sales
0.83462,28.833,HR
9.0591,22.181,Engineering
8.415,5.0692,Marketing
6.6604,17.32,HR
0.51144,21.433,Engineering
6.5227,16.667,Marketing
6.2539,14.321,Marketing
4.3012,15.474,HR
7.3578,13.268,Sales
6.7352,11.564,Sales
9.5829,13.621,Sales
7.3439,21.561,Engineering
8.8827,22.719,Engineering
7.4022,2.5815,Marketing
3.7237,21.112,Sales
9.2917,7.3329,Marketing
8.2759,15.148,HR
8.5357,16.752,Sales
0.40132,22.247,Engineering
1.4632,23.25,Engineering
0.0723,4.6668,HR
7.4039,15.06,Sales
5.6691,2.8947,Marketing
2.7227,4.2171,HR
6.0757,2.2895,Sales
1.6794,22.493,Engineering
2.4315,10.724,Marketing
2.2727,8.0814,Engineering
7.9669,19.292,Engineering
5.2776,15.161,Marketing
2.3027,2.0517,Engineering
7.4983,3.1346,HR
0.7205,26.54,HR
4.2266,28.692,Sales
0.91656,0.36388,Sales
1.5096,22.207,Engineering
6.7893,29.585,Sales
8.2668,11.35,Sales
6.1086,15.355,Sales
6.6496,22.372,Marketing
7.118,21.438,Engineering
0.092283,1.7293,Sales
2.5205,4.5153,Marketing
1.0323,19.577,Sales
1.9378,22.027,Marketing
7.9546,26.234,Sales
8.0336,10.957,Sales
5.5026,25.053,Engineering
1.3984,6.1366,Engineering
4.9989,26.019,Engineering
4.6516,18.549,HR
5.0869,24.642,Engineering
8.7693,14.022,HR
7.4244,20.321,Sales
8.9524,22.815,Engineering
5.4422,23.039,Marketing
5.0133,16.578,HR
6.5286,3.1926,Sales
6.611,26.005,Sales
9.7174,19.221,Sales
8.678,21.317,Sales
6.2826,2.9396,Sales
4.7319,21.067,Engineering
6.1844,19.146,HR
1.4638,13.947,Sales
1.4831,9.7152,HR
6.5239,3.1521,Marketing
1.8391,25.029,Marketing
2.0152,0.83329,Sales
4.2298,11.999,Sales
6.6423,25.434,Marketing
9.1687,6.7106,Sales
3.5533,27.215,Sales
7.5953,23.078,Engineering
4.9245,6.5093,Engineering
4.05,13.416,Sales
0.12341,21.491,HR
7.5028,13.555,HR
1.1717,23.988,Engineering
7.6312,22.415,Engineering
1.2078,4.439,Sales
4.4313,5.034,HR
8.3163,22.344,Engineering
6.8305,25,Engineering
8.8374,26.6,Sales
6.3478,29.081,Sales
2.4507,12.698,HR
5.9447,22.573,Engineering
0.20837,20.974,Engineering
2.7055,0.35927,Sales
2.1341,26.023,HR
0.1157,21.563,Engineering
8.3209,21.539,HR
6.706,14.421,Sales
8.664,24.264,HR
4.3409,18.687,Sales
5.6404,10.025,Marketing
7.9855,28.626,HR
5.7397,14.606,HR
7.6691,6.0186,Sales
7.5578,15.383,HR
2.7667,15.894,Sales
1.6365,13.7,HR
2.4505,12.854,Sales
8.818,21.914,HR
9.6408,20.416,Sales
5.5943,21.391,Engineering
6.3102,9.3222,Sales
8.2716,28.477,Marketing
0.94123,17.968,HR
1.7044,20.911,Marketing
6.5839,20.636,Sales
7.253,19.511,HR
6.1398,5.6192,Marketing
6.6518,21.664,Sales
9.5714,20.512,Engineering
1.3106,14.107,Marketing
0.95028,13.641,HR
9.3446,23.573,Marketing
0.59843,17.882,Sales
3.362,13.446,Sales
7.974,7.89,Sales
3.626,22.235,Marketing
6.9751,21.141,HR
2.5195,14.694,Marketing
9.2737,2.1746,Sales
6.5684,3.7717,HR
1.3185,16.094,HR
0.53737,3.897,Engineering
8.671,5.5664,Marketing
3.4566,20.438,Sales
7.1393,21.412,HR
7.8295,3.6264,Sales
9.5378,16.833,Engineering
1.4445,9.2224,HR
1.8665,24.922,Sales
1.6256,20.064,HR
2.6212,8.9684,Engineering
2.3396,7.0605,HR
0.023383,26.703,HR
0.68457,23.049,Engineering
7.6046,3.8786,Sales
2.9626,16.876,Marketing
1.7733,19.031,Engineering
2.8577,20.786,Engineering
2.6693,27.427,Marketing
4.1472,27.946,Marketing
9.3755,3.4951,HR
4.7609,23.262,Engineering
1.4533,28.148,Sales
5.8318,17.327,Sales
5.4695,8.3501,Engineering
8.4877,23.86,Sales
8.6379,21.81,Engineering
7.8364,8.3774,Engineering
2.6032,5.1713,HR
1.4287,10.165,Sales
5.8645,19.271,HR
8.8693,17.724,Sales
3.57,7.5942,HR
4.4032,17.842,Engineering
9.6349,14.53,Sales
9.0189,5.644,HR
6.8096,28.588,Sales
3.2013,8.585,Sales
4.1075,0.10215,Engineering
0.32948,9.6113,HR
3.5489,17.33,HR
4.9913,4.7336,HR
6.9585,17.071,Engineering
7.3455,16.35,Marketing
8.4042,26.536,Engineering
7.4904,18.497,Marketing
5.0312,14.931,HR
1.3251,3.3613,Marketing
6.1257,12.191,HR
7.5202,20.107,Engineering
8.3435,0.89259,Sales
3.9089,11.3,Marketing
8.0533,0.2815,HR
5.1849,22.953,Engineering
2.0561,1.4736,Sales
4.4532,24.022,Sales
6.9497,12.722,Marketing
2.6563,21.79,Engineering
3.2575,23.539,Sales
0.90064,14.647,HR
8.561,16.946,Marketing
3.9351,4.7847,Marketing
2.7842,0.26777,HR
7.552,8.9834,Engineering
9.808,26.14,Sales
3.3154,21.797,Engineering
4.1094,0.31607,HR
3.5924,21.185,Marketing
3.2224,17.667,Sales
1.5337,12.663,HR
6.3792,3.675,Engineering
3.9319,8.3156,HR
1.6013,22.408,Sales
9.6992,17.585,Sales
7.9066,21.211,Sales
8.3644,20.652,Engineering
2.1232,19.5,Engineering
9.4241,12.955,Marketing
4.882,9.7909,Engineering
3.0945,20.737,Sales
6.6401,22.766,Engineering
5.046,7.5296,HR
7.7743,27.95,Marketing
6.3169,27.426,Engineering
5.7154,12.474,Marketing
6.705,6.151,HR
2.532,12.069,Engineering
7.8302,23.188,Engineering
9.8811,22.822,Sales
8.7159,22.657,Engineering
3.0708,25.098,Sales
7.2941,23.345,Engineering
9.6402,13.186,Sales
2.8263,7.653,Sales
2.0254,9.3036,Sales
3.1128,0.73692,HR
5.7123,24.495,Engineering
7.6577,14.663,HR
0.67363,17.335,Marketing
9.3454,14.175,Sales
1.9282,24.991,Marketing
2.863,15.64,Sales
9.6307,14.066,Marketing
3.8965,1.4269,Sales
3.7698,3.1599,HR
8.3858,21.451,Sales
9.4497,6.7847,Sales
6.314,17.572,Sales
8.3353,10.638,Marketing
7.3962,13.359,Marketing
4.3264,22.403,Engineering
3.7433,21.322,Engineering
6.7151,10.678,Sales
9.1171,27.034,HR
8.7105,16.451,Engineering
0.11264,24.357,HR
6.6139,15.618,Sales
0.4246,23.738,Engineering
0.38338,0.52697,Sales
3.7317,13.937,Sales
4.0444,13.932,HR
1.4136,22.867,Engineering
0.96609,1.386,Marketing
7.1852,12.478,Sales
2.8091,11.304,Engineering
5.4587,21.547,Engineering
8.2554,6.4267,HR
2.1946,22.042,Engineering
7.1552,21.985,Engineering
8.3545,14.347,Sales
0.086048,21.604,Engineering
6.4822,15.446,HR
9.5063,22.271,Engineering
8.1636,8.9971,Sales
2.1468,12.434,Marketing
0.76478,20.812,Engineering
5.5327,19.045,Marketing
2.1766,6.5275,Sales
8.6552,13.165,Sales
7.5677,15.977,Sales
6.9036,25.042,Engineering
3.7409,14.648,Marketing
7.2113,22.583,Engineering
2.8383,4.7443,Marketing
6.9928,9.0499,HR
0.88319,19.454,Engineering
3.5823,6.4008,Sales
9.2065,17.691,Marketing
1.5703,28.905,Marketing
0.71088,3.8946,HR
8.4074,21.047,Engineering
1.6761,27.466,Marketing
0.76615,23.265,Engineering
5.9972,12.267,Marketing
7.4074,2.7206,HR
2.161,23.868,Engineering
7.0851,29.855,Sales
1.191,7.6622,Marketing
9.7815,23.275,Engineering
0.74985,13.215,Sales
2.5736,22.752,Sales
8.563,22.133,Engineering
2.0667,7.3428,Sales
3.3407,29.229,HR
5.4256,24.921,Marketing
6.9938,11.136,Marketing
2.5041,11.841,Marketing
8.9762,8.5617,Sales
6.1098,17.709,HR
3.0722,27.075,Marketing
7.033,27.591,Marketing
6.4151,20.87,Engineering
0.59581,1.3686,Engineering
9.4679,1.9178,Sales
3.3147,19.907,HR
2.1806,25.486,Marketing
4.4129,25.617,Marketing
7.7261,21.051,Engineering
1.7992,20.657,Sales
7.9704,22.234,Engineering
5.8785,9.8153,Sales
8.2319,22.536,Engineering
3.047,24.35,HR
6.5497,24.074,Engineering
3.4557,12.022,HR
9.8225,26.338,Sales
7.3042,20.007,Sales
3.4978,22.571,Engineering
0.36482,15.453,Sales
9.3298,10.133,HR
9.8834,11.985,Marketing
2.4603,12.59,Marketing
7.8229,21.477,Engineering
1.6023,2.9353,HR
4.2245,18.088,Marketing
2.1165,1.9352,Marketing
3.9455,3.6689,HR
8.3504,18.06,HR
7.6112,18.654,HR
5.9121,23.178,HR
5.2155,22.448,HR
3.6009,18.911,Marketing
2.0417,21.497,Engineering
7.8389,19.416,Sales
2.9502,23.055,Engineering
0.79664,22.829,Engineering
2.2966,28.183,Sales
2.401,14.867,Sales
5.8791,18.395,Sales
3.1362,24.936,Sales
4.5346,11.533,Marketing
2.1349,22.76,Engineering
9.5907,16.921,Sales
3.9649,1.6814,Sales
4.6599,21.947,Engineering
7.7293,16.512,Marketing
9.056,26.404,HR
2.7608,10.937,HR
6.0989,22.028,HR
4.5292,21.187,Sales
7.8703,5.8127,Sales
2.5733,23.389,Sales
0.080111,27.557,Marketing
4.9007,3.3598,Engineering
1.4118,28.996,HR
4.2272,16.047,HR
8.065,21.946,Engineering
6.8594,29.382,Marketing
4.6466,21.928,HR
5.0492,1.7978,Sales
6.2694,3.471,Sales
8.8916,10.9,HR
7.9909,8.4426,HR
5.5741,21.438,Engineering
8.2102,21.526,Engineering
0.1056,23.886,Marketing
1.7005,12.902,Sales
1.975,24.628,Marketing
4.2007,7.4019,Marketing
0.37035,26.786,Sales
5.1391,21.695,Engineering
1.4304,14.707,HR
9.1559,13.863,Sales
3.4391,22.775,Sales
1.6236,5.1884,HR
0.80599,7.3454,Marketing
1.7014,22.103,Engineering
8.0845,0.78809,HR
7.1346,13.377,Engineering
9.3115,22.01,Marketing
0.26914,16.355,HR
3.9047,22.3,Marketing
2.2732,17.713,Engineering
5.4165,20.57,Engineering
2.0843,4.4141,Sales
1.5773,15.274,Sales
5.5169,22.702,Engineering
6.8799,28.533,HR
2.5359,23.501,Engineering
8.544,15.093,Sales
6.3824,11.095,HR
3.9111,15.905,Marketing
6.5548,16.561,Marketing
1.8691,4.053,Sales
8.8842,27.065,HR
2.4907,13.224,Sales
2.1252,8.8104,HR
2.0372,20.327,Engineering
8.3249,18.127,Marketing
0.44287,22.919,HR
2.2153,25.226,HR
9.1055,22.61,Marketing
1.8143,27.436,HR
8.788,23.653,HR
7.7286,27.382,Sales
5.3277,19.515,HR
8.3636,21.327,Engineering
4.81,24.285,Marketing
6.5443,10.1,Sales
0.054216,12.541,Marketing
9.6712,20.584,Engineering
9.8175,8.9191,Marketing
2.4968,17.085,Marketing
9.2778,0.45956,Engineering
9.1181,23.208,Engineering
6.2681,5.8796,Marketing
8.4185,5.7631,Marketing
5.327,14.302,HR
0.68036,8.1136,Engineering
3.21,23.34,Engineering
7.6603,10.967,Sales
0.44654,20.115,HR
0.71596,4.992,Marketing
7.1275,8.9083,Sales
